date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDCAD,empty,sum
2016.02.15,353.99999999999875,-375.0000000000142,-305.9999999999841,-401.00000000000693,821.000000000005,175.99999999999838,97.99999999999898,153.99999999999858,-1079.0000000000077,99.00000000000375,642.0000000000092,1534.9999999999975,542.0000000000016,-559.9999999999939,,1700.0000000000052
2016.02.15,373.99999999999653,-283.000000000011,-368.9999999999971,-367.0000000000062,690.9999999999972,239.99999999999577,4.0000000000048885,59.99999999999339,-1097.999999999999,-12.999999999991019,567.0000000000064,1405.9999999999961,423.0000000000018,-505.99999999999534,,1128.9999999999923
2016.02.15,554.9999999999944,-141.00000000001333,-459.99999999999375,-256.00000000001177,907.9999999999977,295.99999999998516,-111.0000000000042,125.99999999999278,-1175.000000000015,-1.9999999999953388,676.0000000000099,1517.999999999997,521.9999999999914,-566.9999999999953,,1888.99999999994
2016.02.15,605.9999999999955,-121.00000000001555,-430.9999999999814,-219.99999999999798,960.0000000000053,333.9999999999899,-174.99999999999716,144.99999999999514,-1147.000000000009,-87.99999999999386,699.9999999999895,1619.9999999999993,470.9999999999894,-522.0000000000002,,2131.999999999969
2016.02.15,520.9999999999936,-112.000000000001,-400.00000000000034,-222.00000000001108,667.0000000000176,339.99999999998477,21.000000000000796,-40.00000000000669,-1326.000000000027,144.00000000000546,527.9999999999951,1485.000000000003,552.9999999999973,-487.99999999999955,,1670.9999999999518
2016.02.15,509.9999999999993,-16.000000000016,-380.9999999999869,-426.00000000001523,682.0000000000048,339.0000000000004,153.99999999999636,-11.00000000000545,-1429.0000000000357,236.0000000000042,556.0000000000009,1498.9999999999836,608.9999999999947,-483.0000000000001,,1838.999999999925
2016.02.15,525.9999999999932,-70.0000000000145,-378.999999999996,-383.0,822.0000000000116,322.9999999999844,51.00000000000193,78.00000000000028,-1485.000000000003,188.0000000000024,784.0000000000069,1563.0000000000032,671.999999999997,-583.0000000000002,,2106.9999999999873
2016.02.15,546.9999999999975,-107.99999999999699,-370.999999999988,-283.000000000011,721.000000000016,361.9999999999957,55.999999999997385,-7.0000000000014495,-1573.0000000000023,190.00000000001194,574.9999999999922,1554.9999999999952,637.0000000000005,-641.0000000000027,,1660.0000000000036
2016.02.15,544.0,120.99999999999334,-448.9999999999883,-354.0000000000099,673.0000000000125,326.9999999999884,78.00000000000296,-26.000000000003798,-1810.0000000000005,155.00000000000114,604.9999999999889,1551.9999999999977,625.0,-649.999999999995,,1390.9999999999875
2016.02.15,646.0000000000022,41.000000000002146,-536.9999999999875,-353.0000000000033,697.0000000000143,346.0000000000019,4.9999999999954525,14.999999999998348,-1825.00000000001,108.00000000000409,811.0000000000061,1613.999999999982,679.9999999999926,-730.9999999999927,,1517.000000000006
2016.02.15,715.9999999999944,55.000000000005045,-551.9999999999969,-265.0000000000041,910.0000000000108,341.99999999999784,39.99999999999204,109.99999999999899,-1788.000000000034,118.00000000000921,861.0000000000007,1878.9999999999861,717.9999999999893,-681.9999999999937,,2461.9999999999554
2016.02.15,756.0000000000011,51.99999999998539,-564.9999999999933,-296.0000000000074,978.9999999999966,363.0000000000022,21.000000000000796,137.9999999999937,-1724.0000000000143,145.00000000001023,930.999999999993,1801.9999999999925,738.9999999999901,-617.0000000000009,,2723.9999999999495
2016.02.15,824.999999999998,78.99999999998464,-573.9999999999857,-314.99999999999864,1102.000000000003,424.99999999998647,-9.000000000000341,142.99999999999312,-1558.000000000037,189.00000000000716,943.000000000005,1828.9999999999918,780.9999999999917,-583.0000000000002,,3276.999999999939
2016.02.15,817.000000000001,65.99999999998829,-644.0000000000001,-246.00000000001288,1144.999999999996,485.0000000000021,-149.0000000000009,100.00000000000009,-1849.0000000000339,130.00000000000966,821.000000000005,1825.9999999999943,744.9999999999903,-824.999999999998,,2421.999999999941
2016.02.15,883.0000000000005,60.99999999999994,-865.999999999989,-341.99999999999784,1205.0000000000116,387.99999999998835,-134.00000000000034,168.99999999999693,-1751.0000000000136,79.00000000000773,909.9999999999886,2001.9999999999927,753.9999999999907,-719.000000000003,,2638.9999999999736
2016.02.15,1075.0000000000036,140.99999999999113,-1059.9999999999943,-279.00000000000705,1161.9999999999964,308.9999999999815,-102.99999999999443,244.99999999999523,-1775.0000000000377,-15.999999999991132,1360.0000000000057,2187.99999999999,887.999999999991,-544.9999999999955,,3589.9999999999345
2016.02.15,1117.9999999999968,269.9999999999925,-1005.9999999999958,-228.00000000000597,1241.0000000000032,346.0000000000019,-55.00000000000682,290.9999999999968,-1686.0000000000318,36.000000000001364,1411.9999999999911,2127.9999999999964,935.0000000000023,-517.0000000000008,,4284.999999999941
2016.02.15,1063.0000000000027,346.9999999999862,-907.9999999999977,-230.00000000001907,1185.9999999999982,420.9999999999825,42.999999999992156,203.99999999999307,-1860.0000000000173,203.00000000000296,1272.0000000000064,2021.9999999999905,1001.9999999999953,-547.999999999993,,4216.999999999924
2016.02.15,1056.0000000000014,363.9999999999866,-914.9999999999991,-252.0000000000078,1130.0000000000089,380.9999999999869,141.9999999999959,182.99999999999983,-1703.00000000001,337.0000000000033,1353.000000000004,1946.9999999999877,1072.0000000000027,-430.9999999999925,,4663.999999999967
2016.02.15,1088.0,519.9999999999872,-981.999999999994,-261.0000000000001,927.0000000000111,356.9999999999851,162.9999999999967,134.99999999999625,-2009.0000000000164,323.0000000000075,1445.0000000000073,1974.9999999999934,1158.9999999999918,-447.99999999999284,,4391.999999999974
2016.02.15,1000.0000000000009,469.99999999999267,-918.9999999999809,-280.0000000000136,1012.9999999999973,385.99999999999744,219.99999999999886,142.99999999999312,-1872.000000000007,375.0,1305.0000000000007,2027.9999999999854,1149.9999999999914,-469.99999999999267,,4548.999999999964
2016.02.15,985.999999999998,458.00000000000284,-821.9999999999894,-257.0000000000183,988.0000000000111,359.99999999998255,224.00000000000375,141.99999999999767,-1768.0000000000362,425.00000000001137,1255.9999999999905,1952.9999999999825,1069.0000000000027,-463.9999999999977,,4549.999999999942
2016.02.15,1020.9999999999941,442.9999999999934,-819.9999999999985,-262.00000000000665,1053.9999999999993,397.0000000000029,210.99999999999852,149.99999999999457,-1779.0000000000196,414.0000000000015,1326.000000000005,1876.9999999999955,1105.9999999999945,-466.9999999999952,,4670.999999999959
2016.02.15,1073.0000000000018,441.0000000000025,-852.9999999999926,-250.00000000001688,1116.000000000006,436.9999999999985,197.9999999999933,178.99999999999582,-1775.9999999999998,441.0000000000025,1353.9999999999886,2118.999999999982,1168.9999999999968,-486.999999999993,,5160.999999999965
2016.02.15,1068.9999999999977,509.00000000000387,-891.9999999999817,-278.00000000000045,1016.0000000000169,438.9999999999894,230.99999999999454,137.9999999999937,-1866.000000000012,444.0000000000026,1339.0000000000014,2082.9999999999905,1158.9999999999918,-473.0000000000012,,4917.999999999987
2016.02.15,1093.999999999995,504.9999999999999,-897.9999999999987,-234.00000000000088,1099.0000000000055,432.9999999999945,231.99999999999932,173.9999999999964,-1818.0000000000084,444.0000000000026,1404.9999999999895,2088.000000000001,1170.9999999999923,-420.9999999999936,,5273.999999999974
2016.02.15,1054.9999999999948,504.9999999999999,-881.9999999999828,-198.00000000000927,1061.000000000001,431.99999999998795,203.00000000000296,159.9999999999935,-1649.0000000000116,402.000000000001,1326.000000000005,2024.999999999988,1085.9999999999986,-395.99999999999636,,5129.999999999973
2016.02.15,1002.9999999999983,541.9999999999981,-821.9999999999894,-178.00000000001148,936.0000000000035,381.99999999999346,191.99999999999307,107.99999999999699,-1685.0000000000255,405.00000000000114,1276.0000000000105,1997.9999999999886,1066.9999999999932,-393.9999999999944,,4829.9999999999545
2016.02.15,958.0000000000033,529.0000000000017,-807.0000000000022,-182.0000000000155,907.9999999999977,336.00000000000296,201.99999999999818,127.99999999999478,-1738.0000000000173,410.0000000000108,1221.0000000000055,1819.9999999999993,1036.9999999999918,-431.99999999999903,,4389.999999999972
2016.02.16,946.9999999999978,548.9999999999995,-815.9999999999945,-192.00000000001438,900.9999999999962,252.99999999999213,212.99999999999386,131.99999999999878,-1788.000000000034,413.0000000000109,1211.999999999991,1493.9999999999952,1022.9999999999961,-422.9999999999956,,3917.9999999999327
2016.02.16,954.9999999999948,517.9999999999962,-793.9999999999836,-165.9999999999995,890.9999999999974,376.9999999999829,153.99999999999636,96.99999999999153,-1702.0000000000034,371.0000000000093,1103.0000000000095,1469.9999999999936,938.0000000000024,-397.99999999999835,,3813.999999999989
2016.02.16,915.9999999999945,435.9999999999919,-709.9999999999884,-272.00000000000557,929.000000000002,407.0000000000018,159.9999999999966,82.99999999999974,-1807.0000000000252,362.000000000009,1130.9999999999932,1506.9999999999916,957.9999999999984,-458.00000000000284,,3641.9999999999563
2016.02.16,871.999999999995,316.99999999998954,-707.9999999999975,-287.9999999999994,967.0000000000067,441.0000000000025,129.0000000000049,78.00000000000028,-1764.00000000001,361.0000000000042,1072.9999999999907,1424.9999999999875,959.9999999999937,-475.0000000000032,,3387.999999999965
2016.02.16,890.9999999999974,353.0000000000033,-673.9999999999968,-626.0000000000155,953.0000000000039,434.9999999999854,96.9999999999942,49.99999999999449,-2140.000000000031,371.9999999999999,1105.0000000000005,1489.9999999999914,980.9999999999945,-466.9999999999952,,2819.9999999999263
2016.02.16,914.0000000000038,407.99999999998613,-757.999999999992,-748.0000000000153,958.0000000000144,441.99999999998687,207.9999999999984,69.9999999999923,-2577.0000000000073,451.0000000000076,1577.9999999999905,1712.0000000000025,1304.9999999999927,-580.0000000000027,,3382.9999999999577
2016.02.16,854.9999999999947,408.9999999999927,-712.0000000000015,-677.0000000000165,894.000000000017,447.99999999998175,349.00000000000375,10.999999999994348,-2554.000000000034,623.0000000000047,1434.000000000002,1983.0000000000014,1332.9999999999984,-547.999999999993,,3847.9999999999454
2016.02.16,907.0000000000023,339.0000000000004,-625.9999999999932,-663.999999999998,977.0000000000057,478.999999999985,277.000000000001,53.999999999998494,-2427.0000000000014,605.000000000004,1472.999999999991,1902.0000000000036,1304.000000000002,-558.9999999999984,,4041.0000000000027
2016.02.16,942.9999999999939,330.9999999999924,-646.9999999999976,-682.0000000000048,1001.0000000000074,516.9999999999897,299.99999999999716,39.999999999995595,-2374.0000000000095,612.9999999999995,1488.0000000000005,625.9999999999932,1342.9999999999893,-470.9999999999992,,3027.9999999999472
2016.02.16,988.9999999999955,486.999999999993,-727.9999999999953,-851.0000000000017,1002.9999999999983,487.99999999999955,331.00000000000307,57.99999999999139,-2541.0000000000377,634.0000000000003,1585.9999999999986,757.999999999992,1393.9999999999914,-425.99999999999307,,3181.9999999999354
2016.02.16,983.0000000000006,478.999999999985,-739.0000000000008,-885.0000000000025,970.0000000000042,458.9999999999872,307.9999999999927,73.99999999999629,-2485.000000000026,624.0000000000094,1886.9999999999943,954.9999999999948,1539.0000000000014,-343.9999999999999,,3824.9999999999363
2016.02.16,1030.999999999993,495.000000000001,-828.9999999999909,-964.0000000000093,1044.0000000000005,441.0000000000025,405.00000000000114,115.99999999999389,-2663.0000000000377,667.9999999999922,1978.9999999999975,692.0000000000038,1631.0000000000002,-368.00000000000165,,3677.9999999999454
2016.02.16,1086.9999999999936,531.9999999999991,-873.999999999997,-948.9999999999999,1061.000000000001,426.9999999999996,343.0000000000035,125.99999999999278,-2479.0000000000314,632.9999999999956,2048.0000000000055,631.0000000000038,1649.9999999999914,-288.9999999999948,,3946.9999999999623
2016.02.16,1090.9999999999975,522.9999999999845,-844.0000000000003,-992.0000000000151,1100.9999999999964,470.9999999999992,245.9999999999951,124.99999999999733,-2227.000000000023,515.0000000000006,2061.000000000002,401.99999999999125,1570.999999999998,-144.99999999999514,,3897.9999999999277
2016.02.16,1112.0000000000018,577.0000000000052,-856.9999999999967,-923.0000000000072,1046.0000000000136,468.00000000000176,278.0000000000058,97.9999999999981,-2197.0000000000045,544.0000000000111,2069.999999999994,524.9999999999977,1609.9999999999995,-112.99999999999643,,4238.000000000025
2016.02.16,1088.0,648.0000000000041,-849.9999999999952,-852.0000000000083,995.9999999999969,469.99999999999267,123.00000000000466,71.99999999999429,-2179.00000000002,396.0000000000008,1947.999999999994,483.99999999999557,1421.999999999997,-129.00000000000134,,3636.999999999955
2016.02.16,1100.000000000001,609.9999999999994,-807.9999999999865,-838.0000000000055,1018.0000000000077,491.99999999998136,81.00000000000307,73.00000000000084,-2288.000000000023,381.0000000000002,1892.999999999989,441.0000000000025,1424.9999999999973,-183.99999999999528,,3395.9999999999723
2016.02.16,1097.0000000000036,661.0000000000005,-810.999999999984,-831.000000000004,863.9999999999981,506.9999999999908,60.000000000002274,-36.0000000000027,-2398.0000000000337,392.0000000000101,1869.9999999999939,441.99999999998687,1388.999999999996,-200.00000000000017,,3005.9999999999577
2016.02.16,1010.9999999999952,625.9999999999932,-845.9999999999912,-977.0000000000057,855.0000000000058,478.0000000000006,-37.9999999999967,-12.000000000000899,-2457.0000000000205,267.0000000000101,1858.9999999999884,214.00000000000307,1301.9999999999925,-178.00000000000037,,2103.9999999999736
2016.02.16,1017.9999999999967,400.00000000000034,-817.000000000001,-1090.0000000000132,855.0000000000058,413.99999999998107,25.000000000005684,-13.00000000000745,-2620.0000000000223,245.00000000000455,2029.9999999999984,377.9999999999894,1405.9999999999918,-295.0000000000008,,1935.999999999929
2016.02.16,956.9999999999967,187.00000000000384,-820.9999999999828,-1157.000000000008,1039.9999999999966,414.9999999999876,-49.99999999999716,96.99999999999153,-2490.0000000000146,195.99999999999795,2065.000000000006,404.9999999999887,1356.9999999999993,-320.9999999999935,,1879.9999999999718
2016.02.16,900.9999999999962,-266.0000000000107,-686.9999999999932,-1415.0000000000107,1290.0000000000134,431.99999999998795,51.00000000000193,234.99999999999633,-2241.0000000000264,305.0000000000068,2123.9999999999927,366.999999999984,1489.999999999995,-275.000000000003,,2310.9999999999304
2016.02.16,780.9999999999984,-222.99999999999542,-659.999999999994,-1233.0000000000175,1224.000000000003,453.99999999999886,-189.00000000000716,172.99999999998983,-2022.0000000000127,51.00000000000193,920.0000000000097,-139.00000000000023,643.9999999999912,-548.9999999999995,,-768.0000000000339
2016.02.16,885.0000000000025,-148.99999999999915,-676.9999999999943,-845.0000000000068,1100.9999999999964,483.99999999999557,-355.000000000004,83.9999999999952,-2233.000000000018,-79.9999999999983,1288.0000000000002,187.99999999998818,760.9999999999957,-575.9999999999987,,-124.00000000004559
2016.02.16,853.0000000000038,295.99999999998516,-604.9999999999889,-678.0000000000008,924.0000000000136,497.99999999999847,-415.00000000000625,-11.00000000000545,-2167.00000000003,-164.99999999999204,1259.00000000001,51.000000000001044,697.0000000000027,-466.9999999999952,,69.99999999999602
2016.02.16,875.0000000000035,198.99999999999363,-607.9999999999864,-690.9999999999972,1056.0000000000125,514.9999999999987,-605.9999999999945,79.99999999999119,-1924.0000000000368,-324.99999999998863,1320.00000000001,151.9999999999966,640.9999999999911,-431.99999999999903,,251.99999999999483
2016.02.16,936.999999999999,255.99999999998957,-634.0000000000013,-662.000000000007,1019.9999999999986,508.9999999999817,-537.9999999999967,45.99999999999049,-1995.0000000000134,-268.99999999999125,1346.0000000000027,112.000000000001,714.9999999999892,-414.00000000000324,,428.99999999993923
2016.02.16,966.0000000000002,470.9999999999992,-773.0000000000015,-653.999999999999,819.9999999999985,455.99999999998977,-451.9999999999982,-1.0000000000065512,-2410.000000000023,-284.9999999999966,1394.0000000000064,53.999999999998494,703.9999999999935,-387.99999999999943,,-98.00000000003831
2016.02.16,1022.9999999999961,583.0000000000002,-774.9999999999924,-792.9999999999993,889.0000000000065,455.99999999998977,-469.0000000000083,32.999999999994145,-2550.0000000000077,-256.0000000000002,1665.0000000000055,254.999999999983,899.9999999999915,-385.99999999999744,,574.9999999999613
2016.02.16,1008.9999999999932,580.999999999987,-726.9999999999887,-846.9999999999977,791.0000000000084,508.9999999999817,-507.000000000005,-57.00000000000705,-2742.0000000000223,-265.00000000000057,1727.9999999999961,544.9999999999955,872.9999999999905,-393.9999999999944,,496.99999999993673
2016.02.16,897.9999999999987,751.9999999999972,-746.9999999999866,-677.0000000000165,59.000000000009045,412.9999999999967,-599.9999999999943,-402.00000000000233,-3191.0000000000327,-420.0000000000017,1174.0000000000084,-4.000000000004,527.9999999999916,-544.0,,-2761.0000000000373
2016.02.16,861.9999999999961,1251.9999999999864,-717.9999999999964,-507.9999999999973,-170.99999999998784,408.9999999999927,-489.0000000000043,-528.0000000000063,-3303.0000000000114,-352.99999999999443,987.9999999999889,-286.00000000000847,491.9999999999902,-568.0000000000018,,-2921.0000000000537
2016.02.16,795.9999999999967,1307.999999999998,-619.9999999999983,-413.00000000001893,-360.9999999999891,413.99999999998107,-361.99999999999477,-634.0000000000013,-3265.000000000029,-147.99999999999613,886.000000000009,-293.0000000000099,530.0000000000011,-490.00000000000153,,-2652.000000000053
2016.02.16,790.0000000000018,1570.999999999989,-922.0000000000006,-205.00000000001074,-495.000000000001,385.99999999999744,-546.0000000000065,-699.0000000000052,-3421.0000000000296,-448.99999999999807,493.0000000000101,-316.0000000000052,214.9999999999892,-673.9999999999968,,-4272.0000000000655
2016.02.16,1105.999999999996,1819.9999999999993,-1092.9999999999884,295.0000000000008,-370.999999999988,377.9999999999894,-792.0000000000016,-622.0000000000003,-3141.000000000016,-757.9999999999956,705.0000000000001,-270.00000000001467,122.99999999999045,-569.9999999999927,,-3190.000000000021
2016.02.16,1100.000000000001,1747.999999999994,-1021.9999999999895,341.99999999999784,-157.99999999999147,369.99999999998147,-713.0000000000081,-509.00000000000387,-2389.000000000019,-632.9999999999956,696.999999999992,-486.00000000000864,125.0,-295.0000000000008,,-1823.000000000051
2016.02.16,1007.9999999999978,1756.9999999999864,-944.9999999999958,259.9999999999936,-299.99999999998914,368.9999999999971,-748.9999999999952,-581.0000000000093,-2260.0000000000177,-682.9999999999927,472.9999999999901,-768.9999999999975,-32.00000000001069,-175.99999999999838,,-2628.000000000042
2016.02.16,1076.9999999999945,1906.999999999992,-963.999999999987,98.99999999998244,-261.9999999999845,374.999999999992,-710.000000000008,-586.0000000000088,-2673.000000000014,-609.9999999999994,950.0000000000064,-428.00000000000614,237.99999999999955,-142.99999999999312,,-1730.0000000000348
2016.02.16,1071.9999999999952,1888.9999999999852,-973.999999999986,22.999999999995246,-253.99999999999866,384.9999999999909,-576.9999999999982,-551.0000000000015,-2656.999999999998,-496.9999999999999,953.0000000000039,-90.99999999999665,343.9999999999941,-112.99999999999643,,-1048.000000000011
2016.02.16,1069.9999999999932,1811.9999999999914,-983.0000000000006,-59.000000000009045,-229.99999999999687,348.9999999999993,-593.0000000000035,-520.0000000000093,-2586.000000000022,-542.9999999999922,1154.0000000000105,-35.00000000000725,390.00000000000057,-87.99999999999919,,-862.0000000000446
2016.02.16,1147.9999999999934,1855.999999999991,-1080.9999999999986,53.999999999998494,-165.9999999999995,373.99999999998545,-659.000000000006,-494.00000000000557,-2602.0000000000377,-584.9999999999937,1181.0000000000098,-9.000000000014552,375.0,-122.99999999999534,,-731.0000000000729
2016.02.16,1149.0,1997.0000000000043,-1096.9999999999925,158.99999999999804,-243.99999999999977,363.0000000000022,-658.0000000000013,-542.0000000000091,-2536.000000000005,-616.9999999999902,890.9999999999974,-270.99999999999903,254.99999999999545,-165.9999999999995,,-1316.999999999999
2016.02.16,1109.9999999999998,1953.999999999989,-970.9999999999885,238.99999999998923,-292.00000000000335,373.99999999998545,-591.0000000000082,-565.0000000000044,-2521.00000000004,-531.9999999999965,876.9999999999944,-248.00000000000378,271.0000000000008,-198.99999999999363,,-1094.0000000000796
2016.02.16,1127.9999999999957,1961.999999999997,-961.9999999999961,245.99999999999068,-295.99999999998516,398.9999999999938,-614.0000000000043,-586.0000000000088,-2648.000000000028,-522.9999999999961,933.9999999999905,-141.00000000001333,298.0000000000018,-221.99999999999997,,-1025.0000000000628
2016.02.16,1115.9999999999948,1947.999999999994,-946.9999999999867,262.999999999991,-309.0000000000037,402.9999999999978,-599.9999999999943,-589.0000000000061,-2673.000000000014,-494.99999999999034,903.0000000000093,-119.00000000000244,299.99999999999716,-247.99999999999267,,-1047.0000000000064
2016.02.16,1136.0000000000036,1940.9999999999927,-963.999999999987,319.0000000000026,-265.0000000000041,413.99999999998107,-641.9999999999959,-565.0000000000044,-2663.0000000000377,-555.9999999999974,764.0000000000091,-24.000000000001798,191.99999999999307,-329.999999999997,,-1243.0000000000434
2016.02.16,1136.0000000000036,1949.0000000000007,-981.999999999994,322.00000000000006,-229.99999999999687,407.0000000000018,-548.0000000000018,-542.0000000000091,-2625.0000000000105,-450.9999999999934,818.0000000000076,54.99999999998284,283.00000000000125,-317.9999999999961,,-726.0000000000036
2016.02.16,1136.0000000000036,1817.9999999999864,-950.9999999999908,139.9999999999846,-174.99999999999181,405.9999999999952,-668.9999999999969,-540.0000000000072,-2795.000000000014,-375.99999999999056,876.0000000000101,73.99999999999629,378.9999999999907,-327.99999999999494,,-1005.0000000000193
2016.02.17,1098.9999999999943,1827.9999999999852,-940.9999999999918,130.99999999999224,-190.00000000000128,281.99999999998226,-493.9999999999998,-509.9999999999993,-2846.0000000000373,-319.9999999999932,906.9999999999911,175.99999999999838,409.9999999999966,-317.9999999999961,,-786.0000000000787
2016.02.17,1102.000000000003,1814.0000000000045,-980.9999999999875,171.99999999999437,-167.9999999999904,381.99999999999346,-460.9999999999985,-513.0000000000078,-2869.0000000000105,-289.0000000000015,931.9999999999995,116.99999999998934,430.9999999999974,-368.9999999999971,,-700.0000000000118
2016.02.17,1146.999999999998,1815.9999999999955,-976.9999999999834,141.99999999999767,-103.99999999999298,394.9999999999898,-382.99999999999557,-482.00000000000466,-2842.0000000000114,-210.99999999999852,1017.0000000000013,200.99999999998454,534.9999999999966,-348.9999999999993,,-95.0000000000224
2016.02.17,1102.000000000003,1824.9999999999877,-918.9999999999809,121.99999999999989,-148.99999999999915,398.9999999999938,-379.0000000000049,-504.9999999999999,-2891.0000000000214,-259.9999999999909,1018.9999999999922,123.99999999999079,506.9999999999908,-344.99999999999534,,-350.00000000003433
2016.02.17,1146.0000000000025,1824.9999999999877,-1047.9999999999823,106.99999999999044,-115.99999999998278,353.99999999998766,-376.0000000000048,-482.00000000000466,-2961.000000000036,-265.99999999999113,1134.999999999997,258.0000000000027,575.9999999999934,-365.99999999999966,,-214.00000000003996
