timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.03.11 03:00,3902.999999999988,,2021.03.09 12:30,5069.999999999977,,2021.03.11 01:00,3641.9999999999795
2021.03.11 02:30,3849.9999999999827,,2021.03.09 09:30,5043.999999999992,,2021.03.11 12:00,3664.9999999999864
2021.03.11 02:00,3538.9999999999795,,2021.03.08 18:00,5032.999999999982,,2021.03.11 12:30,3680.000000000004
2021.03.11 01:30,3511.999999999963,,2021.03.09 01:30,4987.000000000034,,2021.03.10 23:00,3694.9999999999563
2021.03.11 01:00,3641.9999999999795,,2021.03.11 06:30,4951.999999999974,,2021.03.09 00:00,3720.9999999999836
2021.03.11 00:30,3397.0000000000045,,2021.03.09 10:30,4941.000000000014,,2021.03.10 18:00,3749.9999999999727
2021.03.11 00:00,3552.9999999999764,,2021.03.08 21:00,4922.999999999941,,2021.03.08 15:30,3756.9999999999777
2021.03.10 23:30,3294.9999999999905,,2021.03.11 20:00,4835.9999999999645,,2021.03.11 13:00,3774.9999999999995
2021.03.10 23:00,3694.9999999999563,,2021.03.11 19:00,4815.999999999957,,2021.03.10 13:00,3828.0
2021.03.10 22:30,3360.9999999999727,,2021.03.11 04:00,4782.999999999988,,2021.03.11 11:30,3829.9999999999923
2021.03.10 22:00,3224.999999999983,,2021.03.11 20:30,4774.999999999987,,2021.03.11 10:30,3833.99999999997
2021.03.10 21:30,3269.9999999999995,,2021.03.11 21:00,4763.00000000003,,2021.03.11 02:30,3849.9999999999827
2021.03.10 21:00,3283.999999999977,,2021.03.08 17:30,4746.000000000002,,2021.03.11 03:00,3902.999999999988
2021.03.10 20:30,3308.9999999999804,,2021.03.08 23:30,4698.999999999992,,2021.03.10 17:30,3928.999999999989
2021.03.10 20:00,3511.9999999999977,,2021.03.11 17:00,4666.999999999978,,2021.03.09 16:30,3937.9999999999673
2021.03.10 19:30,3347.9999999999964,,2021.03.09 00:30,4594.000000000021,,2021.03.11 13:30,3963.9999999999595
2021.03.10 19:00,3557.000000000003,,2021.03.11 05:00,4573.999999999991,,2021.03.09 17:30,4007.9999999999773
2021.03.10 18:30,4058.9999999999623,,2021.03.11 04:30,4573.999999999974,,2021.03.10 18:30,4058.9999999999623
2021.03.10 18:00,3749.9999999999727,,2021.03.11 17:30,4556.000000000015,,2021.03.11 06:00,4061.000000000018
2021.03.10 17:30,3928.999999999989,,2021.03.08 21:30,4555.999999999992,,2021.03.08 22:00,4080.999999999978
2021.03.10 17:00,3338.9999999999764,,2021.03.08 23:00,4553.999999999973,,2021.03.11 14:00,4119.999999999998
2021.03.10 16:30,3506.000000000005,,2021.03.09 17:00,4501.999999999944,,2021.03.10 13:30,4150.000000000006
2021.03.10 16:00,2815.999999999964,,2021.03.08 20:30,4474.999999999967,,2021.03.08 16:30,4183.000000000006
2021.03.10 15:30,3102.9999999999623,,2021.03.08 18:30,4454.000000000027,,2021.03.11 16:30,4187.999999999985
2021.03.10 15:00,3391.000000000008,,2021.03.11 05:30,4453.999999999961,,2021.03.08 22:30,4218.00000000001
2021.03.10 14:30,4240.000000000008,,2021.03.11 03:30,4422.999999999958,,2021.03.10 14:30,4240.000000000008
2021.03.10 14:00,4261.999999999962,,2021.03.09 16:00,4419.99999999999,,2021.03.11 15:00,4252.000000000012
2021.03.10 13:30,4150.000000000006,,2021.03.11 10:00,4324.999999999993,,2021.03.10 14:00,4261.999999999962
2021.03.10 13:00,3828.0,,2021.03.08 17:00,4309.999999999951,,2021.03.11 14:30,4265.999999999964
2021.03.10 12:30,3266.999999999963,,2021.03.11 15:30,4290.999999999976,,2021.03.11 16:00,4272.000000000015
2021.03.10 12:00,3516.000000000019,,2021.03.11 18:00,4284.999999999974,,2021.03.11 18:30,4282.999999999971
2021.03.10 11:30,3246.999999999968,,2021.03.11 18:30,4282.999999999971,,2021.03.11 18:00,4284.999999999974
2021.03.10 11:00,3084.9999999999836,,2021.03.11 16:00,4272.000000000015,,2021.03.11 15:30,4290.999999999976
2021.03.10 10:30,2891.999999999997,,2021.03.11 14:30,4265.999999999964,,2021.03.08 17:00,4309.999999999951
2021.03.10 10:00,2574.9999999999923,,2021.03.10 14:00,4261.999999999962,,2021.03.11 10:00,4324.999999999993
2021.03.10 09:30,2210.999999999997,,2021.03.11 15:00,4252.000000000012,,2021.03.09 16:00,4419.99999999999
2021.03.10 09:00,2880.9999999999745,,2021.03.10 14:30,4240.000000000008,,2021.03.11 03:30,4422.999999999958
2021.03.10 08:30,2618.000000000003,,2021.03.08 22:30,4218.00000000001,,2021.03.11 05:30,4453.999999999961
2021.03.10 08:00,2564.9999999999945,,2021.03.11 16:30,4187.999999999985,,2021.03.08 18:30,4454.000000000027
2021.03.10 07:30,2945.9999999999964,,2021.03.08 16:30,4183.000000000006,,2021.03.08 20:30,4474.999999999967
2021.03.10 07:00,2761.999999999989,,2021.03.10 13:30,4150.000000000006,,2021.03.09 17:00,4501.999999999944
2021.03.10 06:30,3064.000000000005,,2021.03.11 14:00,4119.999999999998,,2021.03.08 23:00,4553.999999999973
2021.03.10 06:00,2850.9999999999704,,2021.03.08 22:00,4080.999999999978,,2021.03.08 21:30,4555.999999999992
2021.03.10 05:30,2635.000000000002,,2021.03.11 06:00,4061.000000000018,,2021.03.11 17:30,4556.000000000015
2021.03.10 05:00,2679.000000000013,,2021.03.10 18:30,4058.9999999999623,,2021.03.11 04:30,4573.999999999974
2021.03.10 04:30,2902.9999999999927,,2021.03.09 17:30,4007.9999999999773,,2021.03.11 05:00,4573.999999999991
2021.03.10 04:00,2543.000000000002,,2021.03.11 13:30,3963.9999999999595,,2021.03.09 00:30,4594.000000000021
2021.03.10 03:30,2614.000000000001,,2021.03.09 16:30,3937.9999999999673,,2021.03.11 17:00,4666.999999999978
2021.03.10 03:00,2769.9999999999504,,2021.03.10 17:30,3928.999999999989,,2021.03.08 23:30,4698.999999999992
2021.03.10 02:30,2254.9999999999604,,2021.03.11 03:00,3902.999999999988,,2021.03.08 17:30,4746.000000000002
2021.03.10 02:00,2537.999999999967,,2021.03.11 02:30,3849.9999999999827,,2021.03.11 21:00,4763.00000000003
2021.03.10 01:30,2357.999999999981,,2021.03.11 10:30,3833.99999999997,,2021.03.11 20:30,4774.999999999987
2021.03.10 01:00,2995.000000000003,,2021.03.11 11:30,3829.9999999999923,,2021.03.11 04:00,4782.999999999988
2021.03.10 00:30,2052.999999999964,,2021.03.10 13:00,3828.0,,2021.03.11 19:00,4815.999999999957
2021.03.10 00:00,1804.9999999999627,,2021.03.11 13:00,3774.9999999999995,,2021.03.11 20:00,4835.9999999999645
2021.03.09 23:30,2026.9999999999884,,2021.03.08 15:30,3756.9999999999777,,2021.03.08 21:00,4922.999999999941
2021.03.09 23:00,2395.9999999999786,,2021.03.10 18:00,3749.9999999999727,,2021.03.09 10:30,4941.000000000014
2021.03.09 22:30,2483.999999999992,,2021.03.09 00:00,3720.9999999999836,,2021.03.11 06:30,4951.999999999974
2021.03.09 22:00,2515.999999999966,,2021.03.10 23:00,3694.9999999999563,,2021.03.09 01:30,4987.000000000034
2021.03.09 21:30,2505.9999999999914,,2021.03.11 12:30,3680.000000000004,,2021.03.08 18:00,5032.999999999982
2021.03.09 21:00,2466.999999999981,,2021.03.11 12:00,3664.9999999999864,,2021.03.09 09:30,5043.999999999992
2021.03.09 20:30,2226.9999999999523,,2021.03.11 01:00,3641.9999999999795,,2021.03.09 12:30,5069.999999999977
2021.03.09 20:00,2251.9999999999595,,2021.03.11 11:00,3578.999999999984,,2021.03.09 13:00,5112.999999999973
2021.03.09 19:30,2222.000000000024,,2021.03.10 19:00,3557.000000000003,,2021.03.09 14:00,5118.999999999951
2021.03.09 19:00,2552.0000000000127,,2021.03.11 00:00,3552.9999999999764,,2021.03.09 01:00,5133.999999999985
2021.03.09 18:30,2730.9999999999854,,2021.03.11 02:00,3538.9999999999795,,2021.03.08 20:00,5165.000000000011
2021.03.09 18:00,2353.9999999999854,,2021.03.10 12:00,3516.000000000019,,2021.03.12 00:00,5170.999999999951
2021.03.09 17:30,4007.9999999999773,,2021.03.10 20:00,3511.9999999999977,,2021.03.11 19:30,5193.999999999968
2021.03.09 17:00,4501.999999999944,,2021.03.11 01:30,3511.999999999963,,2021.03.08 19:00,5194.999999999995
2021.03.09 16:30,3937.9999999999673,,2021.03.10 16:30,3506.000000000005,,2021.03.09 15:30,5198.999999999985
2021.03.09 16:00,4419.99999999999,,2021.03.08 16:00,3445.000000000037,,2021.03.11 21:30,5206.000000000031
2021.03.09 15:30,5198.999999999985,,2021.03.08 15:00,3400.999999999969,,2021.03.08 19:30,5224.999999999965
2021.03.09 15:00,5405.999999999987,,2021.03.11 00:30,3397.0000000000045,,2021.03.09 03:30,5249.999999999971
2021.03.09 14:30,5377.999999999976,,2021.03.10 15:00,3391.000000000008,,2021.03.12 00:30,5286.99999999997
2021.03.09 14:00,5118.999999999951,,2021.03.10 22:30,3360.9999999999727,,2021.03.11 07:00,5287.000000000011
2021.03.09 13:30,5309.000000000001,,2021.03.10 19:30,3347.9999999999964,,2021.03.09 02:30,5291.999999999965
2021.03.09 13:00,5112.999999999973,,2021.03.10 17:00,3338.9999999999764,,2021.03.09 13:30,5309.000000000001
2021.03.09 12:30,5069.999999999977,,2021.03.10 20:30,3308.9999999999804,,2021.03.11 23:00,5331.999999999991
2021.03.09 12:00,5416.999999999978,,2021.03.10 23:30,3294.9999999999905,,2021.03.11 23:30,5351.999999999968
2021.03.09 11:30,5351.999999999989,,2021.03.10 21:00,3283.999999999977,,2021.03.09 11:30,5351.999999999989
2021.03.09 11:00,5759.999999999957,,2021.03.10 21:30,3269.9999999999995,,2021.03.11 22:30,5363.999999999999
2021.03.09 10:30,4941.000000000014,,2021.03.10 12:30,3266.999999999963,,2021.03.09 14:30,5377.999999999976
2021.03.09 10:00,5791.999999999982,,2021.03.10 11:30,3246.999999999968,,2021.03.11 09:00,5395.999999999997
2021.03.09 09:30,5043.999999999992,,2021.03.10 22:00,3224.999999999983,,2021.03.09 15:00,5405.999999999987
2021.03.09 09:00,5731.999999999967,,2021.03.10 15:30,3102.9999999999623,,2021.03.09 12:00,5416.999999999978
2021.03.09 08:30,6001.999999999982,,2021.03.10 11:00,3084.9999999999836,,2021.03.11 22:00,5419.000000000003
2021.03.09 08:00,6230.999999999997,,2021.03.10 06:30,3064.000000000005,,2021.03.09 02:00,5463.99999999997
2021.03.09 07:30,6633.000000000029,,2021.03.08 08:00,3008.0000000000064,,2021.03.11 07:30,5496.999999999965
2021.03.09 07:00,6885.999999999975,,2021.03.10 01:00,2995.000000000003,,2021.03.09 03:00,5576.999999999967
2021.03.09 06:30,6640.999999999996,,2021.03.08 14:30,2968.9999999999986,,2021.03.09 09:00,5731.999999999967
2021.03.09 06:00,6031.000000000014,,2021.03.10 07:30,2945.9999999999964,,2021.03.11 09:30,5745.000000000012
2021.03.09 05:30,6116.000000000012,,2021.03.10 04:30,2902.9999999999927,,2021.03.09 11:00,5759.999999999957
2021.03.09 05:00,6275.00000000001,,2021.03.10 10:30,2891.999999999997,,2021.03.09 04:00,5773.999999999979
2021.03.09 04:30,6241.000000000014,,2021.03.10 09:00,2880.9999999999745,,2021.03.12 01:30,5786.000000000001
2021.03.09 04:00,5773.999999999979,,2021.03.08 01:00,2866.0000000000027,,2021.03.09 10:00,5791.999999999982
2021.03.09 03:30,5249.999999999971,,2021.03.10 06:00,2850.9999999999704,,2021.03.11 08:00,5816.999999999983
2021.03.09 03:00,5576.999999999967,,2021.03.10 16:00,2815.999999999964,,2021.03.12 01:00,5820.00000000001
2021.03.09 02:30,5291.999999999965,,2021.03.08 07:30,2798.0000000000055,,2021.03.12 02:00,5958.000000000008
2021.03.09 02:00,5463.99999999997,,2021.03.10 03:00,2769.9999999999504,,2021.03.09 08:30,6001.999999999982
2021.03.09 01:30,4987.000000000034,,2021.03.10 07:00,2761.999999999989,,2021.03.09 06:00,6031.000000000014
2021.03.09 01:00,5133.999999999985,,2021.03.09 18:30,2730.9999999999854,,2021.03.11 08:30,6071.000000000006
2021.03.09 00:30,4594.000000000021,,2021.03.08 03:30,2698.0000000000064,,2021.03.09 05:30,6116.000000000012
2021.03.09 00:00,3720.9999999999836,,2021.03.08 14:00,2696.999999999998,,2021.03.09 08:00,6230.999999999997
2021.03.08 23:30,4698.999999999992,,2021.03.10 05:00,2679.000000000013,,2021.03.09 04:30,6241.000000000014
2021.03.08 23:00,4553.999999999973,,2021.03.08 08:30,2654.9999999999873,,2021.03.09 05:00,6275.00000000001
2021.03.08 22:30,4218.00000000001,,2021.03.10 05:30,2635.000000000002,,2021.03.12 02:30,6430.999999999973
2021.03.08 22:00,4080.999999999978,,2021.03.08 10:30,2634.9999999999736,,2021.03.12 03:30,6557.999999999995
2021.03.08 21:30,4555.999999999992,,2021.03.10 08:30,2618.000000000003,,2021.03.09 07:30,6633.000000000029
2021.03.08 21:00,4922.999999999941,,2021.03.10 03:30,2614.000000000001,,2021.03.09 06:30,6640.999999999996
2021.03.08 20:30,4474.999999999967,,2021.03.10 10:00,2574.9999999999923,,2021.03.12 04:00,6708.999999999989
2021.03.08 20:00,5165.000000000011,,2021.03.08 13:30,2569.9999999999686,,2021.03.12 05:30,6775.999999999992
2021.03.08 19:30,5224.999999999965,,2021.03.10 08:00,2564.9999999999945,,2021.03.12 05:00,6796.999999999989
2021.03.08 19:00,5194.999999999995,,2021.03.09 19:00,2552.0000000000127,,2021.03.12 07:30,6840.999999999963
2021.03.08 18:30,4454.000000000027,,2021.03.10 04:00,2543.000000000002,,2021.03.12 08:30,6843.9999999999945
2021.03.08 18:00,5032.999999999982,,2021.03.10 02:00,2537.999999999967,,2021.03.12 04:30,6878.000000000004
2021.03.08 17:30,4746.000000000002,,2021.03.09 22:00,2515.999999999966,,2021.03.09 07:00,6885.999999999975
2021.03.08 17:00,4309.999999999951,,2021.03.09 21:30,2505.9999999999914,,2021.03.12 08:00,6895.000000000018
2021.03.08 16:30,4183.000000000006,,2021.03.09 22:30,2483.999999999992,,2021.03.12 06:00,6917.999999999976
2021.03.08 16:00,3445.000000000037,,2021.03.08 07:00,2471.9999999999895,,2021.03.12 03:00,6969.999999999996
2021.03.08 15:30,3756.9999999999777,,2021.03.09 21:00,2466.999999999981,,2021.03.12 06:30,7038.999999999983
2021.03.08 15:00,3400.999999999969,,2021.03.08 06:00,2452.999999999986,,2021.03.12 07:00,7206.0000000000155
2021.03.08 14:30,2968.9999999999986,,2021.03.08 09:00,2447.999999999983,,2021.03.12 09:00,7430.000000000003
2021.03.08 14:00,2696.999999999998,,2021.03.08 01:30,2438.999999999963,,2021.03.12 09:30,7833.999999999965
2021.03.08 13:30,2569.9999999999686,,2021.03.08 06:30,2432.9999999999973,,2021.03.12 13:30,8414.000000000016
2021.03.08 13:00,2076.9999999999754,,2021.03.09 23:00,2395.9999999999786,,2021.03.12 14:30,8462.99999999995
2021.03.08 12:30,2159.0000000000136,,2021.03.08 03:00,2384.000000000043,,2021.03.12 14:00,8547.000000000045
2021.03.08 12:00,2002.999999999961,,2021.03.08 04:30,2381.9999999999845,,2021.03.12 10:00,8590.999999999975
2021.03.08 11:30,2002.9999999999764,,2021.03.10 01:30,2357.999999999981,,2021.03.12 10:30,8630.00000000001
2021.03.08 11:00,1951.9999999999714,,2021.03.09 18:00,2353.9999999999854,,2021.03.12 15:00,9094.999999999998
2021.03.08 10:30,2634.9999999999736,,2021.03.08 09:30,2307.99999999993,,2021.03.12 11:00,9136.999999999989
2021.03.08 10:00,1810.9999999999554,,2021.03.10 02:30,2254.9999999999604,,2021.03.12 12:30,9235.999999999965
2021.03.08 09:30,2307.99999999993,,2021.03.09 20:00,2251.9999999999595,,2021.03.12 13:00,9248.999999999976
2021.03.08 09:00,2447.999999999983,,2021.03.09 20:30,2226.9999999999523,,2021.03.12 11:30,9255.000000000018
2021.03.08 08:30,2654.9999999999873,,2021.03.09 19:30,2222.000000000024,,2021.03.12 16:00,9420.000000000013
2021.03.08 08:00,3008.0000000000064,,2021.03.08 04:00,2218.999999999974,,2021.03.12 12:00,9545.999999999989
2021.03.08 07:30,2798.0000000000055,,2021.03.10 09:30,2210.999999999997,,2021.03.12 15:30,9548.999999999956
2021.03.08 07:00,2471.9999999999895,,2021.03.08 05:00,2183.999999999971,,2021.03.12 17:30,9753.99999999999
2021.03.08 06:30,2432.9999999999973,,2021.03.08 05:30,2171.999999999951,,2021.03.12 16:30,9811.000000000004
2021.03.08 06:00,2452.999999999986,,2021.03.08 12:30,2159.0000000000136,,2021.03.12 17:00,9941.000000000002
2021.03.08 05:30,2171.999999999951,,2021.03.08 02:30,2156.9999999999927,,2021.03.12 18:30,10120.999999999975
2021.03.08 05:00,2183.999999999971,,2021.03.08 13:00,2076.9999999999754,,2021.03.12 18:00,10230.999999999985
2021.03.08 04:30,2381.9999999999845,,2021.03.10 00:30,2052.999999999964,,2021.03.12 23:00,10433.999999999995
2021.03.08 04:00,2218.999999999974,,2021.03.09 23:30,2026.9999999999884,,2021.03.12 19:00,10509.000000000025
2021.03.08 03:30,2698.0000000000064,,2021.03.08 11:30,2002.9999999999764,,2021.03.12 23:30,10553.000000000007
