timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.07.08 22:00,-770.9999999999932,,2021.07.07 07:30,5258.000000000011,,2021.07.08 13:30,1736.9999999999752
2021.07.08 21:30,-563.0000000000135,,2021.07.08 02:00,5243.000000000019,,2021.07.05 08:30,1738.0000000000011
2021.07.08 21:00,-920.9999999999505,,2021.07.07 04:00,5230.999999999998,,2021.07.05 00:30,1785.9999999999882
2021.07.08 20:30,-380.9999999999726,,2021.07.07 23:00,5217.000000000018,,2021.07.09 14:00,1799.0000000000036
2021.07.08 20:00,58.000000000013415,,2021.07.07 18:00,5215.9999999999745,,2021.07.05 00:00,1799.9999999999843
2021.07.08 19:30,110.00000000002478,,2021.07.06 21:30,5204.999999999996,,2021.07.05 06:30,1823.0000000000102
2021.07.08 19:00,-200.99999999998602,,2021.07.06 22:00,5195.000000000011,,2021.07.09 18:30,1893.9999999999877
2021.07.08 18:30,-293.9999999999894,,2021.07.06 18:00,5184.000000000012,,2021.07.05 02:30,1902.999999999971
2021.07.08 18:00,-171.0000000000125,,2021.07.07 07:00,5174.000000000044,,2021.07.05 07:00,1907.0000000000023
2021.07.08 17:30,-980.9999999999777,,2021.07.07 23:30,5174.000000000011,,2021.07.05 01:30,1920.9999999999905
2021.07.08 17:00,959.9999999999868,,2021.07.07 22:30,5160.000000000037,,2021.07.09 17:30,1921.0000000000073
2021.07.08 16:30,1504.9999999999993,,2021.07.07 02:30,5112.000000000021,,2021.07.05 05:00,1945.0000000000055
2021.07.08 16:00,1524.0000000000332,,2021.07.08 02:30,5110.99999999998,,2021.07.05 07:30,2005.0000000000132
2021.07.08 15:30,1453.0000000000286,,2021.07.07 03:30,5093.9999999999945,,2021.07.05 04:30,2019.0000000000086
2021.07.08 15:00,914.999999999993,,2021.07.07 22:00,5087.0000000000055,,2021.07.05 03:30,2019.999999999992
2021.07.08 14:30,703.000000000045,,2021.07.06 01:30,5064.000000000012,,2021.07.05 08:00,2021.9999999999977
2021.07.08 14:00,1154.0000000000077,,2021.07.07 06:00,5064.00000000001,,2021.07.05 03:00,2025.0000000000161
2021.07.08 13:30,1736.9999999999752,,2021.07.07 11:00,5058.000000000036,,2021.07.05 04:00,2056.9999999999986
2021.07.08 13:00,1258.000000000036,,2021.07.07 02:00,5039.000000000009,,2021.07.05 02:00,2101.000000000027
2021.07.08 12:30,2426.9999999999973,,2021.07.06 04:00,5016.000000000013,,2021.07.09 15:00,2115.00000000005
2021.07.08 12:00,2238.000000000032,,2021.07.06 03:00,5014.000000000015,,2021.07.05 05:30,2165.9999999999854
2021.07.08 11:30,2334.000000000019,,2021.07.07 17:30,5010.000000000028,,2021.07.05 01:00,2174.0000000000396
2021.07.08 11:00,2284.9999999999955,,2021.07.06 03:30,4986.000000000031,,2021.07.09 15:30,2225.000000000019
2021.07.08 10:30,2724.0000000000064,,2021.07.07 20:00,4976.000000000012,,2021.07.05 06:00,2226.0000000000136
2021.07.08 10:00,3361.0000000000355,,2021.07.08 00:30,4932.0000000000155,,2021.07.08 12:00,2238.000000000032
2021.07.08 09:30,3521.000000000001,,2021.07.07 12:00,4910.999999999993,,2021.07.08 11:00,2284.9999999999955
2021.07.08 09:00,3881.0000000000264,,2021.07.06 20:00,4902.999999999974,,2021.07.09 16:00,2297.000000000022
2021.07.08 08:30,4501.000000000004,,2021.07.08 03:00,4894.000000000007,,2021.07.08 11:30,2334.000000000019
2021.07.08 08:00,4314.0000000000255,,2021.07.08 00:00,4882.000000000036,,2021.07.05 09:00,2373.0000000000377
2021.07.08 07:30,4488.000000000044,,2021.07.06 02:00,4882.00000000002,,2021.07.09 16:30,2400.0000000000123
2021.07.08 07:00,4606.000000000009,,2021.07.06 01:00,4859.999999999997,,2021.07.09 19:00,2420.000000000014
2021.07.08 06:30,4346.000000000016,,2021.07.07 05:00,4848.999999999978,,2021.07.08 12:30,2426.9999999999973
2021.07.08 06:00,4097.00000000002,,2021.07.06 22:30,4844.000000000024,,2021.07.09 19:30,2534.9999999999986
2021.07.08 05:30,4263.999999999999,,2021.07.07 06:30,4837.000000000022,,2021.07.06 00:00,2566.999999999999
2021.07.08 05:00,4044.0,,2021.07.07 03:00,4834.000000000022,,2021.07.06 00:30,2693.000000000005
2021.07.08 04:30,3670.00000000001,,2021.07.06 23:00,4795.000000000005,,2021.07.08 10:30,2724.0000000000064
2021.07.08 04:00,4266.999999999988,,2021.07.06 02:30,4788.000000000022,,2021.07.09 20:00,2737.0000000000155
2021.07.08 03:30,4475.000000000013,,2021.07.06 20:30,4745.000000000029,,2021.07.05 23:30,2761.0000000000123
2021.07.08 03:00,4894.000000000007,,2021.07.06 18:30,4740.000000000012,,2021.07.05 22:30,2804.0000000000055
2021.07.08 02:30,5110.99999999998,,2021.07.06 21:00,4666.999999999996,,2021.07.05 22:00,2837.0000000000045
2021.07.08 02:00,5243.000000000019,,2021.07.07 01:30,4655.000000000022,,2021.07.09 20:30,2848.0000000000114
2021.07.08 01:30,5427.000000000013,,2021.07.07 01:00,4653.000000000047,,2021.07.05 20:00,2860.999999999998
2021.07.08 01:00,5499.000000000011,,2021.07.06 19:30,4652.999999999989,,2021.07.05 18:30,2870.0000000000073
2021.07.08 00:30,4932.0000000000155,,2021.07.08 07:00,4606.000000000009,,2021.07.05 20:30,2892.0000000000023
2021.07.08 00:00,4882.000000000036,,2021.07.06 23:30,4587.000000000025,,2021.07.05 16:00,2911.9999999999955
2021.07.07 23:30,5174.000000000011,,2021.07.07 00:30,4557.999999999987,,2021.07.09 21:00,2939.000000000002
2021.07.07 23:00,5217.000000000018,,2021.07.06 19:00,4545.999999999971,,2021.07.05 13:00,2952.000000000008
2021.07.07 22:30,5160.000000000037,,2021.07.07 11:30,4540.000000000008,,2021.07.09 23:30,2961.000000000022
2021.07.07 22:00,5087.0000000000055,,2021.07.08 08:30,4501.000000000004,,2021.07.05 10:00,2965.0000000000114
2021.07.07 21:30,5280.000000000005,,2021.07.08 07:30,4488.000000000044,,2021.07.09 22:30,2980.0000000000036
2021.07.07 21:00,5883.000000000002,,2021.07.08 03:30,4475.000000000013,,2021.07.09 23:00,3008.999999999993
2021.07.07 20:30,5437.000000000021,,2021.07.07 05:30,4440.99999999998,,2021.07.05 21:00,3011.999999999995
2021.07.07 20:00,4976.000000000012,,2021.07.08 06:30,4346.000000000016,,2021.07.05 19:00,3025.0000000000114
2021.07.07 19:30,5502.000000000044,,2021.07.08 08:00,4314.0000000000255,,2021.07.05 21:30,3033.999999999992
2021.07.07 19:00,5828.999999999988,,2021.07.07 00:00,4285.000000000001,,2021.07.05 11:00,3055.9999999999986
2021.07.07 18:30,5858.999999999995,,2021.07.08 04:00,4266.999999999988,,2021.07.09 22:00,3086.0000000000255
2021.07.07 18:00,5215.9999999999745,,2021.07.08 05:30,4263.999999999999,,2021.07.05 09:30,3087.999999999999
2021.07.07 17:30,5010.000000000028,,2021.07.07 17:00,4152.000000000019,,2021.07.09 21:30,3144.0000000000246
2021.07.07 17:00,4152.000000000019,,2021.07.08 06:00,4097.00000000002,,2021.07.05 19:30,3153.00000000002
2021.07.07 16:30,5556.000000000015,,2021.07.08 05:00,4044.0,,2021.07.05 17:30,3161.0000000000055
2021.07.07 16:00,5884.000000000033,,2021.07.08 09:00,3881.0000000000264,,2021.07.05 23:00,3190.0000000000005
2021.07.07 15:30,6019.999999999999,,2021.07.08 04:30,3670.00000000001,,2021.07.05 17:00,3211.0000000000064
2021.07.07 15:00,7129.00000000002,,2021.07.05 15:00,3528.0000000000196,,2021.07.05 18:00,3212.9999999999973
2021.07.07 14:30,6820.0,,2021.07.08 09:30,3521.000000000001,,2021.07.05 12:00,3272.0000000000246
2021.07.07 14:00,6025.0000000000055,,2021.07.05 14:30,3493.0000000000196,,2021.07.05 10:30,3279.000000000044
2021.07.07 13:30,5842.000000000003,,2021.07.05 14:00,3476.0000000000164,,2021.07.05 11:30,3280.000000000028
2021.07.07 13:00,5756.000000000002,,2021.07.05 16:30,3429.999999999985,,2021.07.09 17:00,3288.999999999992
2021.07.07 12:30,5306.000000000021,,2021.07.05 13:30,3395.0000000000073,,2021.07.05 15:30,3312.999999999992
2021.07.07 12:00,4910.999999999993,,2021.07.05 12:30,3388.9999999999936,,2021.07.08 10:00,3361.0000000000355
2021.07.07 11:30,4540.000000000008,,2021.07.08 10:00,3361.0000000000355,,2021.07.05 12:30,3388.9999999999936
2021.07.07 11:00,5058.000000000036,,2021.07.05 15:30,3312.999999999992,,2021.07.05 13:30,3395.0000000000073
2021.07.07 10:30,5370.000000000012,,2021.07.09 17:00,3288.999999999992,,2021.07.05 16:30,3429.999999999985
2021.07.07 10:00,5488.999999999997,,2021.07.05 11:30,3280.000000000028,,2021.07.05 14:00,3476.0000000000164
2021.07.07 09:30,5809.00000000002,,2021.07.05 10:30,3279.000000000044,,2021.07.05 14:30,3493.0000000000196
2021.07.07 09:00,5786.999999999972,,2021.07.05 12:00,3272.0000000000246,,2021.07.08 09:30,3521.000000000001
2021.07.07 08:30,5902.000000000006,,2021.07.05 18:00,3212.9999999999973,,2021.07.05 15:00,3528.0000000000196
2021.07.07 08:00,5525.999999999998,,2021.07.05 17:00,3211.0000000000064,,2021.07.08 04:30,3670.00000000001
2021.07.07 07:30,5258.000000000011,,2021.07.05 23:00,3190.0000000000005,,2021.07.08 09:00,3881.0000000000264
2021.07.07 07:00,5174.000000000044,,2021.07.05 17:30,3161.0000000000055,,2021.07.08 05:00,4044.0
2021.07.07 06:30,4837.000000000022,,2021.07.05 19:30,3153.00000000002,,2021.07.08 06:00,4097.00000000002
2021.07.07 06:00,5064.00000000001,,2021.07.09 21:30,3144.0000000000246,,2021.07.07 17:00,4152.000000000019
2021.07.07 05:30,4440.99999999998,,2021.07.05 09:30,3087.999999999999,,2021.07.08 05:30,4263.999999999999
2021.07.07 05:00,4848.999999999978,,2021.07.09 22:00,3086.0000000000255,,2021.07.08 04:00,4266.999999999988
2021.07.07 04:30,5285.0000000000355,,2021.07.05 11:00,3055.9999999999986,,2021.07.07 00:00,4285.000000000001
2021.07.07 04:00,5230.999999999998,,2021.07.05 21:30,3033.999999999992,,2021.07.08 08:00,4314.0000000000255
2021.07.07 03:30,5093.9999999999945,,2021.07.05 19:00,3025.0000000000114,,2021.07.08 06:30,4346.000000000016
2021.07.07 03:00,4834.000000000022,,2021.07.05 21:00,3011.999999999995,,2021.07.07 05:30,4440.99999999998
2021.07.07 02:30,5112.000000000021,,2021.07.09 23:00,3008.999999999993,,2021.07.08 03:30,4475.000000000013
2021.07.07 02:00,5039.000000000009,,2021.07.09 22:30,2980.0000000000036,,2021.07.08 07:30,4488.000000000044
2021.07.07 01:30,4655.000000000022,,2021.07.05 10:00,2965.0000000000114,,2021.07.08 08:30,4501.000000000004
2021.07.07 01:00,4653.000000000047,,2021.07.09 23:30,2961.000000000022,,2021.07.07 11:30,4540.000000000008
2021.07.07 00:30,4557.999999999987,,2021.07.05 13:00,2952.000000000008,,2021.07.06 19:00,4545.999999999971
2021.07.07 00:00,4285.000000000001,,2021.07.09 21:00,2939.000000000002,,2021.07.07 00:30,4557.999999999987
2021.07.06 23:30,4587.000000000025,,2021.07.05 16:00,2911.9999999999955,,2021.07.06 23:30,4587.000000000025
2021.07.06 23:00,4795.000000000005,,2021.07.05 20:30,2892.0000000000023,,2021.07.08 07:00,4606.000000000009
2021.07.06 22:30,4844.000000000024,,2021.07.05 18:30,2870.0000000000073,,2021.07.06 19:30,4652.999999999989
2021.07.06 22:00,5195.000000000011,,2021.07.05 20:00,2860.999999999998,,2021.07.07 01:00,4653.000000000047
2021.07.06 21:30,5204.999999999996,,2021.07.09 20:30,2848.0000000000114,,2021.07.07 01:30,4655.000000000022
2021.07.06 21:00,4666.999999999996,,2021.07.05 22:00,2837.0000000000045,,2021.07.06 21:00,4666.999999999996
2021.07.06 20:30,4745.000000000029,,2021.07.05 22:30,2804.0000000000055,,2021.07.06 18:30,4740.000000000012
2021.07.06 20:00,4902.999999999974,,2021.07.05 23:30,2761.0000000000123,,2021.07.06 20:30,4745.000000000029
2021.07.06 19:30,4652.999999999989,,2021.07.09 20:00,2737.0000000000155,,2021.07.06 02:30,4788.000000000022
2021.07.06 19:00,4545.999999999971,,2021.07.08 10:30,2724.0000000000064,,2021.07.06 23:00,4795.000000000005
2021.07.06 18:30,4740.000000000012,,2021.07.06 00:30,2693.000000000005,,2021.07.07 03:00,4834.000000000022
2021.07.06 18:00,5184.000000000012,,2021.07.06 00:00,2566.999999999999,,2021.07.07 06:30,4837.000000000022
2021.07.06 17:30,5447.0000000000155,,2021.07.09 19:30,2534.9999999999986,,2021.07.06 22:30,4844.000000000024
2021.07.06 17:00,6522.000000000016,,2021.07.08 12:30,2426.9999999999973,,2021.07.07 05:00,4848.999999999978
2021.07.06 16:30,7367.999999999978,,2021.07.09 19:00,2420.000000000014,,2021.07.06 01:00,4859.999999999997
2021.07.06 16:00,7648.0000000000255,,2021.07.09 16:30,2400.0000000000123,,2021.07.06 02:00,4882.00000000002
2021.07.06 15:30,8381.000000000024,,2021.07.05 09:00,2373.0000000000377,,2021.07.08 00:00,4882.000000000036
2021.07.06 15:00,8516.000000000007,,2021.07.08 11:30,2334.000000000019,,2021.07.08 03:00,4894.000000000007
2021.07.06 14:30,8094.000000000001,,2021.07.09 16:00,2297.000000000022,,2021.07.06 20:00,4902.999999999974
2021.07.06 14:00,8129.000000000011,,2021.07.08 11:00,2284.9999999999955,,2021.07.07 12:00,4910.999999999993
2021.07.06 13:30,7606.999999999998,,2021.07.08 12:00,2238.000000000032,,2021.07.08 00:30,4932.0000000000155
2021.07.06 13:00,8081.000000000003,,2021.07.05 06:00,2226.0000000000136,,2021.07.07 20:00,4976.000000000012
2021.07.06 12:30,7852.000000000018,,2021.07.09 15:30,2225.000000000019,,2021.07.06 03:30,4986.000000000031
2021.07.06 12:00,7752.999999999984,,2021.07.05 01:00,2174.0000000000396,,2021.07.07 17:30,5010.000000000028
2021.07.06 11:30,7611.00000000001,,2021.07.05 05:30,2165.9999999999854,,2021.07.06 03:00,5014.000000000015
2021.07.06 11:00,7335.999999999991,,2021.07.09 15:00,2115.00000000005,,2021.07.06 04:00,5016.000000000013
2021.07.06 10:30,7263.000000000018,,2021.07.05 02:00,2101.000000000027,,2021.07.07 02:00,5039.000000000009
2021.07.06 10:00,7497.000000000009,,2021.07.05 04:00,2056.9999999999986,,2021.07.07 11:00,5058.000000000036
2021.07.06 09:30,8161.00000000001,,2021.07.05 03:00,2025.0000000000161,,2021.07.07 06:00,5064.00000000001
2021.07.06 09:00,7641.000000000012,,2021.07.05 08:00,2021.9999999999977,,2021.07.06 01:30,5064.000000000012
2021.07.06 08:30,7217.999999999989,,2021.07.05 03:30,2019.999999999992,,2021.07.07 22:00,5087.0000000000055
2021.07.06 08:00,6892.999999999991,,2021.07.05 04:30,2019.0000000000086,,2021.07.07 03:30,5093.9999999999945
2021.07.06 07:30,6749.0000000000155,,2021.07.05 07:30,2005.0000000000132,,2021.07.08 02:30,5110.99999999998
2021.07.06 07:00,6774.000000000025,,2021.07.05 05:00,1945.0000000000055,,2021.07.07 02:30,5112.000000000021
2021.07.06 06:30,6731.000000000018,,2021.07.09 17:30,1921.0000000000073,,2021.07.07 22:30,5160.000000000037
2021.07.06 06:00,6643.000000000001,,2021.07.05 01:30,1920.9999999999905,,2021.07.07 23:30,5174.000000000011
2021.07.06 05:30,6302.000000000013,,2021.07.05 07:00,1907.0000000000023,,2021.07.07 07:00,5174.000000000044
2021.07.06 05:00,6033.000000000031,,2021.07.05 02:30,1902.999999999971,,2021.07.06 18:00,5184.000000000012
2021.07.06 04:30,5917.0000000000055,,2021.07.09 18:30,1893.9999999999877,,2021.07.06 22:00,5195.000000000011
2021.07.06 04:00,5016.000000000013,,2021.07.05 06:30,1823.0000000000102,,2021.07.06 21:30,5204.999999999996
2021.07.06 03:30,4986.000000000031,,2021.07.05 00:00,1799.9999999999843,,2021.07.07 18:00,5215.9999999999745
2021.07.06 03:00,5014.000000000015,,2021.07.09 14:00,1799.0000000000036,,2021.07.07 23:00,5217.000000000018
2021.07.06 02:30,4788.000000000022,,2021.07.05 00:30,1785.9999999999882,,2021.07.07 04:00,5230.999999999998
2021.07.06 02:00,4882.00000000002,,2021.07.05 08:30,1738.0000000000011,,2021.07.08 02:00,5243.000000000019
2021.07.06 01:30,5064.000000000012,,2021.07.08 13:30,1736.9999999999752,,2021.07.07 07:30,5258.000000000011
2021.07.06 01:00,4859.999999999997,,2021.07.09 14:30,1526.9999999999939,,2021.07.07 21:30,5280.000000000005
2021.07.06 00:30,2693.000000000005,,2021.07.08 16:00,1524.0000000000332,,2021.07.07 04:30,5285.0000000000355
2021.07.06 00:00,2566.999999999999,,2021.07.08 16:30,1504.9999999999993,,2021.07.07 12:30,5306.000000000021
2021.07.05 23:30,2761.0000000000123,,2021.07.08 15:30,1453.0000000000286,,2021.07.07 10:30,5370.000000000012
2021.07.05 23:00,3190.0000000000005,,2021.07.09 18:00,1428.000000000051,,2021.07.08 01:30,5427.000000000013
2021.07.05 22:30,2804.0000000000055,,2021.07.08 13:00,1258.000000000036,,2021.07.07 20:30,5437.000000000021
2021.07.05 22:00,2837.0000000000045,,2021.07.08 14:00,1154.0000000000077,,2021.07.06 17:30,5447.0000000000155
2021.07.05 21:30,3033.999999999992,,2021.07.09 13:00,1042.0000000000116,,2021.07.07 10:00,5488.999999999997
2021.07.05 21:00,3011.999999999995,,2021.07.09 13:30,1033.0000000000132,,2021.07.08 01:00,5499.000000000011
2021.07.05 20:30,2892.0000000000023,,2021.07.08 17:00,959.9999999999868,,2021.07.07 19:30,5502.000000000044
2021.07.05 20:00,2860.999999999998,,2021.07.08 15:00,914.999999999993,,2021.07.07 08:00,5525.999999999998
2021.07.05 19:30,3153.00000000002,,2021.07.08 14:30,703.000000000045,,2021.07.07 16:30,5556.000000000015
2021.07.05 19:00,3025.0000000000114,,2021.07.09 12:30,601.9999999999645,,2021.07.07 13:00,5756.000000000002
2021.07.05 18:30,2870.0000000000073,,2021.07.08 19:30,110.00000000002478,,2021.07.07 09:00,5786.999999999972
2021.07.05 18:00,3212.9999999999973,,2021.07.08 20:00,58.000000000013415,,2021.07.07 09:30,5809.00000000002
2021.07.05 17:30,3161.0000000000055,,2021.07.09 12:00,-105.99999999998909,,2021.07.07 19:00,5828.999999999988
2021.07.05 17:00,3211.0000000000064,,2021.07.08 18:00,-171.0000000000125,,2021.07.07 13:30,5842.000000000003
2021.07.05 16:30,3429.999999999985,,2021.07.08 19:00,-200.99999999998602,,2021.07.07 18:30,5858.999999999995
2021.07.05 16:00,2911.9999999999955,,2021.07.09 01:30,-202.0000000000001,,2021.07.07 21:00,5883.000000000002
2021.07.05 15:30,3312.999999999992,,2021.07.08 18:30,-293.9999999999894,,2021.07.07 16:00,5884.000000000033
2021.07.05 15:00,3528.0000000000196,,2021.07.09 02:30,-342.99999999998204,,2021.07.07 08:30,5902.000000000006
2021.07.05 14:30,3493.0000000000196,,2021.07.08 20:30,-380.9999999999726,,2021.07.06 04:30,5917.0000000000055
2021.07.05 14:00,3476.0000000000164,,2021.07.09 02:00,-412.9999999999959,,2021.07.07 15:30,6019.999999999999
2021.07.05 13:30,3395.0000000000073,,2021.07.08 22:30,-455.9999999999909,,2021.07.07 14:00,6025.0000000000055
2021.07.05 13:00,2952.000000000008,,2021.07.09 03:00,-471.99999999996373,,2021.07.06 05:00,6033.000000000031
2021.07.05 12:30,3388.9999999999936,,2021.07.09 11:00,-522.9999999999393,,2021.07.06 05:30,6302.000000000013
2021.07.05 12:00,3272.0000000000246,,2021.07.09 01:00,-556.9999999999839,,2021.07.06 17:00,6522.000000000016
2021.07.05 11:30,3280.000000000028,,2021.07.08 23:30,-557.9999999999876,,2021.07.06 06:00,6643.000000000001
2021.07.05 11:00,3055.9999999999986,,2021.07.08 21:30,-563.0000000000135,,2021.07.06 06:30,6731.000000000018
2021.07.05 10:30,3279.000000000044,,2021.07.09 10:30,-571.9999999999848,,2021.07.06 07:30,6749.0000000000155
2021.07.05 10:00,2965.0000000000114,,2021.07.09 11:30,-585.9999999999998,,2021.07.06 07:00,6774.000000000025
2021.07.05 09:30,3087.999999999999,,2021.07.08 23:00,-609.0000000000084,,2021.07.07 14:30,6820.0
2021.07.05 09:00,2373.0000000000377,,2021.07.09 08:30,-701.9999999999939,,2021.07.06 08:00,6892.999999999991
2021.07.05 08:30,1738.0000000000011,,2021.07.09 08:00,-705.0000000000015,,2021.07.07 15:00,7129.00000000002
2021.07.05 08:00,2021.9999999999977,,2021.07.09 06:30,-708.0000000000084,,2021.07.06 08:30,7217.999999999989
2021.07.05 07:30,2005.0000000000132,,2021.07.09 10:00,-720.0000000000053,,2021.07.06 10:30,7263.000000000018
2021.07.05 07:00,1907.0000000000023,,2021.07.08 22:00,-770.9999999999932,,2021.07.06 11:00,7335.999999999991
2021.07.05 06:30,1823.0000000000102,,2021.07.09 00:30,-829.9999999999553,,2021.07.06 16:30,7367.999999999978
2021.07.05 06:00,2226.0000000000136,,2021.07.09 03:30,-850.9999999999845,,2021.07.06 10:00,7497.000000000009
2021.07.05 05:30,2165.9999999999854,,2021.07.08 21:00,-920.9999999999505,,2021.07.06 13:30,7606.999999999998
2021.07.05 05:00,1945.0000000000055,,2021.07.09 06:00,-939.0000000000074,,2021.07.06 11:30,7611.00000000001
2021.07.05 04:30,2019.0000000000086,,2021.07.09 00:00,-964.9999999999841,,2021.07.06 09:00,7641.000000000012
