date,USDCHF,GBPUSD,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.05.11,-209.00000000000364,190.00000000000128,347.0000000000084,-206.99999999999363,-690.9999999999972,-97.9999999999981,153.9999999999875,56.0000000000005,-520.9999999999936,-50.00000000001137,232.99999999997567,104.00000000001519,628.9999999999907,9.999999999990905,27.999999999991587,-716.0000000000082,-91.99999999999208,-647.0000000000086,-716.0000000000056,,-2196.00000000005
2015.05.11,-336.00000000000296,256.99999999999613,433.0000000000167,-253.99999999999068,-769.999999999993,-167.00000000000603,136.00000000000279,107.99999999999699,-534.0000000000011,-21.99999999999136,315.9999999999741,155.00000000001623,709.0000000000041,23.9999999999867,111.99999999999477,-775.0000000000057,-10.999999999994348,-673.0000000000014,-709.0000000000041,,-2001.000000000002
2015.05.11,-336.9999999999984,323.99999999999096,562.0000000000181,-256.9999999999908,-791.9999999999927,-158.0000000000137,173.99999999998528,112.99999999999643,-531.9999999999991,62.00000000001182,453.9999999999793,225.00000000000853,652.9999999999925,70.99999999999795,203.99999999999352,-796.999999999997,18.0000000000069,-669.0000000000085,-670.000000000015,,-1352.000000000034
2015.05.11,-296.0000000000074,303.0000000000088,545.0000000000177,-189.99999999999773,-724.9999999999978,-178.99999999999582,166.99999999998383,48.000000000003595,-498.9999999999939,97.00000000000841,475.9999999999991,192.99999999999872,716.0000000000056,117.999999999995,134.00000000000034,-776.0000000000105,-78.00000000000028,-619.0000000000028,-696.0000000000077,,-1260.999999999993
2015.05.11,-265.99999999999955,309.0000000000037,512.0000000000014,-217.9999999999893,-693.9999999999947,-137.9999999999937,173.00000000000094,82.00000000000429,-500.9999999999959,54.000000000002046,387.9999999999768,171.99999999999437,724.9999999999978,78.99999999999352,125.0,-740.0000000000091,-68.00000000000139,-585.0000000000022,-697.9999999999986,,-1289.0000000000095
2015.05.11,-272.00000000000557,256.99999999999613,472.00000000000574,-266.9999999999959,-712.9999999999969,-124.00000000001299,191.99999999999218,82.00000000000429,-543.0000000000045,-80.0000000000125,301.9999999999925,168.99999999999693,710.999999999995,20.999999999986585,65.99999999998829,-707.9999999999984,-74.99999999999174,-621.0000000000049,-703.0000000000092,,-1834.000000000075
2015.05.11,-304.9999999999997,296.0000000000074,518.0000000000184,-282.99999999998704,-822.9999999999959,-130.0000000000079,175.99999999999838,94.00000000000519,-607.0000000000019,-50.00000000001137,351.99999999997544,161.99999999999548,733.9999999999902,57.999999999992724,101.99999999998965,-829.0000000000077,-60.99999999999994,-707.000000000002,-792.0000000000149,,-2095.0000000000555
2015.05.11,-290.9999999999968,195.9999999999962,373.00000000000114,-282.99999999998704,-774.9999999999924,-120.00000000000898,167.9999999999904,72.0000000000054,-626.0000000000043,-157.99999999998704,181.99999999998795,-11.00000000000545,710.999999999995,26.999999999986812,-25.000000000005684,-773.0000000000103,-198.99999999999363,-628.0000000000064,-802.0000000000139,,-2962.000000000049
2015.05.11,-145.00000000000622,154.0000000000097,64.0000000000196,-248.99999999999523,-640.9999999999916,21.999999999988695,95.999999999985,62.000000000006494,-573.0000000000013,-140.99999999999113,-165.00000000002046,-269.9999999999925,771.9999999999949,-7.000000000005002,-112.00000000000898,-625.0,-227.99999999999488,-503.000000000009,-737.0000000000099,,-3226.000000000022
2015.05.11,-170.99999999999892,151.9999999999966,84.0000000000174,-304.9999999999926,-717.9999999999964,11.999999999989797,-49.00000000001015,53.999999999998494,-602.999999999998,-164.99999999999204,-145.00000000001023,-363.0000000000022,936.9999999999878,-25.000000000005684,-106.00000000000875,-677.0000000000067,-261.0000000000001,-546.000000000002,-790.0000000000018,,-3685.0000000000355
2015.05.11,-160.00000000000458,208.00000000000819,272.00000000000557,-308.9999999999975,-781.9999999999939,52.000000000007596,127.99999999999478,111.00000000000554,-687.0000000000043,-199.99999999998863,15.999999999991132,-197.00000000000273,970.0000000000042,12.000000000000455,-13.00000000000523,-755.0000000000097,-214.99999999999852,-639.0000000000007,-800.0000000000007,,-2987.999999999989
2015.05.11,-26.000000000003798,181.9999999999933,238.0000000000049,-342.9999999999893,-781.9999999999939,130.99999999999224,276.9999999999939,224.9999999999974,-795.9999999999967,-237.99999999999955,-39.00000000001569,-222.99999999999542,1028.9999999999911,26.999999999986812,-39.00000000000148,-751.0000000000048,-174.99999999999181,-677.0000000000053,-800.0000000000007,,-2780.000000000039
2015.05.11,-41.9999999999976,272.00000000000557,251.00000000000122,-353.9999999999992,-751.9999999999972,232.99999999999432,261.9999999999845,246.99999999999721,-781.9999999999939,-163.99999999998727,-8.000000000009777,-231.0000000000034,1027.0000000000002,27.999999999991587,-47.000000000011255,-709.0000000000032,-265.99999999999955,-609.000000000004,-831.000000000004,,-2475.000000000036
2015.05.11,-23.00000000000635,279.00000000000705,254.00000000002086,-257.99999999999557,-730.9999999999927,268.0000000000016,297.9999999999983,217.99999999999596,-748.9999999999997,-33.999999999991815,48.99999999997817,-288.99999999998374,1008.9999999999932,137.99999999999102,-22.00000000000557,-725.0000000000085,-337.99999999999386,-518.0000000000074,-875.0000000000035,,-2049.0000000000027
2015.05.11,-74.00000000000739,-26.999999999999247,321.0000000000157,-266.9999999999959,-751.9999999999972,-126.0000000000039,204.00000000000418,207.99999999999707,-722.9999999999959,-395.9999999999866,129.99999999999545,-205.99999999999508,899.9999999999897,111.99999999999477,73.99999999999807,-745.0000000000045,-202.9999999999976,-542.0000000000091,-775.0000000000146,,-2887.0000000000123
2015.05.11,-38.0000000000047,-195.9999999999962,296.0000000000074,-253.0000000000001,-770.9999999999994,-219.99999999999798,224.000000000002,216.0000000000051,-783.9999999999958,-528.9999999999964,152.9999999999916,-234.99999999998522,933.000000000006,169.9999999999875,83.99999999998897,-823.9999999999981,-196.99999999999162,-603.0000000000091,-842.0000000000094,,-3415.999999999996
2015.05.11,-58.99999999999794,-496.00000000000756,361.0000000000113,-212.99999999999386,-716.9999999999899,-443.99999999999994,290.9999999999968,156.99999999999602,-710.999999999995,-866.9999999999902,224.99999999999432,-129.99999999998568,849.9999999999952,108.99999999999466,18.000000000000682,-739.0000000000043,-248.99999999999923,-595.0000000000011,-836.9999999999989,,-4045.9999999999736
2015.05.11,-221.99999999999997,-397.0000000000029,404.0000000000044,-251.99999999999534,-744.9999999999957,-547.0000000000086,221.00000000000452,62.000000000006494,-680.9999999999983,-780.0000000000011,253.99999999999068,12.000000000012001,760.9999999999894,16.999999999995907,-1.0000000000047748,-753.0000000000001,-169.99999999999238,-681.0000000000093,-836.0000000000146,,-4334.000000000019
2015.05.11,-265.99999999999955,-446.9999999999974,399.00000000001603,-253.0000000000001,-734.9999999999968,-700.999999999996,211.00000000000563,4.999999999999449,-561.9999999999958,-889.00000000001,239.99999999998067,167.00000000000603,726.9999999999887,-37.00000000000614,-68.00000000001205,-748.0000000000047,-165.9999999999995,-700.0000000000006,-858.0000000000032,,-4681.0000000000255
2015.05.11,-265.99999999999955,-496.00000000000756,507.000000000013,-304.9999999999926,-836.9999999999989,-842.0000000000094,226.99999999999943,-4.999999999999449,-648.0000000000041,-1030.0000000000011,304.9999999999784,322.00000000000006,682.9999999999892,-203.00000000000296,-20.000000000010232,-844.0000000000083,-83.9999999999952,-892.0000000000039,-972.0000000000173,,-5400.00000000007
2015.05.11,-309.99999999999915,-652.0000000000082,446.0000000000131,-300.9999999999877,-790.9999999999973,-1100.9999999999964,163.00000000000205,-100.99999999999554,-690.0000000000017,-1138.0000000000052,264.99999999998636,425.0000000000087,825.9999999999934,-234.00000000000887,-105.00000000000398,-826.0000000000076,-68.00000000000139,-953.0000000000039,-1055.000000000006,,-6200.00000000002
2015.05.11,-333.0000000000055,-750.9999999999906,404.0000000000044,-247.99999999999045,-841.9999999999983,-1144.0000000000116,121.99999999999989,-153.00000000000313,-597.9999999999985,-1237.9999999999995,322.9999999999791,443.0000000000156,878.9999999999853,-252.00000000000955,-120.00000000000455,-902.000000000001,-117.00000000000044,-1075.0000000000036,-1084.0000000000182,,-6686.00000000005
2015.05.11,-314.0000000000032,-1123.9999999999916,259.0000000000092,-243.99999999999977,-969.9999999999931,-1361.9999999999966,58.99999999998684,-112.000000000001,-866.0000000000001,-1651.9999999999868,121.99999999998568,419.0000000000138,1017.0000000000013,-349.00000000000375,-141.00000000000534,-1073.9999999999982,46.00000000000159,-1271.0,-1277.000000000017,,-8833.999999999998
2015.05.11,-265.99999999999955,-1234.0000000000018,307.00000000001285,-242.999999999995,-1030.999999999993,-1483.000000000012,79.99999999999119,-87.00000000000374,-878.000000000001,-1750.0,161.99999999997772,466.00000000001086,1312.000000000002,-335.00000000000796,-146.0000000000008,-1105.000000000004,42.0000000000087,-1323.0000000000075,-1353.000000000004,,-8865.000000000025
2015.05.11,-275.000000000003,-1295.0000000000018,304.00000000001535,-272.99999999999613,-1041.9999999999984,-1479.0000000000082,127.99999999999478,-136.99999999999824,-915.9999999999945,-1913.9999999999873,111.99999999999477,486.00000000000864,1285.0000000000027,-432.00000000000216,-190.00000000001194,-1118.000000000009,-43.999999999999595,-1375.9999999999995,-1407.0000000000027,,-9582.999999999996
2015.05.11,-273.000000000001,-1405.0000000000118,386.00000000001967,-325.9999999999934,-989.9999999999909,-1564.0000000000098,151.9999999999966,-158.99999999999804,-846.9999999999977,-2147.9999999999964,182.99999999999272,441.0000000000025,1275.9999999999882,-378.0000000000001,-279.0000000000106,-995.0000000000045,-73.99999999999629,-1218.000000000008,-1428.000000000007,,-9646.000000000027
2015.05.11,-375.0000000000031,-1453.9999999999998,469.0000000000083,-407.99999999998704,-1060.9999999999898,-1889.0000000000073,136.00000000000279,-53.999999999998494,-859.9999999999941,-2318.000000000012,200.9999999999934,296.0000000000074,1319.999999999988,-231.99999999999932,-108.00000000000409,-1042.0000000000016,-58.99999999999794,-1173.0000000000018,-1339.0000000000014,,-9949.999999999996
2015.05.11,-392.9999999999989,-1558.9999999999993,504.0000000000156,-445.99999999999795,-1132.9999999999952,-1961.0000000000127,100.99999999999554,-26.000000000003798,-858.0000000000032,-2492.999999999995,140.99999999999113,383.0,1455.0000000000064,-350.0000000000085,-100.99999999999909,-1079.9999999999982,4.999999999999449,-1323.0000000000075,-1338.000000000017,,-10472.000000000027
2015.05.11,-353.99999999999875,-1441.0000000000034,426.00000000001523,-418.99999999999693,-1092.9999999999995,-1835.0000000000089,41.99999999998649,-56.99999999999594,-853.0000000000038,-2371.000000000009,100.99999999999909,293.99999999999426,1550.9999999999914,-324.0000000000123,-123.00000000000466,-1064.0000000000073,2.000000000002,-1277.000000000006,-1337.0000000000105,,-10132.000000000071
2015.05.11,-370.9999999999991,-1517.999999999997,424.00000000000216,-406.9999999999965,-1040.999999999992,-1988.9999999999964,34.000000000000696,-126.0000000000039,-792.9999999999993,-2430.000000000007,102.99999999998022,293.0000000000099,1434.9999999999864,-346.00000000000364,-194.00000000000261,-1009.0000000000003,-10.999999999994348,-1233.0000000000064,-1349.0000000000002,,-10528.000000000018
2015.05.11,-333.0000000000055,-1635.999999999993,313.00000000000773,-398.9999999999867,-995.9999999999969,-1998.9999999999952,17.000000000000348,-149.99999999999457,-783.9999999999958,-2503.999999999991,13.999999999981583,337.0000000000095,1480.999999999999,-342.00000000001296,-273.00000000001035,-963.0000000000081,-64.99999999999284,-1225.0000000000093,-1387.000000000005,,-10893.999999999996
2015.05.11,-294.00000000000534,-1505.0000000000007,335.00000000001864,-395.9999999999866,-1007.9999999999978,-1817.000000000002,26.999999999999247,-95.99999999999609,-787.0000000000043,-2371.000000000009,21.99999999999136,397.0000000000029,1512.9999999999866,-386.0000000000099,-249.00000000000944,-977.0000000000039,-0.999999999995449,-1243.0000000000052,-1392.0000000000155,,-10228.000000000044
2015.05.11,-326.9999999999995,-1428.9999999999914,410.0000000000215,-444.9999999999932,-1027.9999999999957,-1793.0000000000002,38.99999999998904,-126.0000000000039,-817.9999999999965,-2353.0000000000086,77.99999999997453,405.0000000000109,1402.9999999999986,-420.0000000000017,-266.00000000000534,-981.0000000000088,-13.999999999991797,-1251.000000000002,-1388.0000000000114,,-10304.000000000016
2015.05.11,-299.00000000000483,-1476.999999999995,420.00000000002035,-471.9999999999942,-1095.999999999997,-1822.9999999999968,51.000000000001044,-21.999999999999797,-902.0000000000028,-2471.0000000000036,22.999999999996135,353.0000000000033,1583.9999999999854,-335.00000000000796,-193.00000000001205,-1022.0000000000056,1.0000000000065512,-1272.0000000000064,-1389.000000000018,,-10341.000000000031
2015.05.11,-287.9999999999994,-1449.0000000000114,416.00000000001637,-473.99999999998954,-1177.9999999999902,-1778.9999999999973,42.999999999993044,7.9999999999968985,-963.0000000000027,-2437.000000000012,12.000000000000455,262.00000000000665,1723.9999999999923,-323.0000000000075,-150.00000000000568,-1122.0,17.000000000000348,-1286.0000000000093,-1419.999999999999,,-10387.000000000018
2015.05.11,-309.99999999999915,-1411.9999999999911,463.0000000000134,-463.99999999999864,-1170.9999999999998,-1790.0000000000027,62.99999999999084,12.999999999996348,-932.999999999995,-2384.999999999991,64.99999999999773,300.99999999999574,1628.9999999999916,-323.0000000000075,-117.00000000000443,-1111.000000000004,35.00000000000725,-1314.9999999999995,-1429.999999999998,,-10191.999999999998
2015.05.11,-280.00000000000244,-1378.9999999999968,443.0000000000156,-463.99999999999864,-1207.999999999998,-1717.000000000013,68.99999999998573,56.0000000000005,-975.0000000000036,-2346.0000000000036,65.99999999997408,346.0000000000019,1675.9999999999886,-333.0000000000126,-94.0000000000083,-1195.0000000000073,121.99999999999989,-1424.000000000003,-1411.0000000000066,,-10048.000000000087
2015.05.12,-277.000000000005,-1398.9999999999948,426.00000000001523,-449.99999999998863,-1201.999999999992,-1744.0000000000123,39.999999999995595,55.000000000005045,-990.9999999999974,-2360.0000000000136,48.00000000000182,343.00000000000443,1719.0000000000039,-334.0000000000032,-75.00000000000284,-1189.0000000000073,148.99999999999915,-1409.0000000000048,-1404.0000000000052,,-10054.000000000004
2015.05.12,-299.00000000000483,-1401.0000000000077,441.0000000000025,-446.9999999999885,-1109.9999999999998,-1774.9999999999932,49.99999999999449,33.000000000005244,-897.0000000000033,-2355.9999999999945,61.9999999999834,388.9999999999949,1679.9999999999927,-337.0000000000033,-97.99999999999898,-1051.0000000000018,109.00000000000354,-1309.0000000000045,-1341.9999999999986,,-9658.000000000022
2015.05.12,-263.99999999999756,-1395.9999999999973,458.00000000000284,-454.9999999999983,-1140.999999999992,-1703.9999999999943,106.99999999999044,63.99999999999739,-939.0000000000009,-2344.999999999999,63.99999999999295,417.0000000000007,1716.9999999999907,-339.00000000001285,-79.9999999999983,-1091.9999999999986,131.99999999999878,-1352.0000000000086,-1357.0000000000082,,-9505.000000000033
2015.05.12,-282.0000000000045,-1339.0000000000014,462.0000000000068,-466.99999999999875,-1188.0000000000002,-1649.999999999996,113.99999999999189,92.99999999999864,-959.9999999999942,-2310.0000000000023,86.99999999998909,434.000000000001,1706.9999999999918,-347.0000000000084,-63.00000000000239,-1136.00000000001,157.00000000000713,-1392.9999999999998,-1373.000000000002,,-9454.000000000035
2015.05.12,-307.99999999999716,-1316.0000000000061,509.00000000000387,-489.9999999999949,-1196.9999999999925,-1683.9999999999966,109.00000000000354,19.00000000000235,-946.9999999999978,-2272.9999999999964,109.99999999998522,422.00000000001125,1703.9999999999943,-355.000000000004,-125.0,-1138.0000000000052,109.00000000000354,-1384.0000000000075,-1463.0000000000143,,-9698.000000000007
2015.05.12,-351.99999999999676,-1283.9999999999964,527.0000000000108,-485.99999999999,-1206.9999999999914,-1727.0000000000118,112.000000000001,-53.00000000000304,-944.9999999999958,-2241.99999999999,121.99999999998568,468.00000000000176,1553.9999999999886,-356.00000000000875,-173.00000000000182,-1138.0000000000052,39.00000000000014,-1410.0000000000002,-1489.000000000007,,-10040.000000000011
2015.05.12,-316.0000000000052,-1326.000000000005,506.0000000000064,-466.99999999999875,-1179.9999999999923,-1706.0000000000075,103.99999999999298,-5.999999999994898,-929.000000000002,-2282.9999999999873,117.999999999995,466.9999999999952,1668.9999999999873,-355.000000000004,-143.00000000000068,-1128.0,85.00000000000173,-1373.000000000002,-1459.0000000000102,,-9722.000000000031
2015.05.12,-436.00000000000307,-1288.0000000000002,487.0000000000152,-463.99999999999864,-1246.9999999999982,-1781.0000000000105,76.99999999999375,-51.99999999999649,-942.9999999999939,-2195.999999999998,140.99999999999113,449.0000000000105,1682.99999999999,-317.0000000000073,-162.00000000000614,-1221.0000000000036,23.00000000000635,-1413.0000000000086,-1490.0000000000136,,-10150.00000000003
2015.05.12,-375.0000000000031,-1232.9999999999952,553.0000000000035,-462.99999999999386,-1235.9999999999927,-1705.000000000001,83.9999999999952,-10.999999999994348,-919.9999999999986,-2167.000000000002,217.9999999999893,470.9999999999992,1617.9999999999861,-285.0000000000108,-91.00000000000819,-1186.9999999999977,77.00000000000485,-1388.0000000000005,-1469.000000000009,,-9509.00000000003
2015.05.12,-370.9999999999991,-1242.999999999994,527.0000000000108,-500.99999999999056,-1150.999999999991,-1717.9999999999973,96.99999999999153,-117.00000000000044,-890.9999999999974,-2246.000000000009,108.99999999998045,456.00000000001194,1566.0000000000007,-350.0000000000085,-302.0000000000067,-1087.0000000000032,-82.99999999999974,-1295.0000000000018,-1506.0000000000073,,-10106.00000000001
2015.05.12,-304.9999999999997,-1249.0000000000111,504.9999999999999,-497.99999999999045,-1073.9999999999973,-1639.999999999997,112.99999999998533,-161.99999999999548,-834.9999999999968,-2251.0000000000045,81.99999999999363,438.00000000000506,1360.99999999999,-378.0000000000001,-405.00000000000114,-974.0000000000038,-143.9999999999997,-1243.0000000000052,-1492.0000000000045,,-10151.000000000033
2015.05.12,-270.0000000000036,-1320.9999999999943,345.0000000000175,-518.9999999999912,-962.9999999999916,-1597.0000000000039,65.99999999998829,-187.00000000000384,-773.0000000000015,-2378.999999999991,-129.0000000000191,383.0,1299.99999999999,-461.00000000001273,-430.0000000000068,-829.9999999999983,-154.99999999999403,-1155.000000000006,-1460.0000000000168,,-10535.000000000038
2015.05.12,-224.9999999999974,-1276.9999999999948,342.00000000002007,-514.9999999999864,-1029.9999999999975,-1524.9999999999986,61.99999999998429,-93.99999999999409,-846.0000000000023,-2305.000000000007,-135.00000000001933,316.0000000000052,1486.9999999999939,-436.00000000000705,-395.00000000001023,-909.9999999999966,-100.00000000000009,-1244.0000000000007,-1463.0000000000143,,-10293.000000000022
2015.05.12,-275.99999999999847,-1251.000000000002,371.00000000001023,-506.9999999999908,-1078.9999999999966,-1557.9999999999927,78.00000000000028,-102.00000000000209,-868.9999999999975,-2257.000000000005,-82.99999999999841,402.0000000000135,1564.999999999994,-440.00000000001194,-376.0000000000048,-963.0000000000081,-65.99999999999939,-1282.0000000000055,-1500.0000000000125,,-10193.000000000007
2015.05.12,-270.99999999999903,-1246.9999999999982,363.0000000000022,-516.9999999999959,-1040.999999999992,-1561.0000000000123,66.99999999999484,-149.99999999999457,-817.000000000001,-2252.999999999986,-82.99999999999841,364.00000000000875,1522.0000000000011,-434.0000000000117,-439.00000000000716,-914.0000000000015,-146.99999999999713,-1250.0000000000066,-1497.9999999999993,,-10305.999999999995
2015.05.12,-209.9999999999991,-1310.0000000000111,279.00000000000705,-514.9999999999864,-947.9999999999933,-1485.000000000003,45.99999999999049,-202.9999999999976,-795.0000000000013,-2338.9999999999986,-209.00000000000318,283.99999999999534,1356.0000000000016,-458.0000000000126,-556.0000000000116,-817.0000000000073,-229.99999999999687,-1143.0000000000052,-1520.0000000000102,,-10773.000000000042
2015.05.12,-173.00000000000094,-1343.0000000000052,113.00000000000753,-592.9999999999893,-949.9999999999953,-1502.0000000000034,-46.0000000000127,-259.9999999999936,-834.0000000000014,-2487.9999999999995,-459.0000000000032,157.00000000000713,1567.9999999999916,-559.0000000000117,-751.0000000000048,-776.0000000000105,-317.0000000000006,-1181.0000000000098,-1678.0000000000018,,-12072.000000000036
2015.05.12,-209.00000000000364,-1306.000000000007,211.00000000000563,-596.9999999999942,-968.9999999999976,-1510.9999999999957,-35.00000000000725,-253.99999999999866,-807.0000000000022,-2461.0000000000127,-375.0,184.00000000000637,1534.9999999999975,-526.0000000000105,-694.0000000000026,-766.0000000000053,-303.9999999999932,-1158.0000000000034,-1644.000000000001,,-11686.000000000025
2015.05.12,-219.99999999999798,-1364.999999999994,63.000000000013046,-557.9999999999927,-978.9999999999966,-1482.0000000000055,-78.00000000000028,-192.99999999999872,-892.0000000000039,-2454.0000000000077,-480.0000000000182,-73.99999999999629,1577.0000000000061,-437.0000000000118,-603.0000000000086,-819.0000000000026,-354.9999999999942,-1125.0000000000093,-1605.000000000012,,-12079.000000000031
2015.05.12,-95.00000000000064,-1340.9999999999923,-8.999999999992347,-520.9999999999866,-957.9999999999922,-1336.0000000000039,-24.000000000001798,-146.00000000000168,-936.0000000000035,-2346.0000000000036,-553.0000000000257,-124.99999999999733,1729.999999999987,-409.000000000006,-644.0000000000055,-835.000000000008,-395.0000000000009,-1148.0000000000045,-1688.0000000000007,,-11779.00000000004
2015.05.12,-63.99999999999739,-1468.0000000000027,-313.99999999999204,-436.9999999999976,-973.999999999997,-1266.0000000000116,-85.00000000000173,-170.00000000000347,-1053.0000000000039,-2252.0000000000095,-699.0000000000123,-283.99999999999534,1672.9999999999911,-428.0000000000115,-606.0000000000088,-890.0000000000006,-361.9999999999957,-1206.000000000007,-1669.0000000000093,,-12554.000000000067
2015.05.12,151.9999999999966,-1418.9999999999925,-361.9999999999957,-349.9999999999943,-918.999999999992,-1078.0000000000011,-29.00000000001235,-68.99999999999685,-1126.0000000000048,-2205.999999999989,-765.0000000000148,-316.0000000000052,2019.9999999999995,-426.00000000000193,-614.0000000000043,-882.000000000005,-336.9999999999984,-1223.0000000000075,-1679.0000000000082,,-11628.000000000025
2015.05.12,308.9999999999926,-1320.9999999999943,-557.9999999999918,-403.99999999999636,-988.9999999999955,-567.0000000000064,19.999999999997797,134.99999999999625,-1314.000000000004,-2156.000000000006,-1076.9999999999982,-529.0000000000017,2346.999999999988,-528.0000000000058,-643.0000000000007,-948.9999999999981,-309.99999999999915,-1334.0000000000018,-1800.0000000000016,,-11668.000000000027
2015.05.12,461.99999999999574,-1984.9999999999923,-667.9999999999798,-435.99999999999284,-971.9999999999951,-987.0000000000045,24.999999999986144,175.00000000000293,-1431.0000000000045,-2957.999999999998,-1204.0000000000077,-534.9999999999966,2604.0000000000064,-594.0000000000083,-771.0000000000008,-918.0000000000064,-339.0000000000004,-1360.0000000000057,-1853.0000000000157,,-13745.000000000015
2015.05.12,664.9999999999934,-2299.999999999991,-725.9999999999823,-366.9999999999902,-896.9999999999923,-896.000000000008,163.9999999999864,173.9999999999964,-1453.9999999999998,-3215.0000000000036,-1184.000000000026,-516.9999999999897,2517.999999999998,-594.0000000000083,-847.999999999999,-871.0000000000093,-398.9999999999938,-1344.0000000000007,-1965.0000000000168,,-14056.000000000035
2015.05.12,878.9999999999965,-2435.0000000000095,-779.9999999999807,-331.99999999999363,-934.9999999999969,-774.9999999999924,336.00000000000296,277.000000000005,-1634.9999999999975,-3376.0000000000045,-1229.0000000000134,-652.9999999999925,2546.999999999988,-598.0000000000132,-880.0000000000097,-954.9999999999983,-476.9999999999941,-1367.000000000007,-2065.000000000006,,-14453.000000000016
