date,USDCHF,GBPUSD,EURUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.01.14,-376.99999999999403,-393.99999999998323,-59.99999999999339,-282.0000000000045,-368.9999999999971,929.000000000002,287.0000000000039,146.99999999999713,405.9999999999952,180.99999999998673,478.0000000000006,750.0,-248.00000000000378,-127.99999999999478,618.0000000000074,2.0000000000095497,132.0000000000099,434.000000000001,,2506.0000000000427
2020.01.14,-395.99999999999636,-431.99999999998795,-69.9999999999923,-339.99999999999585,-414.9999999999876,977.0000000000039,292.00000000000335,185.00000000000182,486.999999999993,71.99999999998319,347.0000000000084,772.0000000000056,-287.000000000015,-42.999999999993044,818.0000000000076,-55.999999999997385,244.00000000001089,513.9999999999923,,2669.0000000000446
2020.01.14,-408.9999999999927,-362.99999999998,-121.99999999999989,-319.0000000000026,-385.99999999999744,1048.9999999999923,311.00000000000574,205.99999999999508,503.99999999999335,119.99999999998678,408.00000000000836,847.0000000000084,-317.0000000000117,2.0000000000131024,882.9999999999893,-23.9999999999867,240.00000000000688,502.00000000000244,,3132.0000000000305
2020.01.14,-439.0000000000005,-359.99999999998255,-141.99999999999767,-268.99999999999704,-366.999999999984,1081.0000000000032,314.99999999999864,199.00000000000472,500.00000000000045,109.99999999998789,411.0000000000058,939.9999999999977,-314.99999999999864,23.00000000001745,892.9999999999883,45.000000000001705,239.0000000000003,513.0000000000078,,3377.000000000054
2020.01.14,-456.9999999999963,-230.9999999999812,-164.99999999999292,-258.9999999999981,-371.99999999999454,1125.9999999999905,326.9999999999995,239.99999999999577,519.9999999999983,89.99999999999008,323.0000000000066,936.000000000007,-304.9999999999997,45.000000000006146,926.0000000000045,37.00000000000614,260.00000000000466,472.00000000000574,,3513.0000000000523
2020.01.14,-441.99999999999795,-179.99999999998016,-163.9999999999864,-248.99999999999923,-356.00000000000074,1131.999999999991,265.99999999999955,214.00000000000307,479.99999999999153,66.99999999999484,304.9999999999997,974.0000000000038,-297.0000000000139,73.00000000001194,835.000000000008,66.0000000000025,266.0000000000107,468.00000000000176,,3458.00000000004
2020.01.14,-449.9999999999948,-151.9999999999966,-163.9999999999864,-212.00000000000108,-359.99999999998255,1149.9999999999914,261.0000000000001,217.99999999999596,466.9999999999952,96.99999999999153,283.99999999999534,1001.0000000000048,-202.9999999999976,43.999999999999595,730.9999999999927,126.00000000000477,224.000000000002,425.99999999999307,,3488.000000000007
2020.01.14,-541.9999999999981,-118.99999999998023,-184.99999999999073,-255.00000000000523,-437.99999999998283,1036.0000000000014,300.0000000000003,238.0000000000049,473.99999999999665,52.99999999999194,141.99999999999767,793.0000000000064,-280.9999999999979,45.000000000006146,730.0000000000084,-73.99999999999807,227.00000000001052,388.0000000000106,,2532.0000000000814
2020.01.14,-548.9999999999995,-110.99999999999443,-166.99999999998383,-222.99999999999542,-461.99999999998465,1126.9999999999955,377.0000000000051,317.9999999999961,548.9999999999995,4.999999999988347,134.00000000001188,841.9999999999987,-304.00000000001535,92.00000000000318,788.9999999999952,0.0,213.00000000000762,400.00000000000034,,3030.000000000028
2020.01.14,-541.0000000000026,-97.9999999999981,-157.99999999999147,-204.99999999999963,-451.99999999998573,1125.0,334.9999999999964,263.99999999999756,504.9999999999999,-10.000000000021103,188.00000000001037,878.0000000000001,-256.99999999999613,51.000000000001044,770.9999999999884,62.00000000001182,207.00000000000162,425.0000000000087,,3090.0000000000214
2020.01.14,-492.999999999999,-141.99999999999767,-134.99999999999625,-248.99999999999923,-424.99999999998647,1088.9999999999986,361.0000000000002,268.0000000000016,520.9999999999936,27.999999999983594,266.999999999995,841.9999999999987,-292.00000000000335,32.0000000000098,787.9999999999887,11.00000000000989,214.00000000000307,435.0000000000076,,3120.0000000000086
2020.01.14,-491.99999999999244,-160.99999999998892,-139.00000000000023,-278.9999999999959,-425.99999999999307,1087.9999999999939,390.0000000000015,273.000000000001,551.9999999999969,-19.00000000001345,297.0000000000139,829.0000000000077,-330.0000000000081,39.00000000001125,862.9999999999916,-32.99999999998704,222.00000000001108,483.0000000000112,,3157.0000000000614
2020.01.14,-473.0000000000012,-156.99999999998494,-120.99999999999334,-263.99999999999756,-417.99999999998505,1070.999999999998,365.0000000000042,248.00000000000378,542.9999999999935,34.99999999998504,336.00000000000296,832.0000000000078,-282.0000000000045,-11.999999999989797,861.0000000000007,-10.99999999999568,239.0000000000003,497.0000000000141,,3289.000000000058
2020.01.14,-502.00000000000244,-207.99999999998596,-121.99999999999989,-275.000000000003,-441.99999999998687,1078.000000000003,370.9999999999991,250.00000000000577,537.9999999999941,16.999999999978144,313.00000000000773,837.0000000000033,-306.00000000000625,-25.999999999992696,777.9999999999898,-11.999999999986244,214.00000000000307,453.99999999999886,,2957.000000000019
2020.01.15,-534.0000000000011,-212.99999999999653,-124.99999999999733,-288.9999999999948,-503.99999999999335,1003.0000000000001,387.99999999999943,285.9999999999974,576.9999999999942,76.99999999999375,323.0000000000066,826.0000000000076,-273.9999999999965,-11.999999999989797,731.9999999999993,-57.999999999992724,266.0000000000107,432.9999999999945,,2902.000000000042
2020.01.15,-502.00000000000244,-183.99999999998417,-107.99999999999699,-283.99999999999534,-486.999999999993,1024.9999999999914,404.0000000000044,304.9999999999997,561.0000000000003,28.999999999990145,283.99999999999534,846.0000000000036,-297.9999999999983,59.000000000009045,795.9999999999967,-11.999999999986244,221.00000000000452,432.0000000000102,,3087.0000000000487
2020.01.15,-495.9999999999964,-182.99999999999983,-117.99999999999588,-285.9999999999974,-471.9999999999835,1045.0000000000018,390.0000000000015,292.9999999999988,552.9999999999924,47.99999999998139,238.0000000000049,778.0000000000058,-302.0000000000023,78.00000000000028,856.9999999999967,-63.99999999999295,235.00000000000742,452.99999999999227,,3047.000000000015
2020.01.15,-505.99999999999534,-170.99999999998784,-116.99999999998934,-311.00000000000574,-456.9999999999963,965.999999999994,389.000000000006,322.9999999999955,576.9999999999942,-15.00000000000945,60.000000000015596,680.0000000000068,-334.00000000001205,128.000000000017,929.000000000002,-142.99999999998647,271.0000000000101,428.00000000000614,,2697.0000000000655
2020.01.15,-491.99999999999244,-156.00000000000057,-140.99999999999113,-329.999999999997,-441.0000000000025,1000.9999999999906,404.99999999999983,331.0000000000035,608.9999999999928,-24.000000000001798,17.000000000000348,718.0000000000035,-341.00000000001353,202.9999999999976,1038.99999999999,-144.99999999999602,292.00000000000335,456.9999999999963,,3001.999999999983
2020.01.15,-513.9999999999923,-226.99999999999943,-146.00000000000168,-317.0000000000006,-439.99999999999596,1049.9999999999973,394.00000000000546,319.0000000000026,597.9999999999985,4.999999999988347,151.9999999999966,786.0000000000014,-358.9999999999982,182.99999999999983,1017.0000000000013,-116.99999999999022,288.00000000001046,485.0000000000021,,3157.0000000000255
2020.01.15,-509.9999999999993,-194.99999999998963,-147.99999999999258,-329.999999999997,-435.9999999999919,1066.9999999999932,426.00000000000415,339.0000000000004,633.9999999999901,-25.00000000000835,136.00000000000279,799.9999999999972,-383.0,202.9999999999976,1072.0000000000064,-108.99999999999466,293.0000000000099,492.0000000000035,,3326.0000000000323
2020.01.15,-488.999999999995,-188.9999999999947,-139.00000000000023,-326.0000000000041,-420.9999999999825,1061.9999999999977,423.0000000000067,299.00000000000483,584.9999999999911,-46.0000000000127,160.00000000000458,822.0000000000027,-390.0000000000015,119.00000000000244,984.000000000007,-90.99999999999397,240.00000000000688,493.99999999999443,,3097.0000000000337
2020.01.15,-515.9999999999942,-158.99999999999804,-148.99999999999915,-288.9999999999948,-441.0000000000025,1048.0000000000018,431.0000000000036,317.9999999999961,577.9999999999897,-45.000000000006146,171.99999999999437,780.0000000000011,-375.0000000000142,135.00000000001845,927.9999999999955,-54.99999999999261,215.00000000000963,449.0000000000105,,3025.000000000019
2020.01.15,-500.9999999999959,-180.99999999998673,-134.99999999999625,-319.99999999999807,-449.9999999999948,1048.0000000000018,421.0000000000047,344.99999999999534,592.9999999999991,-40.0000000000178,80.00000000001339,767.0000000000101,-365.0000000000153,186.0000000000195,956.0000000000013,-107.99999999998988,233.00000000000543,452.99999999999227,,2982.000000000048
2020.01.15,-488.999999999995,-159.99999999998238,-137.9999999999937,-302.0000000000023,-420.9999999999825,1037.9999999999968,412.9999999999967,334.9999999999964,583.0000000000002,-53.00000000001415,69.00000000000794,785.0000000000108,-368.00000000001273,217.0000000000005,964.9999999999936,-100.99999999999909,244.00000000001089,441.0000000000025,,3058.0000000000346
2020.01.15,-491.99999999999244,-148.99999999999915,-147.99999999999258,-314.0000000000032,-424.00000000000216,1018.9999999999912,382.00000000000455,341.99999999999784,585.9999999999976,-3.0000000000196536,72.0000000000054,785.0000000000108,-339.0000000000004,228.00000000000597,961.9999999999961,-109.99999999999943,267.00000000000614,442.00000000000904,,3106.0000000000155
2020.01.15,-481.9999999999935,-119.99999999998678,-154.99999999999403,-300.99999999999574,-397.99999999998727,1000.0,368.9999999999971,319.99999999999807,575.9999999999987,-4.000000000004,55.000000000005045,786.0000000000014,-302.0000000000023,196.0000000000184,957.9999999999922,-101.99999999998965,286.00000000000847,425.99999999999307,,3108.0000000000596
2020.01.15,-490.00000000000153,-103.99999999999298,-173.99999999998528,-268.0000000000016,-391.9999999999924,1009.0000000000003,368.00000000000165,314.0000000000032,570.9999999999993,-4.000000000004,97.9999999999981,782.0000000000107,-313.00000000000773,206.00000000001728,964.0000000000093,-78.99999999999352,280.00000000000244,449.0000000000105,,3217.0000000000737
2020.01.15,-475.99999999999864,-103.99999999999298,-168.99999999999693,-270.99999999999903,-375.9999999999986,1003.0000000000001,345.0000000000064,326.9999999999995,562.9999999999912,1.999999999990898,0.0,813.0000000000024,-294.0000000000165,251.00000000000122,984.000000000007,-71.99999999998852,295.0000000000008,419.9999999999982,,3241.000000000007
2020.01.15,-483.99999999999557,-83.9999999999952,-182.99999999999983,-260.00000000000466,-381.99999999999346,1048.0000000000018,356.00000000000074,322.9999999999955,542.9999999999935,-36.0000000000138,29.00000000001235,846.0000000000036,-310.9999999999946,236.00000000001398,936.0000000000035,-35.99999999998715,254.00000000000978,405.9999999999952,,3201.0000000000464
2020.01.15,-493.99999999999443,-53.999999999998494,-201.99999999999108,-268.0000000000016,-376.9999999999829,1048.9999999999923,363.99999999999767,304.9999999999997,506.9999999999908,-173.00000000000094,-26.999999999999247,861.0000000000042,-363.0000000000022,208.00000000000819,844.0000000000003,-44.999999999987494,191.00000000000784,374.0000000000077,,2700.00000000005
2020.01.15,-490.999999999997,-85.00000000000173,-192.99999999999872,-226.99999999999943,-368.9999999999971,1027.9999999999916,351.0000000000013,292.00000000000335,504.9999999999999,-125.00000000001954,29.999999999996696,856.0000000000088,-353.0000000000033,187.00000000000384,842.9999999999937,0.0,192.00000000000327,374.0000000000077,,2814.999999999993
2020.01.15,-478.9999999999961,-115.99999999998278,-204.99999999998852,-282.99999999999994,-357.99999999999164,1039.0000000000014,365.0000000000042,317.0000000000006,531.9999999999991,-124.00000000001299,-48.99999999998794,862.000000000009,-375.9999999999986,268.0000000000016,941.9999999999984,-61.99999999999761,226.00000000000398,380.00000000000256,,2879.000000000065
2020.01.15,-488.999999999995,-197.99999999998707,-192.99999999999872,-268.99999999999704,-432.9999999999945,980.000000000004,324.9999999999975,295.99999999999625,524.9999999999977,-48.000000000003595,-11.00000000000545,802.0000000000067,-346.0000000000019,211.00000000000563,862.0000000000072,-41.99999999998738,254.00000000000978,365.99999999999966,,2592.000000000054
2020.01.15,-531.9999999999991,-283.99999999999534,-124.99999999999733,-334.9999999999964,-526.9999999999886,1010.9999999999957,362.00000000000676,339.99999999999585,532.9999999999945,40.99999999997994,-105.99999999998388,692.9999999999978,-287.9999999999994,206.00000000001728,821.9999999999894,-123.99999999999523,236.00000000000287,319.0000000000026,,2242.0000000000277
2020.01.15,-610.9999999999949,-357.99999999999164,-143.99999999998857,-302.9999999999977,-556.9999999999853,1090.0000000000034,441.99999999999795,463.0000000000023,612.9999999999969,-3.0000000000196536,-58.000000000002494,752.0000000000095,-395.99999999999636,389.0000000000171,909.9999999999886,-80.99999999998886,230.000000000008,289.0000000000059,,2667.000000000064
2020.01.15,-631.9999999999992,-268.9999999999859,-158.99999999999804,-333.0000000000055,-556.9999999999853,1156.9999999999964,528.0000000000063,516.0000000000053,693.9999999999947,-85.00000000000173,-78.99999999998464,764.00000000001,-480.00000000001376,424.00000000000216,1061.000000000001,-119.99999999999034,223.00000000000654,339.0000000000004,,2992.000000000058
2020.01.15,-641.0000000000027,-515.9999999999832,-170.99999999998784,-333.0000000000055,-560.9999999999893,1102.9999999999945,546.9999999999975,466.9999999999952,668.9999999999974,-30.0000000000189,46.999999999997044,740.9999999999997,-503.000000000009,381.0000000000091,1051.0000000000018,-147.99999999999613,207.00000000000162,348.9999999999993,,2659.000000000001
2020.01.15,-639.0000000000007,-486.999999999993,-143.00000000000423,-331.999999999999,-607.0000000000019,1114.999999999995,551.0000000000015,502.9999999999979,688.9999999999952,198.99999999999363,272.00000000000557,703.000000000003,-442.00000000000904,348.9999999999993,978.9999999999966,-159.9999999999966,215.00000000000963,360.0000000000048,,3124.999999999998
2020.01.15,-624.0000000000023,-483.99999999999557,-229.99999999999687,-319.99999999999807,-542.9999999999824,1150.9999999999964,563.0000000000024,492.0000000000035,672.9999999999902,47.99999999998139,178.99999999999582,793.0000000000064,-582.0000000000158,411.0000000000058,1045.000000000007,-116.99999999999022,180.0000000000024,341.00000000001353,,2976.000000000024
2020.01.15,-736.9999999999987,-322.9999999999844,-387.000000000004,-270.0000000000036,-513.9999999999923,1168.9999999999968,575.9999999999987,495.000000000001,644.0000000000001,-182.0000000000155,5.000000000010552,864.0000000000043,-739.0000000000008,509.00000000000387,1092.000000000004,-72.99999999999329,95.00000000000064,255.00000000000523,,2479.0000000000327
2020.01.15,-715.9999999999944,-312.00000000000114,-350.9999999999902,-239.0000000000003,-478.999999999985,1170.9999999999923,534.0000000000011,475.0000000000032,642.9999999999936,-13.000000000018552,43.00000000001525,904.0000000000106,-639.9999999999961,547.0000000000086,1124.9999999999982,-69.99999999999318,155.00000000000514,269.9999999999925,,3047.000000000042
2020.01.15,-744.9999999999957,-363.9999999999866,-363.9999999999866,-256.99999999999613,-495.99999999998533,1170.9999999999923,534.0000000000011,472.00000000000574,659.999999999994,109.99999999998789,219.00000000001364,936.000000000007,-612.9999999999969,524.9999999999977,1181.0000000000098,-78.99999999999352,211.00000000000563,364.00000000000875,,3465.0000000000823
2020.01.15,-712.0000000000015,-356.00000000000074,-319.0000000000026,-307.99999999999716,-529.0000000000017,1219.9999999999989,548.9999999999995,505.99999999999534,717.9999999999964,147.99999999999258,171.99999999999437,877.0000000000095,-575.9999999999987,519.0000000000028,1227.0000000000002,-121.99999999999989,254.00000000000978,373.00000000000114,,3640.9999999999973
2020.01.15,-736.9999999999987,-359.99999999998255,-296.9999999999917,-536.9999999999986,-567.9999999999907,1215.999999999994,556.0000000000009,526.9999999999997,744.0000000000002,86.99999999999264,-109.99999999998789,882.000000000005,-646.9999999999976,531.9999999999991,1248.0000000000045,-353.9999999999992,299.00000000000483,412.9999999999967,,2894.0000000000505
2020.01.15,-851.9999999999972,-348.9999999999993,-331.999999999999,-478.0000000000006,-634.9999999999856,1296.999999999997,641.0000000000027,629.0000000000018,929.9999999999975,47.99999999998139,-45.99999999999049,885.0000000000051,-717.9999999999964,747.0000000000088,1635.0000000000086,-315.9999999999883,378.00000000000057,479.0000000000072,,3943.0000000000537
2020.01.15,-847.9999999999932,-292.9999999999877,-443.99999999999994,-431.0000000000036,-607.0000000000019,1301.9999999999925,648.9999999999995,590.0000000000016,840.9999999999917,-8.000000000008,4.000000000004,917.0000000000016,-721.000000000016,690.0000000000128,1523.0000000000077,-293.99999999999693,311.00000000000574,466.9999999999952,,3648.0000000000055
2020.01.15,-835.9999999999923,-154.99999999999403,-470.9999999999992,-382.00000000000455,-523.9999999999911,1326.9999999999982,522.0000000000002,531.0000000000036,815.9999999999945,-95.00000000000064,-113.99999999999189,1024.000000000001,-724.9999999999978,646.0000000000132,1496.0000000000084,-200.9999999999934,312.00000000000114,470.9999999999992,,3642.0000000000546
2020.01.15,-819.9999999999985,-163.00000000000205,-384.9999999999909,-394.00000000000546,-558.9999999999984,1301.0000000000018,504.9999999999999,509.00000000000387,827.9999999999955,12.999999999996348,-70.99999999999883,969.9999999999989,-527.0000000000108,504.9999999999999,1489.000000000007,-175.99999999998772,455.0000000000054,512.0000000000014,,3992.0000000000173
2020.01.15,-827.0,-270.99999999999903,-374.999999999992,-409.99999999999926,-575.9999999999987,1349.0000000000036,470.00000000000375,422.9999999999956,798.9999999999942,158.99999999999804,32.999999999994145,1006.0000000000002,-524.0000000000133,353.0000000000033,1472.999999999991,-176.9999999999925,436.00000000000307,500.00000000001154,,3841.0000000000036
2020.01.15,-856.0000000000013,-166.99999999998383,-431.99999999998795,-368.00000000000165,-547.999999999993,1390.0000000000005,480.99999999999807,417.0000000000007,801.9999999999916,172.99999999997874,279.00000000000705,1106.9999999999993,-536.0000000000032,338.0000000000161,1337.9999999999948,-108.99999999999466,361.0000000000002,588.9999999999951,,4259.000000000016
2020.01.15,-883.0000000000005,-137.9999999999937,-435.9999999999919,-255.00000000000523,-577.9999999999897,1509.999999999991,560.0000000000049,443.99999999999994,762.9999999999915,183.99999999998417,402.9999999999978,1153.000000000006,-493.0000000000101,274.00000000001864,1217.0000000000014,7.000000000005002,306.00000000000625,547.999999999993,,4586.000000000008
2020.01.15,-883.0000000000005,-95.00000000000064,-448.000000000004,-231.0000000000034,-569.9999999999816,1507.9999999999955,534.9999999999966,431.99999999999903,764.9999999999934,127.99999999999478,374.0000000000077,1154.0000000000105,-463.0000000000134,224.000000000002,1221.0000000000055,19.000000000005457,326.0000000000041,554.00000000001,,4550.00000000002
2020.01.15,-900.0000000000008,-95.00000000000064,-451.99999999998573,-239.0000000000003,-603.9999999999824,1460.9999999999986,548.0000000000041,434.9999999999965,772.9999999999903,192.99999999999872,347.0000000000084,1090.0000000000034,-442.00000000000904,225.00000000000853,1239.9999999999966,-33.999999999991815,341.0000000000024,587.0000000000042,,4474.000000000041
2020.01.15,-863.9999999999981,-52.99999999999194,-434.000000000001,-275.000000000003,-558.9999999999984,1426.9999999999925,523.0000000000068,455.0000000000054,774.9999999999924,146.99999999998602,260.0000000000158,1078.000000000003,-443.99999999999994,319.0000000000026,1305.0000000000007,-82.99999999999841,345.0000000000064,564.000000000009,,4486.000000000031
2020.01.15,-817.9999999999965,-97.9999999999981,-391.9999999999924,-275.99999999999847,-570.9999999999882,1388.999999999996,512.0000000000014,458.9999999999983,794.9999999999901,154.99999999999403,259.0000000000092,984.0000000000089,-426.9999999999996,309.0000000000037,1271.0,-110.99999999999,365.0000000000042,561.0000000000115,,4366.000000000055
2020.01.15,-846.9999999999977,-103.99999999999298,-364.9999999999931,-287.9999999999994,-600.9999999999849,1408.0000000000014,553.999999999999,490.999999999997,814.9999999999991,157.99999999999147,239.00000000001143,1001.0000000000048,-434.000000000001,341.00000000001353,1299.99999999999,-104.99999999998977,360.0000000000048,548.9999999999995,,4472.000000000053
2020.01.15,-866.0000000000001,-122.99999999998423,-377.0000000000051,-304.00000000000426,-629.9999999999973,1456.0000000000032,544.0,514.9999999999987,839.9999999999964,176.99999999998272,235.00000000000742,1030.0000000000011,-397.0000000000029,373.00000000000114,1330.0000000000089,-104.99999999998977,403.0000000000089,547.0000000000086,,4648.000000000035
2020.01.15,-839.0000000000009,-137.9999999999937,-347.9999999999928,-304.00000000000426,-610.9999999999837,1393.0000000000007,541.9999999999981,519.0000000000028,818.9999999999919,184.99999999999073,228.00000000000597,963.9999999999986,-422.9999999999956,369.0000000000193,1278.0000000000014,-121.99999999999989,371.00000000001023,509.00000000000387,,4392.000000000053
2020.01.15,-856.9999999999967,-137.9999999999937,-366.999999999984,-292.00000000000335,-628.9999999999907,1408.0000000000014,573.0000000000013,519.9999999999983,807.9999999999976,124.99999999999733,209.9999999999991,965.0000000000034,-441.0000000000025,385.00000000001313,1252.0000000000086,-128.0000000000001,325.00000000000864,485.0000000000021,,4204.00000000006
2020.01.15,-847.9999999999932,-91.99999999998099,-363.0000000000022,-263.99999999999756,-611.9999999999903,1408.9999999999918,553.0000000000035,487.99999999999955,785.9999999999978,89.99999999999008,202.9999999999976,1003.0000000000001,-438.00000000000506,322.00000000000006,1221.0000000000055,-64.99999999999773,345.0000000000064,500.9999999999959,,4239.000000000022
2020.01.15,-812.999999999997,-36.999999999998145,-343.99999999998875,-256.99999999999613,-587.9999999999885,1405.9999999999918,529.9999999999972,472.00000000000574,734.9999999999968,82.99999999998863,164.00000000000858,999.0000000000094,-373.00000000000114,277.00000000001614,1095.0000000000016,-51.9999999999925,306.00000000000625,424.00000000000216,,4027.0000000000623
2020.01.16,-834.0000000000014,-4.999999999988347,-371.99999999999454,-249.99999999999466,-614.9999999999877,1337.0000000000032,534.9999999999966,483.0000000000001,731.9999999999993,-185.00000000001293,-150.00000000000568,966.0000000000082,-394.00000000000546,261.0000000000001,1004.9999999999892,-16.999999999995907,307.0000000000017,364.00000000000875,,3168.00000000002
2020.01.16,-836.9999999999989,76.0000000000094,-368.9999999999971,-197.99999999999818,-586.999999999982,1375.9999999999905,544.0,483.99999999999557,725.9999999999933,-97.00000000001374,-51.99999999998539,990.0000000000091,-385.00000000001313,283.000000000011,1065.999999999989,3.0000000000001137,298.0000000000094,405.0000000000109,,3726.00000000003
2020.01.16,-844.0000000000003,33.00000000001635,-367.99999999999056,-219.99999999999798,-595.9999999999966,1399.000000000001,541.0000000000026,495.000000000001,744.0000000000002,-14.000000000002899,-28.999999999990145,987.000000000009,-377.0000000000051,326.0000000000041,1106.000000000007,-13.999999999995794,323.0000000000066,419.9999999999982,,3912.0000000000664
2020.01.16,-839.0000000000009,9.000000000014552,-363.9999999999866,-214.00000000000307,-588.9999999999951,1400.9999999999964,544.0,490.00000000000153,737.9999999999942,45.99999999999049,107.99999999999699,987.9999999999995,-364.00000000000875,307.00000000001285,1099.9999999999898,-16.999999999995907,309.0000000000037,461.0000000000003,,4114.00000000001
2020.01.16,-842.9999999999937,9.000000000014552,-417.99999999998505,-194.0000000000053,-583.0000000000002,1420.9999999999923,516.0000000000053,375.9999999999986,596.9999999999919,53.999999999998494,171.00000000001003,1018.0000000000007,-402.0000000000135,121.99999999999989,808.9999999999931,9.000000000000341,146.00000000000168,397.0000000000029,,3205.0000000000123
2020.01.16,-832.9999999999949,39.00000000001125,-414.9999999999876,-92.99999999999864,-551.9999999999969,1456.0000000000032,519.9999999999983,390.99999999999693,595.9999999999966,45.99999999999049,334.9999999999964,1090.0000000000034,-405.9999999999952,168.0000000000126,798.9999999999942,154.00000000001057,133.00000000000534,354.0000000000099,,3782.0000000000555
2020.01.16,-812.999999999997,34.000000000000696,-391.9999999999924,-63.00000000000195,-536.9999999999875,1415.9999999999968,517.0000000000008,383.99999999999545,552.9999999999924,32.999999999994145,259.0000000000092,1073.0000000000075,-400.00000000000034,152.0000000000188,713.0000000000081,180.00000000000682,88.00000000001029,293.0000000000099,,3490.000000000072
2020.01.16,-800.9999999999961,32.0000000000098,-384.9999999999909,-65.99999999999939,-522.0000000000002,1408.0000000000014,517.9999999999962,414.9999999999987,555.9999999999899,6.999999999979245,181.00000000000892,1058.0000000000068,-415.0000000000098,226.99999999999943,722.0000000000005,163.0000000000109,84.0000000000063,268.0000000000016,,3450.0000000000136
2020.01.16,-775.9999999999989,35.00000000000725,-374.999999999992,-60.00000000000449,-516.9999999999897,1406.9999999999964,512.0000000000014,407.99999999999727,545.9999999999909,-7.0000000000014495,163.00000000000205,1072.0000000000027,-416.00000000001637,236.00000000001398,692.0000000000038,191.0000000000025,91.00000000000774,268.0000000000016,,3470.0000000000246
2020.01.16,-773.9999999999969,35.00000000000725,-360.0000000000048,-75.9999999999983,-516.9999999999897,1387.0000000000005,500.00000000000045,424.9999999999976,540.9999999999915,-18.0000000000069,117.99999999999588,1058.9999999999975,-395.000000000012,277.00000000001614,713.0000000000081,169.00000000001114,86.0000000000083,248.00000000000378,,3418.00000000003
2020.01.16,-783.9999999999958,63.000000000013046,-385.99999999999744,-46.00000000000159,-505.99999999998425,1399.9999999999914,509.9999999999993,427.99999999999505,533.99999999999,-68.00000000000139,97.00000000001374,1076.0000000000077,-426.00000000001523,284.00000000001756,669.0000000000085,207.00000000000784,61.00000000001104,214.00000000000307,,3327.0000000000623
2020.01.16,-780.000000000003,91.00000000001884,-387.000000000004,-63.99999999999739,-514.9999999999987,1405.0000000000011,512.9999999999968,441.0000000000025,540.9999999999915,-78.00000000000028,-34.99999999998504,1079.9999999999982,-428.00000000000614,324.0000000000132,717.9999999999964,188.0000000000024,71.00000000000995,209.9999999999991,,3295.000000000035
2020.01.16,-757.999999999992,87.99999999999919,-371.99999999999454,-87.00000000000374,-495.000000000001,1378.0,502.00000000000244,419.00000000000273,555.9999999999899,-93.00000000000975,-11.00000000000545,1081.0000000000032,-417.0000000000007,296.0000000000074,744.9999999999957,156.0000000000059,112.000000000001,246.99999999999721,,3346.9999999999977
2020.01.16,-757.999999999992,106.00000000000608,-371.99999999999454,-75.9999999999983,-505.99999999998425,1381.0000000000002,502.9999999999979,426.9999999999996,530.9999999999926,-112.000000000001,-7.999999999985796,1060.0000000000023,-409.99999999999926,304.00000000001535,703.9999999999935,176.00000000000193,79.00000000000685,222.99999999999542,,3252.0000000000564
2020.01.16,-766.0,107.00000000001265,-361.9999999999957,-43.999999999999595,-512.9999999999857,1391.999999999996,501.000000000007,434.000000000001,539.999999999996,-103.00000000000864,16.000000000016,1064.9999999999977,-398.00000000000944,303.0000000000088,675.0000000000034,211.00000000001273,84.0000000000063,222.00000000001108,,3364.000000000069
2020.01.16,-761.0000000000006,97.00000000001374,-349.99999999998363,-73.99999999999629,-520.9999999999936,1396.000000000001,514.0000000000033,439.0000000000005,559.9999999999939,-115.00000000002063,0.0,1058.0000000000068,-392.9999999999989,292.00000000000335,740.0000000000073,180.00000000000682,104.00000000000409,234.00000000000088,,3400.000000000048
2020.01.16,-768.000000000002,-5.999999999994898,-334.9999999999964,-87.99999999999919,-541.9999999999981,1376.9999999999955,511.0000000000059,434.9999999999965,565.9999999999999,-96.00000000000719,14.000000000002899,1025.0000000000057,-384.00000000000654,270.99999999999903,734.9999999999968,164.00000000000148,107.00000000000153,246.99999999999721,,3232.999999999998
2020.01.16,-739.9999999999962,-14.999999999987246,-343.00000000000443,-105.99999999999498,-540.9999999999915,1379.9999999999955,502.00000000000244,431.0000000000036,568.9999999999973,-13.000000000018552,120.00000000000898,1014.00000000001,-411.0000000000058,265.0000000000041,760.0000000000051,146.0000000000008,128.00000000000588,246.00000000001288,,3392.0000000000473
2020.01.16,-746.9999999999976,-22.999999999995246,-365.99999999999966,-107.99999999999699,-506.9999999999908,1375.9999999999905,472.00000000000574,429.0000000000016,565.9999999999999,-56.000000000011596,19.00000000001345,1045.0000000000018,-414.00000000000324,313.00000000000773,795.9999999999967,158.00000000000125,133.00000000000534,263.99999999999756,,3350.000000000027
2020.01.16,-744.0000000000002,5.000000000010552,-344.99999999999534,-97.00000000000264,-531.9999999999991,1393.0000000000007,480.99999999999807,422.9999999999956,522.9999999999957,-28.000000000005798,-7.999999999985796,1052.9999999999973,-368.00000000001273,243.00000000001543,653.999999999999,169.00000000001114,90.0000000000012,212.00000000001216,,3124.0000000000355
