date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.10.24,-17.999999999995797,17.000000000000348,5.999999999994898,1.9999999999953388,87.99999999999919,-9.999999999998899,-29.999999999996696,7.999999999985796,-51.000000000001044,70.99999999999795,87.00000000000374,-29.999999999996696,16.0000000000049,27.999999999994696,34.99999999999659,-112.000000000001,-91.00000000001884,16.999999999995907,89.00000000000574,-41.000000000002146,-4.999999999988347,-39.99999999999204,15.999999999991132,25.99999999999625,63.99999999999739,104.99999999999955,41.99999999998649,,288.99999999995435
2016.10.24,-9.999999999998899,-19.999999999997797,1.999999999990898,18.999999999991246,165.00000000001512,30.000000000007798,14.000000000002899,-34.000000000000696,-25.00000000000835,67.00000000000728,102.99999999999754,-63.99999999999739,-4.000000000004,10.999999999994348,-11.00000000000989,-229.00000000001253,-203.00000000001984,-7.000000000005002,168.99999999999693,-117.00000000001154,-166.99999999998383,-72.99999999999329,-9.000000000000341,-7.000000000005002,53.999999999998494,100.00000000000009,92.00000000000318,,-154.00000000004255
2016.10.24,-36.0000000000027,-38.99999999998904,-23.00000000001745,125.0,174.00000000000747,17.000000000000348,-31.999999999998696,-25.999999999992696,-36.0000000000138,207.9999999999984,126.99999999999933,-70.99999999999883,12.000000000000899,34.99999999999615,-173.00000000000182,-258.0000000000027,-261.0000000000001,-156.0000000000059,215.99999999999397,-154.0000000000097,-146.99999999998602,12.000000000000455,82.99999999999841,111.0000000000042,78.00000000000028,158.0000000000026,70.99999999999883,,14.999999999981924
2016.10.24,-2.999999999997449,15.00000000000945,18.999999999991246,149.99999999999147,188.00000000001037,40.00000000000669,50.0000000000056,-5.000000000010552,-46.0000000000127,213.99999999999864,116.00000000000499,-75.9999999999983,-51.99999999999649,41.9999999999976,-138.00000000000523,-205.00000000001074,-240.00000000001796,-123.00000000000466,177.99999999998929,-150.00000000000568,-255.99999999998957,20.000000000010232,76.99999999999818,39.99999999999204,58.000000000002494,60.99999999999994,158.99999999999804,,132.99999999995694
2016.10.24,-31.999999999998696,5.000000000010552,-7.0000000000014495,105.00000000000398,163.00000000000205,-17.999999999995797,-12.999999999996348,19.999999999997797,-50.0000000000167,192.99999999999784,119.99999999999788,-35.00000000000725,-10.999999999994348,56.99999999999594,-96.00000000000364,-187.00000000000384,-129.00000000000134,-106.99999999999932,185.99999999999727,-76.0000000000094,-165.9999999999995,3.0000000000001137,106.99999999999932,75.00000000000284,116.00000000000499,126.0000000000039,150.99999999999002,,499.9999999999769
2016.10.24,-2.999999999997449,25.00000000000835,3.999999999981796,99.00000000000375,257.0000000000183,46.00000000000159,18.0000000000069,4.000000000004,-26.999999999999247,153.99999999999636,153.00000000000313,-75.00000000000284,-20.999999999993246,63.00000000000195,-66.0000000000025,-275.000000000003,-235.00000000000742,-90.00000000000341,273.9999999999965,-181.9999999999933,-218.99999999999142,-60.99999999999284,30.9999999999917,37.9999999999967,101.00000000001774,156.00000000000057,106.99999999999044,,276.000000000033
2016.10.24,-17.999999999995797,56.99999999999594,19.999999999997797,66.99999999999307,229.99999999999687,-2.999999999997449,-58.99999999999794,58.000000000002494,-59.000000000009045,143.00000000000068,144.99999999999514,-40.00000000000669,46.00000000000159,71.99999999999429,3.9999999999906777,-191.00000000000784,-93.00000000000975,-36.000000000001364,219.99999999999798,-69.00000000000794,-22.999999999995246,-61.99999999999761,57.999999999992724,99.00000000000375,146.00000000000168,233.00000000000543,55.000000000005045,,999.9999999999485
2016.10.24,2.000000000002,110.99999999999443,54.99999999998284,85.99999999999852,229.00000000001253,-34.99999999999615,-31.999999999998696,79.99999999999119,-73.00000000001194,134.00000000000034,131.99999999999878,10.999999999994348,31.999999999998696,81.9999999999932,39.00000000000148,-126.0000000000039,40.99999999997994,-16.000000000005343,173.00000000000094,36.999999999998145,-39.999999999995595,-54.000000000002046,102.99999999999443,78.99999999999352,188.00000000001037,197.99999999999818,144.99999999999514,,1580.9999999999256
2016.10.24,104.99999999999955,208.99999999999253,143.99999999998857,114.00000000000432,304.9999999999997,33.000000000005244,19.00000000000235,52.000000000007596,-52.000000000007596,58.000000000006935,97.9999999999981,19.00000000000235,55.000000000005045,80.00000000000229,98.99999999998954,-87.99999999999919,23.999999999979593,40.99999999999682,140.0000000000068,25.00000000000835,-27.999999999983594,-73.99999999999807,55.999999999997385,48.00000000000182,158.0000000000137,185.00000000000182,129.00000000000134,,1954.0000000000232
2016.10.24,112.99999999999643,320.9999999999935,207.00000000000162,123.99999999999523,323.0000000000066,114.99999999999844,92.99999999999864,154.99999999999403,-100.0000000000112,58.9999999999975,100.00000000000009,-55.000000000005045,-9.00000000000345,114.99999999999844,208.99999999998897,38.99999999998904,2.999999999997449,94.99999999999886,76.0000000000094,-45.99999999999049,-87.99999999999919,-75.9999999999934,-20.000000000010232,-19.000000000005457,62.000000000006494,97.9999999999981,117.99999999999588,,2011.9999999999468
