date,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.10.24,34.99999999999659,75.00000000000284,281.99999999999335,-159.9999999999935,23.999999999979593,-203.00000000000296,-117.99999999999588,209.9999999999991,-129.00000000000134,-58.99999999999794,-353.00000000000864,-475.0000000000032,95.00000000000064,-210.99999999999852,-297.9999999999983,272.99999999998994,7.0000000000014495,-15.999999999991132,-393.0000000000007,-194.99999999999318,-493.0000000000101,184.00000000000637,,-1918.0000000000255
2016.10.24,63.99999999999295,73.99999999999629,225.99999999999287,-119.00000000000244,19.999999999997797,-192.00000000000728,-102.99999999999754,192.00000000000327,-121.00000000000443,-73.99999999999629,-365.0000000000091,-480.99999999999807,4.999999999988347,-177.99999999999727,-272.99999999998994,232.99999999999432,49.99999999999449,-6.999999999990791,-379.99999999999545,-164.99999999999204,-446.0000000000131,156.00000000000057,,-1884.0000000000327
2016.10.24,64.99999999999773,18.0000000000069,226.99999999999943,-78.00000000000028,7.999999999985796,-207.00000000000784,-111.00000000000554,173.00000000000094,-63.00000000000195,-62.000000000006494,-358.0000000000041,-472.00000000000574,19.999999999997797,-198.0000000000075,-259.9999999999936,219.99999999999798,117.99999999999588,13.00000000000523,-361.99999999999477,-146.99999999999136,-414.00000000000324,58.99999999999794,,-1811.0000000000368
2016.10.24,61.99999999999761,73.00000000001194,225.99999999999287,-58.000000000002494,-7.0000000000014495,-245.00000000000455,-138.00000000000477,149.99999999999457,-24.000000000001798,-18.0000000000069,-278.0000000000058,-398.00000000000944,82.99999999998863,-233.0000000000041,-320.00000000000915,187.99999999998818,173.99999999998528,-21.99999999999136,-349.00000000000375,-114.00000000000432,-417.0000000000007,109.99999999999899,,-1555.0000000000923
2016.10.24,60.99999999999284,94.00000000001629,202.9999999999976,-70.0000000000034,-16.000000000016,-305.9999999999974,-195.00000000000074,78.99999999999574,-7.9999999999968985,-17.000000000000348,-383.0000000000098,-487.99999999999955,-89.00000000000574,-307.00000000000216,-388.0000000000106,42.0000000000087,214.00000000000307,-45.000000000001705,-338.99999999999864,-138.9999999999958,-433.0000000000167,100.00000000000009,,-2430.0000000000414
2016.10.24,102.99999999999443,116.00000000000499,152.99999999999204,-56.99999999999594,-43.999999999999595,-400.99999999999625,-219.00000000000253,27.999999999994696,24.000000000001798,7.0000000000014495,-444.0000000000026,-540.9999999999915,-148.99999999999915,-367.999999999995,-428.00000000000614,-12.999999999996348,263.99999999999756,13.00000000000523,-353.9999999999992,-152.9999999999916,-405.0000000000109,73.00000000000084,,-2794.9999999999936
2016.10.24,156.99999999999648,192.00000000001438,152.99999999999204,-37.99999999999359,-52.000000000007596,-384.00000000000034,-251.99999999999667,34.99999999999615,20.999999999993246,-7.0000000000014495,-436.9999999999976,-625.0000000000089,-130.0000000000079,-353.9999999999992,-513.0000000000078,-9.999999999998899,248.99999999998812,-21.000000000000796,-385.9999999999957,-167.99999999999216,-470.9999999999992,141.00000000000225,,-2900.0000000000255
2016.10.24,81.00000000000307,165.00000000001512,144.99999999999514,-65.00000000000395,-41.000000000002146,-364.9999999999949,-253.99999999999866,19.999999999997797,4.999999999999449,-9.999999999998899,-365.0000000000091,-558.9999999999984,-90.00000000001229,-338.99999999999864,-503.000000000009,-28.000000000005798,183.99999999998417,-27.999999999991587,-362.99999999999955,-126.99999999999534,-462.0000000000068,126.99999999999933,,-2872.000000000031
2016.10.24,94.99999999999886,93.00000000000975,132.99999999999423,-43.999999999999595,-58.000000000002494,-314.00000000000716,-192.99999999999872,54.999999999993946,19.00000000000235,32.999999999994145,-272.00000000000557,-405.9999999999952,-25.00000000000835,-248.00000000000466,-364.00000000000875,53.999999999998494,228.99999999999034,-18.000000000000682,-347.999999999999,-114.00000000000432,-406.00000000001745,53.00000000000304,,-2046.000000000067
2016.10.24,131.00000000000023,68.00000000000139,24.000000000001798,-22.999999999995246,-86.0000000000083,-509.00000000000034,-205.99999999999508,-70.0000000000034,68.99999999999685,2.999999999997449,-495.00000000000455,-404.0000000000044,-246.00000000001288,-435.0000000000023,-381.0000000000091,-131.99999999999878,310.9999999999946,17.000000000010118,-352.99999999999443,-128.99999999999068,-346.0000000000019,-143.9999999999997,,-3336.0000000000186
2016.10.24,328.9999999999935,109.00000000000354,-45.000000000006146,150.00000000000568,-107.00000000001265,-573.9999999999981,-226.00000000000398,-112.000000000001,190.00000000000128,51.000000000001044,-520.0000000000102,-350.00000000000585,-235.00000000000742,-489.0000000000043,-337.99999999999386,-173.00000000000094,513.9999999999923,160.0000000000108,-370.9999999999951,-143.00000000000068,-202.00000000001327,-156.99999999999602,,-2539.000000000041
2016.10.24,379.99999999999545,235.00000000000742,-73.00000000000084,195.9999999999962,-142.0000000000199,-680.0000000000068,-280.00000000000244,-200.00000000000017,234.00000000000088,29.000000000001247,-533.0000000000013,-398.00000000000944,-230.00000000001907,-555.0000000000068,-398.9999999999938,-286.00000000000847,586.999999999982,132.000000000005,-355.99999999999454,-96.9999999999942,-219.99999999999798,-243.99999999999977,,-2900.0000000000673
2016.10.24,408.9999999999918,253.99999999999866,-86.0000000000083,250.00000000000577,-136.00000000000279,-716.9999999999987,-360.0000000000048,-190.99999999999673,329.00000000000153,146.99999999999713,-439.00000000000716,-381.0000000000091,-148.99999999999915,-611.0000000000042,-574.0000000000078,-296.0000000000074,763.0000000000026,41.00000000001103,-346.00000000000364,-34.99999999999659,-243.00000000001543,-207.99999999999707,,-2579.00000000005
2016.10.24,375.99999999999056,467.0000000000174,-82.00000000000429,240.00000000000688,-231.0000000000034,-757.9999999999956,-543.0000000000045,-278.00000000000045,327.99999999999494,180.99999999999784,-393.0000000000007,-629.9999999999973,-161.00000000001114,-543.0000000000064,-804.0000000000047,-319.0000000000026,780.000000000003,-60.99999999999284,-286.9999999999919,-28.999999999996362,-394.00000000000546,-29.999999999996696,,-3171.000000000004
2016.10.24,378.9999999999907,570.0000000000039,-91.00000000000774,241.99999999999778,-205.00000000001074,-695.0000000000074,-522.9999999999957,-248.00000000000378,368.9999999999971,202.9999999999976,-319.0000000000026,-558.9999999999984,-82.00000000000429,-493.9999999999998,-791.0000000000084,-293.0000000000099,788.9999999999952,-89.9999999999892,-284.9999999999966,-15.000000000000568,-402.9999999999978,31.000000000003247,,-2510.0000000000477
2016.10.24,394.999999999996,597.0000000000031,-104.00000000000409,270.99999999999903,-168.0000000000126,-621.9999999999999,-478.9999999999961,-214.99999999999852,309.0000000000037,85.99999999999719,-392.0000000000101,-659.0000000000095,-195.00000000001182,-453.00000000000296,-781.9999999999939,-297.9999999999983,719.000000000003,-78.99999999999352,-262.00000000000045,1.0000000000047748,-387.000000000004,48.99999999999905,,-2668.0000000000296
2016.10.24,390.99999999999113,602.0000000000136,-114.99999999999844,258.0000000000027,-151.00000000001222,-578.000000000003,-453.99999999999886,-187.00000000000384,298.9999999999937,97.00000000000264,-375.0,-666.000000000011,-225.00000000000853,-427.99999999999727,-733.9999999999902,-252.99999999999213,693.9999999999947,-83.99999999998897,-256.0000000000002,-7.999999999995566,-409.0000000000149,-0.999999999995449,,-2583.0000000000123
2016.10.24,408.9999999999918,594.0000000000057,-112.000000000001,278.9999999999959,-164.00000000000858,-579.9999999999983,-416.00000000000523,-180.99999999999784,307.0000000000017,26.000000000003798,-474.00000000000375,-700.0000000000117,-351.0000000000124,-418.99999999999693,-622.9999999999958,-239.99999999999577,693.9999999999947,-39.00000000000148,-253.0000000000001,-4.9999999999954525,-331.0000000000146,-3.999999999992898,,-2583.000000000038
2016.10.24,438.0000000000024,507.9999999999973,-124.99999999999733,284.0000000000065,-131.99999999999878,-561.9999999999976,-373.99999999999653,-153.00000000000313,297.00000000000284,34.000000000000696,-487.000000000009,-663.999999999998,-312.00000000000114,-445.0000000000074,-577.0000000000052,-208.99999999999253,679.9999999999917,-3.0000000000001137,-286.9999999999919,-13.999999999995794,-312.00000000000114,-41.000000000002146,,-2455.999999999996
2016.10.24,403.99999999999636,473.99999999999665,-60.99999999999994,219.00000000000253,-117.00000000001154,-558.0000000000069,-334.9999999999964,-113.00000000000753,253.0000000000032,-9.00000000000345,-554.000000000002,-678.0000000000008,-321.0000000000157,-456.00000000000307,-564.000000000009,-168.99999999999693,609.9999999999994,23.000000000010346,-319.0000000000026,-48.99999999999238,-324.9999999999975,-20.999999999993246,,-2666.0000000000305
2016.10.24,402.000000000001,487.99999999999955,-82.00000000000429,228.00000000000597,-123.00000000000644,-551.0000000000019,-378.00000000000057,-128.00000000000588,256.99999999999613,-26.000000000003798,-537.0000000000061,-781.9999999999939,-356.00000000000074,-432.00000000000216,-611.9999999999903,-174.00000000000747,634.0000000000013,-33.999999999991815,-307.00000000000216,-45.000000000001705,-368.00000000001273,13.00000000000745,,-2913.000000000021
2016.10.24,402.9999999999916,579.0000000000184,-86.0000000000083,256.99999999999613,-121.00000000001555,-515.0000000000006,-388.9999999999949,-135.00000000000733,275.99999999999847,-12.999999999996348,-492.00000000000443,-764.0000000000091,-370.00000000000364,-391.00000000000534,-635.0000000000077,-174.99999999999181,648.9999999999885,-58.9999999999975,-262.00000000000045,-15.999999999991132,-365.99999999999966,45.000000000006146,,-2580.000000000034
2016.10.24,382.99999999999557,-65.99999999998829,-85.00000000000173,209.9999999999991,-141.00000000001333,-524.0000000000009,-365.99999999999966,-134.0000000000008,253.99999999999866,-109.00000000000354,-649.0000000000009,-790.0000000000018,-425.0000000000087,-414.0000000000015,-567.9999999999907,-167.9999999999904,591.9999999999925,-27.999999999991587,-323.99999999999807,-48.99999999999238,-329.00000000000153,-346.9999999999973,,-4076.9999999999973
2016.10.24,349.9999999999943,-411.99999999999017,9.999999999998899,146.99999999999713,-131.00000000001444,-528.9999999999964,-61.999999999995396,-57.00000000000705,200.00000000000017,-140.0000000000068,-675.0000000000114,-243.99999999999977,-385.00000000001313,-430.9999999999974,-21.00000000000435,-68.00000000000139,470.9999999999992,287.00000000000614,-371.9999999999999,-109.99999999999943,-22.0000000000109,-590.0000000000016,,-2784.0000000000537
2016.10.25,305.9999999999974,-478.0000000000006,-29.000000000001247,194.0000000000053,-153.00000000000313,-531.9999999999965,121.99999999999989,-109.99999999999899,251.00000000000122,-156.99999999999602,-624.0000000000094,217.0000000000005,-296.0000000000074,-415.9999999999968,394.00000000000546,-95.00000000000064,515.9999999999832,471.00000000000364,-370.9999999999951,-72.00000000000273,241.00000000000233,-698.9999999999941,,-1320.0000000000039
2016.10.25,385.9999999999957,-471.9999999999835,-95.00000000000064,226.99999999999943,-159.00000000002024,-555.0000000000068,-200.99999999999562,-153.99999999999858,253.99999999999866,-56.0000000000005,-573.9999999999981,-385.00000000001313,-375.9999999999986,-433.9999999999975,-229.99999999999687,-164.00000000000858,583.0000000000002,150.00000000000568,-362.99999999999955,-52.99999999999727,-147.00000000000824,-680.9999999999983,,-3499.000000000023
2016.10.25,400.99999999999625,133.00000000000534,-100.00000000000009,346.9999999999973,-154.0000000000097,-588.0000000000081,-231.99999999999886,-158.0000000000026,365.0000000000042,-29.999999999996696,-540.0000000000063,-405.0000000000109,-375.0000000000142,-448.0000000000075,-313.00000000000773,-200.00000000000017,827.0,124.00000000000944,-289.99999999999204,82.00000000000784,-128.000000000017,-458.9999999999983,,-2141.000000000049
2016.10.25,469.99999999999886,201.00000000000674,-128.00000000000588,397.0000000000029,-160.00000000000458,-641.9999999999959,-236.00000000000287,-170.99999999999892,417.99999999999613,-31.999999999998696,-603.0000000000086,-374.0000000000077,-380.00000000000256,-498.9999999999952,-289.0000000000059,-212.00000000001216,908.999999999982,167.0000000000016,-326.9999999999982,67.00000000000728,-110.00000000001009,-439.0000000000005,,-1973.0000000000523
2016.10.25,451.9999999999982,158.0000000000137,-100.00000000000009,336.00000000000296,-151.00000000001222,-611.0000000000042,-190.00000000000128,-158.0000000000026,358.9999999999982,-45.000000000006146,-636.0000000000099,-340.00000000000693,-400.00000000000034,-469.99999999999886,-198.99999999999363,-181.9999999999933,804.9999999999891,221.00000000000364,-331.00000000000307,7.000000000005002,-60.000000000015596,-396.9999999999918,,-1932.0000000000293
2016.10.25,474.00000000000375,150.00000000000568,-175.99999999999838,256.99999999999613,-159.00000000002024,-623.0000000000047,-180.99999999999784,-219.99999999999798,276.9999999999939,-34.99999999999615,-641.0000000000053,-323.0000000000066,-533.0000000000057,-489.0000000000043,-177.99999999998929,-306.00000000000625,620.9999999999827,227.00000000000387,-314.9999999999977,-82.99999999999841,-26.999999999999247,-402.00000000000233,,-2685.000000000044
2016.10.25,442.99999999999784,171.00000000001003,-152.00000000000767,185.00000000000182,-145.00000000001734,-629.9999999999955,-165.9999999999995,-200.00000000000017,217.99999999999596,-60.00000000000449,-680.0000000000068,-337.99999999999386,-569.0000000000194,-513.0000000000052,-184.00000000000637,-283.000000000011,497.99999999999847,231.00000000000875,-362.99999999999955,-158.00000000000125,-78.00000000000028,-234.00000000000088,,-3007.000000000057
2016.10.25,551.0000000000019,200.00000000000017,-100.00000000000009,192.00000000000327,-137.00000000000932,-736.0000000000042,-168.00000000000148,-129.00000000000134,195.00000000000074,-48.000000000003595,-792.0000000000016,-364.9999999999931,-387.000000000004,-608.0000000000041,-178.99999999999582,-151.00000000001222,447.99999999998175,280.00000000000114,-445.99999999999795,-188.0000000000024,-131.00000000001444,-235.99999999999176,,-2935.0000000000487
2016.10.25,569.0000000000026,165.00000000001512,-87.99999999999919,202.0000000000022,-136.00000000000279,-734.9999999999994,-158.99999999999804,-116.00000000000499,212.99999999999653,-34.000000000000696,-757.000000000005,-307.99999999999716,-331.0000000000146,-626.9999999999953,-151.9999999999966,-154.0000000000097,536.0000000000032,334.0000000000032,-477.00000000000387,-218.9999999999941,-119.00000000000244,-241.99999999999778,,-2634.9999999999986
2016.10.25,560.9999999999928,144.0000000000108,-58.000000000002494,214.00000000000307,-94.00000000001629,-695.0000000000074,-153.99999999999858,-80.99999999999774,217.0000000000005,7.0000000000014495,-748.0000000000047,-292.00000000000335,-211.00000000000563,-628.0000000000001,-215.99999999999397,-120.00000000000898,560.9999999999893,317.99999999999784,-516.9999999999959,-212.99999999999386,-189.00000000001694,-229.00000000000142,,-2423.000000000052
2016.10.25,584.9999999999937,83.00000000001084,34.99999999999615,106.00000000000608,-83.00000000001084,-734.9999999999994,-122.99999999999534,-13.00000000000745,127.99999999999478,31.000000000003247,-736.0000000000042,-181.00000000000892,-69.00000000000794,-662.9999999999967,-158.99999999999804,-5.999999999994898,377.9999999999894,367.00000000000443,-650.9999999999962,-310.0000000000023,-269.00000000000813,-190.00000000000128,,-2475.000000000033
2016.10.25,546.999999999997,83.00000000001084,63.00000000000195,48.000000000003595,-94.00000000001629,-754.9999999999955,-114.99999999999844,10.999999999994348,85.99999999999719,-14.000000000002899,-802.0000000000067,-190.00000000000128,-60.99999999999994,-688.0000000000024,-144.99999999999514,42.0000000000087,271.99999999998334,367.00000000000443,-634.9999999999909,-352.99999999999443,-290.00000000001245,-108.99999999999244,,-2732.0000000000073
2016.10.25,609.9999999999994,114.0000000000141,51.99999999999649,109.99999999999899,-100.0000000000112,-760.0000000000051,-134.0000000000008,-17.000000000000348,131.99999999999878,5.999999999994898,-791.000000000011,-224.000000000002,-70.99999999999883,-680.9999999999974,-150.99999999999002,11.00000000000545,358.9999999999982,384.00000000000034,-579.9999999999983,-325.9999999999934,-187.00000000000384,-110.99999999999443,,-2355.0
2016.10.25,611.0000000000042,106.00000000000608,56.99999999999594,68.00000000000139,-106.00000000000608,-757.9999999999956,-117.99999999999588,0.0,95.99999999999609,-24.000000000001798,-835.9999999999985,-235.00000000000742,-116.00000000000499,-677.0000000000067,-116.00000000000499,59.000000000009045,281.99999999998226,391.00000000000534,-621.9999999999999,-378.9999999999907,-224.000000000002,-51.99999999999649,,-2593.000000000011
2016.10.25,564.9999999999977,82.00000000000429,65.99999999999939,67.00000000000594,-96.00000000000719,-760.0000000000051,-112.000000000001,8.999999999992347,97.00000000000264,-58.99999999999794,-882.000000000005,-269.00000000000813,-89.00000000000574,-685.0000000000023,-130.0000000000079,49.99999999999449,291.9999999999812,368.9999999999998,-643.0000000000007,-378.9999999999907,-236.00000000001398,-90.99999999999665,,-2834.0000000000646
2016.10.25,536.9999999999919,43.999999999999595,65.99999999999939,36.999999999998145,-97.00000000001374,-695.999999999998,-119.00000000000244,8.999999999992347,59.99999999999339,-4.999999999999449,-731.9999999999993,-202.9999999999976,-45.000000000006146,-614.0000000000043,-137.00000000000932,53.999999999998494,265.99999999998846,353.00000000000864,-679.000000000002,-349.00000000000375,-338.0000000000161,-73.00000000000084,,-2661.0000000000828
2016.10.25,549.9999999999972,43.999999999999595,191.99999999999218,24.000000000001798,-57.00000000001815,-704.0000000000077,-68.99999999999685,151.9999999999966,34.99999999999615,-72.0000000000054,-873.0000000000047,-238.0000000000049,124.99999999999733,-686.9999999999976,-110.99999999999443,258.0000000000027,235.99999999999176,388.00000000000523,-760.9999999999957,-400.99999999999625,-371.00000000001023,-74.99999999999174,,-2415.0000000000437
