date,GBPUSD,AUDUSD,GBPCHF,EURCHF,NZDCHF,EURGBP,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.12.04,-195.9999999999962,-9.999999999998899,-37.00000000002035,-18.999999999991246,-41.9999999999976,-99.00000000000463,-60.99999999999994,-37.99999999998249,-204.00000000000418,-64.99999999998174,-87.99999999999386,-120.99999999999511,-105.00000000000398,0.0,-26.0000000000149,,-1110.9999999999852
2017.12.04,-448.9999999999883,-2.999999999997449,-228.00000000000597,8.000000000008,-37.99999999999359,-13.00000000000745,113.99999999999189,18.0000000000069,-268.0000000000016,30.0000000000189,-69.99999999999318,-84.00000000000318,-115.99999999999966,29.999999999996696,-119.00000000000244,,-1187.9999999999707
2017.12.04,-808.9999999999931,-5.999999999994898,-573.0000000000013,-19.999999999997797,-78.00000000000028,102.99999999999754,496.99999999999187,93.00000000000975,-286.00000000000847,112.000000000001,-45.99999999999227,-58.000000000006935,-67.00000000000728,56.0000000000005,-79.00000000000685,,-1161.0000000000082
2017.12.04,-785.9999999999978,-44.99999999999504,-690.0000000000128,-130.99999999999224,-47.9999999999925,207.99999999999707,861.0000000000007,219.99999999999798,-285.00000000000193,87.00000000001484,-68.9999999999884,-69.00000000000261,-64.00000000000716,81.9999999999932,-114.99999999999844,,-843.9999999999852
2017.12.04,-623.9999999999801,-45.99999999999049,-684.000000000018,-139.9999999999846,6.0000000000060005,217.0000000000005,879.9999999999919,214.00000000000307,-252.0000000000078,171.00000000001003,-107.99999999998988,-67.99999999999784,-115.99999999999966,71.99999999999429,-148.99999999999915,,-626.9999999999618
2017.12.04,-595.9999999999966,-5.999999999994898,-578.0000000000118,-208.99999999999253,19.999999999997797,152.99999999999204,865.0000000000047,335.00000000001864,-243.99999999999977,150.00000000000568,-128.99999999999068,-73.99999999999807,-118.99999999999977,119.99999999999788,-120.00000000000898,,-431.9999999999763
2017.12.04,-497.99999999999847,-10.999999999994348,-573.0000000000013,-317.9999999999961,95.00000000000064,62.99999999999084,703.9999999999935,364.00000000000875,-285.00000000000193,107.00000000001265,-138.9999999999958,-70.00000000000739,-64.00000000000716,168.99999999999693,-87.00000000001484,,-543.0000000000139
2017.12.04,-468.9999999999861,40.00000000000669,-578.0000000000118,-322.9999999999844,172.00000000000549,65.99999999999939,695.0000000000011,365.0000000000153,-208.99999999999253,73.00000000001194,-162.9999999999967,-52.00000000000671,-57.00000000000216,212.00000000000108,-114.0000000000141,,-341.99999999995345
2017.12.04,-476.9999999999941,102.00000000000209,-569.0000000000194,-283.99999999999534,114.99999999999844,68.00000000000139,666.000000000011,307.00000000001285,-36.999999999998145,60.99999999999994,-113.99999999999011,46.00000000000648,-68.00000000001205,166.99999999999494,-175.00000000001404,,-191.99999999999616
2017.12.04,-444.9999999999843,102.00000000000209,-515.000000000021,-258.99999999998704,119.00000000000244,60.99999999999994,668.0000000000019,313.00000000000773,-48.000000000003595,78.00000000000028,-114.99999999999488,70.99999999999795,-43.00000000000637,168.00000000000148,-178.99999999999582,,-23.999999999978996
2017.12.04,-407.99999999998613,90.0000000000012,-467.0000000000174,-269.9999999999925,97.9999999999981,46.00000000000159,670.9999999999993,385.99999999999744,-103.00000000000864,228.00000000000597,-114.99999999999488,49.99999999999716,-68.00000000001205,171.99999999999437,-199.00000000001583,,110.99999999996774
2017.12.04,-410.99999999998363,112.000000000001,-535.0000000000188,-286.99999999999284,102.00000000000209,58.99999999999794,669.0000000000085,346.0000000000019,-29.999999999996696,182.99999999999983,-108.99999999999466,75.00000000000284,-79.00000000000773,141.00000000000225,-258.0000000000027,,-21.99999999998053
2017.12.04,-407.99999999998613,91.00000000000774,-526.0000000000042,-282.9999999999888,70.99999999999883,75.9999999999983,655.9999999999899,328.00000000001717,-49.00000000001015,242.00000000000887,-104.99999999998977,40.99999999999682,-120.00000000000455,100.00000000000009,-275.000000000003,,-160.99999999996885
2017.12.04,-368.9999999999971,51.000000000001044,-464.00000000001995,-263.99999999999756,-17.000000000000348,47.9999999999925,636.9999999999986,340.00000000000693,-158.99999999999804,273.0000000000121,-107.99999999998988,12.000000000000455,-196.00000000001216,17.000000000000348,-326.0000000000041,,-525.0000000000073
2017.12.04,-353.99999999998766,46.00000000000159,-480.00000000001376,-291.9999999999812,7.0000000000014495,46.999999999997044,608.0000000000085,330.0000000000081,-154.99999999999403,388.0000000000106,-63.99999999999295,43.00000000000637,-165.00000000000625,3.999999999992898,-324.9999999999975,,-361.9999999999468
2017.12.04,-339.99999999998477,25.00000000000835,-478.0000000000006,-302.0000000000023,4.999999999999449,31.999999999998696,588.0000000000107,337.0000000000095,-178.99999999999582,460.000000000016,-55.999999999997385,43.00000000000637,-190.00000000001194,-26.000000000003798,-343.00000000000443,,-423.999999999952
2017.12.04,-300.99999999999574,-9.999999999998899,-512.0000000000014,-364.9999999999931,-0.999999999995449,-26.999999999999247,472.9999999999901,338.0000000000161,-215.00000000000963,507.000000000013,-54.000000000002046,24.00000000000091,-190.00000000001194,-33.000000000005244,-358.00000000001387,,-724.0000000000064
2017.12.04,-278.00000000000045,-12.999999999996348,-509.00000000000387,-335.9999999999808,-9.00000000000345,-9.00000000000345,473.99999999999665,274.00000000001864,-215.99999999999397,504.0000000000156,-18.000000000000682,37.00000000000614,-174.0000000000066,-82.00000000000429,-344.99999999999534,,-699.9999999999521
2017.12.04,-274.9999999999808,-88.99999999999464,-521.0000000000159,-341.99999999999784,2.000000000002,-128.00000000000588,46.999999999997044,18.0000000000069,-219.00000000001364,138.0000000000159,10.000000000005116,28.999999999996362,-156.0000000000059,-67.00000000000594,-310.9999999999946,,-1863.9999999999918
2017.12.04,-127.99999999999478,-121.99999999999989,-435.0000000000076,-258.0000000000027,62.000000000006494,2.999999999997449,238.0000000000049,33.00000000001635,-133.00000000000534,190.00000000000128,59.00000000001171,39.00000000000148,-93.00000000000352,-46.999999999997044,-270.00000000001467,,-861.9999999999859
2017.12.04,-250.99999999997902,-46.999999999997044,-438.00000000000506,-296.9999999999917,-5.999999999994898,-116.00000000000499,96.00000000000719,63.000000000013046,-137.00000000000932,209.00000000001472,87.0000000000033,93.99999999999409,-71.00000000001216,-40.00000000000669,-273.0000000000121,,-1126.9999999999807
2017.12.04,-270.99999999999903,87.00000000000374,-419.0000000000138,-329.99999999998585,114.99999999999844,-119.00000000000244,11.00000000000545,19.00000000001345,-80.99999999999774,118.00000000001809,133.00000000000978,141.00000000000534,4.9999999999954525,-29.000000000001247,-252.0000000000078,,-871.9999999999584
2017.12.04,-129.99999999998568,49.00000000001015,-248.00000000000378,-279.99999999999136,102.00000000000209,-128.00000000000588,-82.00000000000429,-20.999999999982144,-39.999999999995595,93.00000000000975,134.00000000000034,150.99999999999625,13.999999999995794,-6.0000000000060005,-207.00000000000162,,-598.9999999999619
2017.12.04,-125.99999999998168,38.0000000000047,-300.00000000001137,-237.99999999998266,107.99999999999699,-121.00000000000443,-173.00000000000094,-134.99999999999625,-28.000000000005798,-19.999999999997797,125.0,106.99999999999932,-14.000000000010004,-23.00000000000635,-194.0000000000053,,-994.0000000000016
2017.12.04,-62.99999999999084,56.0000000000005,-254.00000000002086,-241.99999999998667,139.00000000000023,-81.00000000000884,-263.99999999999756,-285.00000000000193,12.999999999996348,-194.99999999998963,163.0000000000109,132.000000000005,6.000000000000227,-14.000000000002899,-217.0000000000005,,-1105.9999999999866
