date,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.10.17,211.00000000000563,12.000000000000899,-6.0000000000060005,27.000000000001023,-7.9999999999968985,121.00000000000443,283.000000000011,229.99999999999687,-18.000000000000682,-168.99999999999693,82.00000000000429,-29.999999999996696,223.99999999998954,2.0000000000095497,78.00000000000028,124.99999999999733,,1164.0000000000236
2016.10.17,221.00000000000452,-9.00000000000345,12.000000000000899,-5.9999999999860165,8.000000000008,53.999999999998494,384.00000000000654,276.9999999999939,-16.999999999995907,-163.00000000000205,62.99999999999084,41.99999999998649,235.99999999999,-20.999999999986585,90.00000000001229,115.99999999999389,,1287.0000000000118
2016.10.17,232.99999999999432,-33.000000000005244,46.00000000000159,63.00000000000239,-32.999999999994145,146.00000000000168,284.00000000001756,188.9999999999947,48.00000000000182,-195.9999999999962,66.00000000001049,175.99999999999838,177.99999999999727,11.00000000000989,130.99999999999224,83.9999999999952,,1393.000000000022
2016.10.17,299.00000000000483,102.00000000000209,131.99999999999878,81.00000000000307,99.00000000000463,130.0000000000079,405.0000000000109,509.99999999998823,45.000000000001705,-283.000000000011,340.9999999999913,373.99999999998545,125.99999999999056,160.0000000000108,8.000000000008,21.999999999999797,,2550.9999999999977
2016.10.17,270.99999999999903,137.9999999999937,78.99999999999574,171.00000000000648,138.00000000000477,155.00000000000514,334.9999999999964,553.9999999999878,146.0000000000008,-256.99999999999613,415.99999999999415,262.00000000000665,72.99999999999329,274.0000000000009,-63.00000000000195,80.00000000000229,,2771.9999999999895
2016.10.17,276.00000000000955,207.00000000000162,56.99999999999594,283.00000000000125,200.00000000000017,0.0,538.0000000000163,889.9999999999908,324.0000000000123,-185.99999999999727,469.99999999999267,129.99999999998568,-13.00000000000523,425.00000000001137,-151.9999999999966,117.00000000000044,,3566.0000000000186
2016.10.17,367.0000000000062,183.99999999999528,41.9999999999976,129.0000000000049,194.0000000000053,77.00000000000485,544.0000000000111,751.9999999999972,160.0000000000108,-312.00000000000114,455.0000000000054,129.00000000000134,32.99999999998704,305.0000000000068,-53.999999999998494,195.9999999999962,,3201.000000000031
2016.10.17,419.9999999999982,183.99999999999528,52.99999999999194,121.00000000000932,175.99999999999838,91.00000000000774,564.000000000009,703.9999999999935,127.00000000000955,-361.9999999999957,445.99999999999085,141.99999999999767,28.999999999996362,276.00000000001046,-14.000000000002899,219.00000000000253,,3176.0000000000127
2016.10.17,544.0000000000111,324.9999999999975,46.00000000000159,268.0000000000007,341.99999999999784,161.00000000000003,629.9999999999973,916.0000000000057,301.00000000000193,-537.0000000000097,751.9999999999972,164.99999999999292,-188.0000000000024,564.0000000000072,-103.99999999999298,317.0000000000006,,4502.000000000007
2016.10.17,553.0000000000035,304.9999999999997,-8.000000000008,207.00000000000784,316.0000000000052,175.00000000000293,629.0000000000128,862.9999999999916,216.00000000000819,-551.0000000000126,722.0000000000005,62.99999999999084,-137.00000000000045,489.0000000000043,-70.99999999999883,392.00000000000347,,4163.000000000011
2016.10.17,487.99999999999955,219.00000000000253,-113.00000000000753,122.0000000000141,225.00000000000853,180.0000000000024,589.0000000000173,712.0000000000015,84.00000000000318,-522.0000000000002,595.9999999999966,-124.99999999999733,-32.00000000001069,332.00000000000784,-4.999999999999449,485.99999999999756,,3236.000000000036
2016.10.17,513.0000000000078,205.99999999999508,-99.00000000000463,32.00000000001069,248.00000000000378,158.99999999999804,716.0000000000056,787.9999999999887,-4.9999999999954525,-604.0000000000045,629.9999999999973,-36.999999999998145,-12.000000000000455,284.000000000006,29.000000000001247,487.0000000000041,,3335.000000000015
2016.10.17,469.99999999999267,163.00000000000205,-79.00000000000685,-48.99999999999238,228.00000000000597,172.00000000000549,687.0000000000153,719.000000000003,-87.99999999999386,-598.999999999994,585.9999999999976,49.99999999999449,46.999999999997044,205.0000000000125,53.999999999998494,432.9999999999945,,2999.000000000033
2016.10.17,462.9999999999912,161.00000000000003,-64.0000000000085,-25.99999999999625,257.0000000000072,224.9999999999974,624.0000000000023,666.9999999999953,-40.99999999999682,-622.9999999999958,618.9999999999918,116.99999999998934,4.9999999999954525,252.00000000000955,50.0000000000056,400.9999999999958,,3086.9999999999836
2016.10.17,496.99999999999187,164.99999999999292,-106.00000000000608,-70.99999999999795,246.00000000000176,202.0000000000022,687.9999999999998,699.0000000000052,-103.9999999999992,-649.999999999995,614.0000000000034,9.999999999998899,35.99999999998715,205.0000000000125,69.9999999999923,485.0000000000021,,2985.9999999999927
2016.10.17,445.99999999999085,164.99999999999292,-156.00000000000057,-0.999999999990564,248.00000000000378,287.9999999999994,530.0000000000082,600.0000000000006,-61.99999999999761,-635.0000000000077,658.0000000000031,-48.000000000003595,9.999999999990905,261.0000000000099,31.999999999998696,510.99999999999477,,2846.9999999999927
2016.10.17,398.9999999999938,98.99999999999353,-187.9999999999993,83.00000000001262,180.0000000000024,317.0000000000006,398.00000000000944,391.000000000008,27.000000000001023,-574.0000000000078,522.0000000000002,-124.00000000001299,-20.000000000010232,252.00000000000955,80.00000000001339,520.9999999999936,,2363.000000000008
2016.10.17,438.00000000000506,153.99999999999858,-109.99999999999899,-15.999999999991132,221.00000000000452,221.99999999999997,585.9999999999976,642.9999999999936,-74.99999999998863,-588.0000000000107,594.0000000000057,15.999999999993797,45.99999999999227,217.00000000001296,40.00000000000669,442.9999999999934,,2831.0000000000146
2016.10.17,428.9999999999905,143.9999999999997,-180.0000000000024,-1.9999999999953388,251.00000000000122,192.99999999999872,668.0000000000019,713.9999999999924,-12.999999999991019,-612.9999999999969,611.000000000006,-104.00000000001519,-6.000000000000227,266.00000000000534,46.00000000000159,551.0000000000015,,2954.9999999999986
2016.10.17,456.9999999999963,151.00000000000114,-199.00000000000472,118.00000000000921,247.00000000000833,153.00000000000313,844.0000000000003,873.999999999997,41.00000000001103,-703.0000000000092,686.9999999999932,-86.0000000000083,-97.00000000000841,348.0000000000132,57.00000000000705,573.0000000000013,,3465.0000000000105
2016.10.17,590.0000000000016,244.99999999999523,-121.00000000000443,233.0000000000041,282.0000000000045,131.99999999999878,954.0000000000103,1021.0000000000052,148.00000000001035,-770.000000000004,787.9999999999887,1.999999999990898,-206.00000000000307,475.0000000000085,36.999999999998145,573.0000000000013,,4383.000000000006
2016.10.17,651.0000000000016,261.0000000000001,-179.00000000000693,107.00000000001353,297.9999999999983,185.99999999999727,819.0000000000142,845.0000000000068,95.00000000001307,-737.0000000000099,714.999999999999,-226.00000000001506,-151.00000000001046,399.0000000000009,60.99999999999994,688.9999999999952,,3832.999999999998
2016.10.17,607.0000000000019,219.99999999999798,-239.0000000000003,-21.99999999999136,328.0000000000061,231.0000000000034,794.0000000000058,780.9999999999873,-13.999999999995794,-784.0000000000069,733.9999999999902,-258.0000000000027,-101.0000000000133,333.0000000000126,83.00000000001084,739.9999999999962,,3433.0000000000023
2016.10.17,527.9999999999951,130.99999999999224,-290.00000000000136,-19.99999999999602,263.0000000000021,248.99999999999923,722.0000000000005,609.9999999999994,-42.999999999992156,-767.0000000000066,634.0000000000013,-310.9999999999946,-76.00000000000762,262.00000000000045,140.0000000000068,737.9999999999942,,2769.9999999999927
2016.10.17,533.99999999999,183.99999999999528,-282.99999999999994,-18.999999999991246,340.00000000000693,287.0000000000039,746.0000000000023,751.9999999999972,-43.99999999999693,-829.0000000000131,790.0000000000018,-215.99999999999397,-105.00000000000398,345.0000000000131,72.0000000000054,739.9999999999962,,3294.0000000000127
2016.10.17,462.9999999999912,124.00000000000189,-301.0000000000068,33.00000000000125,240.00000000000688,245.0000000000063,683.0000000000114,644.0000000000001,-12.000000000000455,-707.9999999999975,632.0000000000103,-302.0000000000023,-63.00000000000239,280.00000000000114,100.0000000000112,714.0000000000035,,2772.000000000036
2016.10.17,431.0000000000036,146.99999999999713,-262.00000000000665,60.000000000002274,241.00000000000233,292.9999999999988,564.000000000009,618.0000000000074,-22.999999999996135,-679.9999999999917,682.9999999999892,-212.00000000001216,-37.00000000000614,303.0000000000115,43.00000000000415,639.0000000000007,,2808.0000000000127
2016.10.17,340.9999999999913,54.999999999993946,-262.00000000000665,132.000000000005,139.00000000000023,299.00000000000483,426.9999999999996,391.000000000008,63.00000000000239,-556.0000000000009,483.99999999999557,-238.0000000000049,-29.000000000010573,248.00000000000466,99.00000000000463,573.9999999999967,,2166.9999999999836
2016.10.17,287.9999999999994,34.99999999999615,-270.99999999999903,28.000000000005798,143.9999999999997,431.0000000000036,209.00000000001472,198.00000000000927,-78.99999999999352,-578.0000000000118,526.0000000000042,-175.99999999999838,56.99999999998795,175.00000000001137,83.00000000001084,549.9999999999949,,1620.000000000035
2016.10.17,214.00000000000307,41.9999999999976,-291.0000000000079,20.000000000010232,177.00000000000495,433.0000000000056,101.00000000001774,195.9999999999962,-33.999999999991815,-483.99999999999557,520.9999999999936,-231.0000000000034,78.99999999999352,205.0000000000125,18.0000000000069,526.0000000000042,,1492.0000000000475
2016.10.17,150.00000000000568,24.000000000001798,-326.0000000000041,52.00000000000671,175.00000000000293,462.0000000000068,35.00000000000725,160.00000000000458,-72.99999999999329,-479.0000000000072,540.0000000000072,-245.0000000000063,102.99999999999443,196.00000000001216,-7.0000000000014495,517.9999999999962,,1285.0000000000332
