timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2020.03.19 10:00,-3984.9999999999827,,2020.03.17 13:00,7082.999999999994,,2020.03.20 11:00,2455.999999999948
2020.03.19 09:30,-4708.999999999998,,2020.03.18 12:30,7071.999999999962,,2020.03.19 22:00,2476.999999999976
2020.03.19 09:00,-3930.0000000000036,,2020.03.18 10:30,6970.999999999999,,2020.03.20 19:30,2495.0000000000327
2020.03.19 08:30,-2146.0000000000214,,2020.03.18 13:00,6938.999999999986,,2020.03.16 08:00,2506.0000000000364
2020.03.19 08:00,-5677.000000000018,,2020.03.18 20:30,6820.0,,2020.03.17 08:30,2616.0000000000173
2020.03.19 07:30,-6999.99999999998,,2020.03.18 14:00,6632.99999999999,,2020.03.20 16:00,2764.9999999999536
2020.03.19 07:00,-8672.999999999982,,2020.03.16 19:00,6540.999999999997,,2020.03.20 19:00,2817.0000000000014
2020.03.19 06:30,-9459.999999999976,,2020.03.20 04:00,6471.000000000006,,2020.03.18 23:30,2831.0000000000036
2020.03.19 06:00,-9035.000000000036,,2020.03.20 08:30,6361.999999999981,,2020.03.16 12:00,2848.99999999998
2020.03.19 05:30,-9369.999999999995,,2020.03.19 20:30,6317.000000000027,,2020.03.20 17:00,2920.999999999998
2020.03.19 05:00,-9717.999999999993,,2020.03.16 22:30,6214.999999999974,,2020.03.17 08:00,2969.0000000000136
2020.03.19 04:30,-10251.000000000007,,2020.03.20 08:00,6187.000000000011,,2020.03.16 14:00,2973.9999999999545
2020.03.19 04:00,-9019.999999999969,,2020.03.16 19:30,6114.999999999981,,2020.03.20 06:30,3026.999999999981
2020.03.19 03:30,-9893.999999999985,,2020.03.16 16:30,5863.000000000022,,2020.03.16 14:30,3045.0000000000223
2020.03.19 03:00,-4794.000000000027,,2020.03.20 12:30,5776.999999999987,,2020.03.20 11:30,3175.00000000002
2020.03.19 02:30,-3466.0000000000077,,2020.03.17 00:00,5743.000000000037,,2020.03.19 21:30,3221.9999999999873
2020.03.19 02:00,-1735.0000000000227,,2020.03.16 21:00,5625.000000000032,,2020.03.16 13:00,3254.999999999976
2020.03.19 01:30,-840.0000000000155,,2020.03.17 01:30,5624.999999999977,,2020.03.20 05:00,3285.0000000000036
2020.03.19 01:00,-2346.9999999999864,,2020.03.17 10:30,5540.000000000024,,2020.03.19 15:30,3291.000000000011
2020.03.19 00:30,1260.9999999999582,,2020.03.16 21:30,5516.000000000034,,2020.03.16 07:30,3328.00000000003
2020.03.19 00:00,2042.9999999999986,,2020.03.17 01:00,5362.999999999958,,2020.03.17 09:30,3366.0000000000127
2020.03.18 23:30,2831.0000000000036,,2020.03.16 23:00,5354.000000000001,,2020.03.20 06:00,3372.0000000000264
2020.03.18 23:00,-37.99999999999295,,2020.03.17 00:30,5329.000000000004,,2020.03.17 07:30,3402.9999999999827
2020.03.18 22:30,2107.9999999999627,,2020.03.17 02:00,5240.000000000034,,2020.03.20 14:30,3501.999999999981
2020.03.18 22:00,1869.0000000000005,,2020.03.17 11:00,5133.000000000007,,2020.03.17 06:30,3524.999999999986
2020.03.18 21:30,371.9999999999882,,2020.03.20 02:00,5095.99999999999,,2020.03.16 12:30,3653.999999999973
2020.03.18 21:00,3896.000000000026,,2020.03.16 23:30,5089.000000000016,,2020.03.17 09:00,3690.00000000001
2020.03.18 20:30,6820.0,,2020.03.20 09:30,5027.999999999994,,2020.03.20 07:00,3721.000000000001
2020.03.18 20:00,7603.999999999984,,2020.03.20 14:00,4976.000000000003,,2020.03.16 13:30,3721.000000000017
2020.03.18 19:30,8001.999999999958,,2020.03.17 10:00,4960.999999999978,,2020.03.16 15:00,3772.0000000000246
2020.03.18 19:00,7971.000000000014,,2020.03.16 22:00,4956.99999999997,,2020.03.17 04:00,3828.9999999999986
2020.03.18 18:30,9124.999999999985,,2020.03.16 20:00,4949.000000000006,,2020.03.20 04:30,3848.000000000022
2020.03.18 18:00,10952.999999999982,,2020.03.19 14:00,4857.999999999964,,2020.03.20 16:30,3856.9999999999673
2020.03.18 17:30,10969.000000000025,,2020.03.17 03:00,4839.999999999987,,2020.03.18 21:00,3896.000000000026
2020.03.18 17:00,12003.99999999997,,2020.03.20 02:30,4794.999999999991,,2020.03.20 10:00,3903.9999999999736
2020.03.18 16:30,12399.999999999984,,2020.03.17 11:30,4770.0000000000155,,2020.03.20 13:30,3927.0000000000136
2020.03.18 16:00,10188.999999999982,,2020.03.16 15:30,4764.000000000018,,2020.03.17 07:00,3950.0000000000036
2020.03.18 15:30,9221.999999999936,,2020.03.20 05:30,4691.999999999967,,2020.03.20 07:30,3962.999999999999
2020.03.18 15:00,10795.999999999989,,2020.03.17 05:30,4682.999999999978,,2020.03.17 12:30,4016.999999999987
2020.03.18 14:30,8699.99999999998,,2020.03.16 16:00,4653.9999999999845,,2020.03.20 17:30,4077.9999999999654
2020.03.18 14:00,6632.99999999999,,2020.03.17 06:00,4625.9999999999845,,2020.03.20 03:00,4128.999999999937
2020.03.18 13:30,7168.00000000004,,2020.03.17 04:30,4623.000000000003,,2020.03.19 13:30,4213.000000000002
2020.03.18 13:00,6938.999999999986,,2020.03.20 03:30,4620.999999999996,,2020.03.20 12:00,4226.000000000034
2020.03.18 12:30,7071.999999999962,,2020.03.16 20:30,4589.999999999984,,2020.03.17 12:00,4316.000000000003
2020.03.18 12:00,8030.000000000013,,2020.03.17 03:30,4467.000000000018,,2020.03.17 05:00,4319.999999999966
2020.03.18 11:30,8360.99999999999,,2020.03.17 02:30,4387.999999999972,,2020.03.19 21:00,4343.999999999982
2020.03.18 11:00,7539.999999999971,,2020.03.19 21:00,4343.999999999982,,2020.03.17 02:30,4387.999999999972
2020.03.18 10:30,6970.999999999999,,2020.03.17 05:00,4319.999999999966,,2020.03.17 03:30,4467.000000000018
2020.03.18 10:00,7546.999999999968,,2020.03.17 12:00,4316.000000000003,,2020.03.16 20:30,4589.999999999984
2020.03.18 09:30,8899.999999999964,,2020.03.20 12:00,4226.000000000034,,2020.03.20 03:30,4620.999999999996
2020.03.18 09:00,9598.999999999985,,2020.03.19 13:30,4213.000000000002,,2020.03.17 04:30,4623.000000000003
2020.03.18 08:30,9947.000000000036,,2020.03.20 03:00,4128.999999999937,,2020.03.17 06:00,4625.9999999999845
2020.03.18 08:00,9867.999999999985,,2020.03.20 17:30,4077.9999999999654,,2020.03.16 16:00,4653.9999999999845
2020.03.18 07:30,8661.999999999938,,2020.03.17 12:30,4016.999999999987,,2020.03.17 05:30,4682.999999999978
2020.03.18 07:00,9028.000000000025,,2020.03.20 07:30,3962.999999999999,,2020.03.20 05:30,4691.999999999967
2020.03.18 06:30,8579.99999999996,,2020.03.17 07:00,3950.0000000000036,,2020.03.16 15:30,4764.000000000018
2020.03.18 06:00,8675.999999999978,,2020.03.20 13:30,3927.0000000000136,,2020.03.17 11:30,4770.0000000000155
2020.03.18 05:30,9009.999999999935,,2020.03.20 10:00,3903.9999999999736,,2020.03.20 02:30,4794.999999999991
2020.03.18 05:00,9150.999999999982,,2020.03.18 21:00,3896.000000000026,,2020.03.17 03:00,4839.999999999987
2020.03.18 04:30,9386.000000000013,,2020.03.20 16:30,3856.9999999999673,,2020.03.19 14:00,4857.999999999964
2020.03.18 04:00,9758.999999999965,,2020.03.20 04:30,3848.000000000022,,2020.03.16 20:00,4949.000000000006
2020.03.18 03:30,10601.999999999982,,2020.03.17 04:00,3828.9999999999986,,2020.03.16 22:00,4956.99999999997
2020.03.18 03:00,10910.000000000016,,2020.03.16 15:00,3772.0000000000246,,2020.03.17 10:00,4960.999999999978
2020.03.18 02:30,10895.999999999995,,2020.03.16 13:30,3721.000000000017,,2020.03.20 14:00,4976.000000000003
2020.03.18 02:00,10824.000000000022,,2020.03.20 07:00,3721.000000000001,,2020.03.20 09:30,5027.999999999994
2020.03.18 01:30,10400.999999999995,,2020.03.17 09:00,3690.00000000001,,2020.03.16 23:30,5089.000000000016
2020.03.18 01:00,10083.00000000003,,2020.03.16 12:30,3653.999999999973,,2020.03.20 02:00,5095.99999999999
2020.03.18 00:30,9326.000000000002,,2020.03.17 06:30,3524.999999999986,,2020.03.17 11:00,5133.000000000007
2020.03.18 00:00,10263.000000000027,,2020.03.20 14:30,3501.999999999981,,2020.03.17 02:00,5240.000000000034
2020.03.17 23:30,9538.999999999984,,2020.03.17 07:30,3402.9999999999827,,2020.03.17 00:30,5329.000000000004
2020.03.17 23:00,9593.000000000015,,2020.03.20 06:00,3372.0000000000264,,2020.03.16 23:00,5354.000000000001
2020.03.17 22:30,8155.999999999988,,2020.03.17 09:30,3366.0000000000127,,2020.03.17 01:00,5362.999999999958
2020.03.17 22:00,8582.999999999973,,2020.03.16 07:30,3328.00000000003,,2020.03.16 21:30,5516.000000000034
2020.03.17 21:30,9549.999999999985,,2020.03.19 15:30,3291.000000000011,,2020.03.17 10:30,5540.000000000024
2020.03.17 21:00,9315.999999999984,,2020.03.20 05:00,3285.0000000000036,,2020.03.17 01:30,5624.999999999977
2020.03.17 20:30,9287.000000000036,,2020.03.16 13:00,3254.999999999976,,2020.03.16 21:00,5625.000000000032
2020.03.17 20:00,9284.000000000036,,2020.03.19 21:30,3221.9999999999873,,2020.03.17 00:00,5743.000000000037
2020.03.17 19:30,10218.000000000013,,2020.03.20 11:30,3175.00000000002,,2020.03.20 12:30,5776.999999999987
2020.03.17 19:00,10425.99999999999,,2020.03.16 14:30,3045.0000000000223,,2020.03.16 16:30,5863.000000000022
2020.03.17 18:30,8962.999999999998,,2020.03.20 06:30,3026.999999999981,,2020.03.16 19:30,6114.999999999981
2020.03.17 18:00,8642.999999999965,,2020.03.16 14:00,2973.9999999999545,,2020.03.20 08:00,6187.000000000011
2020.03.17 17:30,7800.000000000012,,2020.03.17 08:00,2969.0000000000136,,2020.03.16 22:30,6214.999999999974
2020.03.17 17:00,8075.000000000008,,2020.03.20 17:00,2920.999999999998,,2020.03.19 20:30,6317.000000000027
2020.03.17 16:30,7940.999999999962,,2020.03.16 12:00,2848.99999999998,,2020.03.20 08:30,6361.999999999981
2020.03.17 16:00,7707.00000000001,,2020.03.18 23:30,2831.0000000000036,,2020.03.20 04:00,6471.000000000006
2020.03.17 15:30,7547.999999999986,,2020.03.20 19:00,2817.0000000000014,,2020.03.16 19:00,6540.999999999997
2020.03.17 15:00,7778.999999999942,,2020.03.20 16:00,2764.9999999999536,,2020.03.18 14:00,6632.99999999999
2020.03.17 14:30,7805.999999999994,,2020.03.17 08:30,2616.0000000000173,,2020.03.18 20:30,6820.0
2020.03.17 14:00,7397.000000000039,,2020.03.16 08:00,2506.0000000000364,,2020.03.18 13:00,6938.999999999986
2020.03.17 13:30,7141.999999999984,,2020.03.20 19:30,2495.0000000000327,,2020.03.18 10:30,6970.999999999999
2020.03.17 13:00,7082.999999999994,,2020.03.19 22:00,2476.999999999976,,2020.03.18 12:30,7071.999999999962
2020.03.17 12:30,4016.999999999987,,2020.03.20 11:00,2455.999999999948,,2020.03.17 13:00,7082.999999999994
2020.03.17 12:00,4316.000000000003,,2020.03.16 01:00,2426.0000000000628,,2020.03.17 13:30,7141.999999999984
2020.03.17 11:30,4770.0000000000155,,2020.03.16 07:00,2404.9999999999936,,2020.03.18 13:30,7168.00000000004
2020.03.17 11:00,5133.000000000007,,2020.03.19 13:00,2324.999999999991,,2020.03.17 14:00,7397.000000000039
2020.03.17 10:30,5540.000000000024,,2020.03.16 06:30,2272.9999999999773,,2020.03.18 11:00,7539.999999999971
2020.03.17 10:00,4960.999999999978,,2020.03.20 15:00,2260.0000000000373,,2020.03.18 10:00,7546.999999999968
2020.03.17 09:30,3366.0000000000127,,2020.03.20 20:00,2234.9999999999745,,2020.03.17 15:30,7547.999999999986
2020.03.17 09:00,3690.00000000001,,2020.03.20 10:30,2212.000000000019,,2020.03.16 17:00,7570.000000000033
2020.03.17 08:30,2616.0000000000173,,2020.03.18 22:30,2107.9999999999627,,2020.03.18 20:00,7603.999999999984
2020.03.17 08:00,2969.0000000000136,,2020.03.19 00:00,2042.9999999999986,,2020.03.20 13:00,7664.999999999969
2020.03.17 07:30,3402.9999999999827,,2020.03.19 15:00,2027.999999999986,,2020.03.17 16:00,7707.00000000001
2020.03.17 07:00,3950.0000000000036,,2020.03.19 14:30,2004.9999999999905,,2020.03.19 19:30,7753.000000000031
2020.03.17 06:30,3524.999999999986,,2020.03.20 01:30,1966.0000000000032,,2020.03.17 15:00,7778.999999999942
2020.03.17 06:00,4625.9999999999845,,2020.03.20 18:30,1937.9999999999638,,2020.03.17 17:30,7800.000000000012
2020.03.17 05:30,4682.999999999978,,2020.03.16 06:00,1931.9999999999811,,2020.03.17 14:30,7805.999999999994
2020.03.17 05:00,4319.999999999966,,2020.03.16 09:00,1899.0000000000196,,2020.03.17 16:30,7940.999999999962
2020.03.17 04:30,4623.000000000003,,2020.03.18 22:00,1869.0000000000005,,2020.03.18 19:00,7971.000000000014
2020.03.17 04:00,3828.9999999999986,,2020.03.16 05:30,1824.9999999999645,,2020.03.18 19:30,8001.999999999958
2020.03.17 03:30,4467.000000000018,,2020.03.20 20:30,1812.0000000000186,,2020.03.18 12:00,8030.000000000013
2020.03.17 03:00,4839.999999999987,,2020.03.16 00:30,1765.9999999999964,,2020.03.17 17:00,8075.000000000008
2020.03.17 02:30,4387.999999999972,,2020.03.19 23:30,1440.9999999999777,,2020.03.16 18:30,8094.999999999973
2020.03.17 02:00,5240.000000000034,,2020.03.16 08:30,1429.9999999999918,,2020.03.17 22:30,8155.999999999988
2020.03.17 01:30,5624.999999999977,,2020.03.20 15:30,1378.9999999999754,,2020.03.19 20:00,8251.999999999982
2020.03.17 01:00,5362.999999999958,,2020.03.19 00:30,1260.9999999999582,,2020.03.19 16:00,8329.0
2020.03.17 00:30,5329.000000000004,,2020.03.16 05:00,1150.0000000000257,,2020.03.16 18:00,8339.999999999989
2020.03.17 00:00,5743.000000000037,,2020.03.16 00:00,1105.999999999986,,2020.03.18 11:30,8360.99999999999
2020.03.16 23:30,5089.000000000016,,2020.03.19 23:00,973.000000000015,,2020.03.20 09:00,8367.999999999984
2020.03.16 23:00,5354.000000000001,,2020.03.20 18:00,949.0000000000064,,2020.03.18 06:30,8579.99999999996
2020.03.16 22:30,6214.999999999974,,2020.03.16 11:30,921.9999999999999,,2020.03.17 22:00,8582.999999999973
2020.03.16 22:00,4956.99999999997,,2020.03.20 21:00,905.9999999999955,,2020.03.17 18:00,8642.999999999965
2020.03.16 21:30,5516.000000000034,,2020.03.19 22:30,893.0000000000366,,2020.03.18 07:30,8661.999999999938
2020.03.16 21:00,5625.000000000032,,2020.03.20 21:30,862.9999999999748,,2020.03.18 06:00,8675.999999999978
2020.03.16 20:30,4589.999999999984,,2020.03.16 04:30,824.9999999999886,,2020.03.18 14:30,8699.99999999998
2020.03.16 20:00,4949.000000000006,,2020.03.16 10:00,775.9999999999706,,2020.03.18 09:30,8899.999999999964
2020.03.16 19:30,6114.999999999981,,2020.03.20 01:00,661.0000000000134,,2020.03.17 18:30,8962.999999999998
2020.03.16 19:00,6540.999999999997,,2020.03.16 10:30,573.999999999993,,2020.03.18 05:30,9009.999999999935
2020.03.16 18:30,8094.999999999973,,2020.03.16 02:30,397.9999999999827,,2020.03.18 07:00,9028.000000000025
2020.03.16 18:00,8339.999999999989,,2020.03.16 11:00,378.9999999999868,,2020.03.18 18:30,9124.999999999985
2020.03.16 17:30,9638.99999999998,,2020.03.18 21:30,371.9999999999882,,2020.03.18 05:00,9150.999999999982
2020.03.16 17:00,7570.000000000033,,2020.03.16 04:00,267.00000000003587,,2020.03.18 15:30,9221.999999999936
2020.03.16 16:30,5863.000000000022,,2020.03.20 00:00,261.9999999999811,,2020.03.17 20:00,9284.000000000036
2020.03.16 16:00,4653.9999999999845,,2020.03.19 12:30,-30.0000000000166,,2020.03.17 20:30,9287.000000000036
2020.03.16 15:30,4764.000000000018,,2020.03.18 23:00,-37.99999999999295,,2020.03.17 21:00,9315.999999999984
2020.03.16 15:00,3772.0000000000246,,2020.03.16 03:00,-139.99999999997237,,2020.03.18 00:30,9326.000000000002
2020.03.16 14:30,3045.0000000000223,,2020.03.16 02:00,-178.00000000002922,,2020.03.18 04:30,9386.000000000013
2020.03.16 14:00,2973.9999999999545,,2020.03.16 03:30,-189.99999999998732,,2020.03.17 23:30,9538.999999999984
2020.03.16 13:30,3721.000000000017,,2020.03.16 01:30,-335.99999999997726,,2020.03.17 21:30,9549.999999999985
2020.03.16 13:00,3254.999999999976,,2020.03.19 01:30,-840.0000000000155,,2020.03.17 23:00,9593.000000000015
2020.03.16 12:30,3653.999999999973,,2020.03.19 12:00,-1076.0000000000025,,2020.03.18 09:00,9598.999999999985
2020.03.16 12:00,2848.99999999998,,2020.03.16 09:30,-1318.0000000000057,,2020.03.16 17:30,9638.99999999998
2020.03.16 11:30,921.9999999999999,,2020.03.20 22:00,-1487.9999999999727,,2020.03.18 04:00,9758.999999999965
2020.03.16 11:00,378.9999999999868,,2020.03.19 02:00,-1735.0000000000227,,2020.03.18 08:00,9867.999999999985
2020.03.16 10:30,573.999999999993,,2020.03.20 22:30,-1774.0000000000095,,2020.03.18 08:30,9947.000000000036
2020.03.16 10:00,775.9999999999706,,2020.03.19 11:30,-1993.9999999999893,,2020.03.18 01:00,10083.00000000003
2020.03.16 09:30,-1318.0000000000057,,2020.03.19 08:30,-2146.0000000000214,,2020.03.19 19:00,10170.999999999987
2020.03.16 09:00,1899.0000000000196,,2020.03.19 01:00,-2346.9999999999864,,2020.03.18 16:00,10188.999999999982
2020.03.16 08:30,1429.9999999999918,,2020.03.20 00:30,-2660.999999999972,,2020.03.17 19:30,10218.000000000013
2020.03.16 08:00,2506.0000000000364,,2020.03.19 11:00,-3270.00000000005,,2020.03.18 00:00,10263.000000000027
2020.03.16 07:30,3328.00000000003,,2020.03.19 02:30,-3466.0000000000077,,2020.03.18 01:30,10400.999999999995
2020.03.16 07:00,2404.9999999999936,,2020.03.19 10:30,-3721.999999999989,,2020.03.17 19:00,10425.99999999999
2020.03.16 06:30,2272.9999999999773,,2020.03.19 09:00,-3930.0000000000036,,2020.03.18 03:30,10601.999999999982
2020.03.16 06:00,1931.9999999999811,,2020.03.19 10:00,-3984.9999999999827,,2020.03.18 15:00,10795.999999999989
2020.03.16 05:30,1824.9999999999645,,2020.03.19 09:30,-4708.999999999998,,2020.03.18 02:00,10824.000000000022
2020.03.16 05:00,1150.0000000000257,,2020.03.19 03:00,-4794.000000000027,,2020.03.18 02:30,10895.999999999995
2020.03.16 04:30,824.9999999999886,,2020.03.19 08:00,-5677.000000000018,,2020.03.18 03:00,10910.000000000016
2020.03.16 04:00,267.00000000003587,,2020.03.19 07:30,-6999.99999999998,,2020.03.19 17:00,10940.999999999989
2020.03.16 03:30,-189.99999999998732,,2020.03.19 07:00,-8672.999999999982,,2020.03.18 18:00,10952.999999999982
2020.03.16 03:00,-139.99999999997237,,2020.03.19 04:00,-9019.999999999969,,2020.03.18 17:30,10969.000000000025
