date,USDCHF,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,EURAUD,EURNZD,AUDCAD,empty,sum
2018.04.30,-35.00000000000725,-96.99999999999153,-31.999999999998696,104.00000000001519,-104.00000000001519,82.00000000000784,-49.99999999999449,108.00000000000409,160.00000000000458,-269.9999999999925,-384.00000000000654,-19.00000000000235,,-536.9999999999769
2018.04.30,-86.0000000000083,-173.99999999998528,-143.9999999999997,129.00000000000134,-119.00000000000244,73.0000000000075,-121.00000000000443,115.0000000000091,207.00000000000162,-432.0000000000102,-590.0000000000016,-90.0000000000012,,-1231.9999999999934
2018.04.30,-95.00000000000064,-177.99999999998929,-131.99999999999878,167.00000000000603,-117.00000000001154,70.99999999999795,-117.99999999999588,128.00000000001432,243.99999999999977,-439.0000000000116,-588.0000000000107,-102.99999999999754,,-1159.999999999998
2018.04.30,-81.00000000000884,-155.99999999997837,-67.9999999999903,172.0000000000166,-102.00000000000209,70.00000000000739,-53.999999999998494,146.000000000015,249.00000000001032,-404.0000000000044,-404.0000000000044,-92.00000000000318,,-723.9999999999407
2018.04.30,-82.99999999999974,-146.99999999998602,-39.999999999995595,205.00000000001074,-106.00000000000608,82.99999999999841,-21.00000000000435,204.00000000000773,296.9999999999917,-333.0000000000055,-330.0000000000081,-65.99999999999939,,-336.99999999999613
2018.04.30,-63.00000000000195,-137.9999999999937,-26.999999999999247,180.0000000000024,-87.99999999999919,117.00000000000443,-29.000000000001247,236.00000000001842,286.99999999999284,-337.0000000000095,-313.00000000000773,-58.000000000002494,,-232.999999999997
2018.04.30,-45.000000000006146,-127.99999999999478,21.00000000000435,172.0000000000166,-95.00000000000064,144.99999999999602,0.999999999995449,242.999999999995,272.99999999998994,-339.0000000000004,-231.0000000000034,-63.00000000000195,,-46.00000000000996
2018.04.30,-17.000000000000348,-80.99999999999774,26.000000000003798,157.00000000000713,-107.99999999999699,176.00000000000193,-26.000000000003798,264.00000000001,242.99999999999324,-358.9999999999982,-331.0000000000146,-46.999999999997044,,-102.99999999999255
2018.04.30,-65.99999999999939,-172.99999999997874,-60.99999999999994,49.00000000001015,-102.00000000000209,153.99999999999636,-55.000000000005045,135.00000000001933,150.99999999999002,-463.9999999999977,-392.00000000001455,-112.99999999999643,,-936.9999999999781
2018.04.30,-50.0000000000056,-163.9999999999864,-71.99999999999429,-85.99999999998609,-112.000000000001,191.0000000000025,-88.99999999999464,79.00000000000773,46.999999999997044,-577.0000000000052,-482.00000000000466,-129.00000000000134,,-1443.9999999999718
2018.04.30,-117.00000000000044,-201.99999999999108,-129.9999999999968,-132.99999999998312,-134.00000000001188,165.00000000000625,-122.99999999999534,19.000000000005457,-38.0000000000047,-605.9999999999955,-563.0000000000024,-148.99999999999915,,-2010.9999999999682
2018.04.30,-153.00000000000313,-201.99999999999108,-143.9999999999997,-51.99999999998539,-75.00000000000284,129.99999999999545,-92.00000000000318,7.000000000005002,-43.999999999999595,-434.000000000001,-422.00000000001125,-180.99999999999784,,-1661.9999999999945
2018.04.30,-156.00000000000057,-235.99999999999176,-163.99999999999747,-22.999999999995246,-107.00000000001265,153.0000000000058,-100.99999999999554,76.00000000002183,-9.999999999998899,-547.0000000000086,-539.0000000000006,-185.99999999999727,,-1839.999999999971
2018.04.30,-217.0000000000005,-273.9999999999965,-250.9999999999901,-72.99999999998974,-93.99999999999409,131.00000000000023,-146.99999999999713,-60.99999999997863,-157.00000000000713,-517.0000000000119,-563.0000000000024,-217.0000000000005,,-2439.999999999968
2018.04.30,-235.00000000000742,-252.99999999999213,-237.99999999999378,-120.99999999999334,-46.0000000000127,87.0000000000033,-143.00000000000423,-129.99999999999545,-208.00000000000819,-442.00000000000904,-511.000000000017,-214.00000000000307,,-2454.000000000033
2018.04.30,-232.00000000000998,-247.99999999998158,-228.99999999999034,-289.9999999999903,-31.000000000003247,88.99999999999864,-158.99999999999804,-169.9999999999875,-299.00000000000483,-407.0000000000018,-557.0000000000075,-170.00000000000347,,-2702.99999999998
2018.04.30,-147.00000000000824,-192.99999999999872,-239.99999999999577,-293.99999999999426,-17.000000000000348,141.00000000000534,-190.00000000000128,-170.99999999999227,-285.00000000000193,-398.00000000000944,-534.9999999999966,-202.0000000000022,,-2530.999999999996
2018.04.30,-246.00000000000176,-252.99999999999213,-266.999999999995,-261.9999999999845,39.999999999995595,49.99999999999716,-180.0000000000024,-334.99999999997954,-421.0000000000047,-320.00000000000915,-500.00000000001154,-217.99999999999596,,-2911.999999999984
2018.04.30,-330.0000000000081,-407.99999999998613,-348.9999999999993,-156.00000000000057,17.000000000000348,31.999999999996476,-180.99999999999784,-215.99999999997976,-245.0000000000063,-313.00000000000773,-497.99999999999847,-212.00000000000108,,-2858.9999999999886
2018.04.30,-391.000000000008,-413.99999999998107,-363.99999999999767,23.00000000001745,7.0000000000014495,-1.9999999999953388,-155.00000000000514,-97.99999999998477,-93.99999999999409,-268.0000000000016,-462.0000000000068,-188.9999999999947,,-2406.99999999995
2018.04.30,-387.000000000004,-402.9999999999978,-348.9999999999993,43.00000000001525,25.999999999992696,-9.000000000000341,-131.00000000000333,-61.9999999999834,-100.99999999999554,-184.99999999999073,-373.00000000000114,-242.99999999999324,,-2173.999999999961
2018.04.30,-367.0000000000062,-340.9999999999913,-329.999999999997,117.99999999999588,-26.999999999999247,-12.999999999991019,-127.99999999999478,31.00000000000591,-106.00000000000608,-290.9999999999968,-441.0000000000025,-246.99999999999721,,-2141.9999999999804
2018.04.30,-430.00000000000813,-292.9999999999877,-361.0000000000002,200.00000000000017,-35.00000000000725,-31.999999999996476,-109.99999999999899,52.00000000002092,-174.99999999999181,-295.0000000000008,-439.0000000000116,-334.9999999999964,,-2252.9999999999786
2018.04.30,-455.0000000000054,-250.99999999997902,-413.99999999999216,198.00000000000927,-26.0000000000149,-64.99999999999773,-158.99999999999804,28.999999999996362,-326.0000000000041,-242.00000000000887,-476.0000000000098,-448.000000000004,,-2635.0000000000086
2018.04.30,-426.9999999999996,-168.99999999999693,-397.99999999999835,236.99999999999832,-5.000000000010552,-60.000000000002274,-151.00000000000114,40.99999999999682,-358.9999999999982,-246.99999999999721,-462.0000000000068,-426.9999999999996,,-2427.000000000016
2018.04.30,-448.000000000004,-215.99999999999397,-383.0,316.0000000000052,-19.999999999997797,-48.00000000000182,-199.00000000000472,256.0000000000002,-242.00000000000887,-262.00000000000665,-487.0000000000152,-502.00000000000244,,-2235.00000000003
2018.04.30,-398.00000000000944,60.000000000015596,-378.999999999996,277.00000000001614,41.000000000002146,-3.0000000000001137,-221.99999999999997,308.9999999999975,-314.99999999999864,-154.99999999999403,-435.0000000000076,-554.9999999999944,,-1774.999999999969
2018.04.30,-414.00000000000324,29.00000000001235,-404.99999999999983,296.0000000000074,62.99999999999084,-90.00000000000341,-173.00000000000094,99.99999999999432,-455.99999999998977,-171.99999999999437,-424.00000000000216,-578.9999999999961,,-2224.9999999999845
2018.04.30,-394.00000000000546,103.00000000000864,-353.99999999999875,170.00000000000347,41.99999999998649,-150.99999999999625,-153.99999999999858,-156.0000000000059,-693.9999999999947,-239.99999999999577,-450.00000000001705,-581.9999999999936,,-2860.0000000000073
2018.04.30,-243.99999999999977,81.00000000001995,-287.9999999999994,215.00000000000963,12.999999999996348,-63.00000000000239,-180.99999999999784,10.000000000019327,-439.99999999999596,-434.000000000001,-545.0000000000177,-541.0000000000026,,-2416.9999999999714
2018.04.30,-282.99999999999994,20.000000000020002,-378.999999999996,216.00000000001617,12.999999999996348,-69.99999999999318,-226.99999999999943,-13.00000000000523,-307.99999999999716,-434.000000000001,-646.0000000000132,-553.0000000000035,,-2663.9999999999764
2018.04.30,-316.0000000000052,-27.999999999983594,-393.9999999999944,228.00000000000597,32.999999999994145,-57.00000000000216,-246.00000000000176,26.00000000001046,-292.00000000000335,-442.9999999999934,-615.00000000001,-588.9999999999951,,-2692.9999999999786
2018.04.30,-264.0000000000087,-52.99999999999194,-379.9999999999915,229.99999999999687,52.99999999999194,-27.000000000001023,-256.99999999999613,85.00000000000796,-195.9999999999962,-520.9999999999936,-687.0000000000153,-561.0000000000003,,-2577.999999999998
2018.04.30,-337.0000000000095,-123.99999999999079,-393.9999999999944,168.99999999999693,35.999999999991594,-34.99999999999659,-278.9999999999959,30.000000000001137,-211.99999999998997,-592.9999999999991,-710.0000000000106,-546.000000000002,,-2994.999999999999
2018.04.30,-357.00000000000733,-114.99999999999844,-434.000000000001,209.00000000001472,34.000000000000696,-33.999999999991815,-231.0000000000034,55.00000000000682,-201.00000000000674,-537.9999999999941,-612.9999999999969,-600.0000000000006,,-2824.999999999978
2018.04.30,-381.0000000000091,-115.99999999998278,-432.9999999999945,338.0000000000161,48.000000000003595,-30.9999999999917,-221.00000000000452,185.00000000000227,-92.00000000000318,-506.0000000000064,-580.0000000000027,-600.0000000000006,,-2388.9999999999736
2018.04.30,-345.0000000000064,-58.99999999998684,-432.9999999999945,391.000000000008,58.000000000002494,-30.000000000001137,-248.00000000000378,264.00000000001,-93.99999999999409,-487.99999999999955,-626.9999999999998,-627.9999999999952,,-2238.999999999961
2018.04.30,-326.0000000000041,-107.99999999999699,-431.99999999999903,311.0000000000168,62.000000000006494,-9.999999999990905,-256.99999999999613,233.0000000000041,-113.99999999999189,-496.00000000000756,-624.0000000000023,-632.9999999999947,,-2393.9999999999563
2018.05.01,-336.00000000000296,-102.99999999998644,-451.9999999999969,225.00000000000853,70.99999999999883,-84.00000000000318,-297.00000000000284,198.0000000000075,-86.0000000000083,-422.00000000001125,-561.0000000000115,-585.0000000000022,,-2432.000000000011
2018.05.01,-332.00000000001006,-61.99999999998429,-428.9999999999905,297.9999999999983,62.000000000006494,-69.99999999999318,-292.00000000000335,218.9999999999941,-59.000000000009045,-442.9999999999934,-624.0000000000023,-581.9999999999936,,-2313.999999999981
2018.05.01,-326.9999999999995,-52.99999999999194,-447.99999999999284,365.99999999999966,62.99999999999084,-42.999999999992156,-261.99999999999557,248.00000000001887,-45.000000000006146,-462.9999999999912,-645.0000000000067,-609.9999999999994,,-2218.9999999999663
2018.05.01,-337.0000000000095,-52.99999999999194,-444.9999999999954,416.00000000001637,55.99999999998939,-30.000000000001137,-251.99999999999667,259.00000000001455,-42.999999999993044,-506.9999999999908,-653.999999999999,-615.9999999999943,,-2205.999999999952
2018.05.01,-333.0000000000055,-41.99999999998649,-434.000000000001,409.0000000000149,43.999999999999595,-28.999999999996362,-241.00000000000233,258.0000000000098,-62.000000000006494,-490.999999999997,-646.0000000000132,-612.0000000000015,,-2178.9999999999854
2018.05.01,-332.00000000001006,-13.999999999980695,-424.9999999999976,422.9999999999956,32.999999999994145,-1.9999999999953388,-226.99999999999943,292.0000000000016,-79.99999999999119,-468.00000000000176,-617.0000000000009,-614.9999999999989,,-2031.9999999999845
2018.05.01,-348.9999999999993,-13.999999999980695,-404.99999999999983,453.99999999999886,34.99999999998504,-15.000000000000568,-205.99999999999508,323.0000000000075,-49.00000000001015,-435.0000000000076,-574.0000000000078,-605.9999999999955,,-1841.000000000005
2018.05.01,-360.0000000000048,6.000000000017103,-405.9999999999952,448.000000000004,7.0000000000014495,-30.9999999999917,-197.99999999999818,284.9999999999966,-78.00000000000028,-400.00000000000034,-583.0000000000002,-585.0000000000022,,-1894.9999999999736
2018.05.01,-396.00000000000745,-30.999999999981043,-442.9999999999934,461.0000000000003,24.000000000001798,-9.999999999990905,-200.99999999999562,329.00000000000773,-99.99999999998899,-411.99999999999017,-578.0000000000118,-597.9999999999985,,-1954.9999999999482
2018.05.01,-398.00000000000944,-41.99999999998649,-456.9999999999963,459.0000000000094,21.999999999988695,-25.99999999999625,-219.99999999999798,304.00000000000205,-78.00000000000028,-383.0,-618.0000000000074,-575.9999999999987,,-2012.9999999999927
2018.05.01,-401.00000000000693,-25.999999999992696,-436.9999999999985,449.0000000000105,14.999999999987246,-34.99999999999659,-200.00000000000017,284.00000000002024,-146.00000000000168,-293.0000000000099,-600.0000000000006,-526.9999999999997,,-1916.9999999999886
2018.05.01,-398.00000000000944,-0.9999999999843467,-428.9999999999905,443.99999999999994,14.000000000002899,-7.999999999995566,-185.99999999999727,308.9999999999975,-173.00000000000094,-192.99999999999872,-565.9999999999999,-483.0000000000001,,-1669.9999999999764
2018.05.01,-394.00000000000546,12.000000000012001,-422.9999999999956,445.0000000000065,14.999999999987246,7.999999999995566,-182.99999999999983,325.00000000001705,-181.00000000000892,-195.9999999999962,-557.0000000000075,-502.9999999999979,,-1631.999999999993
2018.05.01,-394.00000000000546,27.00000000002145,-417.0000000000007,436.9999999999985,14.999999999987246,10.000000000005116,-178.99999999999582,326.9999999999982,-231.0000000000034,-195.00000000001182,-551.0000000000126,-520.9999999999936,,-1672.000000000013
2018.05.01,-398.00000000000944,65.00000000000395,-418.9999999999916,436.00000000001415,15.999999999993797,-1.9999999999953388,-178.00000000000037,319.0000000000168,-292.00000000000335,-195.9999999999962,-541.9999999999981,-585.0000000000022,,-1775.9999999999677
2018.05.01,-425.0000000000087,50.0000000000167,-436.9999999999985,426.9999999999996,14.999999999987246,-9.000000000000341,-178.00000000000037,295.0000000000159,-350.9999999999902,-279.99999999999136,-536.0000000000032,-607.0000000000019,,-2035.999999999975
2018.05.01,-443.99999999999994,70.0000000000145,-422.00000000000017,441.0000000000025,17.000000000000348,-25.99999999999625,-151.00000000000114,289.0000000000157,-354.0000000000099,-146.00000000000168,-473.0000000000123,-565.9999999999999,,-1764.9999999999882
2018.05.01,-441.0000000000025,86.0000000000083,-411.99999999999017,383.0,35.999999999991594,-25.99999999999625,-153.00000000000313,271.000000000015,-401.99999999999125,-99.00000000000463,-415.0000000000098,-556.9999999999964,,-1728.999999999979
2018.05.01,-458.00000000000284,7.0000000000014495,-478.0000000000006,358.9999999999982,65.00000000000395,12.000000000000455,-200.00000000000017,262.00000000000045,-400.00000000000034,-192.99999999999872,-487.0000000000152,-617.0000000000009,,-2128.0000000000146
2018.05.01,-457.0000000000074,-48.99999999998794,-504.9999999999999,323.0000000000066,106.99999999999044,12.000000000000455,-224.9999999999974,223.0000000000132,-341.99999999999784,-307.99999999999716,-527.0000000000108,-648.0000000000041,,-2395.999999999992
2018.05.01,-448.9999999999994,-54.99999999998284,-497.99999999999847,370.00000000000364,80.99999999999774,12.000000000000455,-227.99999999999488,260.0000000000193,-261.0000000000001,-350.00000000000585,-540.0000000000072,-658.9999999999985,,-2316.9999999999663
2018.05.01,-486.00000000000864,-121.99999999999989,-532.9999999999945,391.000000000008,36.999999999998145,10.000000000005116,-231.99999999999886,280.00000000000114,-235.00000000000742,-411.0000000000058,-609.9999999999994,-666.9999999999953,,-2577.9999999999977
2018.05.01,-604.0000000000045,-221.99999999998886,-583.0000000000002,295.0000000000008,62.000000000006494,-81.99999999999363,-234.99999999999633,75.00000000001705,-392.9999999999989,-391.9999999999924,-602.999999999998,-648.0000000000041,,-3329.9999999999523
2018.05.01,-644.0000000000001,-289.9999999999903,-636.9999999999986,-29.999999999996696,97.9999999999981,-94.99999999999886,-222.99999999999542,-300.9999999999877,-848.0000000000043,-289.9999999999903,-516.0000000000053,-656.000000000001,,-4431.999999999971
2018.05.01,-643.0000000000047,-342.9999999999822,-646.9999999999976,-207.00000000000162,139.9999999999846,-55.999999999997385,-229.99999999999687,-364.0000000000043,-926.999999999989,-313.99999999999204,-480.99999999999807,-651.999999999997,,-4723.999999999976
2018.05.01,-594.0000000000057,-332.9999999999833,-625.9999999999932,-41.99999999998649,187.00000000000384,61.00000000000705,-263.99999999999756,-138.99999999998158,-733.9999999999902,-289.9999999999903,-446.9999999999974,-646.9999999999976,,-3867.9999999999127
2018.05.01,-601.000000000007,-309.99999999998806,-642.9999999999936,-110.99999999999443,180.99999999998673,58.9999999999975,-285.9999999999974,-145.99999999998658,-775.9999999999989,-302.0000000000023,-484.00000000001774,-659.999999999994,,-4078.999999999996
2018.05.01,-600.0000000000006,-364.9999999999931,-669.9999999999928,-95.00000000000064,214.99999999998744,84.00000000000318,-302.0000000000023,-120.9999999999809,-693.9999999999947,-324.9999999999975,-514.0000000000144,-671.9999999999948,,-4058.999999999981
2018.05.01,-634.0000000000013,-357.99999999999164,-664.9999999999934,-139.9999999999846,187.00000000000384,43.99999999999693,-283.99999999999534,-225.9999999999991,-809.9999999999997,-272.00000000000557,-496.00000000000756,-636.0000000000032,,-4289.99999999998
2018.05.01,-641.0000000000027,-360.9999999999891,-681.9999999999937,-114.99999999999844,192.99999999999872,28.000000000005798,-280.00000000000244,-254.99999999999545,-828.0000000000065,-245.99999999999068,-500.00000000001154,-653.0000000000035,,-4339.999999999989
2018.05.01,-644.0000000000001,-458.9999999999872,-710.999999999995,-258.99999999998704,184.99999999999073,22.00000000000557,-292.00000000000335,-425.9999999999877,-933.9999999999905,-341.99999999999784,-470.9999999999992,-697.9999999999986,,-5028.999999999949
2018.05.01,-634.0000000000013,-307.99999999999716,-644.0000000000001,-241.00000000000233,165.9999999999995,15.000000000000568,-246.00000000000176,-400.0000000000057,-1370.0000000000045,-270.99999999999903,-446.9999999999974,-836.0000000000034,,-5216.000000000013
2018.05.01,-717.000000000001,-131.99999999999878,-672.9999999999902,-398.9999999999938,187.99999999998818,-69.00000000000261,-232.99999999999432,-692.9999999999836,-1635.0000000000086,-273.9999999999965,-383.0,-875.0000000000035,,-5894.999999999985
2018.05.01,-787.9999999999998,-540.9999999999915,-786.9999999999933,-384.9999999999909,185.99999999999727,-81.00000000000307,-273.000000000001,-683.9999999999975,-1608.0000000000093,-449.9999999999948,-499.000000000005,-880.9999999999984,,-6790.999999999987
2018.05.01,-908.0000000000088,-804.9999999999891,-831.9999999999994,-461.99999999998465,195.9999999999962,-164.99999999999204,-287.0000000000039,-751.9999999999811,-1381.9999999999943,-478.0000000000006,-487.0000000000152,-858.0000000000032,,-7219.999999999976
2018.05.01,-948.9999999999999,-740.9999999999917,-864.9999999999935,-632.9999999999947,241.00000000000233,-197.9999999999933,-278.00000000000045,-948.9999999999839,-1366.0000000000005,-405.0000000000109,-358.9999999999982,-798.9999999999942,,-7300.999999999958
2018.05.01,-873.0000000000016,-751.9999999999972,-834.9999999999968,-626.9999999999998,275.9999999999874,-137.00000000000045,-277.000000000005,-1024.000000000001,-1488.0000000000005,-388.0000000000106,-319.0000000000026,-815.9999999999945,,-7260.000000000023
2018.05.01,-827.0,-550.9999999999903,-758.9999999999985,-577.9999999999897,272.99999999998994,-123.00000000000466,-241.99999999999778,-925.9999999999877,-1614.0000000000043,-337.0000000000095,-259.0000000000092,-876.9999999999944,,-6819.999999999995
2018.05.01,-831.9999999999994,-415.99999999999415,-717.9999999999964,-500.9999999999959,234.99999999998522,-131.00000000000023,-187.00000000000384,-876.9999999999811,-1654.0,-313.99999999999204,-228.00000000000597,-903.9999999999937,,-6526.999999999977
2018.05.01,-776.00000000001,-268.9999999999859,-680.9999999999983,-512.9999999999857,207.00000000000162,-115.99999999999966,-205.99999999999508,-894.0000000000055,-1733.0000000000068,-351.99999999999676,-303.0000000000088,-941.9999999999984,,-6577.999999999989
2018.05.01,-791.0000000000084,-351.99999999999676,-718.9999999999918,-548.9999999999995,228.99999999999034,-174.99999999999716,-224.9999999999974,-971.99999999998,-1590.0000000000025,-391.000000000008,-334.00000000001205,-888.9999999999953,,-6757.999999999998
2018.05.01,-855.0000000000058,-515.9999999999832,-741.9999999999982,-432.9999999999945,234.99999999998522,-204.9999999999983,-183.99999999999528,-887.0000000000005,-1520.0000000000102,-306.00000000000625,-221.00000000000452,-861.0000000000007,,-6495.000000000013
2018.05.01,-900.0000000000008,-528.9999999999795,-744.9999999999957,-393.99999999998323,204.00000000000418,-162.9999999999967,-153.99999999999858,-811.9999999999834,-1468.0000000000027,-263.99999999999756,-218.00000000000708,-814.9999999999991,,-6257.999999999941
2018.05.01,-920.0000000000097,-523.9999999999911,-741.9999999999982,-363.9999999999866,194.0000000000053,-141.9999999999959,-151.00000000000114,-752.9999999999859,-1879.0000000000084,-259.9999999999936,-208.00000000000819,-1020.9999999999941,,-6769.999999999967
2018.05.01,-935.0000000000081,-291.9999999999812,-839.0000000000009,-332.9999999999833,197.00000000000273,-143.99999999999125,-229.99999999999687,-710.9999999999843,-1804.99999999999,-231.0000000000034,-350.00000000000585,-1003.9999999999937,,-6676.999999999935
2018.05.01,-921.0000000000051,-283.99999999999534,-830.9999999999928,-350.9999999999902,231.99999999998778,-85.99999999999852,-226.99999999999943,-656.9999999999823,-1770.9999999999893,-270.99999999999903,-334.9999999999964,-1015.9999999999947,,-6517.999999999955
2018.05.01,-905.0000000000002,-275.9999999999874,-809.9999999999997,-337.99999999999386,224.000000000002,-108.99999999999466,-217.99999999999596,-664.999999999992,-1795.9999999999975,-263.99999999999756,-334.00000000001205,-1009.9999999999998,,-6500.999999999968
2018.05.01,-929.000000000002,-194.99999999998963,-795.9999999999967,-360.9999999999891,200.00000000000017,-93.99999999999409,-209.00000000000364,-656.9999999999823,-1920.0000000000107,-194.0000000000053,-290.9999999999968,-1032.999999999995,,-6478.999999999965
2018.05.02,-933.000000000006,-161.99999999999548,-745.9999999999911,-468.00000000000176,194.99999999998963,-134.9999999999909,-197.00000000000273,-614.0000000000043,-1879.0000000000084,-187.00000000000384,-87.00000000001484,-1053.9999999999993,,-6267.000000000028
2018.05.02,-935.0000000000081,-163.9999999999864,-744.9999999999957,-395.99999999999636,202.9999999999976,-150.99999999999625,-163.00000000000205,-637.0000000000005,-1861.0000000000016,-195.00000000001182,-124.99999999999733,-1066.9999999999957,,-6235.999999999994
2018.05.02,-917.0000000000011,-145.99999999997948,-720.9999999999939,-347.9999999999928,214.99999999998744,-108.99999999999466,-129.9999999999968,-639.9999999999864,-1917.9999999999975,-181.00000000000892,-109.00000000000354,-1039.9999999999966,,-6043.9999999999645
2018.05.02,-921.0000000000051,-131.99999999999878,-846.9999999999977,-346.9999999999862,221.99999999998886,-69.99999999999318,-231.99999999999886,-633.9999999999861,-1932.0000000000005,-178.00000000001148,-357.00000000000733,-1064.9999999999936,,-6492.999999999991
2018.05.02,-918.0000000000077,-161.99999999999548,-841.9999999999983,-374.999999999992,236.99999999999832,-63.99999999999295,-226.00000000000398,-664.999999999992,-1970.9999999999895,-272.99999999998994,-341.00000000001353,-1129.9999999999977,,-6729.999999999976
2018.05.02,-928.0000000000066,-137.9999999999937,-808.9999999999931,-365.99999999999966,229.99999999999687,-64.99999999999773,-200.99999999999562,-655.0000000000011,-1934.9999999999977,-340.00000000000693,-284.00000000001756,-1159.9999999999943,,-6651.000000000006
2018.05.02,-931.9999999999995,-182.99999999999983,-800.9999999999961,-394.9999999999898,200.00000000000017,-188.99999999999295,-183.99999999999528,-849.9999999999943,-1944.9999999999968,-395.99999999999636,-258.0000000000027,-1161.000000000001,,-7093.999999999965
2018.05.02,-937.00000000001,-243.99999999999977,-817.9999999999965,-384.9999999999909,190.00000000000128,-165.99999999999682,-195.00000000000074,-808.9999999999975,-1889.0000000000073,-435.0000000000076,-331.0000000000146,-1124.0000000000027,,-7143.000000000023
2018.05.02,-938.0000000000055,-214.99999999998744,-766.9999999999955,-367.99999999999056,200.00000000000017,-146.0000000000008,-151.9999999999966,-760.9999999999957,-1890.9999999999982,-303.0000000000088,-211.00000000000563,-1068.0000000000023,,-6619.999999999987
2018.05.02,-892.9999999999993,-130.99999999999224,-726.9999999999999,-417.0000000000007,197.99999999998707,-149.99999999999147,-143.9999999999997,-820.999999999998,-1954.9999999999957,-347.9999999999928,-181.00000000000892,-1134.999999999997,,-6703.999999999988
2018.05.02,-833.0000000000059,-43.999999999999595,-692.9999999999992,-436.9999999999985,180.99999999998673,-156.99999999999648,-156.00000000000057,-850.9999999999991,-2075.0000000000045,-285.00000000000193,-214.00000000000307,-1078.0000000000011,,-6642.000000000022
2018.05.02,-842.0000000000094,-13.999999999980695,-610.9999999999949,-434.9999999999854,177.99999999998929,-146.0000000000008,-63.00000000000195,-838.9999999999986,-2078.0000000000023,-200.00000000000017,-12.999999999996348,-1051.0000000000018,,-6113.999999999984
2018.05.02,-830.0000000000085,31.000000000003247,-601.9999999999915,-422.9999999999956,167.00000000000603,-155.9999999999917,-56.99999999999594,-846.99999999998,-2103.0000000000105,-121.99999999999989,-11.00000000000545,-1020.9999999999941,,-5973.999999999964
2018.05.02,-834.0000000000014,37.00000000002035,-617.0000000000009,-436.9999999999985,165.9999999999995,-144.99999999999602,-73.00000000000084,-829.9999999999841,-2105.0000000000014,-79.00000000000685,-35.00000000000725,-995.0000000000015,,-5946.99999999998
2018.05.02,-844.0000000000003,9.000000000014552,-649.999999999995,-414.9999999999876,182.99999999999983,-137.99999999999102,-99.00000000000463,-807.9999999999927,-2095.0000000000023,-59.000000000009045,-102.00000000000209,-988.9999999999955,,-6006.999999999966
2018.05.02,-847.0000000000089,17.000000000000348,-651.999999999997,-400.9999999999847,184.99999999999073,-137.99999999999102,-95.00000000000064,-787.9999999999825,-2089.999999999992,1.999999999990898,-83.00000000001084,-968.9999999999976,,-5858.999999999983
2018.05.02,-917.0000000000011,-78.00000000000028,-723.9999999999914,-451.99999999998573,190.99999999998562,-173.00000000000182,-119.99999999999788,-884.9999999999909,-2136.0000000000045,-55.000000000005045,-131.99999999999878,-997.9999999999989,,-6478.999999999991
