date,USDCHF,GBPUSD,USDCAD,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2017.07.03,-36.0000000000027,106.00000000000608,-51.000000000001044,-192.99999999999784,-12.999999999996348,129.00000000000134,12.999999999996348,277.9999999999916,190.00000000000128,-198.00000000000927,-78.00000000000028,-73.99999999999629,-7.0000000000014495,95.00000000001307,56.000000000011596,,217.00000000001603
2017.07.03,-87.00000000000374,119.00000000000244,-65.99999999998829,-207.00000000000784,23.00000000000635,140.0000000000068,-12.999999999996348,283.9999999999918,209.00000000001472,-263.99999999999756,-113.00000000000753,-184.00000000000637,75.99999999998718,87.0000000000033,73.00000000001194,,77.00000000001683
2017.07.03,-95.00000000000064,163.9999999999864,-46.999999999997044,-334.0000000000032,51.99999999999649,223.00000000000654,-92.99999999999864,447.00000000000273,253.00000000001432,-181.00000000000892,-124.00000000001299,-72.0000000000054,-24.000000000001798,243.0000000000092,90.99999999999665,,502.9999999999837
2017.07.03,-77.00000000000485,130.99999999999224,-82.99999999998863,-326.0000000000076,19.999999999997797,248.00000000000378,-195.00000000000074,377.9999999999859,256.00000000001177,-53.00000000001415,-192.99999999999872,-22.0000000000109,-252.0000000000078,272.00000000000557,-25.999999999992696,,77.99999999997092
2017.07.03,-135.00000000000733,107.99999999999699,-90.99999999999665,-310.0000000000023,58.000000000002494,304.9999999999997,-212.00000000000108,415.9999999999968,236.00000000001398,13.999999999980695,-156.00000000000057,53.999999999998494,-246.00000000001288,324.0000000000123,35.999999999991594,,400.99999999997226
2017.07.03,-111.00000000000554,104.99999999999955,-114.99999999999844,-257.000000000005,24.999999999997247,224.9999999999974,-119.00000000000244,302.99999999999727,270.99999999999903,-131.99999999999878,-209.00000000001472,-96.00000000000719,-47.00000000001925,186.00000000000705,70.99999999999883,,99.99999999994503
2017.07.03,-119.00000000000244,80.99999999999774,-116.99999999998934,-268.0000000000007,29.999999999996696,261.0000000000001,-104.99999999999955,305.0000000000068,242.00000000000887,-35.00000000000725,-165.9999999999995,7.999999999985796,-59.000000000009045,242.00000000000443,126.0000000000039,,425.9999999999966
2017.07.03,-130.0000000000079,21.00000000000435,-110.99999999999443,-246.9999999999999,41.000000000002146,197.99999999999818,-121.00000000000443,228.999999999985,153.00000000000313,-109.00000000000354,-129.00000000000134,-100.0000000000112,-107.00000000001265,148.00000000001035,15.999999999993797,,-248.00000000003837
2017.07.03,-128.00000000000588,-7.0000000000014495,-95.00000000000064,-262.00000000000045,50.0000000000056,185.99999999999727,-126.99999999999933,212.99999999999386,94.00000000001629,-75.00000000000284,-107.99999999999699,-104.99999999999955,-135.00000000001845,142.00000000001012,-15.00000000000945,,-372.0000000000118
2017.07.03,-158.0000000000026,-2.0000000000131024,-139.9999999999846,-317.99999999999784,48.000000000003595,221.00000000000452,-151.00000000000114,334.0000000000032,165.00000000001512,-91.00000000001884,-148.00000000001478,-90.99999999999665,-144.0000000000108,228.00000000000864,-1.0000000000065512,,-248.00000000001177
2017.07.03,-165.9999999999995,14.000000000002899,-136.99999999998712,-290.00000000000625,56.99999999999594,226.99999999999943,-92.00000000000318,332.9999999999984,180.0000000000024,-111.00000000001664,-113.00000000000753,-59.000000000009045,-32.0000000000098,215.0000000000034,96.99999999999153,,122.99999999995487
2017.07.03,-191.00000000000784,-24.000000000001798,-200.99999999998454,-353.00000000000864,40.00000000000669,187.00000000000384,-51.99999999999649,406.0000000000059,212.99999999999653,-197.00000000000273,-182.99999999999983,-175.00000000001404,101.99999999997988,216.00000000000819,103.99999999999298,,-108.00000000002191
2017.07.03,-195.00000000000074,-17.000000000000348,-249.99999999999466,-349.00000000000375,14.000000000002899,143.9999999999997,-32.999999999994145,413.99999999998727,290.00000000001245,-313.00000000000773,-158.99999999999804,-182.99999999999983,66.99999999999484,162.00000000000614,73.99999999999629,,-333.9999999999997
2017.07.03,-221.99999999999997,-59.000000000009045,-261.9999999999845,-423.0000000000018,29.000000000001247,182.00000000000438,-65.00000000000395,497.99999999999045,249.00000000001032,-217.0000000000005,-134.00000000001188,-110.00000000001009,-12.000000000012001,261.0000000000099,78.00000000000028,,-207.00000000001734
2017.07.03,-195.00000000000074,-53.999999999998494,-276.9999999999939,-442.0000000000073,0.0,136.99999999999824,-2.999999999997449,486.99999999999477,275.000000000003,-282.0000000000045,-222.00000000001108,-231.0000000000034,155.99999999997837,221.00000000000364,103.00000000000864,,-327.00000000003024
2017.07.03,-204.00000000000418,-90.99999999999665,-291.9999999999812,-454.9999999999983,-0.999999999995449,160.00000000000458,-36.999999999998145,475.9999999999991,246.00000000001288,-199.00000000001583,-282.0000000000045,-245.0000000000063,141.99999999999767,256.0000000000002,87.99999999999919,,-437.99999999998715
2017.07.03,-185.00000000000182,-103.99999999999298,-276.9999999999939,-451.0000000000076,-7.9999999999968985,175.00000000000293,-26.000000000003798,427.99999999999727,211.00000000000563,-109.00000000000354,-266.999999999995,-185.99999999999727,135.9999999999806,272.00000000000557,124.99999999999733,,-266.00000000000335
2017.07.03,-193.00000000000983,-103.00000000000864,-283.99999999999534,-417.0000000000016,-7.9999999999968985,170.99999999999892,-7.0000000000014495,395.9999999999866,221.00000000000452,-131.99999999999878,-202.9999999999976,-130.0000000000079,112.99999999998533,245.00000000000455,146.00000000000168,,-185.00000000003664
2017.07.03,-209.9999999999991,25.999999999992696,-270.99999999999903,-451.0000000000076,12.999999999996348,140.0000000000068,78.99999999999574,608.9999999999804,368.9999999999971,-399.00000000001603,-181.00000000000892,-212.00000000001216,329.99999999998585,234.00000000000887,232.99999999999432,,308.99999999991536
2017.07.03,-131.00000000000333,5.999999999994898,-215.99999999999397,-561.9999999999976,-17.000000000000348,114.00000000000298,87.00000000000374,603.0000000000086,277.00000000001614,-296.0000000000074,-177.00000000000495,-201.00000000000674,282.9999999999888,282.0000000000107,207.00000000000162,,259.0000000000132
2017.07.03,-161.00000000000003,103.99999999999298,-217.99999999998488,-689.9999999999977,7.0000000000014495,87.99999999999919,117.99999999999588,924.999999999983,401.00000000000693,-539.0000000000006,-24.000000000001798,-150.00000000000568,242.99999999999324,346.00000000000364,215.99999999999397,,665.9999999999797
2017.07.03,-137.00000000000932,14.000000000002899,-190.00000000000128,-793.9999999999969,6.0000000000060005,60.00000000000449,139.99999999999568,912.9999999999825,249.00000000001032,-448.000000000004,72.0000000000054,-99.00000000000463,175.99999999999838,388.00000000000523,205.99999999999508,,555.9999999999899
2017.07.03,-217.0000000000005,-167.00000000000603,-210.99999999998343,-778.0000000000058,53.999999999998494,56.99999999999594,109.99999999999899,808.9999999999975,40.0000000000178,-351.0000000000124,191.99999999999218,-90.00000000001229,93.99999999999409,371.9999999999999,158.99999999999804,,72.99999999997235
2017.07.03,-273.000000000001,-422.9999999999956,-220.99999999998232,-739.0000000000043,92.99999999999864,62.000000000006494,129.9999999999968,561.000000000007,-276.9999999999939,-114.0000000000141,245.0000000000063,-97.00000000001374,158.99999999999804,349.00000000000375,188.9999999999947,,-355.9999999999928
2017.07.03,-256.0000000000007,-364.9999999999931,-261.0000000000001,-734.0000000000089,56.0000000000005,97.00000000000264,82.99999999999974,591.0000000000082,-149.9999999999835,-74.0000000000185,124.99999999999733,-79.00000000000685,109.99999999998789,387.00000000000045,178.00000000001148,,-292.0000000000033
2017.07.03,-363.0000000000022,-307.99999999999716,-251.99999999998556,-641.0000000000053,145.00000000000622,129.9999999999968,51.99999999999649,701.9999999999982,-86.99999999999264,-269.00000000000813,282.9999999999888,-32.0000000000098,55.99999999998939,356.00000000000875,174.99999999999181,,-53.0000000000241
2017.07.03,-364.00000000000875,-436.00000000001415,-281.99999999998226,-721.0000000000036,129.00000000000134,89.00000000000574,87.99999999999919,658.9999999999918,-219.99999999999798,-190.00000000000128,200.00000000000017,-161.99999999999548,189.99999999997908,370.00000000000455,173.00000000000094,,-477.0000000000209
2017.07.03,-395.0000000000009,-478.0000000000006,-211.99999999998997,-737.000000000009,192.99999999999872,114.00000000000298,80.99999999999774,677.9999999999973,-359.99999999998255,-134.00000000001188,307.99999999999716,-137.9999999999937,192.99999999999872,412.00000000000614,198.00000000000927,,-276.9999999999806
2017.07.03,-454.00000000000995,-544.9999999999955,-167.9999999999904,-655.0000000000011,261.0000000000001,207.99999999999707,-17.000000000000348,587.9999999999939,-503.99999999999335,68.99999999998573,432.9999999999945,45.99999999999049,-6.000000000017103,460.00000000000796,185.99999999999727,,-98.00000000004093
2017.07.03,-502.00000000000244,-520.0000000000093,-175.99999999999838,-546.0000000000065,295.0000000000008,251.99999999999667,-58.000000000002494,557.9999999999927,-461.99999999998465,51.99999999998539,483.99999999999557,117.99999999999588,-80.00000000001339,432.00000000000216,187.00000000000384,,33.99999999995586
2017.07.03,-447.0000000000085,-303.0000000000088,-90.99999999999665,-487.000000000009,302.0000000000023,263.0000000000021,-65.99999999999939,644.9999999999818,-290.9999999999968,-109.00000000000354,465.0000000000043,112.000000000001,-74.0000000000185,402.000000000001,190.00000000000128,,510.9999999999527
2017.07.03,-440.00000000000705,-392.00000000001455,-88.99999999998354,-631.0000000000002,295.99999999999625,224.000000000002,4.000000000004,711.9999999999891,-408.9999999999927,-68.00000000000139,539.999999999985,112.000000000001,1.999999999990898,461.00000000001273,239.00000000001143,,560.9999999999932
2017.07.03,-494.00000000000557,-473.99999999999665,-117.99999999999588,-609.0000000000089,323.0000000000066,241.00000000000233,-5.999999999994898,673.0000000000018,-478.999999999985,-23.00000000001745,614.0000000000034,170.99999999998784,-47.00000000001925,463.0000000000081,249.00000000001032,,483.99999999999653
2017.07.03,-431.0000000000036,-534.0000000000123,-87.99999999999919,-653.0000000000058,260.00000000000466,168.99999999999693,68.00000000000139,629.9999999999955,-530.9999999999926,19.999999999997797,489.99999999999045,38.0000000000047,92.99999999998754,453.00000000000296,259.9999999999936,,243.99999999996146
2017.07.03,-516.0000000000053,-656.0000000000122,-229.99999999999687,-772.0000000000056,275.000000000003,192.00000000000327,85.00000000000173,704.9999999999841,-568.9999999999973,65.99999999998829,391.9999999999924,-56.000000000011596,292.9999999999877,527.000000000001,320.00000000000915,,55.999999999941735
2017.07.03,-537.0000000000097,-676.0000000000099,-289.9999999999903,-835.000000000008,256.0000000000007,168.00000000000148,80.00000000000229,792.0000000000016,-516.9999999999897,5.999999999994898,306.9999999999906,-146.00000000000168,330.9999999999924,546.0000000000065,278.00000000000045,,-237.00000000001853
2017.07.03,-620.0000000000094,-663.999999999998,-346.0000000000019,-861.0000000000042,289.0000000000059,262.00000000000665,-17.000000000000348,961.9999999999891,-431.99999999998795,55.99999999998939,380.9999999999869,41.99999999998649,105.99999999998388,674.0000000000066,261.0000000000001,,92.99999999995327
2017.07.03,-561.0000000000003,-553.0000000000035,-368.9999999999971,-840.0000000000034,226.00000000000398,231.99999999999886,-100.99999999999554,969.9999999999989,-255.99999999998957,-52.000000000007596,231.99999999998778,-39.00000000001125,-57.00000000001815,623.0000000000047,99.00000000000463,,-446.0000000000275
2017.07.03,-570.9999999999993,-483.99999999999557,-393.99999999998323,-838.0000000000081,223.00000000000654,273.000000000001,-109.99999999999899,1062.9999999999882,-130.99999999999224,-66.00000000001049,242.99999999999324,62.99999999999084,-97.00000000001374,672.0000000000113,144.0000000000108,,-10.000000000000455
2017.07.03,-653.999999999999,-483.99999999999557,-347.9999999999928,-793.0000000000064,314.0000000000032,333.0000000000055,-168.99999999999693,1138.9999999999816,-190.00000000000128,-78.00000000000028,378.999999999996,140.0000000000068,-180.0000000000024,710.000000000008,139.00000000000023,,258.0000000000068
2017.07.03,-639.0000000000007,-516.0000000000053,-431.99999999998795,-769.0000000000055,253.0000000000032,331.0000000000035,-182.99999999999983,1048.0000000000018,-124.99999999999733,-9.999999999998899,215.99999999999397,93.99999999999409,-170.00000000000347,688.0000000000024,110.99999999999443,,-103.000000000005
2017.07.03,-603.0000000000091,-605.9999999999955,-378.999999999996,-871.0000000000093,256.99999999999613,275.000000000003,-126.99999999999933,1018.0000000000007,-312.9999999999855,37.99999999998249,295.0000000000008,48.000000000003595,-115.00000000002063,697.0000000000027,116.00000000000499,,-270.0000000000207
2017.07.03,-637.0000000000098,-685.0000000000023,-385.99999999999744,-820.999999999998,279.00000000000705,323.0000000000066,-158.0000000000026,919.9999999999875,-403.99999999998215,190.99999999998562,337.99999999999386,150.99999999999002,-189.00000000001694,718.0000000000035,136.00000000000279,,-224.00000000003143
2017.07.03,-637.0000000000098,-683.9999999999957,-408.9999999999927,-805.0000000000068,268.0000000000016,301.0000000000068,-146.00000000000168,903.9999999999964,-373.99999999998545,142.99999999998204,300.99999999999574,87.99999999999919,-147.00000000000824,683.0000000000069,124.99999999999733,,-389.00000000001484
2017.07.03,-620.0000000000094,-659.0000000000095,-452.99999999999227,-823.0000000000075,226.00000000000398,287.0000000000039,-117.99999999999588,927.9999999999973,-272.99999999998994,107.99999999999699,231.99999999998778,73.99999999999629,-108.00000000001918,678.0000000000115,131.99999999999878,,-389.0000000000273
2017.07.03,-587.9999999999997,-608.0000000000085,-413.99999999998107,-926.0000000000019,224.9999999999974,356.9999999999962,-141.00000000000225,1061.9999999999834,-270.99999999999903,261.9999999999845,234.00000000000088,215.99999999999397,-152.0000000000188,836.0000000000127,204.00000000000418,,295.9999999999619
2017.07.03,-583.0000000000002,-625.0000000000089,-413.99999999998107,-927.9999999999973,217.99999999999596,317.0000000000006,-107.00000000000153,1037.0000000000061,-290.9999999999968,203.99999999998198,188.9999999999947,106.00000000000608,-60.000000000015596,793.0000000000064,184.00000000000637,,39.99999999999716
2017.07.03,-578.0000000000007,-663.999999999998,-412.9999999999967,-918.9999999999969,223.00000000000654,312.00000000000114,-36.999999999998145,996.9999999999857,-343.99999999998875,230.9999999999812,214.99999999998744,109.00000000000354,-33.00000000001635,781.0000000000059,214.00000000000307,,93.99999999997885
2017.07.04,-574.0000000000078,-707.0000000000132,-466.9999999999952,-858.0000000000041,161.00000000000003,285.00000000000193,-46.999999999997044,908.9999999999918,-320.9999999999935,271.99999999998334,181.9999999999933,126.0000000000039,-40.0000000000178,731.0000000000088,218.00000000000708,,-130.0000000000385
2017.07.04,-595.0000000000011,-672.0000000000059,-478.0000000000006,-844.9999999999989,185.99999999999727,287.0000000000039,-80.00000000000229,926.9999999999925,-283.99999999999534,186.99999999998164,168.99999999999693,62.000000000006494,-37.00000000002035,703.000000000003,215.99999999999397,,-254.0000000000481
2017.07.04,-582.0000000000048,-619.9999999999983,-411.99999999999017,-835.000000000008,219.00000000000253,307.99999999999716,-75.00000000000284,933.9999999999975,-295.99999999998516,185.99999999999727,187.00000000000384,80.99999999999774,24.999999999986144,716.0000000000082,226.99999999999943,,63.000000000000796
2017.07.04,-559.0000000000094,-622.0000000000115,-401.99999999999125,-829.9999999999983,207.99999999999707,312.9999999999966,19.999999999997797,889.9999999999864,-312.9999999999855,241.99999999998667,200.00000000000017,126.0000000000039,205.99999999999508,720.0000000000131,388.9999999999949,,587.9999999999758
2017.07.04,-559.0000000000094,-611.000000000006,-341.99999999999784,-849.0000000000038,240.00000000000688,356.00000000000074,-27.999999999994696,921.999999999997,-370.00000000000364,308.9999999999815,217.99999999998488,157.99999999999147,156.99999999998494,778.0000000000058,383.0,,761.9999999999379
2017.07.04,-545.0000000000066,-568.000000000013,-266.999999999995,-914.0000000000015,273.9999999999965,355.0000000000053,-2.999999999997449,1028.9999999999964,-407.99999999998613,275.9999999999874,278.9999999999848,157.00000000000713,209.9999999999991,825.0000000000028,418.9999999999916,,1118.9999999999714
2017.07.04,-509.9999999999993,-529.0000000000017,-249.99999999999466,-840.0000000000034,260.00000000000466,333.0000000000055,53.999999999998494,929.000000000002,-380.9999999999869,230.9999999999812,243.99999999999977,106.99999999999044,336.9999999999873,745.0000000000045,462.9999999999912,,1192.9999999999789
2017.07.04,-521.0000000000048,-537.0000000000097,-246.99999999999721,-721.0000000000036,268.0000000000016,378.00000000000057,43.00000000000415,787.0000000000061,-395.99999999999636,327.99999999999494,282.0000000000045,218.99999999999142,304.9999999999997,709.0000000000032,523.0000000000068,,1420.0000000000014
2017.07.04,-536.0000000000032,-558.0000000000141,-280.9999999999979,-801.0000000000019,258.9999999999981,302.9999999999977,153.00000000000313,884.9999999999909,-374.999999999992,196.99999999998053,276.9999999999939,102.99999999998644,475.99999999998755,679.000000000002,510.99999999999477,,1291.9999999999259
2017.07.04,-577.0000000000052,-634.0000000000013,-315.99999999998295,-734.0000000000089,273.9999999999965,392.00000000000347,180.99999999999784,781.0000000000059,-435.9999999999919,394.9999999999898,269.9999999999925,228.00000000000597,630.9999999999816,737.000000000009,744.9999999999957,,1936.9999999999882
2017.07.04,-558.000000000003,-646.0000000000132,-285.00000000000193,-758.0000000000098,273.9999999999965,356.9999999999962,172.00000000000549,763.0000000000052,-490.999999999997,366.999999999984,337.99999999999386,215.99999999999397,549.9999999999839,712.0000000000033,682.0000000000048,,1692.9999999999418
2017.07.04,-573.0000000000013,-690.0000000000128,-286.99999999999284,-724.0000000000038,285.00000000000193,370.9999999999991,146.00000000000168,698.0000000000075,-539.999999999985,422.9999999999956,343.00000000000443,228.99999999999034,504.9999999999999,705.0000000000125,662.000000000007,,1553.0000000000246
2017.07.04,-551.0000000000015,-635.0000000000077,-285.00000000000193,-760.0000000000051,272.00000000000557,400.00000000000034,119.00000000000244,768.0000000000007,-479.99999999999153,454.9999999999832,299.99999999998914,273.9999999999965,456.9999999999963,765.0000000000006,659.0000000000095,,1757.9999999999768
2017.07.04,-533.0000000000057,-584.0000000000067,-258.99999999998704,-734.0000000000089,273.000000000001,468.9999999999972,87.99999999999919,763.9999999999816,-445.99999999999085,578.9999999999961,289.9999999999903,402.9999999999978,392.9999999999989,826.0000000000076,712.0000000000015,,2240.999999999972
2017.07.04,-509.9999999999993,-575.9999999999987,-286.99999999999284,-759.0000000000003,236.99999999999832,450.00000000000597,90.0000000000012,775.999999999982,-404.9999999999887,681.9999999999826,286.99999999999284,485.99999999998647,245.99999999999068,838.0000000000081,678.0000000000008,,2232.999999999969
2017.07.04,-534.0000000000011,-537.9999999999941,-224.99999999998633,-662.9999999999967,292.9999999999988,-19.00000000000235,162.0000000000066,730.9999999999945,-431.0000000000036,-606.0000000000176,333.9999999999899,-581.9999999999936,562.9999999999802,198.0000000000075,124.99999999999733,,-1192.0000000000205
2017.07.04,-576.0000000000099,-590.0000000000016,-295.0000000000008,-436.00000000000705,282.0000000000045,-129.9999999999968,139.99999999999568,454.00000000000773,-400.9999999999847,-863.0000000000138,434.000000000001,-683.0000000000114,379.99999999998033,-96.9999999999942,-62.99999999999084,,-2444.000000000022
2017.07.04,-611.000000000006,-662.000000000007,-396.9999999999807,-382.000000000005,251.99999999999667,-151.9999999999966,134.99999999999625,358.99999999998045,-359.99999999998255,-886.000000000009,445.99999999999085,-659.0000000000095,295.99999999998516,-161.99999999999193,-99.00000000000463,,-2882.0000000000437
2017.07.04,-568.0000000000018,-527.9999999999951,-278.00000000000045,-525.9999999999962,287.0000000000039,-136.00000000000279,84.0000000000063,620.0000000000045,-341.99999999999784,-953.0000000000039,492.0000000000035,-646.9999999999976,217.99999999998488,-39.99999999999204,-150.99999999999002,,-2467.9999999999745
2017.07.04,-465.9999999999998,-490.999999999997,-119.99999999998678,-451.0000000000076,299.00000000000483,-175.00000000000293,73.99999999999629,415.9999999999968,-502.9999999999868,-907.0000000000133,451.0000000000014,-797.0000000000033,252.99999999999213,-137.99999999999102,-225.99999999999287,,-2780.9999999999895
2017.07.04,-511.0000000000059,-673.9999999999968,-208.99999999999253,-524.0000000000009,284.0000000000065,-180.0000000000024,51.000000000001044,367.999999999995,-624.0000000000023,-758.0000000000142,480.99999999999807,-736.0000000000033,137.9999999999937,-90.99999999999397,-265.99999999998846,,-3251.0000000000064
2017.07.04,-531.0000000000036,-578.0000000000118,-324.9999999999975,-647.0000000000056,233.00000000000543,-253.0000000000032,94.00000000000519,662.0000000000061,-348.9999999999993,-1094.0000000000173,350.9999999999902,-917.9999999999966,262.999999999991,-85.99999999999852,-306.9999999999906,,-3485.0000000000264
2017.07.04,-646.0000000000022,-775.0000000000146,-262.999999999991,-627.0000000000095,356.00000000000074,-102.00000000000209,-4.000000000004,585.000000000008,-692.9999999999881,-668.0000000000019,527.9999999999951,-675.0000000000034,122.99999999998423,78.00000000000296,-231.99999999998778,,-3015.000000000013
2017.07.04,-658.0000000000031,-801.0000000000073,-350.9999999999902,-570.0000000000074,314.99999999999864,-207.00000000000162,51.99999999999649,502.9999999999859,-607.9999999999864,-912.0000000000017,429.99999999999704,-914.9999999999991,266.999999999995,-88.99999999999864,-303.0000000000088,,-3847.0000000000314
