date,USDCHF,GBPUSD,USDCAD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,AUDJPY,AUDNZD,empty,sum
2017.07.03,-165.9999999999995,14.000000000002899,-136.99999999998712,140.0000000000068,-290.00000000000625,56.99999999999594,226.99999999999943,332.9999999999984,180.0000000000024,-113.00000000000753,-59.000000000009045,215.0000000000034,96.99999999999153,,497.9999999999914
2017.07.03,-191.00000000000784,-24.000000000001798,-200.99999999998454,165.9999999999995,-353.00000000000864,40.00000000000669,187.00000000000384,406.0000000000059,212.99999999999653,-182.99999999999983,-175.00000000001404,216.00000000000819,103.99999999999298,,204.9999999999969
2017.07.03,-195.00000000000074,-17.000000000000348,-249.99999999999466,110.00000000001009,-349.00000000000375,14.000000000002899,143.9999999999997,413.99999999998727,290.00000000001245,-158.99999999999804,-182.99999999999983,162.00000000000614,73.99999999999629,,55.00000000001735
2017.07.03,-221.99999999999997,-59.000000000009045,-261.9999999999845,114.0000000000141,-423.0000000000018,29.000000000001247,182.00000000000438,497.99999999999045,249.00000000001032,-134.00000000001188,-110.00000000001009,261.0000000000099,78.00000000000028,,201.0000000000133
2017.07.03,-195.00000000000074,-53.999999999998494,-276.9999999999939,131.99999999999878,-442.0000000000073,0.0,136.99999999999824,486.99999999999477,275.000000000003,-222.00000000001108,-231.0000000000034,221.00000000000364,103.00000000000864,,-66.00000000000784
2017.07.03,-204.00000000000418,-90.99999999999665,-291.9999999999812,175.00000000001404,-454.9999999999983,-0.999999999995449,160.00000000000458,475.9999999999991,246.00000000001288,-282.0000000000045,-245.0000000000063,256.0000000000002,87.99999999999919,,-168.99999999995669
2017.07.03,-185.00000000000182,-103.99999999999298,-276.9999999999939,157.00000000000713,-451.0000000000076,-7.9999999999968985,175.00000000000293,427.99999999999727,211.00000000000563,-266.999999999995,-185.99999999999727,272.00000000000557,124.99999999999733,,-109.99999999996953
2017.07.03,-193.00000000000983,-103.00000000000864,-283.99999999999534,114.0000000000141,-417.0000000000016,-7.9999999999968985,170.99999999999892,395.9999999999866,221.00000000000452,-202.9999999999976,-130.0000000000079,245.00000000000455,146.00000000000168,,-45.000000000007475
2017.07.03,-209.9999999999991,25.999999999992696,-270.99999999999903,126.0000000000039,-451.0000000000076,12.999999999996348,140.0000000000068,608.9999999999804,368.9999999999971,-181.00000000000892,-212.00000000001216,234.00000000000887,232.99999999999432,,424.9999999999536
2017.07.03,-131.00000000000333,5.999999999994898,-215.99999999999397,78.00000000000028,-561.9999999999976,-17.000000000000348,114.00000000000298,603.0000000000086,277.00000000001614,-177.00000000000495,-201.00000000000674,282.0000000000107,207.00000000000162,,263.00000000002825
2017.07.03,-161.00000000000003,103.99999999999298,-217.99999999998488,0.0,-689.9999999999977,7.0000000000014495,87.99999999999919,924.999999999983,401.00000000000693,-24.000000000001798,-150.00000000000568,346.00000000000364,215.99999999999397,,843.999999999991
2017.07.03,-137.00000000000932,14.000000000002899,-190.00000000000128,-78.00000000000028,-793.9999999999969,6.0000000000060005,60.00000000000449,912.9999999999825,249.00000000001032,72.0000000000054,-99.00000000000463,388.00000000000523,205.99999999999508,,609.9999999999993
2017.07.03,-217.0000000000005,-167.00000000000603,-210.99999999998343,-87.99999999999919,-778.0000000000058,53.999999999998494,56.99999999999594,808.9999999999975,40.0000000000178,191.99999999999218,-90.00000000001229,371.9999999999999,158.99999999999804,,131.99999999999247
2017.07.03,-273.000000000001,-422.9999999999956,-220.99999999998232,-72.99999999998974,-739.0000000000043,92.99999999999864,62.000000000006494,561.000000000007,-276.9999999999939,245.0000000000063,-97.00000000001374,349.00000000000375,188.9999999999947,,-603.9999999999634
2017.07.03,-256.0000000000007,-364.9999999999931,-261.0000000000001,-34.000000000000696,-734.0000000000089,56.0000000000005,97.00000000000264,591.0000000000082,-149.9999999999835,124.99999999999733,-79.00000000000685,387.00000000000045,178.00000000001148,,-444.9999999999733
2017.07.03,-363.0000000000022,-307.99999999999716,-251.99999999998556,-25.999999999992696,-641.0000000000053,145.00000000000622,129.9999999999968,701.9999999999982,-86.99999999999264,282.9999999999888,-32.0000000000098,356.00000000000875,174.99999999999181,,82.00000000000517
2017.07.03,-364.00000000000875,-436.00000000001415,-281.99999999998226,8.000000000008,-721.0000000000036,129.00000000000134,89.00000000000574,658.9999999999918,-219.99999999999798,200.00000000000017,-161.99999999999548,370.00000000000455,173.00000000000094,,-556.9999999999898
2017.07.03,-395.0000000000009,-478.0000000000006,-211.99999999998997,26.0000000000149,-737.000000000009,192.99999999999872,114.00000000000298,677.9999999999973,-359.99999999998255,307.99999999999716,-137.9999999999937,412.00000000000614,198.00000000000927,,-390.99999999995026
2017.07.03,-454.00000000000995,-544.9999999999955,-167.9999999999904,35.00000000000725,-655.0000000000011,261.0000000000001,207.99999999999707,587.9999999999939,-503.99999999999335,432.9999999999945,45.99999999999049,460.00000000000796,185.99999999999727,,-109.00000000000182
2017.07.03,-502.00000000000244,-520.0000000000093,-175.99999999999838,51.000000000001044,-546.0000000000065,295.0000000000008,251.99999999999667,557.9999999999927,-461.99999999998465,483.99999999999557,117.99999999999588,432.00000000000216,187.00000000000384,,170.99999999998747
2017.07.03,-447.0000000000085,-303.0000000000088,-90.99999999999665,68.00000000000139,-487.000000000009,302.0000000000023,263.0000000000021,644.9999999999818,-290.9999999999968,465.0000000000043,112.000000000001,402.000000000001,190.00000000000128,,827.9999999999756
2017.07.03,-440.00000000000705,-392.00000000001455,-88.99999999998354,9.000000000014552,-631.0000000000002,295.99999999999625,224.000000000002,711.9999999999891,-408.9999999999927,539.999999999985,112.000000000001,461.00000000001273,239.00000000001143,,632.0000000000141
2017.07.03,-494.00000000000557,-473.99999999999665,-117.99999999999588,-9.999999999998899,-609.0000000000089,323.0000000000066,241.00000000000233,673.0000000000018,-478.999999999985,614.0000000000034,170.99999999998784,463.0000000000081,249.00000000001032,,550.0000000000294
2017.07.03,-431.0000000000036,-534.0000000000123,-87.99999999999919,26.0000000000149,-653.0000000000058,260.00000000000466,168.99999999999693,629.9999999999955,-530.9999999999926,489.99999999999045,38.0000000000047,453.00000000000296,259.9999999999936,,88.99999999998983
2017.07.03,-516.0000000000053,-656.0000000000122,-229.99999999999687,86.0000000000083,-772.0000000000056,275.000000000003,192.00000000000327,704.9999999999841,-568.9999999999973,391.9999999999924,-56.000000000011596,527.000000000001,320.00000000000915,,-302.00000000002734
2017.07.03,-537.0000000000097,-676.0000000000099,-289.9999999999903,123.00000000000644,-835.000000000008,256.0000000000007,168.00000000000148,792.0000000000016,-516.9999999999897,306.9999999999906,-146.00000000000168,546.0000000000065,278.00000000000045,,-531.0000000000013
2017.07.03,-620.0000000000094,-663.999999999998,-346.0000000000019,114.0000000000141,-861.0000000000042,289.0000000000059,262.00000000000665,961.9999999999891,-431.99999999998795,380.9999999999869,41.99999999998649,674.0000000000066,261.0000000000001,,61.99999999999466
2017.07.03,-561.0000000000003,-553.0000000000035,-368.9999999999971,130.0000000000079,-840.0000000000034,226.00000000000398,231.99999999999886,969.9999999999989,-255.99999999998957,231.99999999998778,-39.00000000001125,623.0000000000047,99.00000000000463,,-105.99999999999832
2017.07.03,-570.9999999999993,-483.99999999999557,-393.99999999998323,117.99999999999588,-838.0000000000081,223.00000000000654,273.000000000001,1062.9999999999882,-130.99999999999224,242.99999999999324,62.99999999999084,672.0000000000113,144.0000000000108,,381.0000000000193
2017.07.03,-653.999999999999,-483.99999999999557,-347.9999999999928,151.00000000001222,-793.0000000000064,314.0000000000032,333.0000000000055,1138.9999999999816,-190.00000000000128,378.999999999996,140.0000000000068,710.000000000008,139.00000000000023,,836.0000000000186
2017.07.03,-639.0000000000007,-516.0000000000053,-431.99999999998795,185.00000000001293,-769.0000000000055,253.0000000000032,331.0000000000035,1048.0000000000018,-124.99999999999733,215.99999999999397,93.99999999999409,688.0000000000024,110.99999999999443,,445.0000000000099
2017.07.03,-603.0000000000091,-605.9999999999955,-378.999999999996,133.00000000000534,-871.0000000000093,256.99999999999613,275.000000000003,1018.0000000000007,-312.9999999999855,295.0000000000008,48.000000000003595,697.0000000000027,116.00000000000499,,67.00000000002215
2017.07.03,-637.0000000000098,-685.0000000000023,-385.99999999999744,130.0000000000079,-820.999999999998,279.00000000000705,323.0000000000066,919.9999999999875,-403.99999999998215,337.99999999999386,150.99999999999002,718.0000000000035,136.00000000000279,,62.000000000009265
2017.07.03,-637.0000000000098,-683.9999999999957,-408.9999999999927,141.99999999999767,-805.0000000000068,268.0000000000016,301.0000000000068,903.9999999999964,-373.99999999998545,300.99999999999574,87.99999999999919,683.0000000000069,124.99999999999733,,-96.99999999998857
2017.07.03,-620.0000000000094,-659.0000000000095,-452.99999999999227,131.99999999999878,-823.0000000000075,226.00000000000398,287.0000000000039,927.9999999999973,-272.99999999998994,231.99999999998778,73.99999999999629,678.0000000000115,131.99999999999878,,-139.00000000001054
2017.07.03,-587.9999999999997,-608.0000000000085,-413.99999999998107,130.0000000000079,-926.0000000000019,224.9999999999974,356.9999999999962,1061.9999999999834,-270.99999999999903,234.00000000000088,215.99999999999397,836.0000000000127,204.00000000000418,,457.00000000000637
2017.07.03,-583.0000000000002,-625.0000000000089,-413.99999999998107,157.00000000000713,-927.9999999999973,217.99999999999596,317.0000000000006,1037.0000000000061,-290.9999999999968,188.9999999999947,106.00000000000608,793.0000000000064,184.00000000000637,,160.0000000000391
2017.07.03,-578.0000000000007,-663.999999999998,-412.9999999999967,129.00000000000134,-918.9999999999969,223.00000000000654,312.00000000000114,996.9999999999857,-343.99999999998875,214.99999999998744,109.00000000000354,781.0000000000059,214.00000000000307,,62.00000000001364
2017.07.04,-574.0000000000078,-707.0000000000132,-466.9999999999952,116.00000000000499,-858.0000000000041,161.00000000000003,285.00000000000193,908.9999999999918,-320.9999999999935,181.9999999999933,126.0000000000039,731.0000000000088,218.00000000000708,,-199.0000000000026
2017.07.04,-595.0000000000011,-672.0000000000059,-478.0000000000006,140.0000000000068,-844.9999999999989,185.99999999999727,287.0000000000039,926.9999999999925,-283.99999999999534,168.99999999999693,62.000000000006494,703.000000000003,215.99999999999397,,-184.00000000000148
2017.07.04,-582.0000000000048,-619.9999999999983,-411.99999999999017,161.99999999999548,-835.000000000008,219.00000000000253,307.99999999999716,933.9999999999975,-295.99999999998516,187.00000000000384,80.99999999999774,716.0000000000082,226.99999999999943,,89.00000000001558
2017.07.04,-559.0000000000094,-622.0000000000115,-401.99999999999125,139.00000000000023,-829.9999999999983,207.99999999999707,312.9999999999966,889.9999999999864,-312.9999999999855,200.00000000000017,126.0000000000039,720.0000000000131,388.9999999999949,,258.99999999999636
2017.07.04,-559.0000000000094,-611.000000000006,-341.99999999999784,171.99999999999437,-849.0000000000038,240.00000000000688,356.00000000000074,921.999999999997,-370.00000000000364,217.99999999998488,157.99999999999147,778.0000000000058,383.0,,495.9999999999603
2017.07.04,-545.0000000000066,-568.000000000013,-266.999999999995,171.00000000001003,-914.0000000000015,273.9999999999965,355.0000000000053,1028.9999999999964,-407.99999999998613,278.9999999999848,157.00000000000713,825.0000000000028,418.9999999999916,,806.9999999999923
2017.07.04,-509.9999999999993,-529.0000000000017,-249.99999999999466,171.99999999999437,-840.0000000000034,260.00000000000466,333.0000000000055,929.000000000002,-380.9999999999869,243.99999999999977,106.99999999999044,745.0000000000045,462.9999999999912,,743.0000000000066
2017.07.04,-521.0000000000048,-537.0000000000097,-246.99999999999721,160.00000000000458,-721.0000000000036,268.0000000000016,378.00000000000057,787.0000000000061,-395.99999999999636,282.0000000000045,218.99999999999142,709.0000000000032,523.0000000000068,,904.000000000007
2017.07.04,-536.0000000000032,-558.0000000000141,-280.9999999999979,154.99999999999403,-801.0000000000019,258.9999999999981,302.9999999999977,884.9999999999909,-374.999999999992,276.9999999999939,102.99999999998644,679.000000000002,510.99999999999477,,620.9999999999487
2017.07.04,-577.0000000000052,-634.0000000000013,-315.99999999998295,178.99999999999582,-734.0000000000089,273.9999999999965,392.00000000000347,781.0000000000059,-435.9999999999919,269.9999999999925,228.00000000000597,737.000000000009,744.9999999999957,,909.0000000000144
2017.07.04,-558.000000000003,-646.0000000000132,-285.00000000000193,131.00000000001444,-758.0000000000098,273.9999999999965,356.9999999999962,763.0000000000052,-490.999999999997,337.99999999999386,215.99999999999397,712.0000000000033,682.0000000000048,,734.999999999983
2017.07.04,-573.0000000000013,-690.0000000000128,-286.99999999999284,143.00000000000423,-724.0000000000038,285.00000000000193,370.9999999999991,698.0000000000075,-539.999999999985,343.00000000000443,228.99999999999034,705.0000000000125,662.000000000007,,622.0000000000314
2017.07.04,-551.0000000000015,-635.0000000000077,-285.00000000000193,151.9999999999966,-760.0000000000051,272.00000000000557,400.00000000000034,768.0000000000007,-479.99999999999153,299.99999999998914,273.9999999999965,765.0000000000006,659.0000000000095,,878.9999999999911
2017.07.04,-533.0000000000057,-584.0000000000067,-258.99999999998704,160.00000000000458,-734.0000000000089,273.000000000001,468.9999999999972,763.9999999999816,-445.99999999999085,289.9999999999903,402.9999999999978,826.0000000000076,712.0000000000015,,1340.9999999999823
2017.07.04,-509.9999999999993,-575.9999999999987,-286.99999999999284,120.00000000000898,-759.0000000000003,236.99999999999832,450.00000000000597,775.999999999982,-404.9999999999887,286.99999999999284,485.99999999998647,838.0000000000081,678.0000000000008,,1335.0000000000036
2017.07.04,-534.0000000000011,-537.9999999999941,-224.99999999998633,157.00000000000713,-662.9999999999967,292.9999999999988,-19.00000000000235,730.9999999999945,-431.0000000000036,333.9999999999899,-581.9999999999936,198.0000000000075,124.99999999999733,,-1153.999999999983
2017.07.04,-576.0000000000099,-590.0000000000016,-295.0000000000008,70.0000000000145,-436.00000000000705,282.0000000000045,-129.9999999999968,454.00000000000773,-400.9999999999847,434.000000000001,-683.0000000000114,-96.9999999999942,-62.99999999999084,,-2030.9999999999695
2017.07.04,-611.000000000006,-662.000000000007,-396.9999999999807,21.00000000000435,-382.000000000005,251.99999999999667,-151.9999999999966,358.99999999998045,-359.99999999998255,445.99999999999085,-659.0000000000095,-161.99999999999193,-99.00000000000463,,-2406.000000000012
2017.07.04,-568.0000000000018,-527.9999999999951,-278.00000000000045,32.0000000000098,-525.9999999999962,287.0000000000039,-136.00000000000279,620.0000000000045,-341.99999999999784,492.0000000000035,-646.9999999999976,-39.99999999999204,-150.99999999999002,,-1784.999999999952
2017.07.04,-465.9999999999998,-490.999999999997,-119.99999999998678,80.99999999999774,-451.0000000000076,299.00000000000483,-175.00000000000293,415.9999999999968,-502.9999999999868,451.0000000000014,-797.0000000000033,-137.99999999999102,-225.99999999999287,,-2119.9999999999673
2017.07.04,-511.0000000000059,-673.9999999999968,-208.99999999999253,35.00000000000725,-524.0000000000009,284.0000000000065,-180.0000000000024,367.999999999995,-624.0000000000023,480.99999999999807,-736.0000000000033,-90.99999999999397,-265.99999999998846,,-2646.9999999999795
2017.07.04,-531.0000000000036,-578.0000000000118,-324.9999999999975,55.000000000005045,-647.0000000000056,233.00000000000543,-253.0000000000032,662.0000000000061,-348.9999999999993,350.9999999999902,-917.9999999999966,-85.99999999999852,-306.9999999999906,,-2693.0
2017.07.04,-646.0000000000022,-775.0000000000146,-262.999999999991,110.00000000001009,-627.0000000000095,356.00000000000074,-102.00000000000209,585.000000000008,-692.9999999999881,527.9999999999951,-675.0000000000034,78.00000000000296,-231.99999999998778,,-2355.9999999999823
2017.07.04,-658.0000000000031,-801.0000000000073,-350.9999999999902,121.99999999999989,-570.0000000000074,314.99999999999864,-207.00000000000162,502.9999999999859,-607.9999999999864,429.99999999999704,-914.9999999999991,-88.99999999999864,-303.0000000000088,,-3132.000000000021
2017.07.04,-741.0000000000027,-825.9999999999934,-466.9999999999952,144.0000000000108,-516.0000000000053,312.9999999999966,-173.00000000000094,537.9999999999825,-486.999999999993,394.00000000000546,-880.0000000000141,-87.99999999999386,-327.99999999999494,,-3116.9999999999977
2017.07.04,-753.0000000000036,-767.0000000000066,-424.99999999998647,190.00000000000128,-463.0000000000081,348.00000000000387,-124.00000000000189,554.000000000002,-463.9999999999977,394.9999999999898,-846.0000000000134,-70.99999999999795,-266.999999999995,,-2693.000000000014
2017.07.04,-762.0000000000072,-665.0000000000044,-271.99999999998334,198.00000000000927,-406.0000000000059,439.99999999999596,-104.99999999999955,614.0000000000043,-527.9999999999951,575.9999999999987,-805.9999999999956,-88.99999999999864,-252.0000000000078,,-2056.999999999989
2017.07.04,-736.0000000000033,-666.000000000011,-226.99999999999943,188.9999999999947,-483.0000000000041,446.00000000000193,-70.99999999999883,667.0000000000016,-590.999999999986,595.9999999999966,-726.0000000000044,7.000000000005002,-238.0000000000049,,-1833.0000000000118
2017.07.04,-778.0000000000009,-774.000000000008,-211.99999999998997,168.0000000000126,-405.00000000000114,487.0000000000041,-49.99999999999449,513.9999999999816,-748.9999999999997,706.999999999991,-652.0000000000082,-25.99999999999625,-292.00000000000335,,-2062.0000000000127
2017.07.04,-714.0000000000035,-746.0000000000023,-112.000000000001,154.99999999999403,-496.9999999999999,497.000000000003,-76.99999999999375,561.9999999999834,-839.9999999999964,741.9999999999982,-690.0000000000128,10.000000000005116,-306.9999999999906,,-2017.000000000017
2017.07.04,-767.0000000000066,-822.9999999999959,-70.99999999999883,182.99999999999983,-501.0000000000048,562.0000000000069,-80.99999999999774,562.9999999999882,-997.9999999999878,827.0,-737.9999999999942,7.000000000005002,-290.9999999999968,,-2127.9999999999827
2017.07.04,-765.0000000000045,-754.0000000000102,-141.99999999999767,139.00000000000023,-454.00000000000773,517.9999999999962,-107.99999999999699,572.0000000000027,-815.9999999999945,805.9999999999956,-730.9999999999927,-57.999999999992724,-272.99999999998994,,-2065.9999999999923
2017.07.04,-813.0000000000082,-861.0000000000007,-34.99999999998504,180.0000000000024,-441.0000000000025,612.9999999999969,-92.00000000000318,508.99999999998613,-1097.999999999999,943.9999999999893,-750.0000000000063,-46.999999999997044,-378.999999999996,,-2270.000000000023
2017.07.04,-781.0000000000094,-777.0000000000055,279.00000000000705,174.00000000000747,-450.00000000000284,772.000000000006,-9.999999999998899,572.0000000000027,-1388.999999999996,1256.999999999997,-587.0000000000042,52.00000000000671,-401.00000000000693,,-1288.9999999999964
2017.07.04,-767.0000000000066,-709.0000000000041,369.0000000000193,165.00000000001512,-466.99999999999875,812.0000000000016,16.0000000000049,641.9999999999959,-1417.0000000000016,1356.0000000000016,-517.9999999999962,97.00000000000841,-429.99999999999704,,-850.9999999999574
2017.07.04,-731.9999999999993,-748.9999999999997,468.00000000000176,185.99999999999727,-418.99999999999693,841.9999999999983,-51.000000000001044,485.99999999999,-1597.9999999999884,1381.9999999999943,-686.0000000000089,-16.999999999995907,-459.99999999999375,,-1348.0000000000023
2017.07.04,-742.0000000000093,-839.9999999999964,449.0000000000105,187.00000000000384,-466.0000000000082,839.9999999999964,-98.99999999999353,459.0000000000032,-1686.999999999994,1373.9999999999864,-784.0000000000069,-39.99999999999204,-524.9999999999977,,-1873.999999999998
2017.07.04,-761.0000000000006,-862.0000000000072,372.00000000001677,177.00000000000495,-436.9999999999976,809.9999999999997,-90.0000000000012,427.99999999999727,-1615.9999999999952,1326.9999999999893,-751.0000000000127,-49.99999999999716,-503.99999999999335,,-1956.999999999997
2017.07.04,-786.0000000000089,-802.9999999999982,314.99999999999864,215.99999999999397,-412.9999999999967,795.0000000000013,-4.000000000004,498.9999999999952,-1468.0000000000027,1249.9999999999955,-636.0000000000143,35.0000000000108,-458.00000000000284,,-1458.0000000000325
2017.07.04,-746.0000000000023,-785.0000000000134,313.00000000000773,195.00000000001182,-460.00000000000796,760.0000000000051,-34.000000000000696,519.9999999999818,-1444.000000000001,1214.0000000000039,-646.0000000000132,35.0000000000108,-438.9999999999894,,-1517.0000000000068
2017.07.04,-743.0000000000048,-805.0000000000113,310.0000000000103,181.00000000000892,-477.00000000000387,760.0000000000051,-78.00000000000028,520.9999999999866,-1461.0000000000011,1227.9999999999848,-722.0000000000005,-3.9999999999906777,-486.00000000000864,,-1776.0000000000255
2017.07.04,-744.0000000000002,-809.9999999999997,272.00000000000557,192.99999999999872,-481.9999999999993,736.9999999999987,-81.9999999999932,509.9999999999909,-1419.999999999999,1161.9999999999964,-761.0000000000117,-6.999999999990791,-517.9999999999962,,-1950.0000000000005
2017.07.04,-746.0000000000023,-839.0000000000119,299.00000000000483,188.00000000001037,-478.9999999999992,756.9999999999966,-80.00000000000229,497.99999999999045,-1485.000000000003,1214.0000000000039,-737.9999999999942,-6.000000000000227,-553.9999999999878,,-1970.999999999995
2017.07.04,-751.0000000000017,-849.9999999999952,303.0000000000088,190.00000000000128,-480.000000000004,756.9999999999966,-66.99999999999484,475.9999999999991,-1503.9999999999943,1212.9999999999975,-722.0000000000005,12.000000000000455,-537.9999999999941,,-1960.9999999999807
2017.07.04,-753.9999999999991,-814.0000000000036,272.00000000000557,180.0000000000024,-478.9999999999992,744.0000000000002,-73.99999999999629,516.9999999999959,-1432.9999999999955,1201.999999999992,-724.9999999999978,2.0000000000095497,-502.00000000000244,,-1863.9999999999884
2017.07.04,-767.0000000000066,-844.0000000000003,344.00000000001097,171.00000000001003,-517.0000000000101,794.0000000000058,-61.999999999995396,567.0000000000073,-1561.9999999999968,1319.0000000000034,-673.9999999999968,45.000000000001705,-448.000000000004,,-1633.999999999971
2017.07.04,-780.000000000003,-868.000000000002,277.00000000001614,192.99999999999872,-505.00000000000966,758.0000000000031,-70.0000000000034,548.0000000000018,-1495.9999999999861,1224.000000000003,-720.0000000000095,31.00000000000591,-448.9999999999883,,-1856.9999999999736
2017.07.04,-787.9999999999998,-859.0000000000098,276.00000000000955,178.99999999999582,-501.0000000000048,780.000000000003,-58.99999999999794,549.0000000000066,-1498.9999999999836,1290.9999999999977,-678.0000000000008,18.000000000000682,-445.99999999999085,,-1736.9999999999743
2017.07.05,-709.9999999999995,-838.0000000000055,362.00000000001785,110.99999999999443,-558.0000000000069,736.0000000000033,-107.99999999999699,580.9999999999889,-1580.999999999988,1317.999999999997,-685.0000000000023,49.000000000006594,-465.0000000000043,,-1787.9999999999952
2017.07.05,-731.0000000000039,-819.0000000000142,309.0000000000037,139.00000000000023,-584.0000000000032,726.9999999999999,-87.99999999999919,627.9999999999859,-1488.0000000000005,1276.9999999999948,-693.0000000000102,66.0000000000025,-354.9999999999942,,-1612.0000000000387
2017.07.05,-676.0000000000099,-778.9999999999964,297.9999999999983,146.00000000000168,-469.0000000000083,699.0000000000052,-103.99999999999298,443.9999999999884,-1412.9999999999975,1154.999999999995,-734.0000000000124,-35.99999999998715,-375.9999999999986,,-1845.000000000015
2017.07.05,-694.0000000000057,-775.9999999999989,282.0000000000045,161.00000000001114,-387.00000000000045,702.9999999999981,-88.99999999999464,365.99999999998545,-1393.999999999984,1160.0000000000055,-720.9999999999939,-81.99999999999363,-370.999999999988,,-1841.9999999999545
2017.07.05,-697.0000000000032,-748.9999999999997,301.0000000000179,173.00000000000094,-396.0000000000008,714.999999999999,-75.00000000000284,403.99999999999636,-1383.9999999999852,1160.9999999999898,-707.0000000000132,-59.99999999998806,-344.99999999999534,,-1658.999999999984
2017.07.05,-651.0000000000016,-693.9999999999947,314.00000000001427,170.00000000000347,-352.00000000000387,687.0000000000043,-83.9999999999952,346.00000000000364,-1324.9999999999984,1107.999999999998,-726.0000000000044,-103.9999999999992,-348.9999999999993,,-1659.999999999973
2017.07.05,-648.9999999999995,-659.0000000000095,310.0000000000103,173.00000000000094,-341.99999999999875,687.0000000000043,-43.999999999999595,370.00000000000455,-1276.9999999999948,1095.0000000000016,-652.0000000000082,-63.99999999999295,-293.0000000000099,,-1344.9999999999918
2017.07.05,-672.0000000000059,-707.9999999999975,290.00000000001245,187.00000000000384,-390.00000000000057,692.9999999999992,-63.99999999999739,411.00000000000136,-1317.999999999997,1090.9999999999975,-707.0000000000132,-51.9999999999925,-270.99999999999903,,-1509.9999999999889
2017.07.05,-697.0000000000032,-709.0000000000041,260.0000000000158,192.00000000001438,-350.0000000000085,697.0000000000032,-46.999999999997044,395.9999999999866,-1278.0000000000014,1085.0000000000027,-690.0000000000128,-62.99999999998818,-164.99999999999292,,-1368.9999999999852
2017.07.05,-612.0000000000015,-598.0000000000097,266.0000000000107,197.00000000000273,-322.00000000000273,634.0000000000013,-54.999999999993946,358.99999999998045,-1139.0000000000011,957.9999999999922,-703.9999999999935,-92.99999999998931,-215.99999999999397,,-1324.9999999999986
2017.07.05,-647.0000000000086,-598.0000000000097,263.00000000001324,219.00000000001364,-272.00000000000557,658.9999999999985,9.00000000000345,347.99999999998477,-1133.9999999999907,975.9999999999991,-607.0000000000019,-53.999999999987836,-147.99999999999258,,-985.999999999984
2017.07.05,-659.0000000000095,-676.9999999999943,277.00000000001614,205.99999999999508,-317.99999999999784,675.9999999999989,-9.999999999998899,331.99999999999363,-1256.999999999997,1028.0000000000066,-631.0000000000038,-40.99999999999682,-136.00000000000279,,-1209.9999999999905
