timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.11.01 15:30,-538.9999999999637,,2021.11.05 21:30,-9627.000000000045,,2021.11.01 19:00,-155.999999999974
2021.11.01 15:00,-614.9999999999845,,2021.11.05 21:00,-9738.999999999978,,2021.11.01 5:00,-111.99999999997212
2021.11.01 14:30,-776.9999999999889,,2021.11.05 19:00,-9753.999999999989,,2021.11.01 1:30,-83.99999999997686
2021.11.01 14:00,-587.9999999999974,,2021.11.05 22:30,-9799.000000000016,,2021.11.01 0:30,-81.99999999999766
2021.11.01 13:30,-459.0000000000192,,2021.11.05 14:00,-9815.999999999996,,2021.11.01 16:00,-73.9999999999759
2021.11.01 13:00,-1158.9999999999993,,2021.11.05 22:00,-9856.999999999969,,2021.11.01 4:30,-71.99999999999822
2021.11.01 12:30,-970.9999999999912,,2021.11.05 10:30,-9989.999999999967,,2021.11.01 1:00,30.999999999981895
2021.11.01 12:00,-974.9999999999911,,2021.11.05 20:30,-10006.999999999984,,2021.11.01 2:00,178.0000000000053
2021.11.01 11:30,-1065.00000000001,,2021.11.05 11:00,-10043.000000000004,,2021.11.01 18:00,221.00000000000455
2021.11.01 11:00,-1406.0000000000064,,2021.11.05 12:30,-10129.000000000013,,2021.11.01 16:30,241.99999999997334
2021.11.01 10:30,-1606.9999999999811,,2021.11.05 13:30,-10136.999999999985,,2021.11.01 0:00,242.000000000004
2021.11.01 10:00,-1100.999999999976,,2021.11.05 12:00,-10239.999999999998,,2021.11.01 18:30,255.99999999999264
2021.11.01 0:30,-81.99999999999766,,2021.11.05 11:30,-10428.000000000004,,2021.11.01 17:30,639.0000000000172
2021.11.01 0:00,242.000000000004,,2021.11.05 13:00,-10431.999999999998,,2021.11.01 17:00,741.9999999999787
