date,USDCHF,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.07.13,-98.0000000000092,-24.999999999986144,-300.99999999999574,-334.00000000000097,198.00000000000927,100.99999999999554,402.9999999999916,-258.9999999999981,-314.99999999999864,292.0000000000016,519.9999999999872,664.999999999992,541.0000000000136,-62.000000000006494,82.00000000000429,-186.9999999999976,581.9999999999936,-346.0000000000019,461.0000000000003,,1917.9999999999943
2015.07.13,-63.00000000000195,-7.0000000000014495,-336.9999999999984,-336.9999999999984,79.99999999999119,110.99999999999443,448.99999999998386,-315.9999999999941,-261.99999999999557,514.00000000001,540.9999999999915,716.0000000000082,466.00000000001086,66.99999999999484,148.99999999999915,-269.999999999996,643.9999999999912,-375.0000000000031,446.9999999999974,,2216.999999999983
2015.07.13,-34.000000000000696,73.00000000001194,-375.0000000000031,-385.99999999999744,12.999999999996348,163.00000000000205,411.9999999999777,-375.0000000000031,-263.99999999999756,551.0000000000161,617.999999999963,756.0000000000002,411.0000000000058,107.99999999999699,224.99999999998633,-340.999999999994,710.9999999999985,-360.0000000000048,458.9999999999983,,2364.999999999953
2015.07.13,-19.00000000000235,19.999999999997797,-278.9999999999959,-297.9999999999983,87.99999999999919,191.00000000000784,442.99999999998363,-300.0000000000003,-322.9999999999955,498.0000000000189,484.9999999999799,826.9999999999982,493.0000000000101,-103.00000000000864,0.0,-338.99999999999864,638.9999999999958,-286.00000000000847,389.99999999999034,,2126.9999999999736
2015.07.13,-30.000000000007798,-1.999999999990898,-314.0000000000032,-314.99999999999864,113.99999999999189,231.99999999998778,411.00000000000136,-321.0000000000046,-362.99999999999113,414.0000000000157,583.0000000000002,843.9999999999941,588.9999999999951,-121.00000000001555,-46.999999999997044,-278.99999999999636,620.9999999999951,-342.000000000009,419.9999999999982,,2093.9999999999654
2015.07.13,3.999999999992898,-28.000000000005798,-312.9999999999966,-293.99999999999426,93.99999999999409,215.99999999999397,340.99999999997976,-346.0000000000019,-336.9999999999984,340.0000000000034,618.9999999999695,741.9999999999902,537.9999999999941,-38.0000000000047,-15.00000000000945,-245.00000000000455,581.9999999999936,-360.0000000000048,408.9999999999927,,1908.9999999998838
2015.07.13,20.999999999993246,56.000000000011596,-383.99999999999545,-341.0000000000024,7.0000000000014495,262.999999999991,337.99999999999386,-426.9999999999996,-334.00000000000097,454.00000000000773,744.9999999999957,816.0000000000025,493.99999999999443,60.99999999999994,54.99999999998284,-325.9999999999934,657.999999999987,-390.0000000000015,415.99999999999415,,2181.9999999999627
2015.07.13,-29.000000000001247,46.0000000000127,-378.999999999996,-385.99999999999744,-32.0000000000098,269.9999999999925,390.99999999999113,-387.99999999999943,-317.0000000000006,570.0000000000216,563.0000000000024,864.0000000000043,578.9999999999961,-31.000000000003247,75.99999999998718,-302.99999999999727,697.9999999999933,-392.00000000000347,477.99999999998954,,2277.9999999999827
2015.07.13,-21.00000000000435,-41.99999999998649,-403.99999999999324,-356.9999999999962,7.0000000000014495,208.99999999999253,361.99999999999477,-417.0000000000007,-296.9999999999917,481.00000000002296,700.9999999999739,765.9999999999911,588.0000000000107,105.99999999998388,102.00000000000209,-228.9999999999992,651.9999999999868,-487.0000000000041,499.9999999999893,,2219.9999999999736
2015.07.13,-299.00000000000483,76.0000000000094,-478.0000000000006,-375.9999999999986,87.99999999999919,384.9999999999909,1193.9999999999884,-278.00000000000045,-452.99999999999227,1584.0000000000032,415.9999999999719,1858.000000000004,1103.0000000000095,-425.0000000000087,-601.000000000007,-643.0000000000007,954.9999999999983,-494.00000000000557,445.99999999999085,,4057.9999999999463
2015.07.13,-82.00000000000429,29.999999999996696,-408.9999999999927,-304.9999999999997,-243.99999999999977,370.999999999988,1090.9999999999798,-373.00000000000114,-283.99999999999534,1870.0000000000045,220.99999999998232,1723.9999999999895,822.0000000000116,-212.00000000001216,-392.9999999999989,-754.9999999999955,994.9999999999903,-443.0000000000045,388.9999999999949,,4012.9999999999336
2015.07.13,459.99999999999375,-336.00000000000296,-126.99999999999933,16.0000000000049,-795.9999999999967,394.00000000000546,479.99999999998977,-514.9999999999987,-31.999999999998696,1701.0000000000218,-143.00000000000423,1132.000000000005,443.99999999999994,55.99999999998939,-261.0000000000001,-584.9999999999937,693.9999999999884,-356.00000000000074,225.99999999999287,,2451.9999999999964
2015.07.13,565.9999999999999,-299.00000000000483,-121.99999999999989,-58.000000000002494,-1069.9999999999932,326.0000000000041,433.9999999999975,-588.9999999999951,152.00000000000767,1983.000000000004,-315.0000000000208,986.9999999999948,153.00000000000313,312.00000000000114,214.00000000000307,-686.000000000007,843.9999999999941,-325.00000000000864,294.9999999999897,,2801.9999999999673
2015.07.13,698.9999999999941,-346.9999999999862,-130.99999999999224,-24.000000000001798,-1269.000000000009,317.9999999999961,286.00000000000136,-697.9999999999986,254.00000000000978,2026.0000000000105,-275.00000000002524,823.0000000000075,-8.999999999992347,552.9999999999812,380.00000000000256,-677.0000000000067,826.9999999999982,-369.0000000000082,283.99999999999534,,2650.9999999999764
2015.07.13,585.9999999999976,-234.00000000000088,-166.99999999999494,-109.00000000000354,-1434.000000000002,252.0000000000078,462.99999999999386,-644.9999999999956,377.0000000000051,2508.00000000001,-668.0000000000241,929.000000000002,-46.999999999997044,533.99999999999,492.0000000000035,-777.000000000001,941.9999999999931,-331.0000000000035,314.99999999999864,,2985.999999999979
2015.07.13,590.0000000000016,-102.99999999998644,-273.000000000001,-158.0000000000026,-1543.0000000000055,371.99999999999454,413.99999999998727,-743.0000000000048,354.0000000000099,2570.000000000022,-525.0000000000199,1018.0000000000007,-38.99999999998904,584.9999999999911,428.9999999999905,-838.9999999999986,970.9999999999894,-367.0000000000062,289.9999999999903,,3002.9999999999636
2015.07.13,583.0000000000002,-123.99999999999079,-276.9999999999939,-131.99999999999878,-1554.9999999999952,347.9999999999928,300.9999999999877,-746.0000000000023,368.00000000000165,2424.0000000000064,-534.9999999999966,879.9999999999955,-31.000000000003247,614.9999999999877,385.99999999999744,-736.0000000000042,864.9999999999949,-389.000000000006,272.99999999998994,,2517.999999999963
2015.07.13,661.0000000000005,-165.9999999999995,-200.00000000000017,-4.000000000004,-1527.0000000000116,320.9999999999935,257.99999999998136,-731.9999999999993,374.0000000000077,2320.000000000022,-544.0000000000111,795.9999999999923,-143.00000000000423,623.9999999999801,255.99999999998957,-753.0000000000001,748.9999999999952,-322.00000000000006,139.00000000000023,,2106.999999999932
2015.07.13,609.9999999999994,-85.99999999998609,-186.99999999999272,-14.000000000002899,-1381.9999999999943,303.9999999999932,324.99999999998863,-678.9999999999962,318.00000000000716,2230.000000000018,-492.00000000002575,842.9999999999893,-177.00000000000495,537.9999999999941,219.99999999999798,-808.0000000000069,757.9999999999956,-246.00000000000176,96.99999999999153,,2171.9999999999636
2015.07.13,718.9999999999918,-156.00000000000057,-217.99999999999596,-76.99999999999375,-1390.0000000000023,371.99999999999454,191.0000000000025,-792.9999999999993,274.00000000000756,2043.0000000000064,-168.0000000000348,793.0000000000064,-168.99999999999693,674.9999999999811,451.99999999998573,-771.0000000000008,848.9999999999895,-339.0000000000004,225.99999999999287,,2512.999999999933
2015.07.13,754.9999999999945,-282.9999999999888,-141.00000000000225,-51.000000000001044,-1465.0000000000052,241.00000000000233,108.00000000000409,-741.0000000000027,398.00000000000944,2016.999999999996,-421.0000000000047,531.0000000000059,-255.00000000000523,762.9999999999803,634.9999999999856,-641.9999999999959,785.9999999999872,-333.0000000000055,273.9999999999965,,2175.9999999999504
2015.07.13,722.0000000000005,-322.00000000000006,-68.99999999999685,-56.0000000000005,-1340.9999999999923,322.00000000000006,217.9999999999893,-649.999999999995,290.00000000000136,2027.0000000000152,-521.0000000000381,748.9999999999952,-56.99999999999594,454.9999999999832,485.0000000000021,-661.0000000000014,836.9999999999891,-273.000000000001,309.99999999999915,,2464.999999999954
2015.07.13,790.0000000000018,-641.999999999987,95.00000000000064,68.99999999999685,-1429.999999999998,275.000000000003,187.99999999998818,-546.9999999999975,364.00000000000875,2100.999999999999,-961.9999999999961,657.999999999987,127.00000000001043,300.99999999999574,364.9999999999931,-469.99999999999886,723.9999999999895,-300.0000000000003,359.99999999999363,,2065.99999999999
2015.07.13,776.9999999999943,-687.9999999999998,-9.999999999998899,-19.00000000000235,-1520.0000000000102,306.9999999999906,132.000000000005,-634.9999999999967,379.0000000000071,2123.9999999999955,-815.0000000000101,650.0000000000057,252.0000000000078,434.000000000001,499.9999999999893,-378.0000000000001,783.9999999999918,-465.9999999999998,504.9999999999999,,2312.99999999997
2015.07.13,883.0000000000005,-831.9999999999883,180.99999999999784,139.99999999999568,-1644.000000000001,275.9999999999874,-37.00000000000614,-534.9999999999966,460.00000000000483,2036.0000000000014,-1300.0000000000346,430.0000000000068,207.00000000000162,261.9999999999845,341.99999999999784,-251.00000000000477,572.9999999999933,-330.0000000000081,396.9999999999918,,1257.999999999924
2015.07.13,927.0,-702.0000000000026,253.0000000000032,200.99999999999562,-1615.000000000011,59.99999999999339,-12.000000000000455,-497.99999999999847,595.0000000000011,2026.0000000000105,-1363.0000000000032,158.99999999999181,-299.99999999998914,500.9999999999959,617.9999999999852,-408.00000000000125,548.9999999999924,-140.0000000000068,230.99999999999233,,1081.9999999999486
2015.07.13,808.9999999999931,-558.9999999999984,80.99999999999774,97.00000000000264,-1544.9999999999964,78.00000000000028,62.99999999998818,-575.0000000000033,548.0000000000041,2057.0000000000164,-1029.9999999999975,276.9999999999868,-252.99999999999213,634.9999999999856,636.9999999999986,-459.99999999999375,628.9999999999907,-255.00000000000523,270.99999999999903,,1504.9999999999761
2015.07.13,858.9999999999986,-625.9999999999932,39.00000000000014,97.9999999999981,-1429.999999999998,92.00000000000318,-36.000000000001364,-651.999999999997,483.0000000000001,1758.0000000000098,-638.0000000000052,188.99999999999295,-235.99999999999176,779.9999999999807,709.0000000000041,-384.00000000000034,606.9999999999993,-358.0000000000028,313.99999999999204,,1567.9999999999893
2015.07.13,800.9999999999961,-443.99999999999994,2.000000000002,-9.999999999998899,-1297.999999999999,109.99999999998789,22.999999999996135,-644.9999999999956,408.00000000000836,1674.0000000000066,-473.0000000000345,275.0000000000057,-330.9999999999924,739.9999999999851,851.9999999999861,-510.0000000000051,728.9999999999992,-270.0000000000036,330.9999999999924,,1963.9999999999363
2015.07.13,775.9999999999989,-431.99999999998795,-41.9999999999976,-17.999999999995797,-1235.0000000000084,11.999999999989797,90.00000000000341,-668.9999999999974,446.00000000000193,1695.0000000000216,-313.00000000000773,215.0000000000034,-441.99999999998687,931.9999999999995,980.9999999999875,-546.0000000000065,759.0000000000003,-318.00000000000716,330.9999999999924,,2222.000000000003
2015.07.13,809.9999999999997,-543.0000000000045,73.00000000000084,58.99999999999794,-1127.9999999999957,-66.99999999999484,78.99999999997931,-580.0000000000027,450.00000000000597,1540.9999999999968,-423.0000000000178,97.00000000000841,-470.9999999999992,864.9999999999825,963.999999999987,-483.0000000000041,679.9999999999926,-251.00000000000122,304.9999999999997,,1976.9999999999309
2015.07.13,841.9999999999983,-522.9999999999845,70.0000000000034,99.00000000000463,-1130.9999999999932,-53.999999999998494,38.99999999998727,-605.9999999999955,446.00000000000193,1485.0000000000136,-342.00000000002007,73.0000000000075,-536.0000000000032,913.9999999999926,917.9999999999966,-496.9999999999999,637.999999999991,-239.0000000000003,233.99999999998977,,1829.9999999999914
2015.07.13,870.9999999999995,-624.9999999999867,75.00000000000284,100.99999999999554,-1149.0,-25.999999999992696,20.999999999986585,-624.0000000000023,431.0000000000036,1485.0000000000136,-317.00000000003394,93.99999999999409,-415.99999999999415,895.9999999999857,910.9999999999951,-442.99999999999784,651.9999999999868,-309.99999999999915,310.9999999999946,,1937.9999999999513
2015.07.13,968.9999999999976,-536.9999999999875,39.00000000000014,109.00000000000354,-1256.999999999997,-18.999999999991246,-66.0000000000025,-726.0000000000044,476.0000000000098,1496.0000000000093,-164.00000000000858,20.999999999986585,-641.0000000000027,1106.9999999999914,1068.0000000000023,-537.0000000000061,668.9999999999969,-294.00000000000534,242.99999999999324,,1955.999999999985
2015.07.13,874.9999999999925,-314.99999999999864,-42.999999999993044,78.00000000000028,-1205.999999999996,29.999999999996696,-15.00000000001478,-739.9999999999962,422.00000000000017,1504.000000000019,-53.999999999998494,122.99999999999045,-697.9999999999986,1065.999999999989,892.9999999999883,-658.0000000000013,659.9999999999966,-231.0000000000034,132.99999999999423,,1823.999999999967
2015.07.13,939.0000000000009,-404.9999999999887,19.00000000000235,68.00000000000139,-1279.9999999999923,-24.000000000001798,-68.00000000001205,-731.0000000000039,495.000000000001,1522.0000000000198,-191.00000000000784,7.000000000005002,-760.9999999999894,1122.9999999999852,1109.9999999999889,-612.9999999999995,692.9999999999978,-221.00000000000452,205.99999999999508,,1887.9999999999973
2015.07.13,880.9999999999984,-331.999999999999,28.000000000005798,97.9999999999981,-1202.9999999999984,21.00000000000435,-16.000000000019554,-678.9999999999962,422.00000000000017,1503.0000000000143,-233.00000000001654,122.0000000000141,-683.9999999999957,939.0000000000009,859.9999999999941,-650.0000000000057,641.9999999999959,-156.00000000000057,121.99999999999989,,1684.9999999999945
2015.07.13,956.0000000000013,-408.9999999999927,41.000000000002146,102.00000000000209,-1296.9999999999925,-1.999999999990898,-109.00000000000887,-692.9999999999992,485.0000000000021,1445.999999999998,-172.0000000000166,38.000000000010914,-706.0000000000066,1024.999999999987,1085.999999999987,-584.9999999999937,639.9999999999864,-198.00000000000927,150.99999999999002,,1798.9999999999566
2015.07.14,939.0000000000009,-411.0000000000058,78.00000000000028,129.9999999999968,-1259.9999999999945,21.00000000000435,-58.9999999999975,-656.9999999999965,480.0000000000027,1526.0000000000105,-284.0000000000398,100.99999999999909,-714.999999999999,986.9999999999824,983.9999999999849,-605.9999999999945,648.9999999999867,-151.00000000000114,126.99999999999933,,1878.9999999999395
2015.07.14,928.9999999999909,-356.9999999999851,90.0000000000012,131.00000000000333,-1222.9999999999964,18.0000000000069,-36.000000000001364,-627.9999999999952,454.00000000000995,1538.000000000011,-326.0000000000041,114.00000000000432,-717.9999999999964,913.9999999999926,890.9999999999974,-634.0000000000003,629.9999999999955,-95.00000000000064,89.99999999999008,,1782.0000000000234
2015.07.14,970.9999999999997,-377.9999999999894,75.9999999999983,190.00000000000128,-1302.0000000000032,63.99999999999739,-114.00000000000432,-697.9999999999986,445.0000000000065,1493.9999999999998,-309.0000000000259,86.00000000001273,-712.0000000000015,926.999999999989,746.9999999999866,-632.000000000005,546.999999999997,-126.99999999999933,32.999999999994145,,1307.999999999955
2015.07.14,924.9999999999981,-400.9999999999847,121.99999999999989,199.00000000000472,-1255.0000000000061,39.999999999995595,97.99999999998477,-621.0000000000049,438.00000000000506,1745.0000000000045,-475.0000000000032,276.9999999999868,-648.9999999999885,793.9999999999836,648.9999999999885,-721.9999999999942,629.9999999999955,-86.0000000000083,35.999999999991594,,1743.9999999999488
2015.07.14,917.9999999999966,-419.9999999999982,104.99999999999955,168.00000000000148,-1235.9999999999927,9.999999999998899,78.00000000000296,-629.9999999999973,454.00000000000995,1692.0000000000073,-416.00000000001637,199.00000000001228,-668.0000000000019,871.9999999999839,781.9999999999939,-689.9999999999977,645.9999999999866,-121.99999999999989,85.99999999999719,,1827.9999999999864
2015.07.14,1015.9999999999947,-522.9999999999845,187.9999999999993,217.0000000000005,-1293.9999999999952,-79.99999999999119,12.000000000000455,-622.9999999999958,548.0000000000041,1669.0000000000111,-527.000000000033,15.999999999991132,-829.9999999999974,983.0000000000006,975.9999999999991,-661.0000000000014,629.9999999999955,-97.00000000000264,92.99999999999864,,1712.9999999999939
2015.07.14,1073.0000000000018,-543.999999999989,119.99999999999788,263.0000000000021,-1422.9999999999966,12.999999999996348,-67.00000000000728,-731.0000000000039,531.9999999999991,1707.9999999999984,-385.99999999999744,58.9999999999975,-747.9999999999931,1061.000000000001,804.9999999999891,-646.0000000000008,572.9999999999933,-192.99999999999872,49.99999999999449,,1518.999999999984
2015.07.14,1136.999999999999,-540.9999999999915,48.99999999999905,209.00000000000364,-1476.0000000000107,80.99999999999774,-88.00000000002228,-846.9999999999977,514.0000000000033,1754.000000000019,-123.00000000000644,125.0,-754.9999999999945,1204.9999999999893,930.999999999993,-695.999999999998,681.999999999988,-284.0000000000065,114.99999999999844,,1991.999999999963
2015.07.14,1095.999999999997,-563.9999999999867,65.99999999999939,228.00000000000597,-1434.000000000002,103.99999999999298,-99.99999999999432,-775.0000000000034,477.0000000000052,1676.0000000000161,-159.00000000002024,139.00000000001,-641.999999999987,1095.999999999986,869.999999999993,-626.0000000000048,585.9999999999985,-273.000000000001,76.99999999999375,,1841.9999999999982
2015.07.14,1056.0000000000014,-495.99999999998533,-117.00000000000044,222.99999999999542,-1428.9999999999914,124.99999999999733,-141.9999999999959,-944.9999999999958,462.0000000000068,1606.9999999999993,233.99999999997868,123.99999999999523,-621.9999999999892,1350.9999999999911,689.9999999999907,-603.9999999999992,556.999999999988,-463.0000000000023,68.99999999999685,,1679.9999999999818
2015.07.14,970.9999999999997,-380.9999999999869,-169.99999999999238,139.00000000000023,-1323.9999999999918,79.99999999999119,-62.00000000001182,-929.000000000002,443.0000000000045,1594.9999999999989,337.99999999999386,146.99999999999136,-686.9999999999932,1390.9999999999866,820.9999999999828,-665.9999999999968,638.9999999999958,-443.0000000000045,100.00000000000009,,2001.9999999999654
2015.07.14,978.0000000000011,-370.00000000000364,-170.99999999999892,178.00000000000037,-1323.0000000000075,78.00000000000028,-63.0000000000166,-929.000000000002,441.0000000000025,1588.0000000000223,363.9999999999866,157.0000000000107,-702.9999999999869,1395.9999999999973,726.0000000000044,-680.9999999999974,594.9999999999989,-434.000000000001,33.9999999999896,,1861.0000000000005
2015.07.14,978.0000000000011,-387.000000000004,-144.99999999999514,189.00000000000583,-1313.0000000000086,82.00000000000429,-92.00000000001296,-909.9999999999997,446.00000000000193,1538.000000000011,301.99999999998005,103.00000000000864,-707.9999999999975,1366.0000000000005,729.0000000000018,-649.0000000000009,562.9999999999882,-414.9999999999987,35.999999999991594,,1712.9999999999775
2015.07.14,928.9999999999909,-380.9999999999869,-173.00000000000094,177.00000000000495,-1259.00000000001,79.99999999999119,-36.000000000001364,-898.9999999999942,414.00000000000324,1548.0000000000018,342.9999999999822,174.0000000000066,-622.9999999999958,1328.9999999999802,644.9999999999844,-641.0000000000053,568.9999999999884,-448.000000000004,48.99999999999905,,1796.999999999934
2015.07.14,958.9999999999987,-428.00000000000614,-185.99999999999727,153.99999999999858,-1282.0000000000055,49.99999999999449,-63.0000000000166,-934.0000000000015,451.0000000000014,1538.000000000011,414.00000000000324,93.99999999999409,-672.9999999999902,1459.9999999999945,827.0,-618.9999999999998,608.9999999999947,-497.000000000003,109.99999999999899,,1983.9999999999702
2015.07.14,995.0000000000015,-472.00000000000574,-126.99999999999933,270.0000000000036,-1306.000000000007,80.99999999999774,-51.00000000001614,-907.9999999999977,434.000000000001,1582.000000000022,297.9999999999983,159.9999999999966,-619.9999999999983,1339.9999999999857,541.9999999999981,-629.0000000000049,504.99999999999545,-456.00000000000085,-4.000000000004,,1633.9999999999654
2015.07.14,979.999999999992,-495.000000000001,-121.99999999999989,221.00000000000452,-1249.9999999999955,72.99999999998974,-259.00000000001455,-890.9999999999974,412.00000000000125,1203.000000000003,334.9999999999742,-68.9999999999884,-591.9999999999925,1322.000000000001,652.9999999999925,-441.99999999999307,420.99999999999227,-465.9999999999998,67.9999999999903,,1101.9999999999586
2015.07.14,1034.0000000000016,-456.9999999999963,-164.99999999999292,258.9999999999981,-1340.000000000008,63.99999999999739,-366.00000000001387,-976.9999999999945,458.00000000000284,1165.9999999999968,456.9999999999741,-179.00000000000205,-722.0000000000005,1509.999999999989,661.9999999999848,-451.9999999999982,353.9999999999992,-492.999999999999,-4.000000000004,,808.9999999999343
2015.07.14,1122.0000000000007,-726.9999999999887,-169.99999999999238,219.00000000000253,-1340.9999999999923,-25.00000000000835,-426.00000000001614,-1044.999999999996,526.0000000000042,1100.0000000000227,662.9999999999914,-360.00000000001364,-700.999999999996,1800.999999999986,1079.999999999992,-296.0000000000065,456.99999999999363,-701.0000000000072,230.99999999999233,,1406.9999999999682
2015.07.14,1114.9999999999993,-804.9999999999891,-173.00000000000094,287.0000000000039,-1320.9999999999943,0.0,-296.0000000000207,-1044.999999999996,504.00000000000443,1243.9999999999998,682.9999999999892,-215.0000000000034,-560.0000000000049,1756.9999999999864,851.0000000000017,-316.99999999999307,434.99999999998806,-764.0000000000091,193.99999999999417,,1573.9999999999554
2015.07.14,829.9999999999974,-902.9999999999872,-161.00000000000003,221.99999999999997,-876.0000000000101,-205.99999999999508,143.00000000000068,-815.9999999999945,422.00000000000017,1330.0000000000125,626.9999999999776,2.0000000000095497,-282.9999999999888,1552.9999999999823,821.9999999999894,-281.0000000000059,545.9999999999923,-818.0000000000076,339.99999999999585,,2492.9999999999686
2015.07.14,739.0000000000008,-980.9999999999875,-161.99999999999548,195.9999999999962,-719.000000000003,-295.0000000000008,233.0000000000041,-748.0000000000042,409.0000000000038,1235.0000000000136,656.9999999999965,-43.00000000000637,-195.9999999999962,1542.9999999999832,868.9999999999865,-194.00000000000261,553.9999999999878,-873.0000000000016,426.9999999999996,,2650.999999999974
2015.07.14,339.99999999999585,-817.9999999999854,-200.99999999999562,107.99999999999699,-234.00000000000088,-438.00000000000506,616.9999999999902,-483.99999999999557,296.0000000000074,1146.000000000015,598.9999999999718,187.00000000001182,8.999999999992347,1195.999999999997,625.9999999999932,-197.9999999999933,559.9999999999881,-800.0000000000007,431.99999999999903,,2942.999999999982
2015.07.14,296.9999999999917,-933.000000000006,-85.99999999999719,187.9999999999993,-28.000000000005798,-475.0000000000032,734.9999999999852,-349.99999999999477,238.0000000000049,1264.00000000001,434.000000000001,378.9999999999907,137.9999999999937,956.9999999999857,380.9999999999869,-212.99999999999386,551.9999999999925,-760.0000000000051,410.9999999999947,,3128.9999999999304
2015.07.14,456.00000000000085,-983.9999999999849,-164.99999999999292,175.00000000000293,-442.00000000000904,-350.00000000000585,598.9999999999895,-544.9999999999955,309.99999999999915,1409.9999999999966,450.9999999999792,277.9999999999916,153.00000000000313,1185.9999999999982,522.0000000000002,-177.99999999999727,565.9999999999883,-883.0000000000005,455.99999999998977,,3014.9999999999527
2015.07.14,336.9999999999984,-858.9999999999875,-195.9999999999962,278.00000000000045,-1232.000000000011,-344.00000000001097,725.9999999999991,-480.99999999999807,684.0000000000068,2656.000000000006,-844.0000000000225,432.9999999999927,198.00000000000927,1053.9999999999993,52.99999999999194,-246.9999999999999,421.99999999999704,-831.9999999999994,230.99999999999233,,2036.9999999999682
2015.07.14,378.999999999996,-994.000000000006,-214.00000000000307,234.00000000000088,-1289.9999999999911,-322.00000000000006,646.9999999999914,-534.0000000000011,696.0000000000077,2587.0000000000173,-790.000000000024,366.9999999999902,334.9999999999964,1120.9999999999943,185.99999999999727,-120.00000000000455,452.99999999998875,-958.0000000000033,388.9999999999949,,2171.9999999999422
2015.07.14,539.999999999996,-943.000000000005,-220.99999999999343,226.99999999999943,-1453.9999999999998,-242.00000000000887,453.00000000000296,-656.9999999999965,724.0000000000024,2510.9999999999955,-652.0000000000082,258.0000000000098,137.9999999999937,1274.9999999999818,363.0000000000022,-182.00000000000216,477.99999999999443,-924.0000000000026,362.99999999999113,,2054.999999999952
2015.07.14,500.00000000000045,-853.9999999999992,-231.99999999999886,204.99999999999963,-1489.9999999999914,-239.99999999999577,475.9999999999991,-641.0000000000027,743.0000000000048,2597.000000000008,-756.0000000000233,283.9999999999918,89.00000000000574,1241.9999999999875,347.9999999999928,-228.9999999999992,483.99999999999466,-872.0000000000061,326.9999999999995,,1980.999999999968
