date,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,EURJPY,EURCAD,CADJPY,NZDCAD,empty,sum
2020.06.22,300.00000000001137,102.00000000000209,234.00000000000088,412.00000000000125,377.9999999999894,-349.9999999999943,185.99999999999727,-480.0000000000027,487.99999999999955,-299.99999999999716,-133.99999999998968,221.00000000000364,382.00000000000455,,1439.0000000000261
2020.06.22,452.99999999999227,156.00000000000057,289.0000000000059,532.9999999999945,481.99999999998244,-405.9999999999917,189.99999999999017,-583.0000000000002,671.999999999997,-375.0,-119.99999999998678,277.000000000001,513.0000000000078,,2080.999999999993
2020.06.22,480.99999999999807,212.99999999999653,249.99999999999466,514.9999999999987,462.9999999999912,-457.9999999999984,144.99999999999514,-558.000000000003,712.9999999999939,-447.9999999999933,-5.999999999994898,256.0000000000002,513.0000000000078,,2078.999999999987
2020.06.22,563.0000000000024,212.99999999999653,307.99999999999716,553.0000000000035,512.9999999999857,-474.9999999999943,156.99999999999602,-587.9999999999997,784.9999999999966,-436.9999999999976,-58.000000000002494,278.0000000000058,526.9999999999997,,2338.9999999999895
2020.06.22,364.00000000000875,133.99999999998968,157.99999999999147,468.00000000000176,380.00000000000256,-400.99999999999625,108.99999999999244,-487.99999999999955,546.999999999997,-323.99999999999807,-4.999999999988347,174.99999999999716,512.0000000000014,,1629.0
2020.06.22,344.00000000001097,151.9999999999966,209.9999999999991,480.0000000000027,359.99999999998255,-432.00000000000216,139.00000000000023,-497.000000000003,558.9999999999975,-375.0,-34.99999999998504,234.00000000000887,492.0000000000035,,1631.0000000000118
2020.06.22,435.0000000000076,121.99999999999989,319.0000000000026,526.9999999999997,469.99999999999267,-448.99999999999807,205.99999999999508,-544.0,703.9999999999793,-382.99999999999557,-200.99999999998454,325.00000000000284,487.0000000000041,,2018.0000000000055
2020.06.22,644.0000000000001,198.00000000000927,418.9999999999916,595.9999999999966,638.9999999999895,-515.0000000000006,246.99999999999721,-646.0000000000022,978.999999999985,-515.9999999999911,-207.99999999998596,415.9999999999968,518.0000000000074,,2770.9999999999936
2020.06.22,801.0000000000073,285.00000000000193,446.9999999999974,659.999999999994,670.9999999999993,-593.9999999999941,188.9999999999947,-629.9999999999973,1112.9999999999995,-573.9999999999981,-123.99999999999079,411.00000000000136,585.9999999999976,,3241.0000000000127
2020.06.22,757.999999999992,263.99999999999756,358.9999999999982,659.999999999994,685.9999999999866,-495.9999999999951,175.99999999999838,-597.0000000000031,1004.9999999999955,-496.9999999999999,-49.99999999999449,320.0000000000074,636.9999999999986,,3224.999999999975
2020.06.22,856.9999999999967,425.0000000000087,469.99999999999267,731.0000000000039,680.9999999999983,-584.9999999999937,173.00000000000094,-637.9999999999941,1102.9999999999802,-661.9999999999919,43.00000000001525,384.00000000000034,667.0000000000065,,3649.000000000024
2020.06.22,802.9999999999982,390.0000000000015,466.9999999999952,732.9999999999948,659.999999999994,-599.9999999999943,192.99999999999872,-641.0000000000027,1099.9999999999943,-676.0000000000019,-2.999999999997449,415.00000000000625,670.000000000004,,3510.9999999999905
2020.06.22,601.9999999999915,313.99999999999204,398.9999999999938,714.999999999999,525.999999999982,-512.0000000000005,196.99999999999162,-619.0000000000028,848.9999999999895,-569.9999999999932,-25.999999999992696,356.00000000000875,690.9999999999972,,2921.9999999999563
2020.06.22,456.00000000001194,322.00000000000006,309.99999999998806,661.9999999999959,327.99999999999494,-533.0000000000013,112.000000000001,-517.0000000000008,640.9999999999911,-521.9999999999914,80.00000000001339,273.00000000001035,678.0000000000008,,2290.000000000014
2020.06.22,395.99999999999636,316.99999999998954,283.99999999999534,685.0000000000023,298.9999999999826,-525.9999999999962,112.99999999999643,-522.0000000000002,606.9999999999993,-542.0000000000016,103.00000000000864,272.00000000000557,724.9999999999978,,2210.999999999976
2020.06.22,408.00000000000836,259.9999999999936,245.99999999999068,658.9999999999985,348.9999999999993,-491.9999999999902,117.99999999999588,-507.0000000000019,622.9999999999905,-488.9999999999901,72.0000000000054,256.0000000000002,714.0000000000035,,2217.0000000000036
2020.06.22,626.9999999999998,312.00000000000114,441.0000000000025,800.0000000000007,527.9999999999951,-563.0000000000024,197.99999999999818,-614.0000000000034,901.9999999999868,-585.9999999999985,-75.99999999998718,395.00000000001023,775.9999999999989,,3140.000000000002
2020.06.22,639.9999999999961,283.99999999999534,346.9999999999862,829.0000000000019,547.999999999993,-524.9999999999915,159.9999999999935,-617.9999999999964,883.9999999999861,-528.9999999999964,-10.999999999983245,320.99999999999795,868.000000000002,,3197.9999999999845
2020.06.22,639.9999999999961,387.99999999998835,425.99999999999307,866.9999999999956,544.9999999999955,-489.9999999999949,196.99999999999162,-641.9999999999982,838.9999999999986,-596.0000000000036,42.0000000000087,341.99999999999875,882.000000000005,,3439.9999999999745
2020.06.22,635.0000000000077,448.000000000004,468.9999999999861,924.9999999999981,453.99999999999886,-581.0000000000031,169.99999999999238,-622.0000000000003,847.9999999999848,-673.0000000000018,76.0000000000094,377.00000000000955,931.9999999999995,,3457.999999999985
2020.06.22,896.000000000008,624.0000000000023,638.0000000000052,1019.0000000000032,573.9999999999857,-667.0000000000016,176.99999999999383,-626.0000000000043,1080.9999999999889,-819.9999999999932,123.00000000000644,436.9999999999976,941.000000000003,,4396.9999999999945
2020.06.22,1004.0000000000049,689.9999999999907,661.0000000000005,1059.9999999999943,488.9999999999839,-816.0000000000025,79.99999999999119,-654.9999999999944,1163.9999999999873,-860.99999999999,189.00000000001694,436.9999999999976,985.999999999998,,4427.999999999978
2020.06.22,1052.0000000000084,666.9999999999953,578.9999999999961,963.9999999999982,692.9999999999881,-738.9999999999901,127.99999999999478,-620.9999999999937,1296.999999999997,-905.9999999999917,243.99999999999977,435.0000000000023,907.0000000000023,,4700.000000000007
2020.06.22,1008.0000000000089,741.9999999999982,665.9999999999889,1007.9999999999978,600.9999999999849,-756.9999999999908,143.9999999999997,-659.999999999994,1215.9999999999798,-953.9999999999935,253.99999999999866,469.99999999999886,914.0000000000038,,4651.99999999998
2020.06.22,1046.999999999998,780.9999999999873,668.9999999999862,1032.999999999995,590.0000000000016,-784.9999999999966,119.99999999999788,-644.0000000000001,1237.9999999999995,-980.9999999999945,304.00000000001535,460.9999999999985,948.0000000000044,,4780.999999999993
2020.06.22,1181.0000000000098,764.0000000000091,695.9999999999856,1076.9999999999945,747.9999999999931,-781.9999999999965,157.99999999999147,-763.0000000000026,1413.9999999999873,-998.9999999999952,249.00000000001032,496.9999999999999,990.9999999999974,,5230.999999999983
2020.06.22,1229.0000000000134,790.0000000000018,785.9999999999978,1105.0000000000005,766.9999999999843,-787.9999999999967,188.9999999999947,-802.0000000000027,1455.9999999999889,-1012.999999999991,180.0000000000024,540.9999999999968,970.9999999999997,,5410.99999999999
2020.06.22,1190.0000000000023,743.9999999999891,781.9999999999939,1071.9999999999952,739.9999999999851,-857.9999999999899,189.99999999999017,-785.0000000000024,1500.0,-1040.9999999999968,124.99999999999733,588.0000000000081,927.0,,5173.999999999972
2020.06.22,1276.0000000000105,764.0000000000091,811.9999999999905,1112.0000000000018,804.9999999999891,-885.9999999999957,191.99999999999218,-783.0000000000003,1594.9999999999989,-1066.9999999999932,121.00000000001555,608.0000000000041,962.0000000000073,,5511.00000000003
2020.06.22,1258.0000000000036,766.0,818.0000000000076,1088.0,791.9999999999927,-862.9999999999995,200.99999999999562,-756.9999999999966,1563.999999999993,-1057.0000000000023,113.00000000000753,603.0000000000086,924.0000000000026,,5450.000000000012
2020.06.22,1310.0000000000111,787.0000000000043,875.999999999988,1053.0000000000039,818.9999999999919,-888.9999999999958,217.99999999999596,-776.9999999999943,1626.9999999999811,-1087.0000000000032,75.00000000000284,644.0000000000055,790.0000000000018,,5445.999999999993
2020.06.22,1210.0,743.0000000000048,780.000000000003,958.0000000000033,777.9999999999898,-843.9999999999941,200.99999999999562,-700.0000000000006,1524.9999999999773,-1043.9999999999968,123.00000000000644,591.9999999999987,778.0000000000009,,5099.999999999988
2020.06.22,1211.0000000000066,736.0000000000033,797.0000000000033,975.0000000000036,785.9999999999978,-842.9999999999893,214.99999999999852,-697.9999999999986,1532.999999999987,-1045.9999999999923,94.00000000001629,605.000000000004,789.0000000000064,,5154.000000000047
2020.06.22,1245.9999999999916,767.0000000000066,886.9999999999934,1000.0000000000009,784.9999999999912,-844.9999999999989,241.99999999999778,-700.999999999996,1540.9999999999968,-1045.9999999999923,36.999999999998145,634.0000000000003,763.9999999999981,,5310.999999999988
2020.06.22,1262.0000000000075,774.000000000008,913.9999999999926,970.9999999999997,832.9999999999949,-816.0000000000025,242.99999999999324,-707.000000000002,1523.9999999999725,-1036.0000000000014,30.0000000000189,634.0000000000003,729.9999999999973,,5355.99999999998
2020.06.23,1225.0000000000093,795.9999999999967,889.0000000000065,953.0000000000039,722.9999999999848,-826.9999999999982,191.99999999999218,-619.0000000000028,1503.9999999999907,-1063.999999999993,30.0000000000189,597.0000000000084,690.9999999999972,,5090.000000000015
2020.06.23,1273.9999999999973,801.0000000000073,895.9999999999857,1000.0000000000009,790.9999999999861,-837.9999999999939,188.9999999999947,-680.0000000000028,1559.9999999999739,-1084.0000000000032,78.00000000000028,611.0000000000042,740.0000000000073,,5337.999999999958
2020.06.23,1327.999999999996,848.9999999999886,940.0000000000075,1075.0000000000036,810.999999999984,-859.9999999999994,229.99999999999687,-751.0000000000017,1590.9999999999798,-1099.9999999999943,95.00000000000064,649.0000000000009,823.000000000007,,5679.99999999997
2020.06.23,1475.000000000004,909.0000000000042,990.000000000002,1093.999999999995,908.999999999982,-917.9999999999922,229.99999999999687,-802.9999999999982,1767.9999999999723,-1182.9999999999927,111.00000000001664,683.0000000000069,812.0000000000016,,6077.0
2020.06.23,1478.0000000000016,896.000000000008,1055.9999999999902,1097.0000000000036,950.9999999999908,-893.0000000000007,289.9999999999903,-817.000000000001,1798.9999999999782,-1195.999999999998,21.00000000000435,746.0000000000093,772.000000000006,,6199.999999999983
2020.06.23,1591.000000000009,956.0000000000013,1078.0000000000011,1127.0000000000002,1025.9999999999936,-905.0000000000011,282.99999999999994,-846.9999999999977,1873.9999999999952,-1224.0000000000036,69.00000000000794,733.0000000000041,806.0000000000067,,6567.000000000017
2020.06.23,1488.0000000000005,905.0000000000002,1044.0000000000005,1107.999999999998,929.000000000002,-944.9999999999932,263.99999999999756,-853.9999999999992,1811.9999999999834,-1206.0000000000032,43.999999999999595,728.9999999999992,801.0000000000073,,6118.999999999992
2020.06.23,1407.0000000000027,849.9999999999952,983.0000000000006,1000.9999999999964,908.999999999982,-906.9999999999965,269.9999999999925,-810.9999999999951,1747.9999999999905,-1173.9999999999923,35.00000000000725,710.9999999999985,696.0000000000077,,5717.999999999989
2020.06.23,953.0000000000039,516.9999999999897,435.9999999999919,568.0000000000018,723.9999999999914,-453.00000000000296,131.99999999999878,-343.00000000000443,1004.9999999999955,-578.000000000003,188.00000000001037,239.00000000000432,465.0000000000043,,3852.999999999981
2020.06.23,1309.0000000000045,737.9999999999942,817.000000000001,854.9999999999947,878.000000000001,-887.0000000000005,217.99999999999596,-683.9999999999957,1691.9999999999789,-1078.000000000003,42.0000000000087,655.0000000000011,619.9999999999983,,5174.99999999998
2020.06.23,1446.9999999999982,836.9999999999989,934.9999999999969,980.0000000000031,1027.9999999999845,-994.9999999999903,292.9999999999988,-864.9999999999935,1992.999999999995,-1337.0000000000032,84.0000000000174,805.9999999999974,700.0000000000006,,5906.000000000005
2020.06.23,1442.00000000001,929.000000000002,838.0000000000055,954.9999999999948,927.9999999999955,-1147.9999999999961,184.99999999999073,-829.0000000000019,2057.9999999999927,-1503.9999999999907,314.00000000001427,792.0000000000016,729.9999999999973,,5690.0000000000155
2020.06.23,1336.0000000000039,882.9999999999893,807.0000000000022,907.0000000000023,841.0000000000028,-1144.999999999996,178.99999999999582,-768.9999999999975,1958.9999999999748,-1465.0000000000034,286.00000000000847,784.9999999999966,685.0000000000023,,5288.999999999982
2020.06.23,1339.0000000000014,870.9999999999995,756.9999999999854,927.0,832.9999999999949,-1152.9999999999916,146.99999999999713,-717.9999999999964,1954.999999999984,-1445.999999999998,319.0000000000026,751.0000000000048,743.0000000000048,,5324.999999999988
2020.06.23,1354.999999999995,865.999999999989,777.9999999999898,925.9999999999935,832.9999999999949,-1197.9999999999932,151.00000000000114,-714.999999999999,2008.9999999999861,-1481.9999999999993,294.0000000000165,787.0000000000061,731.9999999999993,,5335.99999999998
2020.06.23,1249.9999999999955,797.0000000000033,672.9999999999902,885.999999999998,783.9999999999848,-1081.0000000000032,122.99999999999534,-695.9999999999966,1809.9999999999739,-1322.9999999999932,318.00000000001825,671.0000000000065,741.0000000000027,,4952.999999999975
2020.06.23,1279.9999999999923,839.9999999999964,720.9999999999939,909.9999999999997,767.9999999999909,-1129.9999999999955,120.99999999999334,-678.9999999999962,1848.9999999999895,-1375.0,314.00000000001427,706.0000000000031,746.9999999999976,,5071.999999999978
2020.06.23,1059.00000000001,767.9999999999909,577.9999999999897,836.9999999999989,592.9999999999991,-1061.9999999999977,70.99999999999883,-588.9999999999951,1579.999999999984,-1265.0000000000005,385.00000000001313,597.999999999999,738.0000000000053,,4290.999999999995
2020.06.23,1157.000000000008,825.0000000000091,672.9999999999902,931.0000000000041,644.0000000000001,-1173.9999999999923,92.99999999999864,-668.0000000000019,1763.9999999999816,-1396.9999999999914,350.00000000000585,703.000000000003,805.0000000000001,,4706.0000000000155
2020.06.23,1306.9999999999916,880.9999999999984,733.0000000000059,956.0000000000013,720.9999999999939,-1216.9999999999986,85.99999999999719,-675.9999999999989,1903.9999999999964,-1438.0000000000023,361.0000000000113,725.9999999999991,802.0000000000027,,5145.999999999998
2020.06.23,1472.0000000000066,1119.0000000000034,893.9999999999948,1039.9999999999966,685.9999999999866,-1393.9999999999914,49.99999999999449,-661.9999999999959,2080.999999999989,-1709.0000000000032,514.0000000000144,823.0000000000075,799.0000000000052,,5713.000000000008
2020.06.23,1561.9999999999968,1188.9999999999957,1014.9999999999882,1151.000000000002,695.0000000000011,-1405.0000000000011,75.9999999999983,-759.999999999994,2096.99999999998,-1695.999999999998,448.000000000004,850.0000000000085,870.9999999999995,,6092.99999999998
2020.06.23,1543.0000000000055,1097.999999999999,892.0000000000039,1071.9999999999952,753.9999999999881,-1349.9999999999943,36.999999999998145,-680.0000000000028,2092.999999999989,-1585.9999999999986,482.00000000000466,763.0000000000052,855.0000000000058,,5972.999999999999
2020.06.23,1422.000000000012,1085.0000000000027,807.0000000000022,1044.0000000000005,581.9999999999936,-1334.0000000000032,-25.00000000000835,-615.9999999999943,1883.9999999999861,-1527.9999999999916,555.0000000000166,682.0000000000022,872.0000000000061,,5430.000000000025
2020.06.23,1177.000000000006,1061.000000000001,808.9999999999931,1019.0000000000032,454.9999999999832,-1259.999999999991,35.999999999991594,-656.9999999999965,1642.9999999999723,-1522.9999999999961,527.0000000000108,695.999999999998,836.0000000000034,,4818.99999999998
2020.06.23,1090.0000000000132,1061.000000000001,845.0000000000068,1036.999999999999,343.99999999998875,-1319.9999999999932,37.99999999999359,-685.9999999999977,1590.9999999999798,-1563.0000000000023,479.0000000000072,746.9999999999999,828.0000000000065,,4491.000000000004
2020.06.23,1208.000000000009,1090.9999999999975,862.9999999999916,1108.9999999999934,482.999999999989,-1266.999999999996,68.99999999999685,-770.9999999999994,1681.999999999988,-1561.9999999999977,497.99999999999847,737.000000000009,923.0000000000072,,5062.999999999987
2020.06.23,1154.0000000000105,1100.9999999999964,846.9999999999977,1119.0000000000034,418.9999999999916,-1269.999999999996,49.99999999999449,-788.9999999999952,1617.999999999995,-1561.9999999999977,538.0000000000163,722.0000000000084,950.0000000000064,,4897.000000000032
2020.06.23,1129.0000000000023,1102.9999999999873,941.9999999999984,1147.9999999999934,441.0000000000025,-1206.0000000000032,125.99999999999278,-854.9999999999947,1565.999999999974,-1546.999999999997,429.00000000001273,761.0000000000099,929.9999999999975,,4966.999999999976
2020.06.23,1290.0000000000134,1238.99999999999,1082.9999999999895,1200.0000000000011,655.9999999999899,-1092.9999999999893,235.99999999999176,-975.0000000000036,1676.9999999999925,-1637.0000000000005,453.99999999999886,807.0000000000022,906.0000000000068,,5842.999999999984
2020.06.23,1438.000000000006,1401.999999999992,1086.9999999999936,1336.9999999999993,656.9999999999965,-1087.9999999999939,161.00000000000003,-1005.0000000000003,1678.9999999999736,-1665.9999999999968,665.0000000000044,719.9999999999989,1082.0000000000052,,6468.999999999979
2020.06.23,1558.9999999999993,1478.0000000000016,1156.999999999986,1410.9999999999957,666.9999999999953,-932.0000000000022,130.99999999999224,-1034.0000000000016,1500.9999999999764,-1466.9999999999986,694.0000000000168,576.0000000000076,1141.0000000000032,,6881.999999999971
2020.06.23,1397.0000000000039,1424.000000000003,1086.9999999999936,1361.0000000000011,434.9999999999854,-720.9999999999894,47.9999999999925,-936.0000000000035,996.9999999999857,-1108.9999999999945,700.0000000000117,335.9999999999985,1119.0000000000034,,6137.999999999992
2020.06.23,1415.0000000000107,1469.9999999999936,1018.9999999999922,1388.999999999996,453.99999999999886,-617.999999999995,14.999999999998348,-871.999999999995,903.9999999999964,-1057.0000000000023,844.0000000000003,228.00000000000864,1184.0000000000073,,6375.000000000011
2020.06.23,1740.9999999999925,1587.000000000005,1082.0000000000052,1471.0,697.9999999999986,-652.9999999999916,9.999999999998899,-948.0000000000044,1206.9999999999936,-1146.000000000001,924.9999999999981,246.00000000000932,1272.0000000000064,,7492.000000000011
2020.06.23,1818.999999999993,1513.9999999999932,1085.0000000000027,1419.0000000000036,729.9999999999862,-695.999999999998,-16.0000000000049,-858.9999999999986,1297.9999999999734,-1070.999999999998,822.0000000000116,248.00000000000466,1197.999999999999,,7490.999999999969
2020.06.23,1791.0000000000093,1453.9999999999998,1097.999999999999,1366.999999999996,813.9999999999814,-783.9999999999918,56.99999999999594,-917.9999999999966,1488.999999999976,-1206.9999999999936,727.0000000000109,388.00000000000523,1121.0000000000052,,7396.999999999997
2020.06.23,1876.9999999999955,1404.0000000000052,1018.9999999999922,1336.0000000000039,922.999999999985,-789.0000000000015,34.000000000000696,-871.999999999995,1619.9999999999761,-1191.0000000000025,747.0000000000088,365.99999999999966,1129.0000000000023,,7602.999999999971
2020.06.23,1829.9999999999982,1435.0000000000084,1008.9999999999932,1341.0000000000034,936.9999999999878,-765.0000000000006,62.99999999999084,-897.0000000000033,1607.9999999999757,-1257.9999999999955,802.0000000000139,380.00000000000966,1143.0000000000052,,7627.999999999987
2020.06.23,1740.9999999999925,1265.9999999999893,930.999999999993,1224.9999999999984,905.9999999999845,-697.9999999999933,53.999999999998494,-829.0000000000019,1500.9999999999764,-1067.9999999999977,662.000000000007,323.0000000000075,1029.000000000002,,7042.9999999999545
2020.06.23,1812.0000000000136,1346.0000000000027,869.999999999993,1227.9999999999957,978.9999999999966,-674.9999999999972,30.999999999992145,-853.0000000000038,1558.9999999999975,-1137.999999999991,840.0000000000185,284.9999999999966,1079.0000000000077,,7363.00000000002
2020.06.23,1903.0000000000102,1370.9999999999889,846.9999999999977,1207.0000000000025,1041.9999999999873,-719.9999999999989,0.999999999995449,-814.9999999999991,1671.999999999997,-1179.000000000002,900.0000000000119,278.99999999999636,1066.0000000000002,,7573.999999999987
2020.06.23,1753.0000000000045,1296.9999999999925,753.0000000000036,1159.9999999999943,950.9999999999908,-732.9999999999899,-16.0000000000049,-785.9999999999978,1583.9999999999748,-1167.9999999999923,906.0000000000068,267.0000000000101,1063.0000000000027,,7030.999999999996
2020.06.23,1814.0000000000045,1297.999999999999,733.9999999999902,1161.9999999999964,929.9999999999864,-747.9999999999905,-70.99999999999883,-754.9999999999945,1584.9999999999795,-1109.9999999999995,924.9999999999981,215.0000000000034,1075.0000000000036,,7053.999999999976
2020.06.23,1770.000000000005,1266.999999999996,717.9999999999964,1166.0000000000005,933.9999999999905,-730.9999999999945,-54.00000000000959,-759.999999999994,1567.9999999999836,-1105.9999999999945,903.0000000000093,225.00000000000853,1097.0000000000036,,6997.000000000001
2020.06.23,1746.0000000000032,1211.0000000000066,601.000000000007,1119.9999999999989,934.9999999999969,-744.9999999999903,-94.00000000000519,-709.9999999999995,1587.9999999999939,-1087.0000000000032,956.0000000000013,188.0000000000024,1109.0000000000043,,6818.000000000017
2020.06.23,1763.0000000000034,1222.9999999999964,585.9999999999976,1122.0000000000007,943.9999999999893,-760.9999999999957,-111.00000000000554,-715.9999999999944,1612.9999999999995,-1105.9999999999945,992.9999999999994,183.9999999999975,1123.0000000000073,,6857.0
2020.06.23,1777.0000000000064,1255.0000000000061,636.9999999999986,1102.000000000003,940.9999999999918,-750.0,-103.00000000000864,-714.999999999999,1603.999999999985,-1118.9999999999998,991.0000000000085,195.99999999999795,1075.0000000000036,,6890.999999999994
2020.06.24,1737.0000000000107,1271.0,602.999999999998,1120.9999999999943,849.9999999999952,-759.0000000000003,-168.00000000000148,-634.9999999999967,1514.9999999999864,-1115.9999999999995,1012.9999999999973,144.00000000000546,1090.000000000002,,6665.999999999992
2020.06.24,1720.0000000000105,1258.999999999988,638.9999999999895,1103.9999999999939,885.9999999999868,-685.9999999999928,-138.00000000000477,-675.9999999999989,1485.99999999999,-1102.0000000000039,950.0000000000064,159.00000000000603,1043.000000000005,,6643.999999999976
2020.06.24,1788.9999999999961,1275.0000000000039,679.9999999999917,1134.999999999997,908.999999999982,-793.9999999999969,-108.00000000000809,-739.0000000000008,1612.9999999999995,-1134.999999999991,954.0000000000103,213.00000000000807,1082.0000000000052,,6873.999999999996
2020.06.24,1761.9999999999968,1259.9999999999945,612.9999999999969,1146.0000000000025,910.9999999999951,-703.9999999999935,-120.00000000000898,-726.9999999999999,1518.999999999977,-1058.9999999999975,1008.0000000000089,137.00000000000045,1131.0000000000043,,6876.999999999977
2020.06.24,1783.0000000000014,1265.9999999999893,665.9999999999889,1170.9999999999998,926.999999999989,-676.0000000000019,-93.00000000000975,-756.9999999999966,1494.9999999999761,-1019.999999999996,948.0000000000155,137.00000000000045,1127.0000000000002,,6973.999999999956
2020.06.24,1831.0000000000048,1305.0000000000007,706.999999999991,1203.9999999999939,948.9999999999999,-691.0000000000025,-81.00000000000884,-815.9999999999945,1541.9999999999732,-1063.0000000000023,970.0000000000042,167.0000000000016,1140.0000000000077,,7163.999999999969
2020.06.24,1937.000000000011,1374.999999999993,784.0000000000069,1273.0000000000018,1030.999999999982,-786.9999999999919,-57.00000000000705,-870.9999999999995,1745.999999999981,-1212.0000000000032,970.0000000000042,264.00000000001,1194.0000000000061,,7646.999999999995
2020.06.24,1885.0000000000034,1354.999999999995,717.9999999999964,1212.9999999999975,1007.0000000000024,-819.9999999999932,-76.0000000000094,-853.0000000000038,1754.9999999999955,-1250.9999999999905,1018.0000000000077,264.00000000001,1158.0000000000034,,7373.0000000000155
2020.06.24,1916.0000000000066,1404.0000000000052,798.9999999999942,1280.0000000000034,1005.9999999999958,-816.0000000000025,-54.00000000000959,-941.9999999999984,1746.9999999999857,-1268.0000000000007,997.0000000000034,287.00000000000614,1195.0000000000016,,7550.999999999991
2020.06.24,1844.0000000000011,1346.0000000000027,665.9999999999889,1158.0000000000034,953.9999999999882,-780.9999999999917,-113.00000000000753,-831.9999999999994,1643.999999999977,-1182.0000000000023,1063.9999999999982,192.99999999999784,1102.9999999999984,,7063.999999999956
2020.06.24,1822.9999999999968,1392.9999999999998,651.9999999999859,1024.0000000000027,890.9999999999974,-804.000000000002,-145.00000000000622,-841.0000000000028,1605.9999999999945,-1218.999999999994,1151.9999999999975,168.99999999999693,941.9999999999984,,6642.999999999965
2020.06.24,1785.9999999999986,1357.9999999999925,573.0000000000013,941.9999999999984,862.9999999999916,-852.9999999999944,-182.99999999999983,-768.9999999999975,1629.9999999999955,-1240.9999999999995,1196.0000000000193,165.99999999999682,885.999999999998,,6354.000000000002
2020.06.24,1766.000000000001,1326.000000000005,614.0000000000034,953.0000000000039,864.9999999999825,-843.9999999999941,-150.00000000000568,-805.0000000000001,1622.9999999999905,-1215.999999999994,1095.0000000000016,200.00000000000284,875.999999999999,,6302.999999999996
2020.06.24,1707.9999999999984,1333.9999999999907,597.0000000000031,907.9999999999977,795.9999999999967,-837.9999999999939,-168.00000000000148,-768.9999999999975,1536.9999999999777,-1209.9999999999936,1128.000000000018,176.00000000000193,819.9999999999985,,6018.999999999995
