date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.01.18,136.00000000000279,-631.0000000000038,14.999999999987246,-67.99999999999784,595.9999999999966,314.99999999999864,304.9999999999997,22.999999999995246,66.99999999999484,10.000000000005116,0.0,393.9999999999944,-602.0000000000039,-411.0000000000058,215.99999999999397,-160.0000000000108,670.9999999999993,648.0000000000041,924.9999999999981,-403.99999999999636,364.9999999999949,-109.99999999999899,,2299.9999999999477
2021.01.18,207.00000000000162,-615.00000000001,58.99999999998684,-19.99999999999602,571.9999999999948,341.99999999999784,256.0000000000007,-29.00000000001235,96.99999999999153,-1.9999999999953388,-61.999999999995396,404.99999999999983,-580.0000000000125,-387.000000000004,263.99999999999756,-142.00000000001012,612.0000000000125,676.0000000000099,777.9999999999898,-458.999999999989,295.99999999999227,-64.99999999999284,,2202.9999999999577
2021.01.18,171.99999999999437,-673.9999999999968,109.00000000000354,1.9999999999953388,588.0000000000107,361.0000000000002,263.99999999999756,-29.00000000001235,-18.999999999991246,-10.000000000005116,-58.99999999999794,400.00000000000034,-591.9999999999845,-296.9999999999917,256.99999999999613,-202.0000000000124,585.0000000000133,656.9999999999965,744.9999999999957,-477.99999999999443,283.9999999999918,-46.999999999997044,,2017.0000000000116
2021.01.18,127.99999999999478,-611.000000000006,114.99999999999844,-34.99999999999659,513.0000000000078,339.0000000000004,266.999999999995,-63.000000000013046,-24.000000000001798,12.000000000000455,-70.99999999999883,295.99999999999625,-569.9999999999932,-368.9999999999971,305.9999999999841,-209.00000000000318,448.000000000004,567.9999999999907,685.0000000000023,-435.99999999999284,301.00000000000193,-5.999999999994898,,1583.9999999999782
2021.01.18,112.000000000001,-506.9999999999908,129.00000000000134,-19.000000000005457,486.00000000000864,361.9999999999957,281.99999999999335,-53.00000000001415,-48.99999999998794,16.999999999995907,-64.99999999999284,278.00000000000045,-460.00000000000796,-341.99999999999784,422.9999999999956,-256.0000000000002,417.0000000000007,560.0000000000049,676.9999999999943,-426.9999999999925,313.0000000000024,21.999999999999797,,1900.0000000000043
2021.01.18,49.99999999999449,-522.0000000000002,56.99999999999594,-60.000000000002274,421.0000000000047,312.00000000000114,227.99999999999488,78.00000000000028,-85.00000000000173,146.0000000000008,-19.999999999997797,339.99999999999585,-490.0000000000091,-286.00000000000847,374.999999999992,-179.00000000000205,466.00000000001086,611.000000000006,709.0000000000041,-437.9999999999882,286.9999999999919,17.000000000000348,,2016.9999999999836
2021.01.18,19.999999999997797,-417.0000000000007,60.99999999999994,-73.0000000000075,421.0000000000047,292.00000000000335,218.99999999999142,57.99999999998029,-150.99999999999002,165.00000000000625,-5.999999999994898,274.9999999999919,-415.9999999999968,-394.00000000000546,399.9999999999782,-227.00000000000387,466.00000000001086,558.9999999999984,665.0000000000044,-397.99999999999613,292.0000000000016,-7.0000000000014495,,1803.9999999999727
2021.01.18,73.00000000000084,-442.9999999999934,142.99999999998204,-49.99999999999716,480.00000000001376,307.99999999999716,244.99999999999523,12.999999999996348,-119.00000000000244,138.00000000000523,-2.000000000002,246.99999999999721,-424.0000000000066,-395.99999999999636,434.9999999999854,-258.0000000000098,385.00000000001313,472.00000000000574,624.9999999999867,-420.99999999999227,299.99999999999716,-20.999999999993246,,1729.9999999999827
2021.01.18,107.99999999999699,-560.0000000000049,170.00000000000347,-43.99999999999693,533.0000000000057,346.0000000000019,281.99999999999335,71.99999999998319,-107.99999999999699,78.00000000000296,-8.999999999992347,286.99999999999284,-539.999999999992,-353.0000000000033,292.9999999999877,-303.0000000000115,409.0000000000149,493.0000000000101,678.0000000000008,-423.0000000000018,325.00000000000284,-21.999999999999797,,1711.999999999997
2021.01.18,114.00000000000298,-571.9999999999948,134.99999999999625,-60.000000000002274,480.00000000001376,297.00000000000284,251.99999999999667,10.999999999983245,-99.99999999998899,61.99999999999761,-39.00000000000014,310.9999999999946,-558.9999999999975,-292.00000000000335,293.99999999999426,-307.00000000000216,384.00000000000654,483.99999999999557,658.0000000000031,-415.9999999999968,308.9999999999975,-41.9999999999976,,1404.0000000000014
2021.01.18,134.0000000000008,-439.0000000000116,119.00000000000244,-76.00000000000762,384.00000000000654,190.99999999999673,190.99999999999673,-72.0000000000054,-35.00000000000725,31.999999999996476,-93.99999999999409,248.99999999999923,-451.9999999999982,-307.99999999999716,217.99999999998488,-249.00000000000944,329.00000000000153,286.00000000000847,539.0000000000006,-351.99999999998965,271.0000000000008,-82.99999999999974,,782.999999999975
2021.01.18,151.9999999999966,-422.00000000001125,119.00000000000244,-75.00000000000284,390.0000000000015,209.00000000000364,200.00000000000017,-84.0000000000174,-8.000000000008,10.000000000005116,-102.99999999999754,261.0000000000001,-425.00000000001137,-344.99999999999534,195.9999999999962,-253.0000000000001,330.0000000000081,309.0000000000037,554.9999999999944,-337.99999999999386,272.99999999999613,-73.00000000000084,,877.9999999999695
2021.01.18,104.00000000000409,-407.0000000000018,81.9999999999821,-84.00000000000318,395.000000000012,195.00000000000074,190.00000000000128,-116.00000000000499,-21.999999999988695,28.999999999996362,-85.00000000000173,219.99999999999798,-426.9999999999925,-426.9999999999996,271.99999999998334,-254.0000000000049,373.00000000000114,363.0000000000022,601.9999999999915,-337.99999999999386,263.9999999999958,-85.99999999999719,,842.99999999998
2021.01.18,120.99999999999334,-248.00000000000378,71.99999999998319,-66.0000000000025,383.0,187.00000000000384,175.99999999999838,-198.00000000000927,-1.0000000000065512,36.000000000001364,-107.00000000000153,207.00000000000162,-263.00000000000523,-548.9999999999995,330.9999999999924,-193.00000000001205,391.000000000008,347.0000000000084,570.0000000000039,-334.99999999999375,239.00000000000432,-100.00000000000009,,999.9999999999644
2021.01.18,82.00000000000429,-235.00000000000742,45.99999999999049,-135.99999999999568,336.00000000000296,204.00000000000418,173.00000000000094,-182.0000000000155,-41.000000000002146,40.00000000000625,-81.9999999999932,180.0000000000024,-312.9999999999882,-547.999999999993,452.99999999999227,-252.00000000000955,355.0000000000164,387.000000000004,610.9999999999837,-358.99999999999466,265.99999999999113,-83.9999999999952,,901.0000000000047
2021.01.18,73.99999999999629,-178.99999999999582,26.999999999999247,-125.0,334.9999999999964,222.99999999999542,188.9999999999947,-219.00000000001364,-17.000000000000348,55.00000000000682,-90.0000000000012,174.99999999999181,-240.99999999998545,-514.9999999999987,494.9999999999788,-198.0000000000075,374.0000000000077,449.0000000000105,654.9999999999834,-345.9999999999894,277.000000000001,-24.999999999997247,,1372.9999999999727
2021.01.18,76.99999999999375,-143.00000000000423,5.999999999994898,-156.99999999999648,299.00000000000483,185.00000000000182,192.99999999999872,-226.00000000001506,-4.000000000004,46.00000000000648,-90.99999999999665,164.99999999999292,-236.99999999999477,-513.9999999999923,467.99999999997954,-215.0000000000034,357.00000000000733,419.9999999999982,695.9999999999856,-337.99999999999386,302.99999999999727,-36.999999999998145,,1252.9999999999625
2021.01.18,105.99999999999498,-100.0000000000112,45.99999999999049,-138.00000000000523,313.00000000000773,197.00000000000273,217.0000000000005,-320.00000000000915,12.000000000012001,12.000000000000455,-127.99999999999478,117.00000000000044,-181.0000000000116,-557.9999999999918,558.9999999999984,-236.0000000000042,328.00000000001717,409.99999999999926,732.9999999999836,-343.9999999999941,338.99999999999864,-26.999999999999247,,1356.999999999985
2021.01.18,153.99999999999858,-140.99999999999113,61.99999999998429,-103.9999999999992,319.0000000000026,234.00000000000088,259.9999999999936,-302.0000000000023,35.00000000000725,-1.0000000000047748,-136.99999999999824,139.00000000000023,-195.99999999999795,-506.9999999999908,595.9999999999966,-216.99999999999875,345.0000000000175,461.0000000000003,785.9999999999978,-352.99999999999443,349.9999999999943,16.0000000000049,,1799.0000000000211
2021.01.18,132.99999999999423,-76.0000000000094,59.99999999999339,-118.99999999999977,327.99999999999494,248.99999999999923,256.99999999999613,-311.0000000000168,26.999999999999247,4.9999999999954525,-132.99999999999423,129.9999999999968,-146.99999999999136,-584.0000000000067,653.999999999999,-225.00000000000853,365.0000000000153,502.00000000000244,777.0000000000055,-373.9999999999952,356.9999999999993,23.00000000000635,,1897.9999999999752
2021.01.18,127.99999999999478,-90.00000000001229,34.000000000000696,-114.00000000000432,290.00000000001245,275.000000000003,252.99999999999213,-284.00000000001756,25.999999999992696,18.000000000000682,-122.99999999999534,136.00000000000279,-170.99999999999227,-550.9999999999903,688.9999999999841,-222.0000000000084,310.0000000000103,533.99999999999,767.9999999999909,-381.0000000000002,358.0000000000041,43.999999999999595,,1926.9999999999575
2021.01.18,102.00000000000209,-58.000000000002494,10.999999999983245,-120.99999999999511,273.0000000000121,280.00000000000244,254.99999999999412,-272.00000000000557,29.00000000001235,25.000000000005684,-127.99999999999478,141.99999999999767,-147.99999999999613,-536.0000000000032,760.9999999999894,-205.0000000000125,297.9999999999983,575.9999999999987,797.9999999999876,-385.9999999999957,358.99999999999466,75.00000000000284,,2129.999999999976
2021.01.18,102.00000000000209,-34.000000000000696,-7.0000000000014495,-125.0,246.00000000001288,221.00000000000452,252.99999999999213,-278.00000000000045,35.999999999991594,46.00000000000648,-132.99999999999423,151.9999999999966,-127.9999999999859,-520.9999999999936,642.9999999999936,-167.0000000000016,327.00000000001063,506.9999999999908,846.9999999999977,-378.0000000000001,361.0000000000042,55.000000000005045,,2025.00000000003
2021.01.18,104.99999999999955,-52.000000000007596,7.999999999985796,-117.00000000000443,253.00000000001432,212.00000000000108,198.99999999999363,-276.00000000000955,45.000000000006146,54.000000000002046,-129.00000000000134,151.00000000000114,-123.99999999999523,-476.0000000000098,591.9999999999925,-161.00000000000136,331.999999999999,483.0000000000112,713.9999999999924,-358.99999999999466,304.9999999999926,43.00000000000415,,1801.9999999999718
2021.01.18,105.99999999999498,-14.000000000002899,8.999999999992347,-138.9999999999958,165.00000000001512,205.99999999999508,193.99999999999417,-284.00000000001756,32.0000000000098,19.000000000005457,-174.99999999999181,137.9999999999937,-129.99999999999545,-476.0000000000098,623.9999999999801,-206.00000000000307,223.00000000001762,443.99999999999994,678.0000000000008,-353.9999999999992,301.9999999999925,47.00000000000814,,1408.9999999999843
2021.01.18,119.99999999999788,-21.00000000000435,31.000000000003247,-134.00000000000034,192.99999999999872,219.99999999999798,198.99999999999363,-304.9999999999997,32.0000000000098,9.000000000000341,-176.99999999999383,124.99999999999733,-121.00000000000932,-395.99999999999636,630.9999999999816,-213.00000000000807,207.00000000000162,445.0000000000065,669.9999999999928,-361.99999999999477,313.99999999999295,92.00000000000318,,1558.999999999971
2021.01.18,68.99999999999685,-22.0000000000109,14.000000000002899,-143.00000000000068,191.00000000000784,234.00000000000088,202.9999999999976,-316.0000000000052,-1.0000000000065512,-15.000000000000568,-159.9999999999935,119.99999999999788,-126.00000000000477,-496.99999999999187,660.9999999999783,-203.00000000000296,215.00000000000963,465.0000000000043,649.999999999995,-402.000000000001,311.9999999999976,106.00000000000608,,1354.999999999977
2021.01.19,56.0000000000005,-72.0000000000054,27.999999999983594,-120.00000000000455,170.00000000000347,265.0000000000041,235.99999999999176,-280.9999999999979,-69.9999999999923,-155.9999999999917,-117.00000000000044,68.99999999999685,-150.00000000000568,-503.000000000009,618.9999999999918,-212.0000000000033,162.00000000001768,473.99999999999665,617.0000000000009,-464.9999999999892,325.00000000000284,86.0000000000083,,960.9999999999989
2021.01.19,75.9999999999983,-140.0000000000068,38.99999999998904,-109.99999999999943,191.00000000000784,219.99999999999798,212.99999999999653,-253.00000000001432,12.000000000012001,16.999999999995907,-127.99999999999478,124.99999999999733,-212.99999999999386,-408.00000000000836,520.9999999999936,-185.00000000000227,165.00000000001512,388.9999999999949,662.9999999999914,-435.99999999999284,313.0000000000024,43.999999999999595,,1114.999999999979
2021.01.19,93.99999999999409,-90.99999999999665,39.999999999995595,-117.00000000000443,228.00000000000597,233.00000000000543,217.99999999999596,-264.0000000000198,22.0000000000109,7.999999999995566,-161.99999999999548,136.00000000000279,-158.99999999999181,-441.0000000000025,613.9999999999812,-205.0000000000125,260.0000000000158,486.00000000000864,727.9999999999953,-384.00000000000034,319.0000000000026,80.99999999999774,,1643.999999999984
2021.01.19,129.00000000000134,-90.99999999999665,32.999999999994145,-114.00000000000432,229.00000000001253,217.0000000000005,191.99999999999218,-260.0000000000158,49.99999999999449,19.000000000005457,-159.9999999999935,164.99999999999292,-170.99999999999227,-371.00000000001023,582.999999999978,-190.00000000001194,275.000000000003,462.9999999999912,702.0000000000026,-334.99999999999375,283.9999999999918,67.00000000000594,,1715.9999999999477
2021.01.19,92.99999999999864,-56.000000000011596,-43.999999999999595,-129.0000000000049,146.00000000000168,99.00000000000463,117.99999999999588,-333.0000000000055,55.000000000005045,42.00000000000159,-190.00000000000128,149.99999999999457,-126.00000000000477,-405.0000000000109,455.99999999998977,-159.00000000000603,236.00000000001398,340.9999999999913,587.9999999999885,-299.99999999999716,215.0000000000034,-12.000000000000899,,784.9999999999465
2021.01.19,58.99999999999794,18.999999999991246,-114.99999999999844,-144.00000000000546,79.00000000000685,29.999999999996696,60.99999999999994,-358.9999999999982,90.00000000001229,34.99999999999659,-214.99999999999852,139.99999999999568,-72.00000000000273,-411.0000000000058,393.99999999998323,-128.0000000000001,217.0000000000005,276.00000000000955,509.00000000000387,-239.99999999999488,135.99999999999568,-52.99999999999194,,307.9999999999939
2021.01.19,93.99999999999409,49.99999999999449,-112.000000000001,-90.00000000000341,43.999999999999595,29.000000000001247,-17.000000000000348,-421.0000000000047,113.00000000000753,87.0000000000033,-246.99999999999721,131.99999999999878,10.99999999999568,-397.0000000000029,415.99999999999415,-49.000000000006594,217.0000000000005,282.0000000000045,409.99999999999926,-159.9999999999966,27.999999999991587,-22.999999999995246,,396.9999999999768
2021.01.19,68.00000000000139,157.99999999999147,-155.00000000001623,-43.00000000000637,-7.0000000000014495,-27.999999999994696,-21.00000000000435,-453.0000000000145,141.00000000001333,165.00000000000625,-256.99999999999613,115.99999999999389,193.9999999999884,-451.0000000000014,384.9999999999909,74.99999999998863,224.000000000002,212.99999999999653,438.9999999999894,-60.99999999999284,12.999999999991019,-69.9999999999923,,644.9999999999329
2021.01.19,58.000000000002494,130.99999999999224,-158.99999999999804,33.00000000000125,-4.999999999988347,-70.99999999999883,-58.000000000002494,-469.0000000000083,134.00000000001188,263.00000000000523,-237.99999999999378,85.99999999999719,262.00000000000045,-485.0000000000021,358.9999999999982,168.99999999999693,226.99999999999943,137.9999999999937,358.9999999999982,0.0,-117.00000000000443,-112.000000000001,,504.9999999999998
2021.01.19,53.999999999998494,141.99999999999767,-165.00000000001512,90.99999999999397,-9.999999999998899,-73.99999999999629,-48.000000000003595,-442.00000000000904,134.00000000001188,358.99999999999466,-261.0000000000001,102.00000000000209,449.99999999998863,-445.99999999999085,278.9999999999848,259.9999999999909,222.00000000001108,133.99999999998968,388.9999999999949,123.00000000000466,-191.0000000000025,-109.99999999999899,,991.999999999948
2021.01.19,92.00000000000318,110.99999999999443,-150.00000000000568,182.00000000000216,-11.999999999989797,-85.99999999999719,-41.000000000002146,-433.0000000000167,164.99999999999292,415.00000000000625,-266.999999999995,142.99999999999312,485.00000000001364,-388.9999999999949,201.99999999999108,364.9999999999949,221.00000000000452,104.99999999999955,400.00000000000034,156.0000000000059,-210.00000000000796,-131.99999999999878,,1321.9999999999936
2021.01.19,90.99999999999665,147.99999999999258,-172.0000000000166,197.00000000000273,-49.99999999999449,-117.99999999999588,-57.00000000000705,-439.0000000000116,178.99999999999582,420.0000000000017,-290.00000000000136,156.00000000000057,509.00000000001455,-336.00000000000296,151.9999999999966,399.9999999999915,185.00000000001293,55.000000000005045,380.00000000000256,204.00000000000773,-216.99999999999875,-139.00000000000023,,1257.999999999992
2021.01.19,104.00000000000409,140.99999999999113,-160.00000000000458,173.99999999999238,-21.00000000000435,-63.00000000000195,0.999999999995449,-449.0000000000105,197.00000000000273,371.9999999999999,-288.9999999999948,149.99999999999457,477.00000000000387,-347.9999999999928,284.9999999999797,357.9999999999899,217.0000000000005,161.00000000001114,513.9999999999923,163.0000000000109,-129.0000000000049,-85.99999999999719,,1768.9999999999573
2021.01.19,112.99999999999643,150.00000000000568,-156.00000000000057,180.99999999999739,-48.000000000003595,-100.99999999999554,-4.999999999999449,-461.0000000000003,202.00000000001327,373.9999999999952,-307.0000000000017,151.00000000000114,481.9999999999993,-353.0000000000033,175.99999999999838,369.99999999999034,177.00000000000495,62.99999999999084,478.999999999985,196.00000000001216,-134.00000000000034,-129.9999999999968,,1418.9999999999886
2021.01.19,112.000000000001,170.00000000000347,-151.00000000001222,186.9999999999976,-69.9999999999923,-107.00000000000153,-26.999999999999247,-489.0000000000061,201.00000000000674,388.00000000000523,-313.99999999999204,127.99999999999478,512.0000000000005,-344.00000000001097,175.99999999999838,376.99999999999534,151.9999999999966,56.000000000011596,435.9999999999919,227.00000000000387,-162.00000000000614,-122.99999999999534,,1334.999999999991
2021.01.19,119.99999999999788,143.99999999998857,-158.0000000000137,185.99999999999284,-43.999999999999595,-63.00000000000195,-7.0000000000014495,-497.0000000000141,200.00000000000017,367.00000000000443,-305.99999999999517,126.99999999999933,489.0000000000043,-417.0000000000007,283.99999999999534,352.99999999999443,180.0000000000024,137.00000000000932,479.99999999999153,127.00000000000955,-150.00000000000568,-80.99999999999774,,1470.99999999996
2021.01.19,107.00000000000153,180.0000000000024,-165.00000000001512,191.99999999999307,4.000000000004,-58.000000000002494,-11.00000000000545,-504.9999999999999,202.00000000001327,379.99999999999545,-286.99999999999284,127.99999999999478,542.0000000000016,-425.99999999999307,292.9999999999877,382.99999999999557,222.00000000001108,147.00000000000824,453.99999999999886,158.00000000000125,-153.0000000000058,-102.99999999999754,,1683.9999999999966
2021.01.19,100.00000000000009,139.00000000000023,-165.9999999999995,219.99999999999886,-21.999999999988695,-60.99999999999994,-6.0000000000060005,-470.9999999999992,194.0000000000053,412.00000000000614,-287.9999999999994,139.00000000000023,528.9999999999964,-367.0000000000062,281.99999999998226,390.00000000000057,212.00000000001216,154.0000000000097,461.0000000000003,186.00000000000705,-153.0000000000058,-91.99999999999208,,1792.0000000000225
2021.01.19,95.99999999999609,-28.000000000005798,-171.00000000001003,251.00000000000477,-24.000000000001798,-63.99999999999739,15.999999999993797,-448.000000000004,192.99999999999872,376.99999999999534,-281.99999999999335,149.99999999999457,418.00000000000637,-375.9999999999986,197.99999999998707,382.99999999999557,219.00000000001364,160.00000000000458,536.0000000000032,170.0000000000017,-158.00000000000125,-100.00000000000009,,1515.9999999999832
2021.01.19,51.000000000001044,39.999999999995595,-266.0000000000107,197.00000000000273,5.000000000010552,-122.99999999999534,-23.00000000000635,-422.00000000001125,161.00000000001114,415.9999999999968,-273.9999999999965,173.00000000000094,462.99999999999386,-455.0000000000054,126.99999999998823,378.9999999999907,236.00000000001398,154.99999999999403,527.9999999999951,191.0000000000025,-173.00000000000182,-193.99999999999417,,1191.9999999999757
