date,USDCHF,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,GBPAUD,EURJPY,EURCAD,EURNZD,AUDCAD,NZDCAD,empty,sum
2016.02.08,-231.0000000000034,-55.000000000005045,42.999999999993044,-229.99999999999687,609.0000000000151,332.9999999999984,-159.9999999999935,144.99999999997294,367.999999999995,123.99999999999079,-407.0000000000018,-167.00000000000603,-280.9999999999979,,90.99999999996072
2016.02.08,-268.0000000000016,-100.99999999999554,42.999999999993044,-195.00000000000074,653.0000000000147,322.9999999999933,-180.0000000000024,240.9999999999801,338.0000000000223,186.99999999998164,-397.0000000000029,-121.99999999999989,-231.0000000000034,,290.9999999999785
2016.02.08,-290.9999999999968,-130.99999999999224,53.00000000001415,-190.00000000000128,672.0000000000059,311.00000000000705,-207.00000000000162,158.99999999997584,328.00000000000296,238.99999999998923,-425.0000000000087,-140.0000000000068,-217.99999999999596,,159.99999999999153
2016.02.08,-248.00000000000378,-95.00000000000064,195.9999999999962,-256.99999999999613,696.0000000000077,436.00000000000705,-249.99999999999466,76.99999999997154,461.00000000001273,347.9999999999928,-543.0000000000045,-136.00000000000279,-217.99999999999596,,466.9999999999897
2016.02.08,-258.9999999999981,-113.00000000000753,249.00000000001032,-200.00000000000017,714.999999999999,549.0000000000066,-282.99999999999994,-39.00000000003345,576.0000000000218,429.99999999999704,-426.00000000001523,-153.00000000000313,-104.99999999999955,,940.9999999999775
2016.02.08,-241.99999999999778,-28.000000000005798,174.00000000000747,-195.00000000000074,697.9999999999986,534.000000000006,-229.00000000000142,-92.0000000000254,634.0000000000146,225.99999999999287,-282.0000000000045,-241.99999999999778,-146.99999999999713,,808.999999999989
2016.02.08,-275.99999999999847,-38.99999999998904,181.00000000000892,-180.99999999999784,636.0000000000143,486.0000000000042,-263.0000000000021,-214.0000000000253,611.9999999999948,249.99999999999466,-259.0000000000092,-218.00000000000708,-119.00000000000244,,595.9999999999854
2016.02.08,-270.0000000000036,2.0000000000131024,236.00000000001398,-220.99999999999343,614.0000000000034,579.9999999999983,-283.99999999999534,-218.00000000000708,756.0000000000002,253.99999999999866,-298.00000000002046,-175.00000000000293,-143.00000000000423,,833.0000000000006
2016.02.08,-226.99999999999943,15.999999999993797,351.99999999999676,-278.9999999999959,693.9999999999947,534.9999999999966,-314.99999999999864,-350.9999999999902,664.0000000000157,363.9999999999866,-430.00000000001927,-252.0000000000078,-144.99999999999514,,625.9999999999776
2016.02.08,-280.9999999999979,-42.999999999993044,320.00000000000915,-246.99999999999721,876.9999999999944,408.00000000000125,-332.99999999999443,-330.00000000003024,516.0000000000196,410.99999999998363,-426.9999999999996,-340.00000000000693,-121.00000000000443,,409.99999999998454
2016.02.08,-87.99999999999919,161.99999999999548,565.9999999999999,-341.0000000000024,731.9999999999993,427.99999999999727,-324.9999999999975,-601.0000000000293,540.0000000000205,400.00000000000034,-363.0000000000022,-378.00000000000057,-87.99999999999919,,643.9999999999825
2016.02.08,-144.99999999999514,130.99999999999224,356.00000000000074,-305.99999999999517,330.0000000000081,378.0000000000001,-258.0000000000027,-1072.0000000000064,507.000000000005,209.9999999999991,-317.0000000000117,-429.0000000000016,-180.0000000000024,,-795.0000000000098
2016.02.08,-104.99999999999955,384.00000000000654,316.0000000000052,-429.0000000000016,381.0000000000091,243.99999999999977,-210.99999999999451,-906.9999999999911,600.9999999999991,-185.99999999999727,-254.00000000002086,-453.0000000000034,-378.00000000000057,,-996.9999999999892
2016.02.08,-27.999999999994696,368.9999999999971,-21.00000000000435,-154.99999999999403,292.00000000000335,126.00000000000477,21.999999999999797,-107.99999999999699,356.00000000002296,-543.0000000000045,414.9999999999876,-322.00000000000006,-222.99999999999542,,180.00000000002555
2016.02.08,-29.999999999996696,320.9999999999935,76.0000000000094,-173.00000000000094,-34.99999999998504,96.9999999999942,-31.999999999998696,-556.0000000000009,276.00000000001046,-362.00000000001785,303.9999999999932,-243.00000000000432,-182.00000000000438,,-539.0000000000081
2016.02.08,-95.99999999999609,201.00000000000674,42.0000000000087,-137.9999999999937,-151.9999999999966,4.9999999999954525,-61.999999999995396,-811.0000000000284,117.999999999995,-235.00000000000742,206.99999999997942,-246.00000000000176,-155.00000000000514,,-1322.0000000000393
2016.02.08,-475.0000000000032,-320.9999999999935,-192.99999999999872,-107.00000000000153,-156.99999999998494,-471.00000000000364,-210.99999999999451,-1461.0000000000234,-528.9999999999964,224.000000000002,-507.000000000013,-353.0000000000033,-268.0000000000016,,-4829.000000000016
2016.02.08,-463.0000000000023,-207.00000000000162,-8.999999999992347,-147.99999999999258,42.0000000000087,-477.99999999999443,-300.99999999999574,-1414.0000000000264,-405.9999999999775,268.9999999999859,-436.00000000001415,-339.0000000000004,-204.00000000000418,,-4094.0000000000064
2016.02.08,-302.0000000000023,-222.99999999999542,-150.00000000000568,-78.99999999999574,-187.99999999998818,-674.9999999999972,-114.00000000000298,-1018.0000000000077,-854.9999999999898,139.9999999999846,-281.0000000000201,-252.0000000000078,-202.0000000000022,,-4199.000000000031
2016.02.08,-324.00000000000205,-253.99999999999866,-685.0000000000023,-4.999999999999449,-483.99999999999557,-706.0000000000031,148.0000000000037,-1004.0000000000049,-901.9999999999868,-413.00000000001893,-147.00000000000824,-401.00000000000693,-451.9999999999969,,-5629.000000000021
2016.02.08,-551.0000000000015,-526.9999999999886,-459.99999999999375,177.00000000000495,-248.00000000000378,-759.0000000000003,-93.99999999999409,-1025.0000000000093,-984.9999999999852,237.99999999998266,-93.00000000000975,-167.00000000000603,-46.999999999997044,,-4541.000000000003
2016.02.08,-454.9999999999943,-374.999999999992,-492.0000000000035,80.99999999999774,-187.00000000000384,-694.0000000000026,-46.00000000000159,-970.0000000000042,-858.0000000000041,-30.0000000000189,-102.00000000000209,-319.99999999999807,-202.0000000000022,,-4650.000000000029
2016.02.08,-192.99999999999872,-248.99999999998812,-368.9999999999971,36.999999999998145,-551.9999999999969,-590.0000000000034,78.99999999999574,-1157.0000000000302,-936.9999999999834,-70.0000000000145,-26.0000000000149,-331.0000000000035,-182.99999999999983,,-4541.000000000037
2016.02.08,-126.0000000000039,-99.99999999998899,-478.999999999985,38.0000000000047,-648.0000000000041,-631.0000000000002,189.00000000000583,-1079.0000000000077,-897.9999999999961,-399.00000000001603,183.99999999998417,-375.0000000000031,-255.00000000000523,,-4579.000000000016
2016.02.08,122.99999999999534,-41.99999999998649,-617.0000000000009,78.00000000000028,-994.9999999999903,-748.0000000000047,433.0000000000056,-1047.0000000000202,-1275.999999999982,-632.0000000000103,389.99999999997925,-458.9999999999983,-292.9999999999988,,-5085.000000000012
2016.02.08,116.00000000000499,32.999999999994145,-702.0000000000026,23.00000000000635,-1292.0000000000043,-888.0000000000052,472.00000000000574,-1536.0000000000261,-1337.9999999999939,-834.0000000000014,352.9999999999811,-548.0000000000041,-426.9999999999996,,-6568.0000000000455
2016.02.08,385.000000000002,346.0000000000019,-375.9999999999986,-97.9999999999981,-1251.000000000002,-593.9999999999941,500.9999999999959,-1515.0000000000218,-1006.0000000000002,-906.0000000000068,528.9999999999795,-604.0000000000045,-373.99999999999653,,-4963.000000000044
2016.02.08,250.00000000000577,272.00000000000557,-221.99999999998886,-200.99999999999562,-1022.9999999999961,-582.9999999999984,326.0000000000041,-1691.0000000000202,-905.9999999999775,-636.0000000000143,157.99999999999147,-607.0000000000019,-417.0000000000007,,-5279.999999999986
2016.02.08,178.99999999999582,212.99999999999653,22.0000000000109,-197.00000000000273,-892.0000000000039,-578.9999999999935,148.0000000000037,-1810.0000000000005,-872.9999999999905,-278.00000000000045,74.99999999998064,-504.9999999999999,-255.00000000000523,,-4752.000000000009
2016.02.08,136.00000000000279,229.99999999999687,-93.99999999999409,-185.99999999999727,-855.0000000000058,-802.0000000000067,172.00000000000549,-1596.0000000000196,-1042.0000000000016,-432.0000000000102,122.99999999998423,-468.9999999999972,-314.99999999999864,,-5130.000000000042
2016.02.08,280.9999999999979,324.9999999999975,-174.99999999999181,-186.99999999999272,-960.0000000000053,-722.999999999999,319.99999999999807,-1365.0000000000161,-1036.0000000000014,-653.999999999999,270.99999999999903,-487.0000000000041,-368.9999999999971,,-4759.000000000014
2016.02.08,504.9999999999999,479.99999999999153,-236.99999999999832,-195.9999999999962,-1234.9999999999861,-719.9999999999989,514.9999999999987,-1166.0000000000005,-1145.9999999999866,-943.000000000005,483.99999999999557,-463.0000000000023,-424.9999999999976,,-4546.999999999986
2016.02.08,458.9999999999983,492.0000000000035,-517.9999999999962,-107.00000000000153,-1248.0000000000045,-650.0000000000057,622.9999999999958,-972.0000000000173,-990.9999999999854,-1271.0,728.9999999999797,-517.0000000000008,-487.99999999999955,,-4459.000000000034
2016.02.08,609.000000000004,700.999999999996,-371.99999999999454,-78.99999999999574,-1305.0000000000007,-509.00000000000034,658.9999999999985,-879.0000000000298,-793.9999999999827,-1398.0000000000105,1113.9999999999927,-478.0000000000006,-355.0000000000053,,-3086.0000000000286
2016.02.08,519.0000000000028,605.0000000000111,-302.9999999999866,-105.99999999999498,-1255.9999999999905,-462.99999999999386,556.9999999999964,-1063.9999999999982,-734.9999999999852,-1187.0000000000048,893.9999999999948,-461.0000000000003,-343.9999999999999,,-3343.9999999999495
2016.02.08,446.9999999999974,483.99999999999557,-348.9999999999993,-112.000000000001,-1175.9999999999993,-397.99999999999613,528.0000000000063,-1126.0000000000048,-706.9999999999936,-1070.0000000000155,697.9999999999986,-504.00000000000443,-383.0,,-3668.0000000000164
2016.02.08,434.000000000001,540.0000000000072,-303.9999999999932,-110.99999999999443,-1083.9999999999961,-266.9999999999959,495.9999999999964,-993.0000000000216,-483.0000000000041,-1097.999999999999,789.9999999999797,-463.0000000000023,-349.99999999999477,,-2893.0000000000173
2016.02.08,436.00000000000307,496.99999999999187,-262.00000000000665,-103.99999999999298,-1119.0000000000034,-283.00000000000125,487.0000000000041,-1093.0000000000107,-491.9999999999902,-994.000000000006,713.9999999999924,-426.00000000000415,-302.9999999999977,,-2942.000000000022
2016.02.09,443.0000000000045,557.0000000000075,-248.00000000000378,-103.99999999999298,-1082.9999999999895,-400.0000000000057,487.99999999999955,-1009.9999999999998,-597.9999999999848,-1059.00000000001,780.9999999999873,-412.00000000000125,-297.00000000000284,,-2941.9999999999914
2016.02.09,426.9999999999996,573.0000000000013,-341.99999999999784,-27.999999999994696,-1149.0,-650.9999999999962,516.0000000000053,-1048.0000000000266,-811.9999999999834,-1173.0000000000018,1016.9999999999791,-446.9999999999974,-246.99999999999721,,-3364.00000000001
2016.02.09,443.0000000000045,570.0000000000039,-334.9999999999964,-13.999999999991797,-1156.999999999986,-566.9999999999931,517.9999999999962,-776.0000000000211,-771.9999999999914,-1161.000000000012,1069.9999999999932,-328.0000000000061,-221.00000000000452,,-2730.0000000000045
2016.02.09,390.99999999999693,473.0000000000123,-306.9999999999906,-8.999999999992347,-1041.000000000003,-474.00000000000375,473.0000000000012,-672.0000000000059,-724.9999999999943,-1009.0000000000155,924.9999999999981,-292.00000000000335,-204.99999999999963,,-2471.9999999999995
2016.02.09,448.000000000004,455.0000000000054,-390.9999999999858,-8.999999999992347,-1228.9999999999911,-477.99999999999443,556.9999999999964,-621.0000000000271,-824.9999999999886,-1076.0000000000102,915.9999999999835,-252.0000000000078,-261.0000000000001,,-2766.0000000000077
2016.02.09,526.0000000000042,591.0000000000082,-517.9999999999962,182.99999999999983,-1353.000000000004,-617.999999999995,673.0000000000014,335.9999999999808,-924.999999999983,-1406.0000000000184,1603.9999999999832,120.99999999999334,-87.99999999999919,,-874.0000000000255
2016.02.09,594.0000000000057,656.9999999999965,-400.00000000000034,141.99999999999767,-1316.0000000000061,-704.9999999999983,661.9999999999959,339.0000000000004,-1036.0000000000014,-1365.0000000000161,1615.9999999999952,115.99999999999389,-53.999999999998494,,-750.0000000000358
2016.02.09,597.9999999999985,666.000000000011,-409.99999999999926,133.00000000000534,-1380.0000000000034,-677.0000000000067,667.0000000000065,215.99999999999397,-997.9999999999905,-1392.9999999999998,1608.9999999999939,83.9999999999952,-73.99999999999629,,-958.9999999999917
2016.02.09,558.9999999999984,619.9999999999983,-465.0000000000043,221.99999999999997,-1384.9999999999918,-1022.9999999999961,670.9999999999993,209.9999999999991,-1384.999999999991,-1385.000000000014,1749.0000000000005,88.99999999999464,12.999999999996348,,-1510.0000000000105
2016.02.09,626.9999999999998,739.0000000000008,-428.9999999999905,253.99999999999866,-1469.9999999999936,-1048.0000000000018,695.9999999999966,415.9999999999719,-1359.9999999999852,-1507.0000000000139,2028.9999999999918,200.99999999999562,82.99999999999974,,-769.00000000003
2016.02.09,814.9999999999991,924.9999999999981,-442.9999999999934,330.0000000000081,-1680.999999999999,-1331.9999999999936,841.0000000000028,744.9999999999957,-1715.0000000000034,-1782.0000000000168,2506.9999999999927,314.0000000000032,180.99999999999784,,-295.000000000009
2016.02.09,714.0000000000035,682.0000000000048,-411.99999999999017,252.0000000000078,-1594.999999999991,-1195.999999999998,753.0000000000036,235.99999999999176,-1705.9999999999889,-1412.0000000000132,1942.9999999999836,126.99999999999933,92.00000000000318,,-1521.9999999999834
2016.02.09,648.9999999999995,663.0000000000135,-439.99999999999596,284.0000000000065,-1543.0000000000055,-1209.0000000000032,722.0000000000005,320.00000000000915,-1659.9999999999966,-1418.0000000000082,1978.9999999999975,178.00000000000037,114.00000000000298,,-1360.999999999979
2016.02.09,653.0000000000035,666.000000000011,-431.0000000000036,272.00000000000557,-1543.0000000000055,-1275.9999999999964,714.0000000000035,367.99999999996834,-1735.99999999999,-1416.0000000000173,1953.999999999989,212.99999999999653,105.99999999999498,,-1456.0000000000402
2016.02.09,624.9999999999977,639.0000000000118,-431.99999999998795,263.0000000000021,-1539.999999999986,-1265.0000000000005,695.0000000000011,302.9999999999866,-1711.999999999989,-1377.000000000006,1887.9999999999786,202.9999999999976,92.99999999999864,,-1616.999999999995
2016.02.09,597.9999999999985,646.0000000000132,-414.9999999999876,191.00000000000784,-1492.9999999999889,-1069.9999999999932,668.9999999999974,188.9999999999947,-1450.9999999999934,-1370.0000000000045,1721.999999999979,156.99999999999602,0.999999999995449,,-1625.9999999999854
2016.02.09,661.9999999999959,669.9999999999928,-428.9999999999905,138.00000000000477,-1580.0000000000036,-1054.000000000002,719.9999999999984,46.999999999997044,-1497.9999999999905,-1412.9999999999975,1627.0000000000007,73.99999999999629,-80.00000000000229,,-2116.0000000000005
2016.02.09,568.0000000000018,531.9999999999991,-448.000000000004,161.00000000000003,-1615.9999999999952,-1010.0000000000051,667.0000000000065,-126.00000000002609,-1483.9999999999804,-1246.0000000000139,1451.9999999999866,95.00000000000064,-60.00000000000449,,-2515.000000000035
2016.02.09,526.9999999999997,435.9999999999919,-523.9999999999911,129.00000000000134,-1560.9999999999902,-757.000000000005,675.0000000000034,-198.00000000000927,-1262.0000000000005,-1199.0000000000168,1235.9999999999927,7.0000000000014495,-141.99999999999767,,-2633.0000000000205
2016.02.09,553.999999999999,405.0000000000109,-253.99999999999866,34.000000000000696,-1302.0000000000032,-635.0000000000051,561.0000000000003,-84.0000000000174,-1207.9999999999984,-853.9999999999992,951.9999999999973,42.999999999993044,-110.99999999999443,,-1899.000000000015
2016.02.09,722.9999999999959,583.0000000000002,-127.99999999999478,67.00000000000594,-1381.9999999999943,-599.0000000000038,616.0000000000055,365.99999999999966,-1182.9999999999927,-958.0000000000144,1298.9999999999834,229.99999999999687,17.000000000000348,,-349.0000000000121
2016.02.09,639.0000000000007,331.999999999999,1.0000000000065512,150.00000000000568,-1390.9999999999866,-466.99999999999875,487.99999999999955,496.9999999999697,-1216.9999999999845,-463.0000000000134,1140.999999999992,473.0000000000012,219.99999999999798,,402.999999999989
2016.02.09,609.000000000004,348.9999999999993,38.0000000000047,173.00000000000094,-1392.9999999999998,-573.9999999999981,448.9999999999994,604.9999999999667,-1274.9999999999773,-451.0000000000014,1218.9999999999923,581.9999999999936,272.00000000000557,,602.9999999999899
2016.02.09,773.0000000000015,436.9999999999985,-39.999999999995595,153.99999999999858,-1558.9999999999993,-400.0000000000057,604.0000000000045,607.9999999999864,-1200.9999999999934,-657.0000000000186,1310.9999999999955,483.99999999999557,195.00000000000074,,708.9999999999686
2016.02.09,809.0000000000042,499.000000000005,378.00000000001165,0.0,-1441.0000000000034,-275.99999999999625,422.00000000000017,449.0000000000105,-1042.0000000000016,-275.000000000003,1011.9999999999907,580.0000000000027,260.00000000000466,,1375.000000000025
2016.02.09,1088.9999999999955,696.999999999992,343.00000000000443,9.00000000000345,-1727.9999999999961,39.00000000000148,638.0000000000052,680.9999999999761,-830.9999999999889,-588.0000000000107,1332.999999999984,592.9999999999991,248.99999999999923,,2523.9999999999645
2016.02.09,1083.9999999999961,784.0000000000069,238.0000000000049,87.99999999999919,-1885.9999999999877,-66.0000000000025,690.0000000000017,587.9999999999885,-840.0000000000034,-822.0000000000116,1666.9999999999964,583.9999999999957,288.9999999999948,,2397.9999999999795
2016.02.09,1022.0000000000007,713.9999999999924,165.9999999999995,162.0000000000066,-2063.999999999999,-331.00000000000307,682.0000000000048,457.9999999999807,-1127.999999999986,-809.9999999999997,1745.999999999981,653.999999999999,336.00000000000296,,1606.9999999999798
2016.02.09,1097.999999999999,743.0000000000048,-49.99999999999449,367.0000000000062,-2312.0000000000027,-298.0000000000018,844.0000000000003,838.9999999999898,-1161.0000000000014,-1093.0000000000107,2321.9999999999795,776.9999999999943,483.99999999999557,,2559.999999999958
2016.02.09,1151.000000000002,868.000000000002,-173.00000000000094,382.00000000000455,-2367.9999999999923,-406.0000000000059,946.9999999999978,1497.9999999999993,-1209.9999999999795,-1405.0000000000118,2550.9999999999923,991.9999999999928,424.00000000000216,,3251.0000000000027
2016.02.09,1409.0000000000048,968.0000000000133,-278.00000000000045,404.99999999999983,-2821.9999999999914,-96.9999999999942,1183.9999999999961,1487.9999999999782,-1090.0000000000034,-1662.000000000008,2769.9999999999836,971.9999999999951,387.000000000004,,3633.9999999999777
2016.02.09,1836.9999999999998,1471.0,-58.000000000002494,109.99999999999899,-3495.999999999988,-46.999999999997044,1380.9999999999989,1052.0000000000084,-1025.999999999982,-2116.000000000007,2763.9999999999886,951.0000000000018,121.99999999999989,,2945.000000000021
2016.02.09,1841.0000000000036,1509.0000000000048,235.00000000000742,-52.99999999999194,-3569.999999999984,150.99999999999625,1234.9999999999973,188.9999999999947,-764.9999999999864,-1836.9999999999998,2399.99999999998,802.9999999999982,85.99999999999719,,2224.0000000000173
2016.02.09,1763.9999999999989,1327.999999999996,829.9999999999974,-188.9999999999947,-3177.999999999992,519.0000000000055,890.0000000000019,-161.00000000003334,-481.9999999999993,-916.0000000000057,1784.999999999992,844.9999999999958,305.99999999999517,,3340.9999999999573
2016.02.09,1892.0000000000048,1415.0000000000107,636.9999999999986,-195.9999999999962,-3454.0000000000014,750.0,1066.9999999999957,-408.00000000000836,-287.9999999999825,-1250.0000000000177,1890.9999999999982,669.9999999999928,160.00000000000458,,2885.9999999999986
2016.02.09,2100.000000000002,1676.9999999999952,754.0000000000102,-390.0000000000015,-3024.9999999999886,587.0000000000033,1158.9999999999989,-51.00000000002325,-441.99999999997885,-1482.0000000000055,1784.999999999992,410.9999999999947,-36.0000000000027,,3046.9999999999955
2016.02.09,2043.000000000006,1686.0000000000098,1000.0000000000009,-466.9999999999952,-2890.999999999999,939.9999999999977,992.9999999999994,-206.00000000001728,34.000000000020236,-1219.0000000000146,1602.9999999999989,478.9999999999961,27.999999999994696,,4022.999999999997
2016.02.09,2007.0000000000032,1753.0000000000045,792.9999999999993,-373.99999999999653,-2841.999999999989,631.0000000000002,1073.9999999999973,119.99999999998678,-182.99999999999272,-1543.0000000000055,1938.9999999999795,486.999999999993,12.999999999996348,,3874.999999999977
2016.02.09,2148.0000000000055,1920.0000000000107,1014.0000000000038,-417.0000000000007,-2963.999999999989,713.9999999999986,1063.0000000000027,-29.00000000001235,-91.99999999998454,-1522.0000000000011,2088.9999999999854,515.9999999999942,102.99999999999754,,4543.000000000011
2016.02.09,1997.0000000000043,1693.9999999999955,703.9999999999935,-393.9999999999944,-2869.999999999995,623.9999999999952,1114.0000000000039,30.999999999981043,-243.99999999999977,-1565.0000000000164,1810.9999999999848,412.9999999999967,-63.99999999999739,,3250.9999999999523
2016.02.09,1895.9999999999977,1587.000000000005,275.000000000003,-293.99999999999426,-2864.0,442.99999999999784,1253.000000000004,232.99999999997212,-426.9999999999925,-1900.0000000000127,1896.9999999999932,300.0000000000003,-216.0000000000051,,2182.9999999999695
2016.02.09,1824.9999999999989,1496.0000000000084,96.00000000000719,-209.9999999999991,-2990.999999999988,393.0000000000007,1294.0000000000064,111.99999999997878,-492.999999999995,-1976.0,1977.999999999991,281.99999999999335,-219.99999999999798,,1586.0000000000045
2016.02.09,1960.0000000000061,1601.000000000008,158.99999999999804,-226.99999999999943,-3035.999999999994,484.99999999999943,1360.0000000000057,2.9999999999752447,-454.9999999999841,-2053.000000000016,2093.999999999996,173.00000000000094,-202.9999999999976,,1860.9999999999982
2016.02.09,1875.0000000000045,1449.9999999999957,56.99999999999594,-161.99999999999548,-2983.999999999987,644.0000000000055,1351.9999999999977,197.00000000000273,-346.99999999998,-1958.9999999999995,2028.9999999999918,237.99999999999378,-212.00000000000108,,2178.0000000000246
2016.02.09,1887.0000000000052,1462.0000000000077,209.00000000001472,-151.9999999999966,-2983.0000000000023,718.0000000000035,1287.0000000000048,192.99999999997652,-268.0000000000007,-1804.0000000000057,2072.9999999999914,327.99999999999494,-60.99999999999994,,2888.999999999993
2016.02.09,2000.9999999999973,1522.0000000000011,215.99999999999397,-141.00000000000225,-3103.9999999999955,814.0000000000072,1361.0000000000011,-57.00000000001815,-230.99999999999454,-1879.0000000000084,2190.9999999999873,187.9999999999993,-46.999999999997044,,2833.999999999971
2016.02.09,1983.0000000000014,1534.0000000000132,195.00000000001182,-222.99999999999542,-2973.0000000000036,875.0,1358.0000000000036,0.0,-126.99999999998113,-1915.0,1996.999999999982,131.99999999999878,-170.99999999999892,,2665.0000000000314
2016.02.09,1839.0000000000018,1524.9999999999986,326.0000000000041,-187.9999999999993,-2783.0000000000023,721.9999999999942,1192.9999999999995,-29.00000000001235,-123.99999999999523,-1758.000000000015,2060.9999999999795,212.00000000000108,31.000000000003247,,3026.9999999999577
2016.02.10,1683.9999999999966,1471.0,263.00000000001324,-195.9999999999962,-2515.0000000000005,515.0000000000006,1131.9999999999998,-224.000000000002,-174.99999999998295,-1755.0000000000177,1941.9999999999993,76.99999999999375,-48.99999999999905,,2170.000000000004
2016.02.10,1780.0000000000039,1455.0000000000064,236.99999999999832,-202.9999999999976,-2715.999999999985,620.0000000000045,1200.0000000000011,-156.00000000000057,-203.00000000000296,-1761.0000000000125,1879.9999999999927,117.00000000000044,-109.99999999999899,,2140.000000000009
2016.02.10,1788.9999999999961,1458.0000000000036,197.00000000000273,-251.00000000000122,-2773.000000000003,731.9999999999993,1221.0000000000055,-8.000000000008,-117.999999999995,-1804.0000000000057,1791.9999999999936,190.00000000000128,-205.99999999999508,,2218.9999999999936
2016.02.10,1804.0000000000057,1462.999999999992,146.00000000000168,-270.99999999999903,-2805.9999999999973,750.0,1256.999999999997,23.999999999979593,-114.00000000000432,-1868.000000000003,1761.9999999999968,176.99999999999383,-265.0000000000041,,2058.9999999999586
2016.02.10,1824.0000000000034,1473.0000000000132,140.0000000000068,-271.9999999999945,-2821.9999999999914,530.0000000000011,1273.9999999999973,-9.000000000014552,-368.9999999999998,-1894.000000000018,1785.9999999999986,136.99999999999824,-273.000000000001,,1524.999999999999
2016.02.10,1860.0000000000061,1488.0000000000005,-76.99999999999375,-130.99999999999224,-2922.0000000000023,251.00000000000477,1407.9999999999982,282.9999999999888,-701.9999999999982,-2160.0000000000064,2165.999999999979,154.99999999999403,-226.00000000000398,,1392.9999999999745
2016.02.10,1978.000000000002,1619.9999999999993,32.999999999994145,-152.99999999999204,-2994.9999999999923,230.00000000000398,1439.9999999999968,269.9999999999925,-730.9999999999945,-2219.0000000000155,2310.9999999999964,161.00000000000003,-180.99999999999784,,1763.9999999999932
2016.02.10,1943.000000000006,1593.0,43.999999999999595,14.999999999998348,-2954.9999999999964,197.00000000000273,1407.0000000000027,599.9999999999783,-750.0,-2171.000000000012,2700.9999999999977,332.99999999999443,60.00000000000449,,3016.999999999976
2016.02.10,1939.9999999999973,1561.9999999999968,-19.999999999997797,31.000000000003247,-3011.9999999999923,314.00000000000716,1438.000000000006,592.9999999999769,-662.9999999999825,-2199.0000000000177,2686.999999999995,331.999999999999,43.00000000000415,,3045.999999999995
2016.02.10,1912.0000000000025,1544.9999999999964,-107.99999999999699,14.000000000002899,-2912.0000000000036,274.0000000000009,1461.9999999999966,577.9999999999675,-694.9999999999932,-2272.0000000000073,2620.9999999999845,217.99999999999596,-43.00000000000415,,2593.9999999999422
2016.02.10,1897.9999999999998,1533.0000000000066,-120.99999999999334,-19.999999999997797,-2834.9999999999877,331.99999999999363,1456.0000000000018,485.99999999998647,-615.9999999999854,-2267.000000000019,2523.9999999999927,124.99999999999733,-95.99999999999609,,2398.999999999999
