date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDNZD,empty,sum
2020.03.09,-450.00000000001705,556.0000000000009,-2183.9999999999973,314.00000000001427,38.0000000000047,198.99999999999363,-436.9999999999985,-1990.9999999999995,387.99999999999943,-620.9999999999937,-2605.9999999999945,-1464.999999999983,-127.99999999999478,-1737.9999999999995,1358.999999999999,-458.9999999999872,-1951.9999999999982,-1093.999999999994,181.9999999999933,,-12088.999999999955
2020.03.09,-463.0000000000134,829.0000000000131,-2638.999999999996,148.99999999999915,124.00000000000189,381.99999999999346,-753.9999999999881,-1841.9999999999986,560.0000000000049,-751.9999999999972,-2996.000000000009,-1103.9999999999939,-160.99999999998892,-1822.9999999999932,1541.9999999999989,-722.9999999999848,-2030.9999999999918,-1244.9999999999905,331.999999999999,,-12614.999999999938
2020.03.09,-534.9999999999966,279.99999999999136,-3247.9999999999905,-55.99999999998939,-73.00000000000084,190.99999999999673,-1073.9999999999973,-2450.0000000000027,53.999999999998494,-941.9999999999984,-3949.0000000000123,-1051.0000000000018,-480.99999999999807,-2359.9999999999995,449.9999999999948,-1297.999999999999,-2490.9999999999995,-1720.9999999999895,137.9999999999937,,-20616.000000000004
2020.03.09,-526.0000000000042,523.0000000000068,-2295.9999999999923,-322.00000000000006,91.00000000000774,318.99999999999153,-412.9999999999967,-2185.0000000000023,24.999999999997247,-724.9999999999978,-2713.9999999999986,-587.9999999999885,-770.000000000004,-1844.9999999999989,514.9999999999987,-152.99999999998093,-1639.9999999999864,-1046.999999999997,316.0000000000052,,-13434.99999999994
2020.03.09,-598.0000000000097,611.000000000006,-2197.0000000000027,-713.9999999999924,407.0000000000018,734.9999999999968,-248.00000000000378,-1900.0000000000057,-97.9999999999981,-488.999999999995,-2532.9999999999873,-574.9999999999922,-1777.0000000000064,-1819.9999999999932,52.99999999999194,870.0000000000152,-1455.9999999999889,-604.9999999999898,513.9999999999923,,-11819.99999999996
2020.03.09,-738.0000000000164,723.9999999999914,-2289.999999999992,-654.9999999999834,583.0000000000002,995.9999999999969,-280.9999999999979,-1635.9999999999957,153.99999999999858,-429.99999999999704,-2323.0000000000073,-594.99999999999,-1468.0000000000027,-1626.9999999999955,265.99999999998846,1308.0000000000202,-1475.999999999999,-338.99999999999864,567.9999999999907,,-9258.999999999989
2020.03.09,-738.0000000000164,646.9999999999976,-2173.9999999999923,-679.9999999999917,594.0000000000057,912.9999999999972,-290.9999999999968,-1784.000000000006,-212.00000000000108,-503.99999999999335,-2244.0,-410.99999999998363,-1578.999999999997,-1735.99999999999,173.00000000000094,1289.0000000000068,-1307.9999999999927,-275.99999999999625,380.00000000000256,,-9940.999999999945
2020.03.09,-392.9999999999989,666.9999999999953,-2072.999999999993,-618.9999999999918,187.9999999999993,622.9999999999958,-266.999999999995,-1891.0000000000055,-224.9999999999974,-671.9999999999948,-2418.0000000000064,-375.9999999999986,-1323.0000000000075,-1478.999999999999,212.99999999999653,283.000000000011,-1492.999999999995,-660.9999999999872,384.00000000000654,,-11531.999999999964
2020.03.09,-668.0000000000019,912.0000000000017,-2393.000000000001,-143.00000000000423,116.00000000000499,488.999999999995,-356.9999999999851,-1909.9999999999966,243.99999999999977,-742.9999999999936,-2633.00000000001,-1024.0000000000027,-340.00000000000693,-1546.999999999997,1192.9999999999995,-570.9999999999882,-1768.9999999999914,-967.9999999999893,541.9999999999981,,-11569.999999999967
2020.03.09,-663.0000000000135,957.9999999999922,-2394.999999999996,-146.00000000000168,155.00000000000514,483.99999999999557,-330.9999999999924,-1768.0000000000007,324.9999999999975,-635.9999999999922,-2471.0000000000036,-983.0000000000006,93.99999999999409,-1625.9999999999905,1168.9999999999977,-478.999999999985,-1776.9999999999868,-965.999999999994,465.0000000000043,,-10590.999999999975
2020.03.09,-587.0000000000042,1112.0000000000018,-2459.9999999999936,-82.99999999998863,33.000000000005244,422.9999999999956,-458.00000000000284,-1816.0000000000025,409.0000000000038,-761.0000000000006,-2682.9999999999927,-1052.9999999999927,212.99999999999653,-1550.9999999999877,1438.000000000006,-815.9999999999945,-1895.9999999999866,-1083.999999999989,466.00000000001086,,-11153.999999999918
2020.03.09,-558.9999999999984,798.0000000000098,-2462.9999999999936,-18.999999999991246,-166.99999999999494,290.9999999999968,-529.999999999986,-1778.9999999999964,299.00000000000483,-705.0000000000001,-2687.000000000012,-1368.999999999998,456.9999999999963,-1625.0,1177.9999999999902,-969.999999999982,-2062.999999999988,-1195.999999999998,530.9999999999926,,-12577.999999999947
2020.03.09,-490.0000000000126,914.9999999999991,-2393.000000000001,204.00000000000418,-58.000000000002494,300.99999999999574,-700.999999999996,-1662.0000000000061,531.9999999999991,-774.9999999999924,-2694.999999999993,-1282.9999999999898,344.99999999999534,-1528.9999999999964,1568.9999999999982,-1015.9999999999947,-2007.9999999999955,-1184.9999999999882,465.0000000000043,,-11463.999999999975
2020.03.09,-353.0000000000033,967.0000000000067,-2355.000000000004,354.0000000000099,-14.999999999998348,250.9999999999901,-808.9999999999931,-1516.0000000000055,687.9999999999998,-850.9999999999907,-2729.99999999999,-1306.9999999999916,255.00000000000523,-1488.99999999999,1824.0000000000034,-1061.9999999999852,-1964.999999999989,-1175.9999999999877,327.00000000001063,,-10961.999999999904
2020.03.09,-382.0000000000157,879.0000000000075,-2162.999999999997,598.0000000000097,-41.000000000002146,261.0000000000001,-699.9999999999895,-1424.9999999999973,721.000000000005,-746.9999999999976,-2472.000000000008,-1602.9999999999989,411.0000000000058,-1368.9999999999998,1889.9999999999916,-1004.9999999999892,-2010.9999999999957,-1080.9999999999889,354.9999999999942,,-9883.999999999967
2020.03.09,-433.0000000000167,997.0000000000034,-2170.9999999999923,695.0000000000011,-117.99999999999588,188.9999999999947,-852.9999999999926,-1274.000000000001,902.9999999999983,-771.9999999999949,-2501.0000000000045,-1820.9999999999836,609.9999999999994,-1382.9999999999955,2204.9999999999905,-1234.9999999999861,-2131.0,-1150.9999999999964,451.0000000000014,,-9792.999999999969
2020.03.09,-390.0000000000015,920.0000000000097,-2152.000000000001,756.0000000000011,-126.99999999999933,147.99999999999258,-856.9999999999967,-1274.000000000001,929.9999999999975,-762.9999999999915,-2473.000000000013,-2046.9999999999989,801.9999999999916,-1358.9999999999945,2144.999999999997,-1307.999999999998,-2123.9999999999955,-1192.9999999999977,377.0000000000051,,-9988.999999999996
2020.03.09,-494.00000000001666,740.0000000000073,-2316.999999999993,1066.0000000000114,-205.99999999999508,127.99999999999478,-855.9999999999901,-1721.0000000000036,1014.9999999999992,-653.999999999999,-2800.0000000000114,-2161.9999999999973,443.99999999999994,-1647.9999999999961,2261.9999999999864,-1273.9999999999973,-2307.9999999999927,-1291.9999999999873,401.00000000000693,,-11675.999999999973
2020.03.09,-431.0000000000036,844.0000000000003,-2198.999999999998,1017.0000000000013,-124.00000000000189,69.9999999999923,-919.9999999999875,-1799.0000000000066,892.9999999999993,-684.9999999999911,-2662.0000000000064,-2030.9999999999827,462.0000000000068,-1531.9999999999964,2371.9999999999964,-1300.9999999999966,-2219.999999999999,-1271.9999999999914,337.99999999999386,,-11179.99999999997
2020.03.10,-351.99999999999676,849.9999999999952,-2423.9999999999923,773.0000000000015,-97.00000000000264,58.99999999999794,-838.0000000000055,-1841.9999999999986,834.9999999999968,-734.0000000000014,-2830.999999999989,-1834.9999999999866,302.0000000000023,-1676.9999999999925,2283.9999999999973,-1192.9999999999995,-2335.9999999999986,-1281.9999999999964,320.9999999999935,,-12016.999999999976
2020.03.10,-397.0000000000029,905.0000000000002,-2295.9999999999923,641.0000000000027,57.00000000000705,309.99999999999915,-632.9999999999947,-1676.0000000000018,768.000000000002,-717.000000000001,-2671.9999999999973,-1651.9999999999868,39.999999999995595,-1519.999999999996,1993.9999999999848,-823.9999999999803,-2108.9999999999945,-1086.999999999989,339.0000000000004,,-10528.999999999945
2020.03.10,-214.00000000000307,722.0000000000005,-2033.9999999999918,636.9999999999986,4.999999999999449,230.99999999999233,-601.9999999999915,-1503.0,687.0000000000043,-656.9999999999965,-2509.999999999991,-1234.9999999999861,55.000000000005045,-1525.9999999999964,1729.999999999987,-605.9999999999955,-1878.9999999999907,-1019.999999999996,322.00000000000006,,-9396.99999999995
2020.03.10,-97.00000000001374,473.0000000000123,-1926.9999999999925,624.0000000000023,-58.99999999999794,192.99999999999872,-597.9999999999874,-1412.9999999999968,563.9999999999978,-605.9999999999955,-2407.9999999999873,-1052.9999999999927,-114.99999999999844,-1411.0000000000014,1374.999999999993,-559.9999999999827,-1780.9999999999918,-956.9999999999936,270.99999999999903,,-9484.999999999929
2020.03.10,-128.000000000017,486.00000000000864,-1728.999999999999,548.9999999999995,-110.99999999999443,109.99999999999899,-598.999999999994,-1335.9999999999986,470.9999999999992,-630.9999999999927,-2161.0000000000014,-1082.9999999999895,-219.99999999999798,-1205.9999999999889,1351.9999999999977,-845.9999999999912,-1634.999999999991,-931.999999999988,198.99999999999363,,-9449.999999999945
2020.03.10,4.999999999988347,293.0000000000099,-1585.9999999999986,573.0000000000013,-222.99999999999542,-85.00000000000173,-383.0,-1373.0000000000045,380.00000000000256,-568.9999999999973,-2070.999999999998,-868.9999999999865,25.00000000000835,-1213.9999999999986,1156.0000000000014,-1045.9999999999914,-1506.0000000000002,-1000.9999999999906,75.00000000000284,,-9418.999999999947
2020.03.10,102.00000000000209,243.99999999999977,-1054.000000000002,397.0000000000029,-225.99999999999287,-66.00000000001049,-407.99999999998613,-987.9999999999995,180.0000000000024,-606.9999999999909,-1651.0000000000105,-570.9999999999882,-337.99999999999386,-792.9999999999922,866.9999999999956,-880.9999999999984,-1134.999999999991,-721.9999999999942,76.99999999999375,,-7572.999999999954
2020.03.10,-55.000000000005045,361.9999999999957,-1191.0000000000025,387.000000000004,-336.00000000000296,-37.00000000000925,-385.99999999999744,-921.999999999997,234.99999999999633,-588.9999999999951,-1520.0000000000102,-900.9999999999962,248.00000000000378,-694.9999999999932,1031.9999999999884,-1001.9999999999918,-1209.9999999999936,-711.9999999999891,161.00000000001114,,-7130.9999999999845
2020.03.10,-84.0000000000174,496.99999999999187,-1375.0,619.000000000014,-463.9999999999977,-119.00000000000244,-364.9999999999931,-1090.0000000000034,424.00000000000216,-558.9999999999984,-1699.9999999999886,-1093.999999999995,983.0000000000006,-902.000000000001,1434.9999999999864,-1210.0,-1402.9999999999916,-908.9999999999918,455.0000000000054,,-6860.999999999979
2020.03.10,-1.0000000000065512,500.9999999999959,-1293.9999999999968,656.9999999999965,-454.9999999999943,-93.00000000000975,-371.99999999999454,-1046.0000000000064,471.99999999999466,-600.0000000000006,-1711.0000000000127,-1014.0000000000038,975.9999999999991,-875.9999999999906,1485.000000000003,-1229.9999999999977,-1340.999999999994,-888.9999999999958,387.000000000004,,-6444.000000000012
2020.03.10,24.000000000001798,547.999999999993,-1219.9999999999989,588.0000000000107,-354.9999999999942,-119.00000000000244,-353.0000000000033,-978.9999999999992,429.99999999999704,-639.0000000000007,-1643.0000000000007,-902.9999999999872,662.000000000007,-704.9999999999983,1468.999999999987,-1449.9999999999957,-1265.9999999999911,-875.0,313.00000000000773,,-6472.999999999967
2020.03.10,66.99999999999484,415.0000000000098,-1066.9999999999932,443.0000000000156,-265.99999999999955,-38.0000000000047,-385.99999999999744,-804.000000000002,197.99999999999818,-650.9999999999905,-1462.9999999999939,-730.9999999999927,208.00000000000819,-524.0000000000009,1107.999999999998,-1219.9999999999989,-1118.9999999999998,-712.9999999999939,279.00000000000705,,-6263.999999999935
2020.03.10,76.99999999999375,337.0000000000095,-789.999999999992,490.999999999997,-187.9999999999993,62.99999999999084,-173.00000000000094,-781.0000000000059,61.999999999995396,-569.9999999999927,-1159.9999999999966,-626.9999999999998,201.99999999999108,-376.99999999999534,1045.9999999999914,-676.9999999999943,-869.9999999999903,-429.9999999999926,309.0000000000037,,-4055.9999999999873
2020.03.10,34.000000000000696,269.00000000000813,-384.00000000000034,504.9999999999999,-317.9999999999961,-73.00000000000084,2.999999999997449,-635.9999999999957,2.999999999997449,-465.9999999999998,-586.0000000000127,-732.9999999999836,417.0000000000007,-16.999999999995907,956.9999999999857,-753.9999999999881,-590.999999999994,-256.9999999999908,339.0000000000004,,-2287.9999999999677
2020.03.10,115.99999999998278,35.999999999991594,-231.99999999999932,201.00000000000674,-502.00000000000244,-317.0000000000006,236.99999999999832,-504.99999999999545,-273.9999999999965,-402.9999999999978,-413.0000000000109,-564.9999999999933,766.0,47.000000000011255,278.00000000000045,-1120.9999999999943,-447.9999999999933,-220.99999999998943,201.99999999999108,,-3117.999999999991
2020.03.10,209.9999999999991,-153.9999999999875,195.99999999999795,225.00000000000853,-490.999999999997,-294.00000000000534,161.00000000001114,-313.99999999999295,-256.99999999999613,-390.0000000000015,-189.99999999999773,-228.99999999999034,692.0000000000038,166.00000000001103,180.99999999998673,-951.9999999999973,-72.99999999999329,-143.99999999999125,228.00000000000597,,-1428.9999999999263
2020.03.10,253.99999999999866,-82.99999999998863,-126.99999999999534,316.0000000000052,-514.9999999999987,-288.00000000001046,32.999999999994145,-432.00000000000216,-185.99999999999727,-497.99999999999847,-426.9999999999925,-340.9999999999913,764.9999999999934,118.00000000000921,429.99999999999704,-1078.9999999999854,-350.9999999999991,-297.9999999999876,255.00000000000523,,-2453.9999999999445
2020.03.10,292.00000000000335,-83.9999999999952,64.00000000000716,422.00000000001125,-490.999999999997,-252.0000000000078,-78.00000000000028,-284.000000000006,-144.99999999999514,-480.99999999999807,-323.0000000000075,-329.00000000000153,607.0000000000019,164.00000000000148,391.9999999999924,-949.9999999999842,-256.9999999999908,-188.99999999999295,292.00000000000335,,-1629.999999999956
2020.03.10,299.99999999998914,-96.99999999999153,-280.00000000000114,419.9999999999982,-473.99999999999665,-261.0000000000001,-185.99999999999727,-373.00000000000466,-60.99999999999994,-476.9999999999941,-665.9999999999968,-309.0000000000037,560.0000000000049,-119.99999999999034,411.99999999999017,-930.999999999993,-475.9999999999991,-319.9999999999932,265.0000000000041,,-3073.9999999999745
2020.03.10,63.99999999999739,-31.000000000003247,-626.9999999999953,517.0000000000119,-508.9999999999928,-243.00000000000432,-368.9999999999971,-536.0000000000014,102.00000000000209,-469.99999999999267,-1006.0000000000002,-792.9999999999993,873.999999999997,-406.9999999999965,598.999999999994,-1079.999999999992,-805.9999999999974,-581.9999999999936,295.0000000000008,,-5007.999999999962
2020.03.10,-41.000000000002146,323.0000000000066,-709.0000000000032,609.9999999999994,-395.99999999999636,-145.00000000000622,-473.99999999999665,-495.9999999999951,353.99999999999875,-575.9999999999987,-943.000000000012,-946.9999999999867,695.0000000000011,-379.99999999999545,1170.9999999999886,-1291.999999999982,-875.0,-569.9999999999932,259.9999999999936,,-4430.999999999979
2020.03.10,28.999999999990145,103.99999999999298,-331.00000000000307,546.000000000002,-298.9999999999937,-70.0000000000034,-465.0000000000043,9.000000000000341,322.00000000000006,-523.9999999999911,-496.0000000000093,-1044.0000000000005,509.00000000000387,30.000000000001137,917.9999999999966,-943.9999999999893,-593.9999999999941,-222.99999999999898,275.000000000003,,-2247.9999999999977
2020.03.10,52.99999999999194,52.000000000007596,-176.9999999999925,755.0000000000168,-319.99999999999807,-54.00000000000959,-283.99999999999534,-66.0000000000025,361.9999999999957,-407.99999999999727,-384.9999999999909,-1122.9999999999852,500.9999999999959,10.000000000005116,934.9999999999969,-534.9999999999966,-602.9999999999944,-121.99999999999989,310.0000000000103,,-1098.999999999942
2020.03.10,53.999999999998494,-39.999999999995595,82.99999999999841,710.0000000000106,-265.99999999999955,18.999999999991246,-153.00000000000313,90.00000000000341,277.000000000005,-312.9999999999966,4.9999999999954525,-1024.999999999987,320.00000000000915,141.00000000000534,827.0,-213.99999999998087,-370.9999999999951,118.99999999999977,316.0000000000052,,579.0000000000641
2020.03.10,158.99999999999804,-32.999999999994145,84.00000000000318,716.0000000000056,-456.00000000000085,-104.00000000000409,-83.9999999999952,28.999999999996362,231.99999999999886,-324.9999999999975,-117.999999999995,-859.9999999999941,469.99999999999267,147.00000000000557,858.9999999999875,-374.999999999992,-392.99999999998647,-9.999999999990905,419.9999999999982,,358.00000000003564
2020.03.10,181.9999999999933,-113.00000000000753,302.0000000000067,574.0000000000078,-437.999999999994,-143.9999999999997,-7.999999999985796,140.00000000000057,-22.999999999995246,-349.99999999999477,204.00000000000773,-817.9999999999854,693.0000000000102,404.0000000000106,504.9999999999999,-352.9999999999811,-202.99999999998875,144.00000000000546,361.9999999999957,,1060.000000000106
