date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.08,-64.99999999999284,-121.99999999999989,-121.00000000000932,-48.99999999998794,-19.999999999997797,-123.00000000000644,-82.99999999998863,-137.00000000000045,-45.000000000006146,-53.999999999998494,-136.00000000000279,-102.99999999998022,-31.000000000003247,-180.99999999998673,-121.00000000000932,-96.00000000000719,-91.99999999998099,-91.00000000001884,-109.99999999999943,-94.99999999999886,-54.999999999993946,-83.9999999999952,,-2013.9999999999648
2019.04.08,-84.0000000000063,-63.99999999999739,-73.0000000000075,-62.99999999999084,-24.000000000001798,-69.9999999999923,-54.99999999998284,-80.0000000000125,-41.000000000002146,-47.9999999999925,-136.99999999999824,-32.99999999998704,-26.999999999999247,-58.99999999998684,-86.00000000001273,-120.00000000000898,-17.999999999984695,-95.00000000000064,-67.99999999999784,-57.00000000000216,-39.999999999995595,-97.00000000000264,,-1438.999999999963
2019.04.08,-77.00000000000485,-79.99999999999119,-70.00000000000739,-39.999999999995595,12.999999999996348,-49.00000000001015,-74.99999999998064,-135.00000000000512,-105.00000000001064,-79.99999999999119,-129.9999999999968,-21.99999999999136,87.99999999999919,-65.00000000000395,-79.00000000000773,-66.99999999999484,3.0000000000196536,64.99999999998174,-101.99999999998965,-90.00000000000341,-66.99999999999484,-99.00000000000463,,-1262.999999999987
2019.04.08,-63.00000000000195,-17.999999999984695,-64.00000000000716,-7.999999999985796,3.999999999992898,28.999999999990145,-73.99999999999629,-119.00000000001398,-107.00000000000153,-68.99999999999685,-124.00000000000189,34.000000000020236,87.99999999999919,-42.999999999993044,-80.0000000000125,-52.000000000007596,39.00000000001125,66.99999999999484,-112.99999999999955,-78.99999999999352,-40.99999999999105,-102.00000000000209,,-894.9999999999809
2019.04.08,-56.0000000000005,5.000000000010552,-61.00000000000705,39.999999999995595,-26.000000000003798,43.999999999999595,-65.99999999998829,-127.00000000000955,-145.00000000000622,-46.999999999997044,-104.00000000000409,44.00000000001114,133.99999999998968,52.000000000007596,-74.00000000001228,8.999999999992347,87.00000000001484,110.99999999999443,-159.9999999999966,-52.99999999999727,16.0000000000049,-48.000000000003595,,-425.0000000000056
2019.04.08,-80.00000000000229,-9.999999999998899,-100.00000000000853,60.99999999999994,-38.0000000000047,49.99999999999449,-81.9999999999821,-139.00000000001,-150.00000000000568,-17.999999999995797,-102.99999999999754,46.00000000002069,146.00000000000168,139.00000000000023,-100.00000000000853,55.000000000005045,151.00000000001222,178.99999999999582,-176.9999999999925,-30.9999999999917,82.00000000000429,9.999999999998899,,-108.99999999996484
2019.04.08,-82.99999999999974,-9.999999999998899,-82.00000000000784,0.0,-109.99999999999899,28.999999999990145,-85.99999999998609,-121.00000000000932,-143.9999999999997,-7.0000000000014495,-124.99999999999733,-30.99999999997749,62.99999999999084,175.99999999999838,-94.99999999999886,-42.999999999993044,215.00000000000963,196.99999999998053,-162.9999999999967,-4.9999999999954525,98.0000000000092,-4.000000000004,,-330.999999999986
2019.04.08,-77.99999999998919,4.000000000004,-23.000000000010346,-34.99999999998504,-133.00000000000534,56.99999999999594,-84.99999999997954,-93.00000000000352,-100.00000000000009,52.000000000007596,-119.99999999999788,-161.00000000000136,-165.9999999999995,344.00000000001097,-46.00000000000648,-96.00000000000719,291.00000000001904,236.99999999999832,-72.00000000000273,85.00000000000796,98.0000000000092,-19.00000000000235,,-58.999999999937586
2019.04.08,-51.000000000001044,42.0000000000087,101.99999999998965,-31.000000000003247,-126.99999999999933,28.000000000005798,-39.999999999995595,27.999999999991587,-98.0000000000092,60.00000000000449,-78.99999999999574,-174.99999999998295,-82.00000000000429,397.0000000000029,140.99999999999113,-43.999999999999595,293.0000000000099,228.99999999999034,14.000000000010004,186.00000000000705,109.00000000000354,-14.999999999998348,,887.0000000000258
2019.04.08,-13.999999999991797,52.000000000007596,120.99999999999511,53.999999999998494,-101.00000000000664,36.999999999998145,-19.999999999997797,-18.000000000000682,-106.00000000000608,59.000000000009045,-80.00000000000229,-168.99999999998272,41.99999999998649,334.9999999999964,101.99999999998965,26.999999999999247,266.0000000000107,202.9999999999976,-30.000000000001137,147.00000000000557,140.0000000000068,12.000000000000899,,1059.0000000000127
2019.04.08,-0.999999999995449,111.00000000001664,126.99999999999534,90.00000000001229,-82.99999999999974,65.00000000000395,-27.999999999983594,-6.000000000000227,-104.00000000000409,69.00000000000794,-65.00000000000395,-137.9999999999768,22.999999999995246,392.9999999999989,106.99999999999932,15.999999999993797,296.0000000000074,227.99999999998377,-21.000000000000796,162.9999999999967,153.00000000000313,24.000000000001798,,1419.0000000000518
2019.04.08,14.000000000002899,126.0000000000039,196.99999999998852,87.00000000001484,-79.00000000000685,73.99999999999629,-34.99999999998504,47.99999999998761,-95.00000000000064,75.9999999999983,-56.99999999999594,-163.99999999998727,-119.00000000000244,449.0000000000105,167.99999999999216,-18.0000000000069,311.0000000000168,215.99999999999397,37.00000000000614,222.0000000000084,141.00000000000225,-12.000000000000899,,1587.0000000000366
2019.04.08,42.0000000000087,198.00000000000927,222.99999999999898,87.99999999999919,-73.00000000000084,106.99999999999044,-45.99999999999049,13.999999999995794,-74.00000000000739,100.00000000000009,-36.999999999998145,-125.0,-191.00000000000784,517.9999999999962,109.99999999999943,-79.00000000000685,352.000000000019,229.99999999999687,41.00000000001103,228.9999999999992,158.0000000000026,-36.999999999998145,,1748.0000000000166
