date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.10.05,-2.000000000002,-5.000000000010552,-45.000000000001705,-13.999999999980695,-26.999999999999247,38.0000000000047,13.00000000000523,-39.999999999995595,126.99999999998823,-358.00000000001387,-18.999999999991246,-140.0000000000068,-42.00000000000159,-66.99999999999307,-65.00000000000395,32.999999999994145,,-613.000000000008
2020.10.05,12.000000000000899,-12.999999999996348,-219.99999999999886,12.000000000012001,-19.999999999997797,59.000000000009045,246.00000000000932,-26.999999999999247,-45.000000000006146,-104.99999999999955,-35.999999999991594,-51.000000000001044,133.00000000000978,-192.99999999999784,-12.999999999996348,14.000000000002899,,-246.99999999994083
2020.10.05,16.0000000000049,-9.999999999998899,-195.99999999999795,6.000000000017103,-11.00000000000545,79.99999999999119,263.00000000000523,-39.999999999995595,-58.000000000002494,-101.00000000001774,-7.0000000000014495,-75.00000000000284,128.0000000000001,-161.99999999999193,-7.9999999999968985,14.999999999998348,,-159.99999999999437
2020.10.05,163.00000000000205,17.000000000000348,-246.9999999999999,20.000000000020002,4.999999999999449,236.99999999999832,492.00000000000443,56.0000000000005,60.99999999999994,-192.99999999999872,2.999999999997449,-65.00000000000395,188.0000000000024,-179.00000000000205,9.00000000000345,-14.999999999998348,,552.0000000000255
2020.10.05,307.0000000000017,32.999999999994145,-317.99999999999784,31.000000000003247,-2.999999999997449,391.000000000008,756.0000000000002,166.00000000001057,33.99999999997849,-165.9999999999995,12.999999999996348,-69.00000000000794,248.00000000000466,-238.9999999999901,12.000000000000899,-9.999999999998899,,1186.0000000000066
2020.10.05,143.9999999999997,62.99999999999084,-250.99999999999056,67.00000000001705,-12.999999999996348,175.99999999999838,489.0000000000043,24.000000000001798,-22.0000000000109,-7.0000000000014495,12.999999999996348,21.00000000000435,264.00000000001,-206.99999999999363,68.00000000000139,-21.999999999999797,,807.0000000000315
2020.10.05,136.99999999999824,70.99999999999883,-274.0000000000009,159.00000000002024,-118.00000000000699,160.99999999998892,504.0000000000049,-27.999999999994696,70.99999999999883,69.9999999999923,-83.9999999999952,280.9999999999979,403.0000000000058,-331.99999999999363,158.99999999999804,56.99999999999594,,1237.0000000000084
2020.10.05,153.99999999999858,119.00000000000244,-287.9999999999967,179.00000000001802,-96.00000000000719,136.99999999998712,540.0000000000063,-27.999999999994696,27.999999999983594,30.999999999981043,-41.000000000002146,154.99999999999403,387.00000000000045,-319.0000000000026,112.000000000001,12.999999999996348,,1082.9999999999657
2020.10.05,209.00000000000364,153.00000000000313,-262.00000000000045,203.00000000001984,-101.00000000000664,173.00000000000094,584.0000000000032,1.0000000000065512,-57.00000000001815,145.99999999997948,-25.00000000000835,170.99999999998784,394.999999999996,-304.9999999999926,126.0000000000039,2.000000000002,,1412.9999999999804
2020.10.05,231.0000000000034,207.99999999998596,-250.99999999999056,214.00000000000307,-109.99999999999899,147.99999999999258,600.9999999999991,12.000000000000899,20.999999999982144,105.99999999998388,35.00000000000725,139.00000000000023,412.00000000000614,-304.9999999999926,151.9999999999966,9.999999999998899,,1622.9999999999777
2020.10.05,268.99999999999704,201.99999999999108,-266.9999999999959,249.00000000001032,-116.00000000000499,195.9999999999962,667.0000000000016,23.00000000000635,-8.000000000008,84.99999999997954,-12.999999999996348,143.99999999998857,420.0000000000017,-322.9999999999933,121.99999999999989,-7.0000000000014495,,1642.9999999999727
2020.10.05,253.0000000000032,187.99999999998818,-289.0000000000015,232.00000000000998,-140.0000000000068,190.00000000000128,668.0000000000064,21.00000000000435,1.999999999990898,76.99999999999375,-7.0000000000014495,140.99999999999113,426.00000000000193,-358.99999999999466,122.99999999999534,34.000000000000696,,1559.999999999983
2020.10.05,253.99999999999866,191.99999999999218,-277.9999999999916,250.00000000001688,-112.99999999999643,188.9999999999947,655.0000000000011,9.00000000000345,-5.000000000010552,41.99999999998649,-31.000000000003247,130.99999999999224,415.9999999999968,-326.9999999999982,104.00000000000409,-16.0000000000049,,1471.9999999999818
2020.10.05,251.00000000000122,150.99999999999002,-265.99999999999113,223.00000000001762,-78.00000000000028,221.00000000000452,638.0000000000052,23.00000000000635,-97.00000000001374,27.999999999983594,-49.00000000001015,53.999999999998494,343.0000000000035,-280.00000000000114,44.99999999999504,-39.00000000000014,,1167.999999999989
2020.10.05,243.00000000000432,171.99999999999437,-281.9999999999965,219.00000000001364,-107.00000000000153,192.99999999999872,644.0000000000055,18.0000000000069,-91.00000000001884,0.9999999999843467,-17.000000000000348,0.0,344.99999999999886,-322.00000000000273,34.000000000000696,-1.0000000000065512,,1048.999999999981
2020.10.05,210.99999999999451,188.9999999999947,-295.99999999999227,243.99999999999977,-107.00000000000153,140.0000000000068,621.0000000000093,-18.999999999991246,-125.00000000001954,76.99999999999375,-22.0000000000109,43.999999999999595,387.00000000000045,-334.99999999999375,58.000000000002494,-14.000000000002899,,1052.9999999999889
2020.10.05,209.9999999999991,195.9999999999962,-304.9999999999926,263.00000000001324,-102.99999999999754,126.99999999998823,632.9999999999956,-29.999999999996696,-195.00000000001182,129.00000000000134,-35.00000000000725,39.999999999995595,396.0000000000008,-334.99999999999375,46.999999999997044,-33.000000000005244,,1004.999999999982
2020.10.05,215.99999999999397,211.99999999998997,-305.9999999999974,275.000000000003,-111.00000000000554,126.0000000000039,638.9999999999958,-29.999999999996696,-216.00000000001617,124.99999999999733,-26.999999999999247,11.00000000000545,394.999999999996,-340.999999999994,36.999999999998145,-31.999999999998696,,972.9999999999759
2020.10.05,170.00000000000347,133.99999999998968,-317.99999999999784,197.00000000000273,-41.000000000002146,146.00000000000168,597.999999999999,-25.999999999992696,-127.00000000001043,-70.0000000000145,-42.0000000000087,-75.00000000000284,314.00000000000716,-278.99999999999636,-21.999999999999797,-68.99999999999685,,489.9999999999816
2020.10.05,131.00000000000333,112.000000000001,-357.9999999999899,236.00000000001398,-58.99999999999794,120.99999999999334,594.9999999999989,-73.99999999999629,-423.0000000000178,170.99999999998784,-120.99999999999334,-49.99999999999449,338.99999999999864,-323.99999999999807,-56.99999999999594,-70.99999999999883,,168.00000000001444
2020.10.05,146.00000000000168,134.99999999999625,-331.99999999999363,150.00000000000568,20.999999999993246,116.00000000000499,582.9999999999984,-20.999999999993246,-369.0000000000193,83.9999999999952,12.999999999996348,-222.00000000001108,255.00000000000966,-221.9999999999942,-78.00000000000028,-121.99999999999989,,136.9999999999897
2020.10.05,178.00000000000037,191.99999999999218,-343.9999999999941,167.00000000000603,-14.999999999998348,96.99999999999153,634.0000000000003,-5.999999999994898,-127.00000000001043,-143.00000000000423,68.00000000000139,-241.00000000000233,290.00000000000625,-268.0000000000007,-53.00000000000304,-82.00000000000429,,346.99999999998556
2020.10.05,168.00000000000148,287.9999999999994,-399.0000000000009,253.00000000001432,-29.999999999996696,0.0,683.9999999999975,-57.99999999999139,-6.000000000017103,-190.00000000000128,95.00000000000064,-205.99999999999508,412.00000000000614,-319.9999999999932,-14.000000000002899,-121.00000000000443,,556.0000000000165
2020.10.05,293.99999999999426,360.9999999999891,-375.0,282.0000000000045,-65.00000000000395,83.9999999999952,814.0000000000072,21.999999999999797,15.999999999993797,-159.00000000002024,158.99999999999804,-224.000000000002,430.9999999999974,-340.0000000000034,14.999999999998348,-95.00000000000064,,1219.9999999999475
2020.10.05,356.9999999999962,385.99999999999744,-385.9999999999957,307.00000000001285,-109.00000000000354,130.99999999999224,909.9999999999966,56.0000000000005,-34.000000000000696,-17.000000000000348,161.99999999999548,-147.00000000000824,490.99999999999966,-396.0000000000008,60.00000000000449,-53.00000000000304,,1717.999999999983
2020.10.05,338.00000000000495,436.9999999999985,-347.999999999999,324.0000000000132,-104.00000000000409,62.000000000006494,841.9999999999987,32.0000000000098,-43.00000000001525,-46.0000000000127,208.99999999999253,-232.99999999999432,454.9999999999983,-364.9999999999949,36.999999999998145,-70.99999999999883,,1526.0000000000011
2020.10.05,251.99999999999667,364.9999999999931,-365.99999999999966,259.0000000000092,-55.000000000005045,28.000000000005798,751.9999999999953,4.000000000004,-82.00000000000429,-110.00000000001009,194.99999999998963,-314.00000000001427,387.00000000000045,-325.00000000000284,-19.00000000000235,-90.99999999999665,,879.9999999999591
2020.10.05,290.00000000000136,392.9999999999989,-384.00000000000034,261.0000000000001,-82.00000000000429,42.0000000000087,820.0000000000074,28.000000000005798,-32.0000000000098,-128.000000000017,228.00000000000597,-317.9999999999961,418.00000000000637,-365.99999999999966,2.000000000002,-58.99999999999794,,1113.0000000000114
2020.10.05,263.0000000000021,394.9999999999898,-376.99999999999534,237.00000000002052,-45.000000000006146,15.999999999993797,778.0000000000058,21.999999999999797,-113.00000000000753,7.0000000000014495,256.99999999999613,-303.9999999999932,417.0000000000016,-320.99999999999795,24.999999999997247,-92.00000000000318,,1165.0000000000048
2020.10.05,305.99999999999517,516.9999999999897,-350.9999999999991,306.00000000000625,-94.00000000000519,-49.99999999999449,802.9999999999973,21.999999999999797,-23.00000000001745,-94.00000000001629,336.9999999999873,-380.00000000000256,439.9999999999977,-354.99999999998977,27.999999999994696,-73.00000000000084,,1338.999999999942
2020.10.05,309.0000000000037,473.99999999999665,-367.999999999995,260.0000000000158,-51.99999999999649,-1.999999999990898,829.0000000000077,45.000000000006146,12.999999999996348,-198.00000000000927,330.9999999999924,-456.9999999999963,389.00000000001,-323.99999999999807,-19.00000000000235,-94.00000000000519,,1136.0000000000348
