date,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,empty,sum
2019.07.02,591.0000000000082,-767.0000000000066,-554.9999999999944,-257.0000000000072,-992.9999999999994,-1138.0000000000052,-807.0000000000022,-351.0000000000013,46.00000000000159,-387.00000000000045,193.99999999998306,136.00000000000279,363.9999999999901,-581.9999999999936,356.9999999999851,-51.00000000000193,-115.99999999999389,-485.0000000000021,,-4801.000000000037
2019.07.02,497.99999999999847,-705.0000000000001,-462.9999999999912,-241.99999999999778,-1024.0000000000027,-1122.0,-831.9999999999994,-384.00000000000654,36.0000000000027,-384.9999999999909,259.9999999999936,97.00000000001374,385.9999999999957,-571.0000000000103,365.99999999999966,3.9999999999906777,-85.00000000000173,-431.0000000000036,,-4597.000000000011
2019.07.02,519.0000000000028,-697.0000000000143,-431.0000000000036,-253.0000000000032,-998.9999999999943,-1123.0000000000045,-808.0000000000088,-385.000000000002,60.99999999999994,-389.99999999998636,213.99999999998087,29.999999999996696,381.9999999999908,-556.0000000000009,309.99999999998806,-4.0000000000048885,-107.00000000000153,-431.99999999999903,,-4669.000000000065
2019.07.02,530.0000000000082,-812.999999999997,-493.99999999999443,-324.00000000000205,-1044.0000000000005,-1137.0000000000005,-824.0000000000025,-397.99999999999835,-180.0000000000024,-811.9999999999834,272.99999999998994,41.000000000002146,432.00000000000216,-628.0000000000064,304.9999999999997,19.99999999999602,-146.00000000000168,-436.9999999999985,,-5635.99999999999
2019.07.02,934.0000000000126,-754.0000000000102,-476.9999999999941,-287.9999999999994,-600.9999999999849,-1080.0000000000125,-766.0,-330.0000000000081,-217.99999999999596,-901.9999999999868,730.9999999999927,541.9999999999981,441.99999999999307,-607.0000000000019,319.999999999987,-48.00000000000182,-126.99999999999933,-434.000000000001,,-3663.0000000000123
2019.07.02,916.0000000000057,-737.9999999999942,-425.99999999999307,-270.0000000000036,-466.9999999999952,-1081.0000000000032,-740.0000000000073,-341.0000000000024,-204.00000000000418,-942.9999999999836,792.9999999999993,602.0000000000136,527.9999999999916,-602.999999999998,300.99999999999574,-46.00000000000648,-153.99999999999858,-390.99999999999693,,-3263.9999999999804
2019.07.02,927.0000000000111,-714.999999999999,-390.0000000000015,-318.00000000000716,-373.00000000000114,-1081.0000000000032,-689.0000000000063,-307.0000000000017,-215.99999999999397,-1014.9999999999864,825.9999999999934,470.00000000001484,579.9999999999983,-584.0000000000067,214.99999999998744,-118.00000000000921,-200.99999999999562,-414.9999999999987,,-3404.000000000005
2019.07.02,821.000000000005,-670.000000000015,-387.000000000004,-309.0000000000037,-314.99999999999864,-1097.0000000000084,-623.0000000000069,-243.99999999999977,-209.9999999999991,-1092.9999999999893,787.9999999999887,409.99999999999926,638.9999999999958,-541.0000000000136,146.99999999998602,-192.00000000000728,-202.9999999999976,-404.0000000000044,,-3483.0000000000737
2019.07.02,781.0000000000094,-622.9999999999958,-306.9999999999906,-300.0000000000003,-333.9999999999899,-1042.0000000000016,-604.0000000000045,-219.99999999999798,-185.99999999999727,-1066.9999999999789,746.9999999999866,324.9999999999975,664.999999999992,-558.9999999999984,114.99999999999844,-166.00000000001103,-234.99999999999633,-409.99999999999926,,-3419.9999999999777
2019.07.02,798.0000000000098,-758.0000000000142,-309.0000000000037,-338.00000000000495,-344.99999999999534,-1092.000000000013,-644.0000000000001,-204.99999999999963,-126.0000000000039,-1006.9999999999766,779.9999999999807,295.0000000000008,700.0000000000028,-710.0000000000106,166.99999999998383,-125.0,-278.9999999999959,-456.9999999999963,,-3655.0000000000364
2019.07.02,795.9999999999967,-705.0000000000001,-273.9999999999965,-326.9999999999995,-336.9999999999873,-1058.0000000000068,-631.9999999999992,-208.00000000000819,-120.99999999999334,-997.9999999999905,794.9999999999901,236.99999999999832,744.9999999999903,-702.0000000000026,132.99999999998312,-100.99999999999909,-302.0000000000023,-429.0000000000016,,-3488.000000000028
2019.07.02,841.0000000000028,-785.9999999999978,-262.00000000000665,-333.0000000000055,-408.9999999999927,-1178.0000000000114,-745.0000000000068,-245.0000000000063,-110.99999999999443,-1036.0000000000014,847.9999999999822,289.0000000000059,748.9999999999952,-879.0000000000075,165.9999999999995,-91.00000000000819,-339.99999999999585,-509.9999999999993,,-4032.0000000000473
2019.07.02,870.9999999999995,-797.0000000000033,-302.9999999999866,-346.9999999999973,-412.9999999999967,-1217.000000000013,-724.0000000000024,-239.0000000000003,-93.99999999999409,-1128.9999999999907,883.9999999999959,327.99999999999494,837.0000000000033,-822.9999999999959,251.99999999998556,-168.00000000000637,-317.9999999999961,-509.9999999999993,,-3910.0000000000027
2019.07.02,836.9999999999989,-774.000000000008,-310.9999999999946,-350.00000000000585,-385.99999999999744,-1174.0000000000066,-680.9999999999983,-209.00000000000364,-92.00000000000318,-1105.9999999999945,841.9999999999872,297.0000000000139,849.9999999999943,-783.0000000000003,213.99999999998087,-155.00000000000114,-314.99999999999864,-485.99999999999756,,-3782.0000000000346
2019.07.02,900.0000000000119,-852.0000000000083,-303.9999999999932,-339.0000000000004,-380.9999999999869,-1207.0000000000077,-717.000000000001,-219.00000000000253,-102.99999999999754,-1103.999999999985,916.99999999999,341.99999999999784,849.0000000000038,-835.000000000008,251.99999999998556,-120.00000000000455,-300.99999999999574,-504.9999999999999,,-3727.0000000000023
2019.07.02,963.0000000000027,-842.0000000000094,-317.9999999999961,-336.00000000000296,-349.99999999998363,-1174.0000000000066,-696.0000000000077,-208.00000000000819,-100.99999999999554,-1108.9999999999804,939.9999999999853,456.9999999999963,876.9999999999953,-825.9999999999934,349.99999999998363,-118.00000000000921,-270.99999999999903,-494.00000000000557,,-3256.0000000000337
2019.07.02,995.9999999999969,-825.9999999999934,-317.9999999999961,-312.00000000000114,-302.0000000000023,-1164.0000000000014,-718.0000000000075,-229.00000000000142,-126.99999999999933,-1141.999999999996,982.9999999999783,550.000000000006,864.9999999999949,-875.0000000000035,395.99999999999636,-112.99999999999955,-231.99999999999886,-478.9999999999961,,-3047.000000000024
2019.07.03,1002.000000000014,-834.0000000000014,-309.0000000000037,-306.00000000000625,-285.00000000000193,-1195.0000000000073,-711.000000000006,-277.000000000005,-131.00000000000333,-1189.9999999999977,1023.9999999999804,608.0000000000085,849.0000000000038,-873.999999999997,393.99999999998323,-121.00000000000932,-268.99999999999704,-514.9999999999987,,-3140.000000000045
2019.07.03,999.0000000000166,-804.0000000000047,-251.00000000000122,-297.00000000000284,-282.0000000000045,-1200.0000000000027,-717.000000000001,-265.99999999999955,-136.00000000000279,-1144.9999999999818,1040.999999999981,590.0000000000016,841.9999999999987,-845.0000000000068,375.9999999999986,-112.99999999999955,-275.000000000003,-504.9999999999999,,-2988.000000000014
2019.07.03,967.0000000000067,-794.0000000000058,-255.00000000000523,-277.000000000005,-289.9999999999903,-1180.0000000000068,-707.000000000002,-267.00000000000614,-131.00000000000333,-1159.9999999999966,1031.9999999999884,611.000000000006,856.9999999999993,-829.9999999999974,412.9999999999967,-112.99999999999955,-236.99999999999832,-460.00000000000483,,-2821.0000000000246
2019.07.03,965.0000000000158,-785.0000000000134,-235.99999999999176,-280.9999999999979,-241.99999999998667,-1148.0000000000105,-672.0000000000059,-218.00000000000708,-129.9999999999968,-1197.999999999979,1050.9999999999798,592.0000000000148,882.9999999999956,-827.0,401.99999999999125,-118.99999999999977,-249.99999999999466,-450.00000000000597,,-2662.9999999999927
2019.07.03,978.9999999999966,-798.0000000000098,-226.99999999999943,-289.0000000000059,-201.99999999999108,-1115.9999999999995,-664.000000000009,-221.99999999999997,-126.99999999999933,-1165.9999999999968,1069.9999999999932,585.9999999999976,873.9999999999952,-849.0000000000109,388.9999999999949,-103.9999999999992,-264.999999999993,-460.00000000000483,,-2591.0000000000414
2019.07.03,961.9999999999961,-798.0000000000098,-221.99999999998886,-284.0000000000065,-221.00000000000452,-1140.0000000000005,-682.0000000000048,-240.00000000000688,-120.99999999999334,-1191.0000000000025,1078.9999999999854,600.0000000000006,864.9999999999949,-863.0000000000138,415.99999999999415,-108.00000000000409,-263.99999999999756,-448.000000000004,,-2660.0000000000664
2019.07.03,948.9999999999999,-805.0000000000113,-215.99999999999397,-287.9999999999994,-212.99999999999653,-1207.0000000000077,-677.0000000000053,-267.00000000000614,-161.00000000000003,-1316.0000000000025,1088.0,573.0000000000013,917.0000000000016,-865.0000000000047,377.9999999999894,-179.00000000000205,-280.9999999999979,-428.00000000000614,,-2998.000000000042
2019.07.03,951.9999999999973,-758.0000000000142,-187.00000000000384,-292.9999999999988,-119.00000000000244,-1194.0000000000027,-625.0000000000089,-231.0000000000034,-144.99999999999514,-1425.9999999999877,1088.0,537.0000000000097,980.9999999999945,-855.0000000000058,326.9999999999884,-231.99999999999932,-303.9999999999932,-414.9999999999987,,-2899.0000000000246
2019.07.03,944.9999999999958,-763.0000000000026,-228.99999999999034,-343.00000000000443,-65.00000000000395,-1212.0000000000032,-595.0000000000011,-182.99999999999983,-159.9999999999935,-1516.999999999996,1036.999999999999,415.99999999999415,1102.9999999999945,-862.0000000000072,200.00000000000017,-332.00000000000784,-361.0000000000002,-480.0000000000027,,-3401.00000000003
2019.07.03,960.0000000000053,-795.9999999999967,-302.0000000000023,-350.00000000000585,-73.99999999999629,-1293.0000000000064,-564.000000000009,-173.00000000000094,-146.00000000000168,-1564.9999999999977,1019.9999999999986,472.00000000000574,1167.9999999999923,-778.9999999999964,248.99999999998812,-356.00000000000875,-298.9999999999937,-436.9999999999985,,-3265.000000000024
2019.07.03,1016.0000000000169,-814.0000000000036,-319.0000000000026,-319.0000000000026,-105.99999999998388,-1318.000000000012,-600.0000000000006,-239.0000000000003,-165.9999999999995,-1538.9999999999873,1022.9999999999961,575.9999999999987,1143.9999999999914,-774.9999999999924,341.99999999999784,-349.00000000000375,-239.99999999999577,-368.00000000000165,,-3050.999999999985
2019.07.03,1014.0000000000038,-775.0000000000146,-290.9999999999968,-326.0000000000041,-112.000000000001,-1342.000000000013,-600.0000000000006,-243.99999999999977,-170.00000000000347,-1579.999999999984,1040.999999999981,550.000000000006,1168.9999999999968,-754.0000000000102,293.99999999999426,-367.00000000000443,-264.999999999993,-339.0000000000004,,-3097.000000000045
2019.07.03,1005.9999999999958,-770.000000000004,-270.99999999999903,-302.0000000000023,-143.99999999998857,-1322.0000000000027,-624.0000000000023,-260.00000000000466,-173.00000000000094,-1550.9999999999877,1074.9999999999816,626.9999999999998,1146.9999999999914,-797.0000000000033,326.9999999999884,-332.9999999999984,-241.99999999999778,-350.00000000000585,,-2957.00000000004
2019.07.03,999.0000000000166,-805.0000000000113,-236.99999999999832,-252.0000000000078,-95.999999999985,-1281.000000000006,-618.0000000000074,-240.00000000000688,-146.00000000000168,-1494.9999999999761,1089.999999999991,714.0000000000147,1158.9999999999918,-862.0000000000072,467.99999999997954,-288.0000000000109,-214.00000000000307,-395.0000000000009,,-2499.000000000029
2019.07.03,1035.0000000000082,-812.0000000000127,-258.99999999998704,-248.00000000000378,-139.00000000000023,-1368.9999999999998,-650.0000000000061,-280.9999999999979,-156.99999999999602,-1551.9999999999925,1098.9999999999834,791.0000000000084,1174.9999999999973,-858.0000000000032,508.9999999999817,-309.0000000000117,-192.00000000000327,-390.0000000000015,,-2607.000000000037
2019.07.03,1039.9999999999966,-798.0000000000098,-258.99999999998704,-255.00000000000523,-140.99999999999113,-1361.000000000004,-645.0000000000067,-265.0000000000041,-161.99999999999548,-1554.000000000002,1110.9999999999952,771.9999999999949,1167.9999999999923,-817.000000000001,485.99999999998647,-318.00000000001205,-187.9999999999993,-375.0000000000031,,-2561.0000000000555
2019.07.03,1046.0000000000136,-824.0000000000025,-258.0000000000027,-265.99999999999955,-126.99999999998823,-1334.0000000000032,-641.0000000000027,-248.99999999999923,-170.00000000000347,-1533.9999999999918,1118.9999999999811,788.0000000000109,1149.9999999999914,-839.9999999999964,485.99999999998647,-298.0000000000018,-207.99999999999707,-385.000000000002,,-2545.0000000000077
2019.07.03,1060.0000000000164,-819.0000000000142,-263.99999999999756,-257.0000000000072,-154.99999999999403,-1326.0000000000077,-679.0000000000074,-282.99999999999994,-185.00000000000182,-1520.9999999999866,1141.9999999999986,787.0000000000043,1084.0000000000032,-841.0000000000028,508.9999999999817,-273.00000000001035,-195.00000000000074,-389.000000000006,,-2605.0000000000323
2019.07.03,1082.0000000000052,-846.0000000000134,-272.99999999998994,-273.000000000001,-109.99999999998789,-1349.0000000000036,-657.0000000000076,-261.0000000000001,-282.99999999999994,-1717.9999999999893,1191.9999999999932,862.0000000000072,1088.9999999999986,-866.0000000000113,500.9999999999959,-316.0000000000025,-214.00000000000307,-385.000000000002,,-2825.0000000000114
2019.07.03,1215.9999999999948,-889.0000000000065,-282.9999999999888,-280.00000000000244,5.000000000010552,-1426.0000000000018,-677.0000000000053,-291.0000000000079,-290.00000000000136,-1814.9999999999977,1319.999999999988,951.000000000013,1209.0000000000032,-903.9999999999937,507.9999999999973,-332.00000000000784,-209.9999999999991,-373.99999999999653,,-2562.000000000002
2019.07.03,1259.00000000001,-988.0000000000111,-341.99999999999784,-314.0000000000032,-39.999999999995595,-1429.000000000002,-711.000000000006,-309.99999999999915,-292.00000000000335,-1825.9999999999934,1291.999999999982,917.0000000000123,1204.9999999999982,-1007.0000000000024,532.9999999999835,-312.0000000000118,-224.9999999999974,-373.00000000000114,,-2963.000000000038
2019.07.03,1197.0000000000036,-958.9999999999987,-356.00000000000074,-314.0000000000032,-173.00000000000094,-1419.0000000000111,-719.000000000003,-345.0000000000064,-227.99999999999488,-1717.9999999999893,1210.9999999999843,897.0000000000144,1149.000000000001,-954.0000000000103,568.9999999999973,-316.0000000000025,-207.99999999999707,-355.0000000000053,,-3041.0000000000227
2019.07.03,1191.0000000000086,-907.9999999999977,-373.99999999998545,-275.99999999999847,-167.9999999999904,-1440.0000000000118,-719.000000000003,-372.0000000000057,-243.99999999999977,-1653.9999999999964,1188.9999999999957,912.0000000000017,1099.9999999999943,-856.0000000000123,549.9999999999839,-293.00000000000637,-163.00000000000205,-336.9999999999984,,-2862.0000000000236
2019.07.03,1129.0000000000023,-907.9999999999977,-340.9999999999913,-257.0000000000072,-116.99999999998934,-1438.0000000000023,-726.0000000000044,-394.00000000000546,-287.0000000000039,-1717.9999999999893,1220.9999999999832,1095.0000000000016,1087.9999999999939,-853.9999999999992,630.9999999999816,-277.000000000001,-134.0000000000008,-306.00000000000625,,-2593.000000000037
2019.07.03,1163.000000000003,-842.0000000000094,-231.0000000000034,-101.00000000000664,-59.99999999999339,-1293.0000000000064,-706.0000000000066,-389.000000000006,-270.99999999999903,-1659.9999999999966,1315.9999999999839,1395.000000000013,1052.9999999999973,-916.0000000000057,905.0000000000002,-225.9999999999991,-14.999999999998348,-302.0000000000023,,-1180.000000000036
2019.07.03,1158.9999999999989,-839.0000000000119,-221.00000000000452,-100.00000000000009,-43.999999999999595,-1296.0000000000064,-695.0000000000011,-334.00000000000097,-292.9999999999988,-1640.9999999999911,1314.9999999999995,1364.0000000000095,1055.9999999999973,-902.0000000000028,832.9999999999949,-222.0000000000084,-19.999999999997797,-345.0000000000064,,-1225.0000000000296
2019.07.03,1232.9999999999952,-829.0000000000131,-248.00000000000378,-101.00000000000664,14.000000000002899,-1288.000000000011,-684.0000000000068,-343.9999999999999,-327.99999999999494,-1685.9999999999786,1385.9999999999984,1425.9999999999939,1054.000000000002,-869.999999999993,845.9999999999912,-219.0000000000083,-7.9999999999968985,-339.99999999999585,,-986.000000000025
2019.07.03,1174.0000000000084,-775.9999999999989,-187.00000000000384,-74.00000000000739,99.00000000000463,-1245.0000000000045,-665.0000000000044,-316.0000000000052,-370.9999999999991,-1711.999999999989,1413.999999999982,1529.0000000000025,1031.9999999999964,-873.999999999997,868.9999999999865,-207.00000000000784,1.0000000000065512,-346.0000000000019,,-655.0000000000322
2019.07.03,1160.0000000000055,-733.0000000000059,-187.99999999998818,2.000000000002,129.00000000000134,-1204.0000000000077,-638.0000000000052,-302.0000000000023,-365.99999999999966,-1704.999999999984,1364.999999999994,1638.0000000000061,1001.9999999999953,-841.0000000000028,966.9999999999845,-213.99999999999864,73.00000000000084,-304.00000000000426,,-159.00000000000887
2019.07.03,1126.0000000000048,-787.0000000000043,-184.00000000000637,-17.000000000000348,72.0000000000054,-1194.0000000000027,-622.0000000000003,-292.9999999999988,-336.00000000000296,-1695.999999999998,1318.9999999999814,1503.0000000000098,1060.0000000000023,-883.9999999999959,983.9999999999849,-221.00000000000364,67.00000000000594,-307.99999999999716,,-411.00000000001614
2019.07.03,1032.999999999995,-775.0000000000146,-239.99999999999577,-48.000000000003595,-17.999999999984695,-1249.0000000000095,-690.0000000000017,-363.0000000000022,-287.0000000000039,-1604.9999999999898,1237.9999999999836,1402.9999999999986,1012.0000000000005,-889.0000000000065,905.9999999999845,-274.0000000000009,24.000000000001798,-314.99999999999864,,-1137.0000000000477
2019.07.03,1148.0000000000157,-907.0000000000133,-165.9999999999995,-65.99999999999939,-51.99999999998539,-1251.0000000000048,-851.0000000000017,-385.000000000002,-265.0000000000041,-1566.9999999999789,1428.9999999999914,1449.9999999999957,1036.9999999999918,-1215.9999999999948,977.99999999999,-164.00000000000148,-139.99999999999568,-431.99999999999903,,-1419.9999999999948
2019.07.03,1073.0000000000127,-876.0000000000101,22.999999999995246,-73.00000000000084,-63.99999999999739,-1240.9999999999995,-896.000000000008,-426.9999999999996,-304.00000000000426,-1561.9999999999834,1545.9999999999807,1517.999999999997,870.9999999999951,-1327.0000000000116,999.9999999999786,-7.000000000005002,-209.9999999999991,-492.0000000000035,,-1448.0000000000632
2019.07.03,1058.0000000000034,-785.9999999999978,41.000000000002146,37.99999999999359,-41.000000000002146,-1168.0000000000064,-812.0000000000016,-451.0000000000014,-258.9999999999981,-1453.9999999999793,1514.9999999999998,1608.9999999999939,929.000000000002,-1157.9999999999923,1080.9999999999986,-12.000000000000455,-39.00000000000014,-345.0000000000064,,-253.99999999999292
2019.07.03,1034.0000000000016,-797.0000000000033,46.999999999997044,58.99999999999794,-41.99999999998649,-1225.0000000000086,-811.0000000000061,-567.0000000000064,-339.99999999999585,-1586.999999999989,1543.9999999999898,1648.000000000005,899.9999999999915,-1190.0000000000023,1134.999999999997,-36.000000000001364,-34.99999999999615,-319.0000000000026,,-582.000000000019
2019.07.03,1165.000000000016,-873.0000000000126,-24.999999999986144,103.99999999999298,-38.99999999998904,-1283.0000000000014,-855.0000000000058,-639.0000000000007,-390.0000000000015,-1669.9999999999875,1675.9999999999886,1958.9999999999995,974.9999999999943,-1188.0000000000114,1235.9999999999927,-60.000000000002274,96.00000000000719,-151.00000000000114,,37.999999999992184
2019.07.03,1249.0000000000111,-914.0000000000148,-14.000000000002899,102.00000000000209,-36.999999999998145,-1263.0000000000052,-914.0000000000038,-608.0000000000085,-298.9999999999937,-1629.9999999999955,1751.999999999998,2008.999999999994,1060.9999999999927,-1322.000000000001,1405.9999999999961,-30.000000000001137,38.0000000000047,-224.9999999999974,,360.99999999997726
2019.07.03,1245.0000000000073,-941.0000000000141,52.000000000007596,90.99999999999665,-79.99999999999119,-1267.00000000001,-938.0000000000055,-630.0000000000083,-251.99999999999667,-1563.999999999993,1787.9999999999895,1968.9999999999986,1006.9999999999908,-1402.9999999999986,1428.9999999999914,56.99999999998795,29.000000000001247,-226.00000000000398,,365.99999999994964
2019.07.03,1241.0000000000032,-954.9999999999948,76.0000000000094,103.99999999999298,-100.99999999999554,-1290.0000000000064,-958.9999999999987,-639.0000000000007,-287.0000000000039,-1569.9999999999932,1816.9999999999798,2000.0000000000018,1012.999999999991,-1408.9999999999936,1512.9999999999866,80.99999999998886,36.999999999998145,-238.0000000000049,,433.99999999995975
2019.07.03,1156.0000000000014,-886.000000000009,102.00000000000209,149.99999999999457,-217.99999999998488,-1315.0000000000118,-982.0000000000051,-670.000000000004,-236.99999999999832,-1453.000000000003,1726.9999999999895,1964.0000000000102,1006.0000000000002,-1349.0000000000002,1532.9999999999843,81.99999999999363,68.99999999999685,-234.99999999999633,,443.99999999996
2019.07.03,1195.999999999997,-868.000000000002,112.000000000001,154.99999999999403,-146.00000000000168,-1257.000000000005,-953.9999999999993,-628.0000000000064,-248.99999999999923,-1442.9999999999836,1772.9999999999802,2022.0000000000127,985.99999999999,-1344.9999999999961,1500.9999999999968,94.99999999999886,78.00000000000028,-248.99999999999923,,778.9999999999787
2019.07.03,1157.000000000008,-903.9999999999937,112.000000000001,136.99999999999824,-210.99999999998343,-1261.00000000001,-980.9999999999985,-619.0000000000028,-244.99999999999523,-1441.0000000000025,1765.9999999999786,1951.0000000000139,991.9999999999902,-1381.00000000001,1506.9999999999916,101.99999999998965,53.999999999998494,-292.9999999999988,,441.9999999999746
2019.07.03,1156.0000000000014,-903.9999999999937,104.99999999999955,134.0000000000008,-231.0000000000034,-1298.0000000000018,-999.0000000000055,-619.0000000000028,-175.99999999999838,-1375.0,1735.999999999982,1932.0000000000005,1000.9999999999906,-1383.000000000001,1518.9999999999816,111.99999999999477,35.00000000000725,-306.00000000000625,,438.99999999994566
2019.07.03,1171.9999999999952,-895.0000000000014,127.00000000001043,134.99999999999625,-239.99999999999577,-1301.0000000000018,-1038.0000000000057,-621.0000000000049,-185.99999999999727,-1379.9999999999955,1757.999999999993,1939.0000000000018,982.9999999999899,-1435.0000000000084,1488.9999999999848,120.99999999999511,7.0000000000014495,-341.99999999999784,,292.9999999999595
2019.07.03,1134.999999999997,-897.0000000000144,134.00000000001188,126.99999999999933,-252.99999999999213,-1296.0000000000064,-1027.0000000000002,-592.9999999999991,-170.00000000000347,-1352.0000000000039,1716.9999999999907,1892.0000000000048,1000.0,-1422.000000000012,1492.9999999999889,132.99999999999557,14.000000000002899,-353.99999999999875,,280.9999999999603
2019.07.03,1124.9999999999982,-897.0000000000144,134.99999999999625,134.99999999999625,-221.00000000000452,-1249.0000000000095,-989.0000000000066,-570.9999999999993,-156.99999999999602,-1328.000000000003,1719.9999999999882,1890.9999999999982,1003.9999999999907,-1424.000000000003,1513.9999999999932,131.9999999999908,12.000000000000899,-338.00000000000495,,493.99999999991127
2019.07.03,1173.0000000000018,-903.0000000000093,161.99999999999548,108.99999999999244,-188.9999999999947,-1254.000000000005,-1006.0000000000069,-565.0000000000044,-173.00000000000094,-1375.0,1801.9999999999925,1886.9999999999943,1010.9999999999957,-1456.9999999999973,1471.9999999999845,152.9999999999916,-34.99999999999615,-361.9999999999957,,449.9999999999379
2019.07.03,1187.0000000000048,-917.0000000000123,173.00000000000094,83.9999999999952,-163.00000000000205,-1296.0000000000064,-1036.0000000000036,-570.0000000000039,-187.00000000000384,-1459.9999999999795,1855.999999999991,1858.000000000004,1045.0000000000018,-1512.0000000000023,1426.9999999999782,129.99999999999545,-95.00000000000064,-353.99999999999875,,169.99999999995782
2019.07.04,1168.9999999999977,-902.0000000000028,192.00000000001438,49.99999999999449,-95.00000000000064,-1408.0000000000014,-1018.0000000000077,-548.0000000000041,-193.99999999999417,-1542.999999999978,1893.9999999999957,1862.0000000000082,1042.0000000000016,-1523.0000000000077,1401.999999999992,83.99999999998897,-129.00000000000134,-468.9999999999972,,-134.00000000000188
2019.07.04,1158.9999999999989,-885.0000000000025,195.9999999999962,86.99999999999264,-112.99999999998533,-1327.0000000000123,-994.000000000006,-589.0000000000061,-200.00000000000017,-1481.9999999999993,1862.9999999999925,1835.9999999999932,1048.9999999999923,-1513.9999999999932,1398.9999999999948,95.99999999998943,-102.99999999999754,-429.0000000000016,,48.9999999999464
2019.07.04,1166.0000000000005,-876.0000000000101,232.00000000000998,95.00000000000064,-136.99999999998712,-1289.0000000000014,-1023.0000000000073,-585.0000000000022,-222.99999999999542,-1449.9999999999886,1918.9999999999818,1856.0000000000132,1012.0000000000005,-1493.000000000011,1374.999999999993,149.99999999999147,-92.99999999999864,-361.9999999999957,,273.99999999999375
2019.07.04,1144.0000000000116,-839.9999999999964,232.00000000000998,114.99999999999844,-150.99999999999002,-1277.000000000001,-1028.0000000000066,-619.0000000000028,-231.99999999999886,-1438.999999999993,1890.9999999999982,1896.9999999999932,1000.9999999999906,-1436.9999999999993,1375.9999999999995,149.99999999999147,-68.00000000000139,-333.0000000000055,,381.9999999999986
2019.07.04,1133.0000000000061,-812.999999999997,245.0000000000063,120.99999999999334,-130.99999999999224,-1262.0000000000005,-995.0000000000015,-607.0000000000019,-215.99999999999397,-1425.9999999999877,1871.9999999999848,1861.0000000000016,987.9999999999995,-1408.9999999999936,1368.999999999998,138.9999999999958,-61.999999999995396,-312.00000000000114,,495.00000000002024
2019.07.04,1119.0000000000034,-807.0000000000022,226.00000000001506,100.99999999999554,-121.99999999999989,-1253.0,-975.0000000000036,-597.9999999999985,-209.9999999999991,-1445.999999999998,1852.9999999999936,1778.9999999999973,1012.0000000000005,-1390.0000000000023,1318.9999999999814,118.99999999999977,-80.99999999999774,-333.0000000000055,,312.9999999999797
2019.07.04,1117.0000000000125,-819.9999999999985,239.99999999999577,95.99999999999609,-173.00000000000094,-1288.000000000011,-997.0000000000034,-608.0000000000085,-219.99999999999798,-1436.9999999999834,1849.9999999999961,1760.000000000006,1001.9999999999953,-1414.000000000004,1304.9999999999784,131.00000000000023,-92.00000000000318,-336.9999999999984,,114.99999999997146
2019.07.04,1133.0000000000061,-825.9999999999934,211.00000000000563,126.99999999999933,-178.99999999999582,-1321.0000000000123,-1000.0000000000009,-592.9999999999991,-234.00000000000088,-1445.999999999998,1835.9999999999932,1888.0000000000007,990.9999999999997,-1381.00000000001,1360.99999999999,113.99999999999011,-39.00000000000014,-350.00000000000585,,291.99999999996857
2019.07.04,1126.0000000000048,-811.0000000000061,211.00000000000563,97.00000000000264,-180.0000000000024,-1332.0000000000077,-1000.0000000000009,-601.000000000007,-217.0000000000005,-1471.0000000000036,1839.9999999999973,1800.0000000000016,1033.9999999999918,-1381.00000000001,1306.9999999999916,94.99999999999886,-66.99999999999484,-346.0000000000019,,103.99999999995987
2019.07.04,1083.9999999999961,-801.0000000000073,222.99999999999542,97.9999999999981,-187.99999999998818,-1311.000000000007,-1002.9999999999983,-653.0000000000035,-231.0000000000034,-1444.9999999999932,1804.99999999999,1798.999999999995,985.99999999999,-1363.0000000000032,1309.9999999999889,99.99999999999432,-73.00000000000084,-350.00000000000585,,-13.000000000062641
2019.07.04,1039.000000000012,-827.0,175.00000000001404,151.00000000000114,-178.99999999999582,-1289.0000000000014,-960.0000000000053,-669.0000000000085,-227.99999999999488,-1437.9999999999882,1749.999999999985,1899.0000000000061,995.9999999999951,-1370.0000000000045,1464.999999999983,79.9999999999983,28.000000000005798,-265.0000000000041,,357.9999999999974
2019.07.04,1107.999999999998,-852.0000000000083,141.99999999999767,120.99999999999334,-165.9999999999995,-1304.000000000002,-946.0000000000024,-597.0000000000031,-192.99999999999872,-1457.9999999999984,1736.9999999999886,1856.0000000000132,1075.0000000000027,-1351.9999999999977,1428.9999999999914,60.99999999999284,9.999999999998899,-278.9999999999959,,391.9999999999703
2019.07.04,1110.9999999999952,-838.0000000000055,146.00000000000168,132.99999999999423,-194.99999999998963,-1302.0000000000068,-953.9999999999993,-602.999999999998,-193.99999999999417,-1454.999999999984,1724.9999999999989,1866.9999999999964,1040.9999999999968,-1333.0000000000064,1406.9999999999804,71.99999999998852,24.000000000001798,-290.00000000000136,,361.99999999996896
2019.07.04,1121.0000000000164,-853.9999999999992,140.0000000000068,117.00000000000044,-168.99999999999693,-1288.000000000011,-945.0000000000069,-578.0000000000007,-200.00000000000017,-1433.9999999999975,1735.999999999982,1849.9999999999961,1040.9999999999968,-1337.0000000000105,1384.9999999999918,73.99999999999807,7.9999999999968985,-302.9999999999977,,363.9999999999652
