date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDCAD,AUDNZD,empty,sum
2015.09.09,-868.000000000002,-2261.000000000002,1308.0000000000068,591.9999999999925,1231.9999999999998,3381.999999999996,-1385.9999999999984,-4905.000000000001,-2030.9999999999827,542.9999999999602,218.00000000000708,-1307.999999999998,461.0000000000003,,-5023.000000000022
2015.09.09,-866.0000000000001,-2271.000000000001,1256.0000000000002,556.9999999999853,1187.0000000000048,3359.000000000001,-1427.9999999999848,-4834.000000000004,-2028.9999999999698,471.9999999999835,137.00000000000932,-1422.0000000000011,487.0000000000152,,-5394.999999999961
2015.09.09,-870.9999999999995,-2288.0000000000014,1296.999999999997,642.9999999999936,1331.9999999999998,3300.999999999998,-1404.9999999999895,-5012.999999999976,-1963.999999999988,875.9999999999657,235.00000000000742,-1478.999999999997,479.0000000000072,,-4856.999999999984
2015.09.09,-897.0000000000033,-2214.000000000005,1427.9999999999973,631.9999999999882,1276.9999999999948,3244.0000000000023,-1261.000000000001,-4994.999999999976,-1859.9999999999727,792.9999999999993,435.0000000000076,-1353.000000000004,486.00000000000864,,-4284.999999999964
2015.09.09,-902.0000000000028,-2222.0000000000127,1435.0000000000023,672.9999999999902,1271.9999999999955,3395.0000000000146,-1251.9999999999864,-4912.999999999983,-1857.9999999999598,785.9999999999978,533.0000000000057,-1317.999999999997,539.0000000000006,,-3831.999999999935
2015.09.09,-853.0000000000038,-2254.0000000000005,1380.0000000000095,667.9999999999798,1256.999999999997,3376.0000000000014,-1212.9999999999975,-4953.999999999979,-1896.9999999999932,658.9999999999652,509.00000000000387,-1263.9999999999984,571.0000000000103,,-4015.000000000004
2015.09.09,-895.9999999999968,-2222.9999999999973,1391.0000000000055,624.9999999999867,1261.9999999999964,3282.0000000000073,-1195.999999999997,-4932.999999999993,-1913.9999999999714,696.999999999992,581.0000000000093,-1278.0000000000014,618.0000000000074,,-3983.9999999999527
2015.09.09,-905.9999999999957,-2137.9999999999955,1331.0000000000032,518.9999999999806,1226.0000000000048,3302.000000000005,-1169.9999999999823,-4768.999999999977,-1935.9999999999823,753.9999999999658,486.00000000000864,-1324.000000000003,649.999999999995,,-3974.9999999999723
2015.09.09,-900.0000000000008,-2133.9999999999914,1322.0000000000027,508.9999999999817,1239.9999999999966,3312.0000000000036,-1170.9999999999886,-4822.999999999979,-1956.9999999999866,781.9999999999716,469.99999999999267,-1358.0000000000036,757.0000000000076,,-3950.999999999993
2015.09.09,-1051.9999999999973,-2130.999999999994,1454.0000000000077,606.9999999999798,1290.9999999999977,3361.000000000014,-1210.0,-4920.999999999993,-1757.9999999999707,1013.9999999999816,689.0000000000063,-1402.9999999999986,700.999999999996,,-3357.99999999997
2015.09.09,-1109.9999999999998,-2052.9999999999936,1478.0000000000086,562.9999999999802,1265.000000000005,3280.0000000000164,-1261.9999999999854,-4901.999999999987,-1758.9999999999773,1006.9999999999801,653.999999999999,-1368.0000000000025,697.9999999999986,,-3508.9999999999586
2015.09.09,-1088.0,-2078.0000000000023,1520.0000000000102,471.9999999999835,1266.0000000000005,3232.999999999997,-1247.9999999999825,-5002.999999999985,-1946.9999999999654,954.9999999999948,602.999999999998,-1400.9999999999966,608.0000000000085,,-4107.99999999994
2015.09.09,-926.0000000000045,-2171.9999999999964,1609.9999999999995,298.9999999999826,1156.9999999999968,2924.0000000000155,-1075.0000000000036,-5377.999999999985,-2337.9999999999955,506.9999999999908,133.00000000000534,-1373.000000000002,731.9999999999993,,-5899.999999999997
2015.09.09,-700.999999999996,-2252.999999999994,1706.0000000000032,265.99999999998846,1190.9999999999977,2882.000000000007,-1089.999999999991,-5435.000000000002,-2457.9999999999823,511.99999999997914,-36.999999999998145,-1459.9999999999945,873.0000000000126,,-6003.99999999997
2015.09.09,-619.0000000000028,-2234.0000000000027,1688.0000000000023,265.99999999998846,1180.0000000000032,2665.0000000000064,-990.9999999999864,-5365.999999999985,-2462.999999999971,486.999999999993,-41.000000000002146,-1475.000000000004,780.000000000003,,-6122.999999999959
2015.09.09,-583.9999999999957,-2001.9999999999927,1465.0000000000034,238.99999999998923,1114.0000000000039,1764.00000000001,-926.999999999989,-5308.999999999997,-2357.9999999999936,716.9999999999899,-317.0000000000117,-1517.999999999997,716.0000000000056,,-6999.999999999975
2015.09.09,-304.9999999999997,-1932.0000000000005,1478.999999999999,229.99999999999687,1110.9999999999952,1994.0000000000068,-746.0000000000023,-4808.999999999997,-1995.9999999999757,719.9999999999651,-167.00000000000603,-1382.0000000000055,743.0000000000048,,-5060.000000000019
2015.09.09,-414.00000000000324,-2025.0000000000102,1608.000000000004,231.99999999998778,1156.9999999999968,2202.000000000015,-788.9999999999952,-4953.000000000003,-2199.9999999999795,764.9999999999934,-104.99999999999955,-1397.0000000000039,680.0000000000139,,-5238.999999999983
2015.09.09,-494.00000000000557,-2022.0000000000127,1614.0000000000043,148.99999999999915,1138.0000000000057,2283.0000000000127,-706.999999999991,-4909.999999999996,-2204.999999999968,775.9999999999767,75.00000000000284,-1480.0000000000036,578.9999999999961,,-5203.99999999998
2015.09.09,-522.0000000000002,-1916.999999999991,1555.9999999999973,126.99999999998823,1107.999999999998,2324.000000000015,-577.9999999999897,-4863.0,-2264.9999999999613,750.9999999999906,225.99999999999287,-1473.9999999999975,560.0000000000049,,-4966.999999999953
2015.09.09,-689.0000000000063,-1862.9999999999925,1689.9999999999977,93.99999999999409,1131.0000000000043,2439.9999999999977,-697.9999999999986,-5062.999999999988,-2185.999999999977,916.9999999999678,276.00000000000955,-1473.000000000002,365.0000000000153,,-5058.999999999977
2015.09.09,-827.0,-1831.0000000000048,1856.0000000000086,66.99999999999484,1112.0000000000018,2678.0000000000027,-777.9999999999898,-5298.000000000002,-2204.999999999968,823.9999999999803,334.9999999999964,-1459.9999999999945,319.0000000000026,,-5207.999999999972
2015.09.09,-765.0000000000045,-1910.9999999999961,1926.0000000000018,-112.000000000001,960.0000000000053,2636.000000000016,-705.0000000000001,-5275.999999999982,-2576.0000000000005,267.99999999997937,187.00000000000384,-1409.0000000000048,224.000000000002,,-6552.999999999982
2015.09.09,-783.9999999999958,-1961.0000000000127,1936.9999999999977,-99.00000000000463,990.000000000002,2695.0000000000027,-703.9999999999935,-5521.999999999991,-2632.999999999974,247.99999999998158,121.99999999999989,-1565.0000000000052,46.999999999997044,,-7228.999999999995
2015.09.09,-883.9999999999959,-2073.999999999998,2028.000000000006,119.99999999998678,1158.9999999999989,2958.0000000000164,-819.9999999999985,-5901.999999999987,-2299.9999999999686,816.9999999999789,499.9999999999893,-1568.0000000000027,-7.0000000000014495,,-5972.999999999977
2015.09.09,-868.000000000002,-2147.00000000001,2127.0000000000095,-12.000000000012001,1161.9999999999964,3053.000000000017,-875.0000000000035,-5941.999999999979,-2712.9999999999654,615.9999999999943,209.9999999999991,-1670.0000000000048,-15.999999999993797,,-7074.999999999954
2015.09.09,-860.0000000000052,-2150.0000000000073,1990.9999999999995,-158.0000000000137,1168.0000000000023,2902.0000000000045,-926.999999999989,-6002.999999999985,-2810.999999999986,601.9999999999915,15.999999999993797,-1690.0000000000025,83.9999999999952,,-7836.000000000002
2015.09.09,-689.0000000000063,-2066.0000000000123,1971.0000000000036,549.9999999999839,1056.0000000000014,2768.000000000015,-915.9999999999835,-5769.999999999982,-1805.9999999999743,357.99999999999164,431.99999999998795,-1114.9999999999993,-7.0000000000014495,,-5233.999999999975
2015.09.09,-711.000000000006,-2018.0000000000086,2058.000000000007,201.99999999999108,1061.000000000001,2777.0000000000073,-898.9999999999832,-5659.999999999996,-2268.9999999999877,485.99999999998647,327.99999999999494,-1305.9999999999961,-252.99999999999213,,-6203.999999999983
2015.09.09,-700.0000000000006,-2004.0000000000057,2022.0000000000055,133.99999999998968,1000.0000000000009,2619.000000000016,-783.0000000000003,-5656.999999999982,-2287.999999999979,371.99999999999454,167.00000000000603,-1292.0000000000043,-234.00000000000088,,-6643.999999999961
2015.09.09,-617.0000000000009,-1893.9999999999957,2049.0000000000064,51.000000000001044,941.000000000003,2517.0000000000136,-774.9999999999924,-5692.999999999984,-2328.999999999981,211.99999999996777,76.99999999999375,-1207.999999999998,-173.99999999998528,,-6842.999999999951
2015.09.09,-631.9999999999992,-1933.0000000000068,2141.0000000000055,151.9999999999966,941.000000000003,2607.0000000000036,-746.0000000000023,-5705.999999999989,-2145.9999999999814,209.9999999999991,268.0000000000016,-1205.0000000000005,-129.99999999998568,,-6178.9999999999545
2015.09.09,-678.9999999999962,-1899.0000000000061,2112.000000000009,179.99999999998016,990.000000000002,2635.0000000000095,-811.9999999999905,-5592.999999999989,-2172.9999999999804,312.9999999999633,214.00000000000307,-1190.0000000000023,-110.99999999999443,,-6012.999999999993
2015.09.09,-617.0000000000009,-1923.000000000008,1939.9999999999977,221.99999999998886,939.9999999999964,2432.9999999999964,-811.9999999999905,-5506.0,-2079.999999999993,214.99999999998744,136.00000000000279,-1168.0000000000023,-139.9999999999846,,-6360.00000000001
2015.09.09,-495.9999999999964,-1958.9999999999995,1695.0000000000073,178.99999999999582,944.0000000000003,2168.0000000000146,-812.999999999997,-5310.000000000002,-2269.999999999994,119.99999999998678,-178.99999999999582,-1168.9999999999977,-123.99999999999079,,-7213.999999999969
2015.09.09,-336.00000000000296,-1977.0000000000066,1637.0000000000005,68.99999999998573,927.0,2171.000000000012,-785.9999999999978,-5079.999999999984,-2461.999999999964,23.999999999979593,-503.99999999999335,-1226.0000000000048,-104.99999999999955,,-7647.9999999999745
2015.09.09,-370.9999999999991,-1934.9999999999977,1644.0000000000055,43.999999999999595,948.9999999999999,2212.999999999998,-784.9999999999912,-5104.99999999999,-2394.9999999999695,157.99999999996928,-432.0000000000102,-1239.0000000000011,-156.99999999998494,,-7410.999999999971
2015.09.09,-392.9999999999989,-1964.9999999999945,1549.9999999999973,-24.000000000001798,887.0000000000044,2216.0000000000177,-971.9999999999951,-4950.999999999994,-2543.9999999999686,-55.000000000005045,-584.9999999999911,-1251.000000000002,-178.99999999999582,,-8265.999999999927
2015.09.09,-478.0000000000006,-1949.0000000000007,1527.000000000001,0.0,832.9999999999949,2371.9999999999964,-1076.9999999999945,-4786.000000000002,-2481.999999999962,-245.0000000000063,-595.0000000000122,-1241.0000000000032,-129.99999999998568,,-8250.999999999975
2015.09.09,-468.00000000000176,-1944.9999999999968,1570.999999999998,-38.0000000000047,841.0000000000028,2394.0000000000073,-1042.9999999999939,-4838.999999999998,-2555.999999999958,-187.00000000002603,-645.999999999991,-1302.0000000000032,-454.9999999999832,,-8672.999999999949
2015.09.10,-433.0000000000056,-1924.9999999999989,1549.9999999999973,-92.00000000000318,605.0,2309.0000000000055,-1041.000000000003,-4765.999999999991,-2580.999999999989,-778.0000000000342,-690.9999999999972,-1295.0000000000018,-285.00000000000193,,-9423.000000000024
2015.09.10,-451.9999999999969,-1893.9999999999957,1384.0000000000005,-141.00000000001333,546.9999999999975,2280.0000000000155,-1143.9999999999895,-4644.999999999982,-2645.9999999999704,-995.0000000000348,-905.0000000000002,-910.9999999999951,1019.9999999999986,,-8501.999999999965
2015.09.10,-443.0000000000045,-1895.0000000000023,1378.0,-229.00000000001253,602.0000000000025,2157.000000000009,-1102.000000000003,-4594.999999999999,-2764.9999999999955,-863.0000000000138,-917.9999999999966,-970.0000000000042,1035.0000000000082,,-8608.000000000011
2015.09.10,-368.9999999999971,-1882.000000000006,1380.0000000000095,-335.00000000001864,533.0000000000057,2251.000000000003,-1085.0000000000027,-4438.999999999993,-2913.9999999999945,-1040.0000000000186,-1141.9999999999986,-970.9999999999997,1121.0000000000164,,-8891.999999999995
2015.09.10,-387.000000000004,-1866.000000000012,1280.0000000000011,-302.0000000000023,421.0000000000047,2260.0000000000177,-1064.9999999999827,-4540.999999999996,-2823.9999999999823,-1382.0000000000387,-1082.0000000000052,-927.0,1212.9999999999975,,-9202.000000000002
2015.09.10,-404.0000000000044,-1846.9999999999986,1338.0000000000082,-345.0000000000175,373.99999999999653,2268.000000000003,-1112.9999999999861,-4387.999999999976,-2916.9999999999695,-1496.0000000000307,-1204.000000000005,-800.9999999999961,1287.000000000016,,-9247.999999999962
2015.09.10,-404.0000000000044,-1889.9999999999916,1165.0000000000064,-339.0000000000004,311.00000000000574,2095.0000000000023,-1157.9999999999923,-4293.999999999983,-2942.9999999999623,-1778.000000000013,-1466.0000000000118,-753.9999999999991,1173.0000000000018,,-10281.999999999944
2015.09.10,-287.9999999999994,-1866.9999999999964,1197.0000000000027,-369.0000000000193,375.9999999999986,2083.0000000000127,-1129.9999999999866,-4295.999999999993,-2949.9999999999636,-1537.0000000000327,-1387.000000000005,-802.9999999999982,1124.0000000000139,,-9846.999999999965
2015.09.10,-405.9999999999952,-1855.0000000000066,1081.0000000000032,-330.0000000000081,238.0000000000049,2094.000000000018,-1123.9999999999916,-4325.999999999994,-2847.999999999962,-1921.000000000017,-1300.0000000000123,-770.9999999999994,991.0000000000085,,-10476.99999999995
2015.09.10,-411.0000000000058,-1855.0000000000066,1094.0000000000082,-264.0000000000198,288.9999999999948,2093.0000000000114,-1105.9999999999848,-4278.999999999996,-2776.999999999985,-1542.0000000000211,-1258.0000000000036,-1063.9999999999982,998.00000000001,,-10081.999999999996
2015.09.10,-460.00000000000483,-1825.00000000001,1374.0000000000095,-236.00000000001398,665.9999999999999,2307.999999999999,-1124.9999999999982,-4483.99999999998,-2714.9999999999786,-580.0000000000249,-961.0000000000118,-1100.000000000001,1605.9999999999964,,-7532.000000000018
2015.09.10,-561.0000000000003,-1814.0000000000045,1457.9999999999984,-139.00000000000023,729.0000000000018,2377.000000000007,-1171.9999999999952,-4537.999999999983,-2517.999999999976,-323.0000000000288,-791.0000000000084,-1161.9999999999964,1537.0000000000107,,-6916.9999999999745
2015.09.10,-658.0000000000031,-1798.999999999995,1407.0000000000107,-148.99999999999915,680.9999999999983,2365.0000000000173,-1368.999999999998,-4462.999999999994,-2550.99999999997,-502.00000000000244,-875.0000000000035,-1100.000000000001,1521.0000000000168,,-7491.999999999924
2015.09.10,-739.9999999999962,-1785.9999999999986,1468.0000000000036,-90.00000000001229,748.0000000000042,2649.999999999997,-1398.9999999999948,-4637.0,-2433.9999999999586,-261.00000000002234,-800.0000000000007,-1190.0000000000023,1574.0000000000086,,-6896.999999999973
2015.09.10,-668.9999999999974,-1818.0000000000084,1435.0000000000023,-70.0000000000145,717.000000000001,2544.0000000000127,-1308.9999999999825,-4545.999999999993,-2411.999999999992,-425.0000000000309,-747.0000000000088,-1068.0000000000023,1563.0000000000032,,-6805.000000000011
2015.09.10,-744.0000000000002,-1824.0000000000034,1412.0000000000061,-26.999999999999247,695.9999999999966,2593.000000000001,-1381.9999999999943,-5829.999999999984,-2375.999999999978,-456.00000000001194,-733.0000000000059,-1102.9999999999984,1673.0000000000134,,-8100.999999999957
2015.09.10,-661.9999999999959,-1829.9999999999982,1609.0000000000089,-36.0000000000138,727.9999999999953,2459.0000000000114,-1351.9999999999977,-5063.999999999993,-2400.999999999964,-382.0000000000157,-791.9999999999927,-1056.9999999999968,1734.0000000000134,,-7045.999999999939
2015.09.10,-653.999999999999,-1849.9999999999961,1835.000000000008,35.999999999991594,783.9999999999958,2488.0000000000014,-1271.0,-5274.000000000001,-2294.9999999999804,-209.00000000003695,-554.9999999999944,-1212.000000000002,1741.0000000000148,,-6435.999999999999
2015.09.10,-636.0000000000032,-2017.000000000002,1762.0000000000005,-11.00000000000545,858.0000000000032,2434.0000000000027,-1220.9999999999832,-5281.999999999982,-2589.999999999959,-182.99999999999983,-876.0000000000101,-1214.9999999999993,1739.0000000000016,,-7237.999999999936
2015.09.10,-544.0,-1922.0000000000016,1725.999999999999,11.999999999989797,817.9999999999965,2219.0000000000155,-1225.9999999999939,-5110.99999999999,-2397.999999999989,11.999999999989797,-804.0000000000047,-1254.999999999995,1861.0000000000016,,-6611.999999999982
2015.09.10,-687.0000000000043,-1815.9999999999955,1799.0000000000066,126.99999999998823,980.9999999999985,2320.000000000011,-1176.9999999999836,-5329.999999999984,-2078.9999999999864,515.9999999999609,-561.0000000000115,-1390.9999999999977,2014.0000000000048,,-5283.999999999994
2015.09.10,-802.0000000000027,-1967.999999999992,1966.0000000000082,316.99999999998954,1219.9999999999989,2568.0000000000146,-1221.9999999999898,-5471.99999999998,-2016.99999999998,977.9999999999678,-49.99999999999449,-1748.000000000005,2008.0000000000098,,-4221.999999999955
2015.09.10,-616.0000000000055,-2069.999999999994,1856.9999999999993,299.99999999998914,1273.9999999999973,2565.0000000000173,-1078.9999999999854,-5554.000000000002,-2171.999999999974,1033.9999999999793,-99.00000000000463,-1802.999999999999,1988.9999999999964,,-4373.999999999986
2015.09.10,-604.0000000000045,-2129.000000000003,1868.000000000009,241.99999999998667,1261.000000000001,2639.0000000000136,-1103.9999999999939,-5564.999999999998,-2289.999999999992,880.9999999999984,-187.00000000000384,-1568.0000000000027,2183.000000000002,,-4372.999999999987
2015.09.10,-573.0000000000013,-2231.000000000005,1933.9999999999975,383.99999999998437,1329.999999999998,2635.0000000000095,-1056.9999999999968,-5733.99999999998,-2238.9999999999686,1017.9999999999634,-130.99999999999224,-1773.0000000000023,2061.000000000002,,-4375.999999999991
2015.09.10,-709.9999999999995,-2103.0000000000105,2063.0000000000023,312.00000000000114,1473.9999999999975,2695.0000000000027,-1056.9999999999968,-6216.9999999999845,-2218.999999999971,1625.999999999994,5.999999999994898,-1858.9999999999995,2269.00000000001,,-3719.999999999959
2015.09.10,-705.9999999999956,-2269.999999999994,2171.0000000000064,229.99999999999687,1419.0000000000036,2861.0000000000023,-1136.0000000000036,-6225.999999999999,-2549.9999999999636,1201.9999999999698,-165.9999999999995,-1815.9999999999955,2378.0000000000136,,-4608.999999999958
2015.09.10,-646.9999999999976,-2238.999999999991,2213.000000000008,279.99999999999136,1453.0000000000043,2763.0000000000045,-1102.000000000003,-6173.999999999978,-2442.999999999973,1319.999999999988,-129.00000000000134,-1819.0000000000039,2374.0000000000095,,-4149.999999999942
2015.09.10,-678.0000000000008,-2730.9999999999945,2216.9999999999986,29.999999999996696,1488.999999999996,2919.000000000005,-1112.0000000000018,-6905.999999999977,-3342.9999999999627,759.9999999999607,-322.00000000000006,-2029.9999999999984,2432.9999999999964,,-7273.999999999982
2015.09.10,-705.0000000000001,-2306.9999999999923,2149.000000000001,-141.00000000001333,1314.9999999999995,2688.0000000000014,-1099.9999999999898,-6337.999999999994,-3064.9999999999623,877.9999999999789,-653.999999999999,-2010.9999999999961,2329.000000000003,,-6961.999999999962
2015.09.10,-573.0000000000013,-2225.9999999999945,1945.0000000000073,-118.00000000001809,1370.0000000000045,2805.000000000013,-1041.9999999999873,-6063.999999999993,-3008.999999999995,1063.9999999999982,-567.0000000000064,-2049.9999999999964,2320.000000000011,,-6144.999999999956
2015.09.10,-526.9999999999997,-2266.999999999997,1697.0000000000027,-286.00000000000847,1239.0000000000011,2553.0000000000055,-1068.9999999999866,-5771.999999999991,-3290.9999999999773,644.0000000000001,-1000.0000000000009,-2075.0000000000045,2373.0000000000027,,-7780.999999999954
2015.09.10,-619.0000000000028,-2242.0000000000105,1850.0000000000086,-158.0000000000137,1239.9999999999966,2663.9999999999995,-1188.9999999999957,-5715.99999999998,-3112.999999999966,607.9999999999864,-855.0000000000058,-1814.0000000000045,2333.0000000000073,,-7010.99999999998
2015.09.10,-634.9999999999967,-2398.0000000000114,1877.0000000000095,-31.000000000003247,1285.0000000000027,2988.9999999999973,-1234.0000000000018,-5840.99999999998,-3177.999999999992,717.9999999999964,-687.9999999999998,-1876.0,2463.9999999999995,,-6547.999999999978
2015.09.10,-551.0000000000015,-2637.0000000000005,1734.9999999999995,-178.00000000001148,1339.9999999999968,3022.9999999999977,-1261.000000000001,-6082.999999999998,-3637.999999999986,357.99999999999164,-954.0000000000103,-1912.0000000000025,2566.000000000002,,-8192.000000000022
2015.09.10,-514.9999999999987,-2712.000000000003,1838.0000000000082,-87.99999999999919,1327.999999999996,3071.0000000000014,-1217.9999999999857,-6199.999999999989,-3571.9999999999973,438.9999999999894,-936.0000000000035,-1939.9999999999973,2614.000000000005,,-7890.999999999973
2015.09.10,-478.9999999999961,-3004.000000000007,1561.000000000007,-148.99999999999915,1327.999999999996,2659.0000000000114,-1275.0000000000039,-6185.999999999978,-4035.9999999999727,207.99999999998596,-1614.0000000000043,-2080.9999999999995,2449.999999999997,,-10617.999999999964
2015.09.10,-212.00000000000108,-2983.0000000000023,1611.000000000004,17.000000000000348,1478.0000000000016,2693.000000000012,-1329.9999999999868,-6262.0,-3767.9999999999936,424.99999999998647,-1418.9999999999925,-2053.000000000005,2442.999999999995,,-9359.999999999984
2015.09.10,-258.0000000000027,-2831.000000000006,1677.9999999999973,110.99999999999443,1446.0000000000027,2729.0000000000036,-1376.9999999999839,-6219.999999999999,-3464.9999999999627,613.9999999999812,-1191.0000000000086,-2068.000000000003,2429.0000000000146,,-8402.999999999973
2015.09.10,-204.00000000000418,-2715.000000000001,1664.0000000000014,255.99999999998957,1443.0000000000055,2635.0000000000095,-1327.999999999996,-5914.999999999992,-3110.9999999999973,628.9999999999907,-1134.999999999997,-1788.9999999999961,2432.9999999999964,,-7136.999999999991
2015.09.10,-155.00000000000514,-2781.9999999999955,1612.9999999999995,313.99999999999204,1451.0000000000023,2536.000000000005,-1367.9999999999914,-5905.000000000001,-3020.999999999985,674.9999999999811,-1300.9999999999966,-1741.999999999999,2427.0000000000014,,-7257.999999999993
2015.09.10,-78.00000000000028,-2906.9999999999927,1736.000000000004,383.0,1553.0000000000043,2546.0000000000036,-1339.0000000000014,-6188.999999999993,-3080.999999999978,855.9999999999679,-1204.000000000005,-1892.0000000000048,2434.0000000000027,,-7181.999999999992
2015.09.10,-80.99999999999774,-2980.000000000005,1662.0000000000061,427.99999999998397,1649.0000000000005,2715.000000000001,-1327.999999999996,-6236.9999999999945,-3048.9999999999905,972.9999999999794,-1086.9999999999936,-1905.0000000000011,2509.0000000000055,,-6731.000000000004
2015.09.10,-129.00000000000134,-2977.0000000000073,1692.9999999999977,396.9999999999807,1597.9999999999993,2753.0000000000055,-1438.9999999999902,-6310.000000000002,-3223.9999999999823,727.9999999999732,-1194.0000000000061,-1876.0,2489.0000000000077,,-7491.0000000000255
2015.09.10,-173.00000000000094,-2919.000000000005,1655.0000000000011,313.99999999999204,1519.0000000000036,2862.000000000009,-1451.0000000000023,-6116.99999999999,-3249.999999999975,564.9999999999711,-1225.9999999999939,-1846.9999999999986,2405.0000000000127,,-7662.999999999976
2015.09.10,-221.00000000000452,-2852.00000000001,1621.0000000000093,139.00000000000023,1456.9999999999973,2727.9999999999973,-1491.9999999999823,-6012.999999999976,-3358.9999999999786,554.9999999999944,-1516.0000000000061,-1858.9999999999995,2363.000000000004,,-8448.999999999955
2015.09.10,-233.00000000000543,-2764.9999999999955,1706.0000000000032,165.9999999999995,1488.999999999996,2866.000000000013,-1514.9999999999998,-6010.999999999995,-3321.999999999958,631.9999999999659,-1377.9999999999905,-1968.9999999999986,2378.0000000000136,,-7955.999999999952
2015.09.10,-224.9999999999974,-2747.999999999995,1709.0000000000032,-31.000000000003247,1476.999999999995,2798.0000000000114,-1459.9999999999945,-6036.999999999978,-3586.9999999999623,756.9999999999854,-1595.9999999999975,-2019.9999999999995,2415.0000000000114,,-8547.999999999922
2015.09.11,-211.00000000000563,-2739.0000000000027,1667.0000000000016,30.999999999981043,1366.0000000000005,2741.0000000000155,-1461.0000000000011,-5907.999999999987,-3433.9999999999814,632.9999999999725,-1499.9999999999902,-1956.0000000000023,2320.9999999999955,,-8450.000000000004
2015.09.11,-214.00000000000307,-2733.999999999992,1710.000000000008,86.99999999999264,1465.0000000000052,2706.000000000008,-1512.0000000000023,-5980.9999999999945,-3407.9999999999886,731.9999999999993,-1466.0000000000118,-1971.0000000000005,2462.0000000000086,,-8123.999999999971
2015.09.11,-251.99999999999667,-2716.999999999992,1771.000000000001,126.99999999998823,1497.9999999999993,2808.0000000000105,-1529.9999999999868,-6039.999999999992,-3330.9999999999727,768.9999999999752,-1378.9999999999968,-1985.0000000000034,2366.0000000000014,,-7894.999999999965
2015.09.11,-221.00000000000452,-2685.000000000004,1811.9999999999977,214.99999999998744,1471.0,2724.0000000000155,-1539.0000000000014,-6066.000000000003,-3143.9999999999914,710.999999999995,-1469.9999999999936,-1946.0000000000032,2252.0000000000095,,-7885.999999999998
2015.09.11,-207.00000000000162,-2681.0,1753.0,151.9999999999966,1529.0000000000025,2668.0000000000036,-1539.0000000000014,-6020.999999999986,-3171.9999999999973,922.9999999999627,-1594.999999999991,-1961.0000000000016,2232.000000000012,,-7919.000000000003
2015.09.11,-231.99999999999886,-2649.0000000000123,1685.0000000000023,152.99999999998093,1465.0000000000052,2759.0000000000005,-1539.999999999986,-5935.999999999978,-3205.9999999999977,715.9999999999833,-1506.0000000000073,-1927.9999999999964,2202.000000000015,,-8016.999999999989
2015.09.11,-241.00000000000233,-2740.9999999999936,1731.9999999999993,148.99999999999915,1432.9999999999955,2812.9999999999986,-1499.9999999999902,-6445.999999999998,-3291.9999999999836,585.9999999999754,-1422.9999999999966,-1902.0000000000036,2188.0000000000123,,-8643.999999999987
2015.09.11,-239.99999999999577,-2703.9999999999955,1837.0000000000032,143.99999999998857,1441.0000000000034,2629.999999999999,-1483.9999999999964,-6304.000000000002,-3282.999999999969,572.9999999999791,-1442.9999999999943,-1895.9999999999977,2190.000000000003,,-8538.999999999975
2015.09.11,-290.9999999999968,-2744.000000000013,1876.0000000000048,154.99999999999403,1490.999999999998,2836.0000000000164,-1546.000000000003,-6287.999999999983,-3316.99999999997,664.9999999999601,-1385.9999999999984,-1946.0000000000032,2235.000000000009,,-8259.999999999985
2015.09.11,-273.9999999999965,-2743.0000000000064,1843.0000000000036,198.99999999999363,1432.9999999999955,2895.000000000003,-1533.999999999991,-6340.99999999998,-3267.99999999996,615.9999999999943,-1347.9999999999936,-1875.0000000000045,2228.0000000000077,,-8168.9999999999345
2015.09.11,-285.00000000000193,-2676.999999999996,1837.0000000000032,207.99999999998596,1432.9999999999955,2869.0000000000105,-1551.9999999999977,-6228.999999999985,-3130.999999999995,631.9999999999659,-1361.0000000000123,-1790.9999999999982,2254.0000000000005,,-7793.0000000000255
2015.09.11,-278.9999999999959,-2712.000000000003,1894.0000000000055,278.00000000000045,1453.0000000000043,2912.0000000000036,-1556.0000000000018,-6233.99999999998,-3089.9999999999927,644.9999999999623,-1279.9999999999923,-1771.999999999996,2254.0000000000005,,-7486.999999999987
2015.09.11,-246.00000000000176,-2716.0000000000073,1890.0000000000005,273.9999999999965,1436.9999999999993,2914.0000000000164,-1549.9999999999848,-6227.99999999998,-3118.999999999961,538.9999999999784,-1313.999999999993,-1761.0000000000014,2286.0000000000105,,-7593.999999999927
2015.09.11,-243.99999999999977,-2757.0000000000095,1885.000000000005,226.99999999999943,1439.9999999999968,2929.0000000000036,-1549.9999999999848,-6272.999999999996,-3236.9999999999786,482.9999999999668,-1350.0000000000068,-1775.0000000000043,2232.000000000012,,-7989.999999999995
2015.09.11,-245.0000000000063,-2845.999999999993,1889.00000000001,248.99999999998812,1436.9999999999993,2961.0000000000136,-1552.9999999999823,-6343.9999999999945,-3278.9999999999873,416.9999999999785,-1333.0000000000064,-1751.999999999998,2235.000000000009,,-8163.999999999971
2015.09.11,-233.00000000000543,-2859.999999999996,1875.0,313.99999999999204,1449.9999999999957,3015.9999999999964,-1549.0000000000005,-6363.999999999976,-3226.9999999999577,384.9999999999909,-1289.9999999999911,-1729.9999999999982,2198.9999999999955,,-8013.999999999955
