date,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.07.25,-35.00000000000725,15.000000000000568,-18.999999999991246,4.999999999999449,67.00000000001705,60.000000000002274,56.99999999999594,73.99999999999629,185.00000000000227,156.00000000000057,25.999999999992696,88.00000000000807,31.999999999996476,2.0000000000095497,90.0000000000012,,803.0000000000239
2016.07.25,-18.0000000000069,76.00000000000762,-134.99999999999625,13.00000000000745,95.00000000000064,150.99999999999625,26.999999999999247,113.99999999999189,116.99999999999022,38.0000000000047,154.99999999999403,40.00000000000625,76.99999999999818,-76.99999999999818,185.00000000000182,,857.9999999999969
2016.07.25,-29.999999999996696,129.0000000000049,-157.99999999999147,37.00000000000925,104.99999999999955,146.0000000000008,5.999999999994898,37.99999999999359,-55.00000000000682,-146.00000000000168,151.9999999999966,-15.000000000000568,131.9999999999908,-105.99999999999454,217.0000000000005,,451.99999999999903
2016.07.25,-15.00000000000945,237.00000000000898,-62.000000000006494,58.000000000002494,146.00000000000168,242.00000000000443,-71.00000000000995,4.999999999999449,-296.99999999999704,-116.00000000000499,69.9999999999923,-161.99999999999193,231.99999999999932,-167.0000000000016,128.00000000000588,,227.9999999999932
2016.07.25,-29.00000000001235,175.00000000001137,-73.00000000001194,118.00000000000699,100.0000000000112,218.9999999999941,-46.00000000000159,4.999999999999449,-201.99999999999818,-116.99999999998934,62.000000000006494,-117.00000000000443,253.0000000000001,-274.9999999999915,316.0000000000052,,389.0000000000256
2016.07.25,-42.0000000000087,181.0000000000116,-92.00000000000318,136.00000000000279,111.00000000001664,192.99999999999784,-54.00000000000959,112.99999999999643,-3.0000000000143245,116.00000000000499,63.99999999999739,-109.99999999999943,274.0000000000009,-254.99999999999545,290.9999999999968,,922.9999999999948
2016.07.25,-63.99999999999739,350.9999999999991,19.999999999997797,178.00000000000037,112.000000000001,344.99999999999886,-129.00000000000134,39.00000000000014,-323.0000000000075,141.99999999999767,-86.0000000000083,-301.9999999999925,445.99999999999795,-316.99999999999307,158.99999999999804,,570.9999999999908
2016.07.25,-131.99999999999878,453.00000000000296,-103.99999999999298,53.999999999998494,84.0000000000174,415.9999999999968,-86.0000000000083,7.9999999999968985,-430.0000000000068,5.999999999994898,-36.999999999998145,-304.9999999999926,390.99999999999113,-173.00000000000182,-27.999999999994696,,117.00000000000439
2016.07.25,-172.0000000000166,517.0000000000101,-173.00000000000094,97.00000000000264,99.00000000000463,426.00000000000193,-82.00000000000429,61.999999999995396,-362.0000000000232,103.00000000000864,-15.00000000000945,-310.0000000000023,487.99999999999955,-153.99999999999636,-53.999999999998494,,469.99999999997135
2016.07.25,-126.0000000000039,412.00000000000614,-228.00000000000597,107.00000000000153,91.00000000001884,364.9999999999949,-16.0000000000049,78.99999999999574,-254.0000000000191,-4.000000000004,107.99999999999699,-197.00000000000273,417.99999999999216,-70.99999999999795,-19.00000000000235,,664.9999999999654
2016.07.25,-75.00000000000284,399.0000000000009,-160.00000000000458,99.00000000000463,116.00000000000499,381.0000000000002,-38.0000000000047,90.99999999999665,-280.00000000000114,29.00000000001235,95.00000000000064,-230.99999999999454,397.99999999999613,-118.99999999999977,-2.000000000002,,703.0000000000072
2016.07.25,-26.0000000000149,368.0000000000092,-90.00000000001229,182.99999999999983,113.00000000000753,397.00000000000557,-44.0000000000107,65.99999999999939,-350.00000000002274,-11.999999999989797,86.0000000000083,-251.00000000000477,465.999999999994,-183.9999999999975,51.99999999999649,,773.9999999999677
2016.07.25,-22.999999999995246,301.00000000000193,-95.00000000000064,147.00000000000824,67.00000000001705,382.000000000005,-4.000000000004,139.99999999999568,-139.00000000001,134.00000000001188,96.99999999999153,-197.9999999999933,378.0000000000001,-94.99999999999886,7.9999999999968985,,1100.0000000000264
2016.07.25,-5.999999999994898,191.0000000000025,-90.99999999999665,130.0000000000079,79.00000000000685,275.99999999999625,-2.000000000002,157.99999999999147,13.999999999981583,154.0000000000097,114.99999999999844,-114.99999999999488,277.9999999999916,25.000000000005684,-53.00000000000304,,1153.0000000000005
2016.07.25,-9.000000000014552,193.00000000001205,-96.00000000000719,125.00000000000844,86.0000000000083,272.00000000000557,-3.0000000000085514,130.99999999999224,-35.00000000002501,87.00000000001484,117.99999999999588,-112.99999999999955,274.0000000000009,36.000000000001364,-66.99999999999484,,998.9999999999899
2016.07.25,24.999999999986144,143.00000000000068,-104.99999999999955,140.0000000000068,107.00000000001265,230.99999999999454,7.9999999999968985,117.99999999999588,-36.000000000001364,-4.000000000004,168.99999999999693,-70.99999999999795,250.99999999999056,31.999999999996476,-10.999999999994348,,996.9999999999804
2016.07.25,39.999999999995595,58.000000000006935,-87.99999999999919,190.00000000000128,121.99999999999989,144.00000000000546,-3.0000000000085514,95.00000000000064,24.00000000000091,-45.99999999999049,173.00000000000094,-15.000000000000568,240.99999999999966,12.000000000000455,78.00000000000028,,1025.0000000000132
2016.07.25,22.999999999995246,29.000000000010573,-102.00000000000209,238.0000000000049,120.00000000000898,99.99999999999432,-5.000000000010552,83.9999999999952,63.99999999999295,-68.99999999998573,164.99999999999292,16.999999999995907,269.999999999996,-24.999999999991473,156.00000000000057,,1064.9999999999977
2016.07.25,-12.999999999996348,7.000000000005002,-173.00000000000094,229.00000000000142,161.00000000001114,4.9999999999954525,-18.0000000000069,98.99999999999353,157.99999999998704,-72.0000000000054,194.99999999998963,75.00000000000284,241.99999999999022,-43.99999999999693,246.99999999999721,,1097.999999999967
2016.07.25,-53.00000000001415,60.000000000002274,-246.99999999999721,207.00000000000162,127.00000000001043,52.00000000000671,16.999999999989246,95.00000000000064,128.99999999999068,-116.99999999998934,221.00000000000452,76.99999999999818,260.9999999999957,-22.999999999996135,228.00000000000597,,1034.000000000009
2016.07.25,-70.0000000000145,115.0000000000091,-317.9999999999961,180.0000000000024,135.00000000001845,84.00000000000318,41.9999999999976,14.999999999998348,-58.9999999999975,-353.99999999998766,279.00000000000705,79.00000000000773,272.99999999999613,72.00000000000273,114.00000000000298,,587.0000000000499
2016.07.25,-77.00000000001594,168.00000000000637,-367.0000000000062,169.00000000000804,72.0000000000054,186.00000000000705,112.99999999999643,80.99999999999774,-1.0000000000047748,-265.99999999998846,322.00000000000006,70.00000000000739,296.99999999999704,10.99999999999568,170.99999999999892,,949.0000000000048
2016.07.25,63.99999999999739,133.00000000000978,-307.99999999999716,269.00000000000813,26.999999999999247,340.0000000000034,203.99999999999307,82.99999999999974,-129.0000000000191,-405.9999999999952,446.9999999999974,60.000000000002274,381.9999999999908,-15.000000000000568,204.99999999999963,,1355.9999999999886
2016.07.25,96.99999999999153,230.00000000000398,-322.00000000000006,265.99999999999955,-26.999999999999247,528.9999999999964,273.9999999999965,24.999999999997247,-399.0000000000009,-597.9999999999874,504.9999999999999,-4.9999999999954525,448.99999999999807,-21.99999999999136,133.00000000000534,,1135.000000000014
2016.07.25,151.9999999999966,230.00000000000398,-422.9999999999956,258.0000000000027,21.00000000000435,534.000000000006,333.9999999999899,45.99999999999049,-433.00000000002115,-773.0000000000015,689.0000000000063,57.00000000000216,441.99999999999307,-91.99999999999875,300.0000000000003,,1341.9999999999784
2016.07.25,192.99999999999872,165.00000000000625,-385.99999999999744,255.00000000000523,29.00000000001235,498.00000000000466,334.9999999999964,61.999999999995396,-379.0000000000191,-760.0000000000051,699.0000000000052,84.00000000000318,390.00000000000057,-27.999999999991587,238.0000000000049,,1395.0000000000196
2016.07.25,154.99999999999403,62.00000000001182,-371.99999999999454,277.000000000005,9.999999999998899,379.0000000000049,312.9999999999966,135.99999999999167,-68.00000000001205,-522.9999999999845,632.0000000000103,150.00000000000568,336.9999999999891,19.99999999999602,258.0000000000027,,1766.0000000000155
2016.07.25,154.99999999999403,171.00000000000648,-363.0000000000022,285.00000000000193,17.000000000000348,480.99999999999454,299.99999999998914,210.99999999999451,-84.00000000000318,-357.99999999999164,617.0000000000009,61.00000000000705,425.9999999999877,-96.00000000000364,297.9999999999983,,2120.9999999999745
2016.07.25,116.99999999998934,144.00000000000546,-500.9999999999959,191.00000000000784,52.000000000007596,384.00000000000034,332.99999999999443,217.0000000000005,9.999999999990905,-468.00000000000176,726.0000000000044,168.00000000000637,306.99999999998795,-58.9999999999975,375.9999999999986,,1996.9999999999986
2016.07.25,109.00000000000354,94.99999999999886,-432.0000000000102,270.99999999999903,41.000000000002146,337.0000000000033,295.99999999999625,237.99999999999378,115.99999999998545,-319.0000000000026,635.9999999999922,161.00000000000136,356.9999999999993,-33.999999999991815,341.0000000000024,,2212.999999999973
2016.07.25,110.99999999999443,75.00000000000284,-523.9999999999911,257.0000000000072,95.00000000000064,260.9999999999957,311.99999999999005,258.9999999999981,173.99999999997817,-404.9999999999887,743.0000000000048,236.0000000000042,323.99999999999807,-22.999999999996135,409.0000000000038,,2304.0000000000023
2016.07.25,9.999999999998899,36.000000000001364,-824.0000000000025,40.00000000000669,38.0000000000047,179.00000000000205,452.99999999999227,296.9999999999917,417.99999999997794,-560.0000000000049,940.9999999999918,448.99999999999807,63.99999999999295,94.0000000000083,507.0000000000019,,2141.9999999999613
2016.07.25,22.999999999995246,35.0000000000108,-951.9999999999973,50.0000000000056,46.0000000000127,183.9999999999975,525.9999999999932,284.9999999999908,381.9999999999766,-775.9999999999989,1093.999999999995,524.0000000000009,71.99999999998852,120.00000000000455,565.0000000000044,,2177.99999999998
2016.07.25,56.99999999999594,22.00000000000557,-790.0000000000018,60.00000000000449,51.000000000001044,194.00000000000261,451.9999999999969,240.99999999999122,286.00000000000136,-702.9999999999869,964.0000000000093,436.9999999999976,76.99999999999818,146.0000000000008,431.0000000000036,,1925.00000000002
2016.07.25,63.99999999999739,-169.9999999999875,-988.9999999999955,34.000000000000696,75.00000000000284,-16.999999999995907,557.9999999999918,315.9999999999941,647.9999999999961,-821.9999999999894,1192.9999999999995,704.9999999999983,-97.00000000000841,231.99999999999932,626.9999999999998,,2357.0000000000036
2016.07.25,-17.000000000000348,-33.999999999991815,-1014.0000000000038,-12.999999999996348,49.00000000001015,66.0000000000025,529.9999999999972,133.99999999998968,280.00000000000114,-1096.9999999999925,1105.0000000000005,612.9999999999995,-44.00000000001114,192.99999999999784,573.9999999999967,,1324.9999999999993
2016.07.25,22.999999999995246,21.000000000000796,-968.0000000000133,-18.999999999991246,87.99999999999919,129.99999999999545,509.9999999999993,178.00000000000037,224.99999999999432,-1018.9999999999922,1114.9999999999993,546.999999999997,-10.000000000005116,167.0000000000016,529.0000000000017,,1516.9999999999825
2016.07.25,58.000000000002494,-87.99999999999386,-973.0000000000016,-23.999999999990695,77.00000000001594,63.00000000000239,541.9999999999981,154.99999999999403,286.00000000000136,-1127.9999999999957,1163.000000000003,631.0000000000002,-94.0000000000083,201.99999999999818,582.0000000000048,,1452.0000000000305
2016.07.25,130.99999999999224,-187.99999999998818,-973.0000000000016,29.000000000001247,117.00000000001154,-7.999999999995566,560.9999999999893,145.9999999999906,313.99999999999295,-1248.999999999989,1258.0000000000036,704.0000000000077,-114.00000000000432,206.00000000000307,665.9999999999999,,1600.0000000000134
2016.07.25,143.99999999998857,-253.99999999999068,-828.0000000000065,60.99999999999994,69.00000000000794,-15.000000000000568,523.9999999999911,167.9999999999904,415.9999999999968,-1038.99999999999,1120.0000000000098,670.0000000000017,-128.0000000000001,188.0000000000024,641.9999999999982,,1737.999999999999
2016.07.25,114.99999999999844,-36.000000000001364,-875.0000000000035,63.00000000000195,63.000000000013046,183.00000000000693,533.99999999999,128.99999999999022,105.99999999999454,-1130.9999999999932,1131.9999999999998,531.9999999999965,36.99999999999193,55.999999999997385,653.0000000000035,,1560.9999999999861
2016.07.25,204.99999999998852,-286.9999999999919,-829.9999999999974,111.00000000000554,99.00000000000463,-12.000000000000455,549.9999999999949,193.99999999999417,421.99999999999704,-1085.999999999987,1201.999999999992,695.0000000000074,-100.99999999999909,194.00000000000261,670.9999999999993,,2027.0000000000102
