date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.08.29,0.0,-21.00000000000435,-35.00000000000725,-51.000000000001044,-26.999999999999247,-37.99999999999359,-76.99999999999375,-143.00000000000068,-24.999999999997247,-58.000000000002494,-33.000000000005244,-218.9999999999941,-126.0000000000039,-79.99999999999119,-180.99999999999739,-87.00000000001484,-167.9999999999904,-73.99999999999629,-134.9999999999909,-84.0000000000063,-0.999999999995449,-79.00000000000685,,-1741.9999999999925
2016.08.29,-33.000000000005244,-48.000000000003595,-31.000000000003247,-143.99999999998857,5.999999999994898,-17.999999999995797,-79.99999999999119,-162.00000000000614,-20.999999999993246,-56.0000000000005,-29.000000000001247,-276.9999999999868,-39.999999999995595,19.00000000001345,-210.99999999999852,-202.00000000001327,-220.99999999998232,86.0000000000083,-164.99999999999204,-63.00000000000195,32.0000000000098,-121.99999999999989,,-1779.9999999999327
2016.08.29,-45.000000000006146,-143.00000000000423,18.999999999991246,-228.99999999999034,-46.999999999997044,-92.99999999999864,-29.999999999996696,-195.0000000000074,16.0000000000049,-86.99999999999264,21.00000000000435,-283.9999999999918,100.0000000000112,90.00000000001229,-165.99999999999682,-351.99999999999676,-359.99999999998255,209.9999999999991,-149.99999999999147,-26.999999999999247,113.00000000000753,-78.00000000000028,,-1716.9999999999216
2016.08.29,-17.000000000000348,-126.0000000000039,92.99999999998754,-221.00000000000452,-14.000000000002899,-61.999999999995396,41.000000000002146,-123.99999999999523,49.00000000001015,-68.00000000000139,24.999999999997247,-147.99999999999613,256.00000000001177,215.00000000000963,-85.99999999999852,-391.000000000008,-374.999999999992,231.0000000000034,-96.9999999999942,26.999999999999247,184.00000000000637,-49.00000000001015,,-656.9999999999751
2016.08.29,-12.000000000000899,-200.99999999998454,107.99999999999699,-219.99999999999798,2.000000000002,-97.9999999999981,72.0000000000054,-120.99999999999511,78.00000000000028,-80.99999999999774,12.000000000000899,-83.99999999997476,390.0000000000015,294.0000000000165,-55.00000000000682,-426.9999999999996,-432.9999999999945,232.00000000000998,-70.99999999999795,36.999999999998145,252.0000000000078,-29.00000000001235,,-354.9999999999209
2016.08.29,-4.999999999999449,-187.99999999998818,113.99999999999189,-253.99999999999866,54.999999999993946,-73.99999999999629,-4.999999999988347,-84.00000000000318,91.00000000000774,-71.99999999999429,15.999999999993797,-141.9999999999959,351.99999999999676,434.000000000001,-30.000000000001137,-453.99999999999886,-617.0000000000009,280.0000000000136,-141.9999999999959,-68.00000000000139,191.00000000000784,4.000000000004,,-597.999999999952
2016.08.29,-46.00000000000159,-78.00000000000028,61.99999999998429,-327.99999999999494,151.00000000000114,26.000000000003798,-55.000000000005045,-138.00000000000523,96.00000000000719,26.000000000003798,75.9999999999983,-254.99999999999545,276.9999999999939,538.0000000000163,-111.99999999999477,-483.99999999999557,-844.0000000000003,460.000000000016,-253.0000000000001,-218.00000000000708,99.00000000000463,39.999999999995595,,-959.9999999999757
2016.08.29,-4.000000000004,-45.99999999999049,95.00000000000064,-275.9999999999874,153.00000000000313,-36.999999999998145,-134.99999999999625,-121.99999999999989,111.00000000000554,-3.999999999992898,92.00000000000318,-290.9999999999968,175.99999999999838,432.0000000000102,-149.0000000000009,-418.0000000000073,-773.9999999999858,330.0000000000081,-174.99999999999716,-192.99999999999872,145.00000000000622,62.99999999999084,,-1026.9999999999295
2016.08.29,10.999999999994348,-34.000000000000696,78.99999999998464,-265.99999999998846,143.00000000000423,-34.99999999999615,-113.00000000000753,-61.00000000000705,92.00000000000318,-27.999999999994696,102.00000000000209,-230.99999999999454,188.00000000001037,416.00000000001637,-58.9999999999975,-409.99999999999926,-657.9999999999808,311.0000000000168,-193.9999999999884,-128.00000000000588,105.00000000001064,8.000000000008,,-761.9999999999102
2016.08.29,-4.000000000004,-66.99999999999484,88.99999999998354,-255.00000000000523,114.00000000000298,-66.99999999999484,-68.00000000000139,-40.00000000000625,69.00000000000794,-46.00000000000159,97.9999999999981,-126.99999999998113,208.00000000000819,449.0000000000105,7.000000000005002,-418.0000000000073,-774.9999999999924,290.00000000001245,-100.99999999999909,-192.99999999999872,108.00000000000809,69.9999999999923,,-658.9999999999577
2016.08.29,-12.999999999996348,-68.99999999998573,93.99999999999409,-258.0000000000027,161.00000000000003,9.00000000000345,-52.000000000007596,36.99999999999193,67.00000000000594,-7.0000000000014495,90.99999999999665,-19.99999999998181,214.00000000000307,525.0000000000199,99.99999999999432,-398.00000000000944,-691.9999999999815,374.0000000000077,-95.99999999998943,-155.00000000000514,100.00000000000009,24.999999999986144,,37.00000000004219
2016.08.29,19.00000000000235,-38.0000000000047,133.00000000000534,-187.00000000000384,117.00000000000044,-5.999999999994898,-121.99999999999989,108.00000000000409,69.00000000000794,19.999999999997797,104.00000000000409,71.00000000002638,178.00000000001148,406.00000000001745,185.00000000000227,-412.9999999999967,-674.9999999999811,440.00000000001813,-24.00000000000091,-146.00000000000168,120.00000000000898,17.000000000000348,,376.00000000012346
2016.08.29,53.999999999998494,-85.00000000000173,170.00000000000347,-187.99999999998818,76.99999999999375,-90.0000000000012,-126.0000000000039,168.99999999999693,88.00000000001029,-41.9999999999976,112.99999999999643,57.00000000001637,200.00000000000017,368.00000000001273,218.9999999999941,-424.00000000000216,-629.9999999999973,280.0000000000136,16.000000000005343,-97.9999999999981,163.00000000000205,38.0000000000047,,329.00000000005826
2016.08.29,87.00000000000374,-89.00000000000574,173.99999999998528,-156.99999999998494,68.00000000000139,-121.99999999999989,-109.99999999998789,138.9999999999958,91.00000000000774,-59.99999999999339,104.00000000000409,73.0000000000075,195.9999999999962,363.0000000000022,188.0000000000024,-402.9999999999978,-548.9999999999995,216.00000000001617,90.00000000000341,-82.99999999999974,238.0000000000049,99.99999999998899,,554.0000000000507
2016.08.29,92.00000000000318,-114.99999999999844,178.99999999999582,-107.99999999999699,48.000000000003595,-117.00000000000044,-99.99999999998899,234.99999999999943,82.00000000000429,-44.99999999999504,102.00000000000209,174.0000000000066,158.99999999999804,347.0000000000084,269.999999999996,-392.9999999999989,-558.9999999999984,262.00000000000665,129.0000000000049,-92.99999999999864,214.00000000000307,89.00000000000574,,852.0000000000621
2016.08.29,81.9999999999932,-51.99999999998539,180.0000000000024,-126.0000000000039,51.000000000001044,-153.00000000000313,-133.99999999998968,311.9999999999976,88.00000000001029,-85.99999999999719,136.00000000000279,229.00000000001342,127.00000000001043,263.00000000001324,376.0000000000048,-387.000000000004,-578.9999999999961,188.00000000001037,176.00000000000193,-102.99999999999754,206.00000000000617,96.99999999999153,,891.0000000000821
2016.08.29,97.00000000000264,-89.99999999999008,198.99999999999363,-120.99999999999334,48.000000000003595,-197.99999999999818,-123.00000000000644,310.99999999999284,101.00000000000664,-119.00000000000244,132.99999999999423,255.00000000002387,164.00000000000858,310.0000000000103,376.0000000000048,-402.0000000000135,-563.0000000000024,114.99999999999844,237.99999999999955,-63.00000000000195,299.00000000000483,147.99999999999258,,1115.000000000028
2016.08.29,124.00000000000189,-139.00000000000023,212.99999999999653,-102.00000000000209,32.999999999994145,-205.99999999999508,-156.00000000000057,359.99999999999943,102.00000000000209,-124.00000000000189,102.00000000000209,288.0000000000109,174.00000000000747,304.9999999999997,426.9999999999925,-397.0000000000029,-531.9999999999991,92.00000000000318,322.00000000000273,-56.0000000000005,351.0000000000013,191.00000000000784,,1372.0000000000196
2016.08.29,87.00000000000374,-72.0000000000054,149.9999999999835,-194.0000000000053,56.99999999999594,-187.00000000000384,-296.9999999999917,378.0000000000001,103.00000000000864,-120.99999999999334,129.00000000000134,174.0000000000066,5.999999999994898,121.00000000001555,418.99999999999693,-426.9999999999996,-593.9999999999834,72.0000000000054,303.0000000000115,-68.99999999999685,318.00000000000716,160.00000000000458,,516.0000000000564
2016.08.29,42.999999999993044,87.00000000001484,116.99999999998934,-221.99999999998886,60.99999999999994,-114.00000000000298,-326.0000000000041,388.00000000000523,104.99999999999955,-76.99999999999375,192.00000000000327,195.0000000000216,-28.000000000005798,81.00000000001995,438.0000000000024,-408.00000000000836,-531.9999999999991,175.00000000001404,286.00000000000136,-41.9999999999976,304.00000000000426,104.99999999999955,,828.0000000000678
2016.08.29,-118.00000000000699,117.99999999999588,-106.00000000000608,-273.9999999999965,61.999999999995396,-146.00000000000168,-292.9999999999877,182.99999999999272,20.0000000000089,-182.99999999999983,129.9999999999968,30.000000000001137,-83.9999999999952,3.0000000000196536,170.0000000000017,-405.0000000000109,-525.999999999982,-99.99999999998899,222.0000000000084,-53.999999999998494,315.0000000000097,116.99999999998934,,-918.9999999999548
2016.08.29,2.000000000002,158.0000000000137,-31.000000000003247,-261.0000000000001,122.99999999999534,-95.00000000000064,-391.9999999999924,272.99999999999613,100.00000000000009,-88.99999999999464,139.00000000000023,-70.99999999999795,-85.99999999998609,37.00000000002035,189.99999999999773,-300.00000000001137,-429.99999999999704,19.999999999997797,182.00000000000216,-63.00000000000195,293.0000000000099,120.99999999999334,,-179.99999999995663
2016.08.29,26.999999999999247,202.9999999999976,-96.00000000000719,-282.9999999999888,49.99999999999449,-151.9999999999966,-404.9999999999887,253.0000000000001,92.00000000000318,-124.99999999999733,124.00000000000189,-96.99999999997999,-163.9999999999864,-82.99999999998863,105.99999999999454,-265.0000000000041,-383.0,-92.99999999998754,155.00000000000114,-51.000000000001044,289.0000000000059,127.99999999999478,,-769.9999999999334
