date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.09.13,-136.00000000000279,79.00000000000685,-123.00000000000644,-132.000000000005,-41.000000000002146,101.00000000000664,-1.0000000000065512,195.00000000001182,-127.99999999999478,260.9999999999957,114.99999999999844,295.0000000000008,-184.99999999999073,-26.999999999999247,-311.0000000000168,188.99999999999295,-75.9999999999934,,74.99999999999523
2021.09.13,-124.99999999999733,151.00000000001222,-113.00000000000753,-123.00000000000466,-143.00000000000423,103.00000000000864,-68.00000000000139,236.99999999999832,-90.99999999999665,314.9999999999977,62.99999999999084,333.0000000000055,-262.999999999991,-12.999999999996348,-243.00000000001543,183.9999999999975,-131.9999999999908,,72.00000000000537
2021.09.13,-109.00000000000354,172.0000000000166,-92.99999999998754,-125.0,-137.00000000000932,65.99999999999939,-63.00000000000195,238.0000000000049,-82.99999999999974,344.99999999999886,85.00000000000173,402.0000000000135,-263.99999999999756,-122.99999999998423,-187.00000000000384,149.0000000000009,-135.99999999999568,,137.0000000000524
2021.09.13,-114.00000000000298,118.00000000001809,-103.99999999999298,-136.0000000000099,-77.00000000001594,53.00000000000304,-55.000000000005045,190.00000000000128,-105.99999999999498,268.99999999997704,51.000000000001044,367.0000000000062,-214.99999999998744,-144.99999999999514,-214.00000000000307,141.9999999999959,-125.0,,-101.00000000000486
2021.09.13,-173.00000000000094,-4.999999999988347,-204.00000000000418,-150.00000000000568,-63.000000000013046,-60.99999999999994,-53.00000000000304,154.99999999999403,-109.99999999999899,173.99999999997817,42.0000000000087,379.0000000000182,-234.99999999998522,-255.99999999998957,-192.00000000001438,21.99999999999136,-122.99999999999045,,-853.0000000000034
2021.09.13,-209.00000000000364,-62.99999999999084,-262.999999999991,-193.00000000001205,45.99999999999049,-120.99999999999334,20.999999999993246,124.99999999999733,-129.00000000000134,131.99999999997658,17.000000000000348,554.00000000001,-230.9999999999812,-332.9999999999833,-300.00000000001137,-42.00000000000159,-70.99999999999795,,-1059.9999999999995
2021.09.13,-202.0000000000022,-54.99999999998284,-252.99999999999213,-207.00000000000784,-66.00000000001049,-95.99999999999609,37.99999999999359,146.00000000000168,-121.99999999999989,182.99999999999272,-100.99999999999554,472.00000000000574,-339.0000000000004,-265.99999999998846,-265.0000000000041,16.999999999995907,-94.99999999999886,,-1210.999999999989
2021.09.13,-231.0000000000034,-59.99999999999339,-299.99999999998914,-285.0000000000108,-133.00000000000534,-65.99999999999939,26.999999999999247,182.99999999999983,-102.00000000000209,280.9999999999775,-177.00000000000495,425.0000000000087,-475.99999999998755,-175.99999999999838,-261.0000000000001,93.99999999999409,-120.99999999999511,,-1378.00000000001
2021.09.13,-292.9999999999988,-181.9999999999933,-350.9999999999902,-292.0000000000016,-192.99999999999872,-31.999999999998696,24.000000000001798,163.00000000000205,-127.99999999999478,183.9999999999975,-347.0000000000084,167.00000000000603,-554.9999999999944,-38.99999999998904,-195.00000000001182,159.9999999999966,-143.99999999999125,,-2052.999999999967
2021.09.13,-419.00000000000273,-256.99999999999613,-395.99999999999636,-330.0000000000125,-59.000000000009045,-61.999999999995396,10.999999999994348,171.99999999999437,-141.00000000000225,161.00000000000136,-303.9999999999932,41.000000000002146,-478.999999999985,-3.999999999981796,-124.99999999999733,159.9999999999966,-182.99999999999272,,-2213.9999999999764
2021.09.13,-334.00000000000097,-153.9999999999875,-313.00000000000773,-293.00000000000637,-85.00000000000173,64.0000000000085,-73.00000000000084,232.00000000000998,-137.9999999999937,208.99999999997476,-282.0000000000045,9.000000000014552,-462.9999999999912,158.0000000000137,0.9999999999843467,268.99999999999125,-262.999999999991,,-1455.9999999999886
2021.09.13,-353.99999999999875,-130.99999999999224,-314.99999999999864,-310.0000000000023,-117.00000000001154,92.00000000000318,-96.00000000000719,229.99999999999687,-114.00000000000298,217.9999999999893,-269.00000000000813,-4.999999999988347,-501.9999999999802,215.00000000000963,153.00000000000313,286.9999999999919,-295.0000000000017,,-1312.9999999999982
2021.09.13,-397.0000000000029,-151.9999999999966,-304.9999999999997,-308.00000000000693,-100.0000000000112,85.00000000000173,-73.00000000000084,314.00000000001427,-148.99999999999915,226.99999999997544,-287.9999999999994,-31.000000000003247,-466.9999999999952,173.00000000000094,29.999999999996696,301.9999999999925,-289.99999999999204,,-1429.0000000000257
2021.09.13,-412.00000000000125,-81.9999999999821,-278.00000000000045,-309.0000000000117,-133.00000000000534,82.99999999999974,-67.00000000000594,358.00000000001387,-126.0000000000039,305.9999999999832,-255.99999999998957,25.00000000000835,-479.99999999999153,148.99999999999915,8.999999999992347,292.99999999999216,-268.99999999999125,,-1188.9999999999943
2021.09.13,-468.00000000000176,-79.99999999999119,-275.9999999999874,-292.0000000000016,-161.00000000001114,65.00000000000395,-16.0000000000049,398.00000000000944,-112.99999999999643,311.9999999999834,-259.0000000000092,117.00000000001154,-495.99999999998533,111.00000000001664,-58.000000000002494,271.99999999999136,-206.99999999999363,,-1150.999999999969
2021.09.13,-497.000000000003,5.000000000010552,-279.99999999999136,-290.00000000000625,-174.00000000000747,104.99999999999955,-47.00000000000814,548.9999999999995,-85.99999999999719,370.9999999999809,-218.00000000000708,145.00000000001734,-504.9999999999999,154.0000000000097,-63.000000000013046,308.9999999999975,-243.99999999999977,,-766.0000000000182
2021.09.13,-622.0000000000003,22.0000000000109,-390.0000000000015,-296.0000000000065,-106.00000000000608,14.000000000002899,-21.00000000000435,632.9999999999947,-39.999999999995595,408.9999999999918,-113.99999999999189,224.000000000002,-510.99999999999477,151.00000000001222,-78.00000000000028,212.99999999999386,-206.00000000000307,,-717.9999999999958
2021.09.13,-637.9999999999941,-58.99999999998684,-405.9999999999952,-296.0000000000065,-47.00000000001925,-7.9999999999968985,26.999999999999247,740.0000000000073,-2.999999999997449,327.99999999997453,-124.99999999999733,351.0000000000124,-550.9999999999903,136.00000000000279,0.0,192.99999999999784,-168.99999999999693,,-526.9999999999868
2021.09.13,-661.9999999999959,-83.9999999999952,-441.0000000000025,-291.000000000011,-33.00000000001635,-21.999999999999797,59.99999999999339,724.9999999999978,-17.000000000000348,293.9999999999827,-73.99999999999629,364.00000000000875,-547.999999999993,97.00000000001374,-56.000000000011596,161.99999999999193,-112.99999999999955,,-639.000000000033
2021.09.13,-631.0000000000038,16.000000000016,-428.9999999999905,-274.0000000000009,-79.00000000000685,9.999999999998899,-6.0000000000060005,788.9999999999952,43.00000000000415,382.99999999998136,-1.0000000000065512,351.0000000000124,-561.9999999999958,204.00000000000418,-8.000000000008,201.99999999999818,-152.00000000000102,,-144.00000000000887
2021.09.13,-563.0000000000024,97.00000000001374,-347.0000000000084,-237.99999999999955,-194.0000000000053,94.00000000000519,-33.000000000005244,758.0000000000142,41.9999999999976,423.9999999999782,-83.00000000001084,165.00000000001512,-592.9999999999991,256.00000000001177,46.999999999997044,260.9999999999957,-185.99999999999284,,-92.999999999995
2021.09.13,-527.9999999999951,69.00000000000794,-319.0000000000026,-243.99999999999977,-303.0000000000088,163.00000000000205,-80.99999999999774,687.9999999999998,-0.999999999995449,406.99999999998226,-256.99999999999613,60.99999999999994,-673.9999999999968,341.99999999999784,10.999999999983245,337.0000000000033,-212.99999999999386,,-542.0000000000099
2021.09.13,-473.0000000000012,87.00000000001484,-231.0000000000034,-207.00000000000784,-319.0000000000026,111.00000000000554,-70.0000000000034,557.0000000000075,-65.99999999999939,304.9999999999784,-234.00000000000088,123.00000000000644,-598.999999999994,107.00000000001265,-192.99999999999872,222.99999999999898,-200.9999999999934,,-1079.999999999981
2021.09.13,-431.0000000000036,-21.999999999988695,-174.99999999999181,-135.00000000000512,-329.00000000000153,91.00000000000774,-53.00000000000304,446.0000000000131,-151.00000000000114,157.99999999998704,-276.9999999999939,146.00000000000168,-564.9999999999933,-34.000000000000696,-239.99999999999577,167.0000000000016,-137.00000000000045,,-1540.9999999999677
2021.09.13,-470.9999999999992,-87.99999999999919,-219.99999999999798,-153.0000000000058,-295.0000000000008,78.00000000000028,-82.00000000000429,459.0000000000094,-166.99999999999494,101.99999999997544,-307.99999999999716,96.00000000000719,-486.999999999993,36.0000000000138,-226.00000000001506,179.00000000000205,-152.9999999999916,,-1699.999999999991
2021.09.13,-400.00000000000034,148.00000000001478,-109.00000000000354,-133.00000000000978,-323.0000000000066,162.0000000000066,-108.00000000000809,605.9999999999955,-99.00000000000463,308.9999999999975,-160.00000000000458,140.0000000000068,-449.9999999999948,101.00000000001774,-181.00000000000892,245.9999999999951,-194.99999999999318,,-446.0000000000005
2021.09.13,-392.00000000000347,197.00000000000273,-55.99999999998939,-139.00000000001,-422.00000000001125,216.0000000000051,-131.00000000000333,619.000000000014,-122.99999999999534,388.9999999999816,-303.0000000000088,90.00000000001229,-529.0000000000017,133.00000000000534,-170.00000000000347,317.99999999999784,-227.99999999999443,,-531.0000000000023
2021.09.13,-414.9999999999987,158.99999999999804,-80.99999999999774,-140.00000000000057,-392.9999999999989,180.0000000000024,-68.00000000000139,615.9999999999943,-107.99999999999699,345.9999999999752,-285.00000000000193,147.00000000000824,-526.9999999999886,97.00000000001374,-234.00000000000088,278.99999999999636,-146.99999999999136,,-573.9999999999889
2021.09.13,-434.000000000001,128.000000000017,-78.00000000000028,-174.0000000000066,-287.000000000015,157.00000000000713,-43.00000000000415,651.0000000000016,-124.99999999999733,372.99999999999045,-167.9999999999904,162.00000000001768,-417.99999999998505,45.000000000006146,-278.00000000000045,275.99999999999625,-149.0000000000009,,-361.999999999965
2021.09.13,-478.0000000000006,80.00000000001339,-92.99999999998754,-205.0000000000125,-178.00000000001148,126.0000000000039,-9.999999999998899,636.0000000000143,-149.99999999999457,359.9999999999852,-126.0000000000039,168.99999999999693,-307.99999999999716,-3.999999999981796,-370.00000000000364,272.99999999999613,-123.99999999999523,,-401.9999999999774
2021.09.13,-507.0000000000019,80.99999999999774,-127.99999999999478,-192.00000000000728,-156.00000000000057,99.00000000000463,27.999999999994696,653.0000000000147,-134.0000000000008,335.9999999999843,-93.00000000000975,238.0000000000049,-295.99999999998516,-4.999999999988347,-384.00000000000654,236.99999999999477,-90.99999999999397,,-313.9999999999934
2021.09.13,-541.0000000000026,70.99999999999883,-123.00000000000644,-188.0000000000024,-152.0000000000188,73.00000000000084,46.00000000000159,720.0000000000095,-124.00000000000189,326.9999999999982,-89.00000000000574,282.0000000000045,-317.9999999999961,-68.00000000000139,-409.99999999999926,200.9999999999934,-69.00000000000261,,-362.00000000003035
2021.09.13,-546.9999999999975,63.000000000013046,-120.99999999999334,-185.00000000000227,-158.0000000000137,58.000000000002494,31.999999999998696,724.0000000000135,-129.9999999999968,289.99999999999204,-106.00000000000608,253.00000000001432,-308.9999999999815,-103.99999999999298,-456.00000000001194,176.00000000000193,-76.99999999999818,,-596.999999999958
2021.09.13,-546.000000000002,36.0000000000138,-120.99999999999334,-194.00000000000261,-197.00000000000273,60.99999999999994,32.999999999994145,707.9999999999975,-149.99999999999457,284.9999999999966,-139.00000000000023,251.00000000000122,-329.00000000000153,-97.9999999999981,-483.99999999999557,189.99999999999773,-81.00000000000307,,-774.999999999993
2021.09.13,-556.0000000000009,80.99999999999774,-93.99999999999409,-199.00000000001228,-260.0000000000158,109.99999999999899,-2.999999999997449,731.000000000015,-139.99999999999568,354.99999999998977,-208.99999999999253,153.00000000000313,-386.9999999999818,-25.999999999992696,-383.0,256.0000000000002,-121.99999999999989,,-692.9999999999785
2021.09.13,-510.99999999999477,117.00000000001154,-72.99999999998974,-185.00000000000227,-331.0000000000146,169.00000000000804,-48.99999999999905,723.0000000000069,-134.99999999999625,384.9999999999909,-286.99999999999284,127.00000000001043,-442.9999999999934,80.99999999999774,-285.00000000000193,313.99999999999295,-173.99999999999238,,-556.9999999999586
2021.09.13,-509.9999999999993,137.00000000000932,-52.000000000007596,-189.00000000000716,-389.0000000000171,192.99999999999872,-97.9999999999981,695.0000000000011,-134.0000000000008,389.99999999998636,-322.00000000000006,65.00000000000395,-504.9999999999999,118.00000000001809,-205.99999999999508,326.9999999999982,-221.9999999999942,,-702.0000000000035
2021.09.14,-468.9999999999972,9.000000000014552,-86.0000000000083,-168.00000000000637,-402.9999999999978,147.00000000000824,-151.00000000000114,548.9999999999995,-110.99999999999443,256.9999999999766,-408.9999999999927,-168.99999999999693,-539.999999999985,84.0000000000174,-90.00000000001229,231.99999999999932,-254.99999999999545,,-1572.999999999972
2021.09.14,-448.9999999999994,109.00000000000354,-80.99999999999774,-176.00000000000193,-407.0000000000018,159.00000000000912,-90.0000000000012,560.0000000000049,-126.99999999999933,354.99999999998977,-384.9999999999909,-24.999999999986144,-536.9999999999875,121.99999999999989,-75.00000000000284,284.9999999999966,-215.0000000000034,,-976.9999999999684
2021.09.14,-480.99999999999807,123.00000000000644,-52.000000000007596,-181.0000000000116,-360.0000000000048,199.00000000000472,-85.00000000000173,612.0000000000125,-136.00000000000279,397.99999999999613,-310.0000000000103,2.0000000000131024,-464.9999999999821,117.00000000001154,-150.00000000000568,343.9999999999941,-218.00000000000352,,-642.9999999999897
2021.09.14,-480.0000000000027,148.99999999999915,-45.000000000006146,-202.0000000000124,-348.00000000001495,196.00000000000728,-75.00000000000284,714.0000000000147,-124.99999999999733,430.9999999999832,-273.9999999999965,97.9999999999981,-452.99999999999227,121.99999999999989,-151.00000000001222,353.9999999999992,-212.0000000000033,,-301.00000000003917
2021.09.14,-488.999999999995,152.0000000000188,-45.99999999999049,-202.0000000000124,-348.9999999999993,182.00000000000438,-82.99999999999974,724.9999999999978,-129.9999999999968,413.99999999998727,-289.0000000000059,123.00000000000644,-452.99999999999227,73.00000000001194,-212.00000000001216,325.00000000000284,-221.9999999999942,,-480.99999999996885
2021.09.14,-488.999999999995,141.00000000001333,-51.000000000001044,-172.00000000001125,-346.0000000000019,167.00000000000603,-68.00000000000139,723.0000000000069,-127.99999999999478,384.9999999999909,-283.000000000011,131.00000000001444,-453.99999999999886,52.000000000007596,-235.00000000000742,298.0000000000018,-180.99999999999739,,-509.99999999997897
2021.09.14,-507.9999999999973,120.00000000000898,-86.99999999999264,-176.00000000000193,-334.00000000001205,103.00000000000864,-92.00000000000318,723.0000000000069,-126.99999999999933,362.99999999999955,-259.0000000000092,212.00000000001216,-440.9999999999803,-45.99999999999049,-224.000000000002,229.99999999998977,-197.9999999999933,,-740.9999999999558
2021.09.14,-514.9999999999987,156.00000000000057,-76.99999999999375,-222.0000000000084,-385.99999999999744,140.0000000000068,-118.00000000000699,748.0000000000153,-109.00000000000354,393.0000000000007,-283.000000000011,182.99999999999983,-491.99999999998136,9.000000000014552,-155.00000000001623,265.99999999999113,-232.99999999998988,,-694.9999999999784
2021.09.14,-531.0000000000036,147.00000000000824,-75.00000000000284,-254.0000000000049,-402.0000000000135,126.0000000000039,-138.00000000000477,795.0000000000124,-110.99999999999443,475.9999999999991,-286.00000000000847,141.99999999999767,-508.9999999999817,-12.999999999996348,-205.99999999999508,292.99999999999216,-308.9999999999975,,-854.9999999999898
2021.09.14,-534.0000000000011,151.00000000001222,-80.99999999999774,-256.0000000000002,-395.000000000012,111.00000000000554,-126.0000000000039,771.0000000000106,-102.99999999999754,507.99999999998136,-279.00000000000705,182.99999999999983,-498.9999999999828,-28.999999999990145,-249.00000000001032,295.0000000000017,-295.0000000000017,,-826.9999999999934
2021.09.14,-498.9999999999939,165.9999999999995,-65.00000000000395,-261.0000000000099,-363.0000000000022,114.99999999999844,-70.0000000000034,747.0000000000088,-122.99999999999534,530.9999999999775,-218.99999999999142,229.00000000001253,-425.99999999999307,-54.99999999998284,-323.0000000000066,308.9999999999975,-241.99999999999022,,-548.9999999999786
2021.09.14,-439.0000000000005,224.000000000002,2.999999999997449,-248.00000000000466,-379.0000000000182,180.0000000000024,-65.00000000000395,746.0000000000023,-129.00000000000134,562.9999999999882,-215.00000000000963,170.00000000000347,-411.99999999999017,-0.9999999999843467,-334.00000000001205,363.9999999999901,-222.99999999999898,,-195.00000000003797
2021.09.14,-451.0000000000014,198.00000000000927,-5.999999999994898,-280.00000000000114,-340.00000000000693,60.00000000000449,-51.000000000001044,731.000000000015,-126.99999999999933,567.9999999999836,-178.00000000001148,252.0000000000078,-371.99999999999454,-248.99999999998812,-408.00000000000836,243.99999999999977,-228.9999999999992,,-637.9999999999865
2021.09.14,-463.0000000000023,184.00000000000637,-11.00000000000545,-248.00000000000466,-334.00000000001205,-7.9999999999968985,-45.000000000006146,737.0000000000099,-136.00000000000279,544.9999999999875,-177.00000000000495,477.0000000000163,-366.999999999984,-380.00000000000256,-442.00000000000904,168.99999999999693,-209.00000000000318,,-708.0000000000172
2021.09.14,-436.9999999999985,219.99999999999798,4.000000000004,-251.00000000000477,-314.00000000001427,4.999999999999449,-53.999999999998494,743.0000000000048,-126.99999999999933,560.9999999999786,-160.00000000000458,631.0000000000038,-352.9999999999811,-381.99999999999346,-358.9999999999982,176.9999999999925,-213.99999999999864,,-310.0000000000103
2021.09.14,-448.9999999999994,160.00000000000458,-15.999999999993797,-249.00000000000944,-380.00000000000256,-65.99999999999939,-68.00000000000139,696.0000000000077,-143.00000000000423,506.9999999999766,-211.00000000000563,684.000000000018,-409.99999999999926,-509.99999999998823,-405.0000000000109,96.9999999999942,-228.9999999999992,,-992.0000000000123
2021.09.14,-451.9999999999969,158.99999999999804,-24.000000000001798,-246.9999999999999,-338.0000000000161,-60.99999999999994,-7.0000000000014495,696.0000000000077,-148.0000000000037,506.0000000000002,-191.99999999999218,727.0000000000109,-387.99999999998835,-499.9999999999893,-439.99999999999596,102.99999999999443,-170.99999999999227,,-776.9999999999666
2021.09.14,-437.999999999994,143.00000000000423,-26.999999999999247,-261.0000000000099,-307.00000000001285,-107.00000000000153,-4.000000000004,673.0000000000125,-151.9999999999966,513.9999999999816,-191.99999999999218,883.0000000000116,-362.99999999998,-601.9999999999915,-479.0000000000072,51.00000000000193,-165.99999999999682,,-833.9999999999737
2021.09.14,-480.99999999999807,70.99999999999883,-76.99999999999375,-264.00000000001,-309.0000000000037,-164.99999999999292,0.0,634.0000000000013,-168.00000000000148,430.9999999999832,-225.00000000000853,850.0000000000174,-400.00000000000034,-668.9999999999862,-436.9999999999985,-5.000000000009663,-167.0000000000016,,-1381.0000000000039
2021.09.14,-434.000000000001,209.9999999999991,-26.999999999999247,-237.99999999999955,-300.00000000001137,-176.99999999999383,-33.000000000005244,653.0000000000147,-124.99999999999733,501.9999999999811,-144.0000000000108,1069.0000000000089,-375.9999999999986,-773.0000000000015,-486.00000000000864,-55.999999999997385,-180.99999999999739,,-916.0000000000181
2021.09.14,-419.9999999999982,295.0000000000008,-11.00000000000545,-228.00000000000864,-275.000000000003,-147.99999999999258,-112.000000000001,722.0000000000005,-129.00000000000134,606.9999999999993,79.00000000000685,1109.0000000000043,-237.99999999998266,-766.0,-446.0000000000131,-5.000000000009663,-222.99999999999898,,-189.00000000000307
2021.09.14,-412.00000000000125,383.0,95.00000000000064,-177.0000000000067,-350.00000000000585,-41.9999999999976,-150.00000000000568,784.0000000000069,-109.99999999999899,646.9999999999914,69.9999999999923,1018.0000000000077,-274.9999999999808,-671.9999999999837,-418.0000000000073,57.00000000000216,-262.00000000000045,,186.0000000000125
2021.09.14,-487.0000000000041,485.0000000000021,76.99999999999375,-223.0000000000132,-374.0000000000077,-43.999999999999595,-145.00000000000622,940.0000000000075,-29.999999999996696,788.9999999999873,150.99999999999002,1109.0000000000043,-315.99999999998295,-628.9999999999907,-344.99999999999534,78.00000000000296,-281.9999999999965,,753.9999999999949
2021.09.14,-461.0000000000003,436.9999999999985,65.00000000000395,-226.0000000000133,-385.99999999999744,-63.99999999999739,-136.00000000000279,937.9999999999944,-36.0000000000027,775.999999999982,78.00000000000028,1109.0000000000043,-333.9999999999899,-608.9999999999928,-273.9999999999965,81.00000000000307,-287.9999999999967,,669.9999999999972
2021.09.14,-453.99999999999886,408.00000000000836,42.999999999993044,-223.0000000000132,-395.000000000012,-93.99999999999409,-129.00000000000134,912.0000000000017,-43.00000000000415,754.9999999999955,42.0000000000087,1178.0000000000123,-391.9999999999924,-675.0000000000034,-287.9999999999994,40.99999999999682,-278.99999999999636,,407.00000000000136
2021.09.14,-475.0000000000032,341.00000000001353,-69.00000000000794,-237.99999999999955,-385.99999999999744,-169.99999999999238,-101.00000000000664,886.000000000009,-19.999999999997797,683.9999999999975,42.0000000000087,1248.0000000000045,-409.99999999999926,-749.999999999984,-343.00000000000443,-34.99999999999659,-243.99999999999977,,-39.99999999995589
2021.09.14,-480.0000000000027,378.00000000001165,-85.00000000000173,-274.0000000000009,-306.00000000000625,-174.99999999999181,-43.00000000000415,903.0000000000093,-14.999999999998348,742.999999999995,93.99999999999409,1358.999999999999,-457.9999999999807,-737.9999999999942,-344.00000000001097,-15.000000000000568,-200.9999999999934,,343.0000000000233
2021.09.14,-502.00000000000244,428.00000000000614,-110.99999999999443,-312.0000000000118,-354.0000000000099,-178.99999999999582,-36.999999999998145,985.0000000000136,70.99999999999883,853.999999999985,82.00000000000429,1399.0000000000168,-496.99999999999187,-641.999999999987,-273.9999999999965,9.000000000000341,-231.99999999999932,,688.0000000000375
2021.09.14,-504.9999999999999,343.00000000000443,-140.99999999999113,-333.0000000000126,-329.00000000000153,-178.99999999999582,-9.999999999998899,875.0000000000035,0.999999999995449,793.9999999999827,24.000000000001798,1356.0000000000016,-499.9999999999893,-705.9999999999844,-324.0000000000132,12.000000000000455,-219.99999999999886,,158.0000000000042
2021.09.14,-463.9999999999977,299.00000000000483,-95.00000000000064,-309.0000000000117,-337.0000000000095,-239.0000000000003,-13.00000000000745,805.0000000000113,-37.99999999999359,723.9999999999895,11.00000000000545,1319.0000000000034,-444.9999999999843,-794.9999999999901,-439.99999999999596,-45.000000000001705,-209.99999999999375,,-271.9999999999722
2021.09.14,-448.000000000004,279.00000000000705,-68.00000000000139,-304.00000000000205,-339.0000000000004,-209.9999999999991,5.999999999994898,795.0000000000124,-51.99999999999649,695.999999999998,-68.00000000000139,1219.9999999999989,-445.99999999999085,-768.9999999999975,-476.0000000000098,-28.999999999996362,-177.99999999999727,,-390.9999999999852
2021.09.14,-400.00000000000034,341.99999999999784,-35.00000000000725,-316.0000000000025,-789.0000000000175,-136.99999999999824,-406.00000000000637,784.0000000000069,-34.99999999999615,700.9999999999934,-148.99999999999915,973.0000000000016,-614.9999999999877,-617.0000000000009,-378.999999999996,61.99999999999761,-518.0000000000007,,-1534.0000000000155
2021.09.14,-224.9999999999974,785.0000000000134,218.99999999999142,-74.00000000001228,-785.0000000000134,101.00000000000664,-408.00000000000836,841.0000000000028,29.999999999996696,884.9999999999909,-49.99999999999449,1117.0000000000125,-630.9999999999816,-559.9999999999827,-26.999999999999247,131.9999999999908,-450.9999999999934,,899.000000000022
2021.09.14,-343.00000000000443,538.0000000000163,92.00000000000318,-80.0000000000125,-763.0000000000026,-60.99999999999994,-351.0000000000013,812.999999999997,-14.999999999998348,586.9999999999891,-1.999999999990898,1123.0000000000073,-577.9999999999897,-695.9999999999856,-385.00000000001313,-87.0000000000033,-375.0,,-582.9999999999889
2021.09.14,-293.99999999999426,364.00000000000875,15.00000000000945,-8.000000000009777,-310.0000000000103,-218.99999999999142,-86.0000000000083,646.9999999999976,-51.000000000001044,277.9999999999916,211.00000000000563,1317.999999999997,-248.99999999998812,-885.9999999999868,-477.0000000000163,-316.0000000000025,-76.99999999999818,,-139.999999999997
2021.09.14,-282.99999999999994,229.00000000001253,15.00000000000945,74.99999999998863,-191.00000000000784,-244.99999999999523,-23.00000000000635,435.0000000000076,-154.99999999999403,25.999999999982037,171.00000000001003,1288.0000000000002,-166.99999999998383,-985.999999999998,-632.0000000000103,-403.0000000000058,43.99999999999693,,-801.999999999994
