date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.07.09,34.000000000000696,25.999999999992696,-36.99999999999193,-66.99999999999484,-16.0000000000049,-14.999999999998348,262.999999999991,31.000000000003247,32.0000000000098,37.00000000000614,36.999999999998145,201.99999999999818,245.99999999999068,115.99999999998278,37.9999999999967,4.9999999999954525,3.0000000000085514,-27.999999999994696,98.0000000000203,,1005.0000000000095
2018.07.09,-8.000000000008,1.0000000000065512,-24.999999999991473,-87.99999999999919,-8.000000000008,-34.000000000000696,105.99999999999454,60.99999999999994,-10.999999999994348,3.9999999999906777,-21.999999999988695,176.00000000001614,226.99999999999943,100.99999999999554,16.999999999995907,4.0000000000048885,-9.999999999998899,-75.00000000000284,89.00000000000574,,505.0000000000173
2018.07.09,17.000000000000348,31.000000000003247,-90.99999999999397,-96.99999999999153,-38.0000000000047,-82.99999999999974,314.9999999999977,48.99999999999905,-41.9999999999976,-39.00000000001569,35.999999999991594,282.0000000000107,304.9999999999997,132.99999999998312,91.99999999999875,-96.00000000000364,-57.99999999999139,-146.00000000000168,91.00000000001884,,661.0000000000032
2018.07.09,5.999999999994898,150.99999999999002,-30.9999999999917,-102.99999999998644,-11.00000000000545,-12.999999999996348,250.0,49.99999999999449,24.000000000001798,168.99999999998272,124.99999999999733,198.0000000000075,293.99999999999426,295.0000000000008,18.999999999991246,24.00000000000091,-24.999999999997247,-58.000000000002494,169.00000000001913,,1532.9999999999957
2018.07.09,-48.000000000003595,249.00000000001032,-68.9999999999884,-137.9999999999937,17.000000000000348,19.999999999997797,236.99999999999477,75.00000000000284,13.00000000000745,230.99999999999454,188.00000000001037,185.00000000000227,266.999999999995,290.9999999999968,16.999999999995907,30.000000000001137,-21.999999999999797,-43.999999999999595,178.00000000001148,,1677.000000000036
2018.07.09,-9.00000000000345,201.99999999999108,-58.9999999999975,-112.000000000001,-63.00000000000195,-19.00000000000235,275.99999999999625,60.00000000000449,4.000000000004,192.99999999998363,323.0000000000066,248.99999999999523,327.99999999999494,302.9999999999866,97.99999999999898,-4.9999999999954525,-105.99999999999498,-75.9999999999983,234.00000000000088,,1820.9999999999677
2018.07.09,-18.0000000000069,222.99999999999542,-110.99999999999,-119.99999999998678,-101.00000000000664,-41.000000000002146,320.99999999999795,60.99999999999994,-19.999999999997797,144.00000000000546,434.000000000001,313.0000000000166,331.999999999999,254.999999999983,180.99999999999739,-64.00000000000716,-156.00000000000057,-102.99999999999754,260.0000000000158,,1790.000000000016
2018.07.09,19.00000000000235,296.0000000000074,-75.9999999999934,-85.99999999998609,-125.00000000000844,-43.999999999999595,325.00000000000284,53.00000000000304,3.0000000000085514,272.99999999999613,594.0000000000057,313.0000000000166,351.0000000000124,302.0000000000023,179.9999999999926,-43.00000000000637,-161.99999999999548,-83.9999999999952,286.00000000000847,,2375.000000000074
2018.07.09,26.999999999999247,276.00000000000955,-9.000000000000341,-113.99999999999189,-143.9999999999997,-3.999999999992898,266.9999999999959,31.999999999998696,47.00000000000814,338.99999999999864,609.9999999999994,201.99999999999818,340.00000000000693,354.9999999999942,149.0000000000009,46.999999999997044,-206.99999999999054,-51.99999999999649,377.0000000000051,,2538.00000000004
2018.07.09,121.99999999999989,164.00000000000858,-39.99999999999204,9.999999999998899,-293.0000000000099,-85.00000000000173,406.9999999999965,26.999999999999247,33.000000000005244,171.99999999999704,818.0000000000076,367.999999999995,357.00000000000733,330.9999999999924,335.9999999999985,-61.99999999999761,-314.99999999999864,-73.99999999999629,469.0000000000083,,2745.000000000018
2018.07.09,90.99999999999665,252.99999999999213,-108.99999999999466,0.0,-268.0000000000016,-69.9999999999923,439.9999999999977,44.99999999999504,29.000000000001247,180.99999999998317,875.0000000000035,390.0000000000148,296.9999999999917,289.9999999999903,359.99999999999943,-90.00000000000341,-286.99999999999284,-58.99999999999794,457.00000000001853,,2825.000000000002
2018.07.09,98.99999999999353,202.9999999999976,-72.99999999999329,-4.999999999988347,-288.00000000001046,-66.99999999999484,412.9999999999967,38.0000000000047,35.00000000000725,171.99999999999704,858.0000000000032,355.99999999999454,303.9999999999932,306.9999999999906,355.99999999999454,-64.00000000000716,-317.9999999999961,-58.000000000002494,494.00000000001666,,2761.9999999999973
2018.07.09,127.99999999999478,130.0000000000079,-48.00000000000182,26.0000000000149,-331.0000000000035,-107.00000000000153,421.99999999999704,31.999999999998696,17.000000000000348,127.9999999999859,861.0000000000007,387.00000000000045,340.00000000000693,285.99999999998624,384.00000000000034,-88.99999999999864,-346.9999999999973,-90.0000000000012,487.0000000000152,,2616.0000000000055
2018.07.09,98.99999999999353,175.99999999999838,-74.99999999998863,40.0000000000178,-303.0000000000088,-80.99999999999774,414.99999999999204,65.99999999999939,20.0000000000089,140.99999999999113,856.0000000000123,396.000000000015,300.00000000001137,319.0000000000026,372.99999999999045,-82.00000000000784,-302.9999999999977,-48.99999999999905,487.0000000000152,,2795.000000000048
2018.07.09,91.99999999999208,177.99999999998929,-59.99999999998806,28.000000000005798,-266.0000000000107,-43.999999999999595,391.9999999999959,63.00000000000195,51.000000000001044,163.99999999998727,771.9999999999949,367.999999999995,300.00000000001137,395.99999999999636,321.9999999999885,-31.999999999996476,-263.99999999999756,-9.999999999998899,493.0000000000101,,2942.999999999978
